,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,9.0,3.0,8.0,0.03,False,86,0,86
1,,,,,,,78,0,78
2,,,,,,,81,0,81
3,,,,,,,53,0,53
4,,,,,,,69,0,69
5,,,,,,,74,0,74
6,,,,,,,54,0,54
7,,,,,,,71,0,71
8,,,,,,,44,0,44
9,,,,,,,68,0,68
10,,,,,,,57,0,57
11,,,,,,,55,0,55
12,,,,,,,54,0,54
13,,,,,,,48,0,48
14,,,,,,,63,0,63
15,,,,,,,63,0,63
16,,,,,,,54,0,54
17,,,,,,,60,0,60
18,,,,,,,56,0,56
19,,,,,,,53,0,53
20,,,,,,,56,0,56
21,,,,,,,60,0,60
22,,,,,,,55,0,55
23,,,,,,,69,0,69
24,,,,,,,65,0,65
25,,,,,,,61,0,61
26,,,,,,,63,0,63
27,,,,,,,63,0,63
28,,,,,,,48,0,48
29,,,,,,,48,0,48
30,,,,,,,56,0,56
31,,,,,,,67,0,67
32,,,,,,,49,0,49
33,,,,,,,65,0,65
34,,,,,,,49,0,49
35,,,,,,,66,0,66
36,,,,,,,55,0,55
37,,,,,,,59,0,59
38,,,,,,,70,0,70
39,,,,,,,54,0,54
40,,,,,,,79,0,79
41,,,,,,,55,0,55
42,,,,,,,57,0,57
43,,,,,,,51,0,51
44,,,,,,,58,0,58
45,,,,,,,56,0,56
46,,,,,,,61,0,61
47,,,,,,,51,0,51
48,,,,,,,49,0,49
49,,,,,,,62,0,62
50,,,,,,,53,0,53
51,,,,,,,52,0,52
52,,,,,,,69,0,69
53,,,,,,,56,0,56
54,,,,,,,55,0,55
55,,,,,,,66,0,66
56,,,,,,,60,0,60
57,,,,,,,51,0,51
58,,,,,,,60,0,60
59,,,,,,,51,0,51
60,,,,,,,53,0,53
61,,,,,,,61,0,61
62,,,,,,,66,0,66
63,,,,,,,63,0,63
64,,,,,,,51,0,51
65,,,,,,,54,0,54
66,,,,,,,63,0,63
67,,,,,,,47,0,47
68,,,,,,,61,0,61
69,,,,,,,49,0,49
70,,,,,,,63,0,63
71,,,,,,,62,0,62
72,,,,,,,54,0,54
73,,,,,,,60,0,60
74,,,,,,,49,0,49
75,,,,,,,64,0,64
76,,,,,,,73,0,73
77,,,,,,,60,0,60
78,,,,,,,66,0,66
79,,,,,,,55,0,55
80,,,,,,,59,0,59
81,,,,,,,68,0,68
82,,,,,,,60,0,60
83,,,,,,,63,0,63
84,,,,,,,71,0,71
85,,,,,,,59,0,59
86,,,,,,,52,0,52
87,,,,,,,48,0,48
88,,,,,,,62,0,62
89,,,,,,,62,0,62
90,,,,,,,48,0,48
91,,,,,,,50,0,50
92,,,,,,,57,0,57
