,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,2.0,3.0,4.0,0.03,False,73,0,73
1,,,,,,,549,494,55
2,,,,,,,1142,1122,20
3,,,,,,,608,602,6
4,,,,,,,106,105,1
5,,,,,,,22,22,0
6,,,,,,,1,1,0
7,,,,,,,15,0,15
8,,,,,,,83,34,49
9,,,,,,,443,402,41
10,,,,,,,958,930,28
11,,,,,,,734,724,10
12,,,,,,,250,249,1
13,,,,,,,18,18,0
14,,,,,,,3,0,3
15,,,,,,,14,0,14
16,,,,,,,81,45,36
17,,,,,,,302,245,57
18,,,,,,,831,792,39
19,,,,,,,899,884,15
20,,,,,,,341,341,0
21,,,,,,,34,33,1
22,,,,,,,4,1,3
23,,,,,,,12,0,12
24,,,,,,,49,22,27
25,,,,,,,206,146,60
26,,,,,,,792,740,52
27,,,,,,,962,946,16
28,,,,,,,431,430,1
29,,,,,,,48,48,0
30,,,,,,,4,2,2
31,,,,,,,6,0,6
32,,,,,,,50,24,26
33,,,,,,,205,164,41
34,,,,,,,539,477,62
35,,,,,,,1039,1017,22
36,,,,,,,575,572,3
37,,,,,,,84,84,0
38,,,,,,,3,2,1
39,,,,,,,11,0,11
40,,,,,,,73,50,23
41,,,,,,,266,233,33
42,,,,,,,621,584,37
43,,,,,,,843,823,20
44,,,,,,,549,543,6
45,,,,,,,134,134,0
46,,,,,,,6,4,2
47,,,,,,,20,7,13
48,,,,,,,132,106,26
49,,,,,,,359,317,42
50,,,,,,,603,573,30
51,,,,,,,727,701,26
52,,,,,,,451,445,6
53,,,,,,,178,177,1
54,,,,,,,37,31,6
55,,,,,,,35,20,15
56,,,,,,,161,128,33
57,,,,,,,396,367,29
58,,,,,,,554,526,28
59,,,,,,,555,519,36
60,,,,,,,525,515,10
61,,,,,,,216,214,2
62,,,,,,,47,42,5
63,,,,,,,45,29,16
64,,,,,,,163,132,31
65,,,,,,,450,422,28
66,,,,,,,618,581,37
67,,,,,,,622,604,18
68,,,,,,,422,413,9
69,,,,,,,140,136,4
70,,,,,,,46,41,5
71,,,,,,,51,35,16
72,,,,,,,157,123,34
73,,,,,,,436,403,33
74,,,,,,,666,632,34
75,,,,,,,655,644,11
76,,,,,,,412,407,5
77,,,,,,,93,89,4
78,,,,,,,34,27,7
79,,,,,,,68,50,18
80,,,,,,,242,221,21
81,,,,,,,430,393,37
82,,,,,,,716,675,41
83,,,,,,,707,699,8
84,,,,,,,244,242,2
85,,,,,,,56,53,3
86,,,,,,,38,29,9
87,,,,,,,63,39,24
88,,,,,,,212,179,33
89,,,,,,,494,433,61
90,,,,,,,835,816,19
91,,,,,,,619,611,8
92,,,,,,,192,191,1
93,,,,,,,65,59,6
94,,,,,,,55,38,17
95,,,,,,,120,106,14
96,,,,,,,223,186,37
97,,,,,,,464,413,51
98,,,,,,,808,788,20
99,,,,,,,625,620,5
100,,,,,,,198,193,5
101,,,,,,,43,37,6
102,,,,,,,41,30,11
103,,,,,,,128,108,20
104,,,,,,,318,287,31
105,,,,,,,482,446,36
106,,,,,,,683,664,19
107,,,,,,,546,535,11
108,,,,,,,252,249,3
109,,,,,,,65,61,4
110,,,,,,,63,56,7
111,,,,,,,160,135,25
112,,,,,,,277,243,34
113,,,,,,,504,471,33
114,,,,,,,647,627,20
115,,,,,,,498,481,17
116,,,,,,,256,251,5
117,,,,,,,96,93,3
118,,,,,,,101,83,18
119,,,,,,,199,176,23
120,,,,,,,412,384,28
121,,,,,,,485,455,30
122,,,,,,,540,521,19
123,,,,,,,439,430,9
124,,,,,,,241,240,1
125,,,,,,,55,43,12
126,,,,,,,114,91,23
127,,,,,,,308,280,28
128,,,,,,,455,423,32
129,,,,,,,545,535,10
130,,,,,,,436,416,20
131,,,,,,,382,377,5
132,,,,,,,208,205,3
133,,,,,,,57,50,7
134,,,,,,,96,73,23
135,,,,,,,252,220,32
136,,,,,,,557,519,38
137,,,,,,,623,600,23
138,,,,,,,524,512,12
139,,,,,,,308,305,3
140,,,,,,,112,109,3
141,,,,,,,51,44,7
142,,,,,,,96,73,23
143,,,,,,,256,227,29
144,,,,,,,526,480,46
145,,,,,,,667,648,19
146,,,,,,,506,495,11
147,,,,,,,287,285,2
148,,,,,,,121,118,3
149,,,,,,,42,32,10
150,,,,,,,71,52,19
151,,,,,,,235,198,37
152,,,,,,,486,449,37
153,,,,,,,676,649,27
154,,,,,,,642,636,6
155,,,,,,,277,273,4
156,,,,,,,94,90,4
157,,,,,,,54,47,7
158,,,,,,,129,113,16
