,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,2.0,0.03,False,62,0,62
1,,,,,,,170,98,72
2,,,,,,,438,366,72
3,,,,,,,788,754,34
4,,,,,,,729,718,11
5,,,,,,,365,361,4
6,,,,,,,149,133,16
7,,,,,,,179,153,26
8,,,,,,,390,349,41
9,,,,,,,674,643,31
10,,,,,,,688,670,18
11,,,,,,,587,580,7
12,,,,,,,450,447,3
13,,,,,,,534,531,3
14,,,,,,,592,584,8
15,,,,,,,642,629,13
16,,,,,,,646,642,4
17,,,,,,,615,615,0
18,,,,,,,586,586,0
19,,,,,,,621,620,1
20,,,,,,,648,647,1
21,,,,,,,643,643,0
22,,,,,,,588,588,0
23,,,,,,,620,620,0
24,,,,,,,648,648,0
25,,,,,,,641,641,0
26,,,,,,,591,591,0
27,,,,,,,620,620,0
28,,,,,,,648,648,0
29,,,,,,,641,641,0
30,,,,,,,591,591,0
31,,,,,,,620,620,0
32,,,,,,,648,648,0
33,,,,,,,641,641,0
34,,,,,,,591,591,0
35,,,,,,,620,620,0
36,,,,,,,648,648,0
37,,,,,,,641,641,0
38,,,,,,,591,591,0
39,,,,,,,620,620,0
40,,,,,,,648,648,0
41,,,,,,,641,641,0
42,,,,,,,591,591,0
43,,,,,,,620,620,0
44,,,,,,,648,648,0
45,,,,,,,641,641,0
46,,,,,,,591,591,0
47,,,,,,,620,620,0
48,,,,,,,648,648,0
49,,,,,,,641,641,0
50,,,,,,,591,591,0
51,,,,,,,620,620,0
52,,,,,,,648,648,0
53,,,,,,,641,641,0
54,,,,,,,591,591,0
55,,,,,,,620,620,0
56,,,,,,,648,648,0
57,,,,,,,641,641,0
58,,,,,,,591,591,0
59,,,,,,,620,620,0
60,,,,,,,648,648,0
61,,,,,,,641,641,0
62,,,,,,,591,591,0
63,,,,,,,620,620,0
64,,,,,,,648,648,0
65,,,,,,,641,641,0
66,,,,,,,591,591,0
67,,,,,,,620,620,0
68,,,,,,,648,648,0
69,,,,,,,641,641,0
70,,,,,,,591,591,0
71,,,,,,,620,620,0
72,,,,,,,648,648,0
73,,,,,,,641,641,0
74,,,,,,,591,591,0
75,,,,,,,620,620,0
76,,,,,,,648,648,0
77,,,,,,,641,641,0
78,,,,,,,591,591,0
79,,,,,,,620,620,0
80,,,,,,,648,648,0
81,,,,,,,641,641,0
82,,,,,,,591,591,0
83,,,,,,,620,620,0
84,,,,,,,648,648,0
85,,,,,,,641,641,0
86,,,,,,,591,591,0
87,,,,,,,620,620,0
88,,,,,,,648,648,0
89,,,,,,,641,641,0
90,,,,,,,591,591,0
91,,,,,,,620,620,0
92,,,,,,,648,648,0
93,,,,,,,641,641,0
94,,,,,,,591,591,0
95,,,,,,,620,620,0
96,,,,,,,648,648,0
97,,,,,,,641,641,0
98,,,,,,,591,591,0
99,,,,,,,620,620,0
100,,,,,,,648,648,0
101,,,,,,,641,641,0
102,,,,,,,591,591,0
103,,,,,,,620,620,0
104,,,,,,,648,648,0
105,,,,,,,641,641,0
106,,,,,,,591,591,0
107,,,,,,,620,620,0
108,,,,,,,648,648,0
109,,,,,,,641,641,0
110,,,,,,,591,591,0
111,,,,,,,620,620,0
112,,,,,,,648,648,0
113,,,,,,,641,641,0
114,,,,,,,591,591,0
115,,,,,,,620,620,0
116,,,,,,,648,648,0
117,,,,,,,641,641,0
118,,,,,,,591,591,0
119,,,,,,,620,620,0
120,,,,,,,648,648,0
121,,,,,,,641,641,0
122,,,,,,,591,591,0
123,,,,,,,620,620,0
124,,,,,,,648,648,0
125,,,,,,,641,641,0
126,,,,,,,591,591,0
127,,,,,,,620,620,0
128,,,,,,,648,648,0
129,,,,,,,641,641,0
130,,,,,,,591,591,0
131,,,,,,,620,620,0
132,,,,,,,648,648,0
133,,,,,,,641,641,0
134,,,,,,,591,591,0
135,,,,,,,620,620,0
136,,,,,,,648,648,0
137,,,,,,,641,641,0
138,,,,,,,591,591,0
139,,,,,,,620,620,0
140,,,,,,,648,648,0
141,,,,,,,641,641,0
142,,,,,,,591,591,0
143,,,,,,,620,620,0
144,,,,,,,648,648,0
145,,,,,,,641,641,0
146,,,,,,,591,591,0
147,,,,,,,620,620,0
148,,,,,,,648,648,0
149,,,,,,,641,641,0
150,,,,,,,591,591,0
151,,,,,,,620,620,0
152,,,,,,,648,648,0
153,,,,,,,641,641,0
154,,,,,,,591,591,0
155,,,,,,,620,620,0
156,,,,,,,648,648,0
157,,,,,,,641,641,0
158,,,,,,,591,591,0
159,,,,,,,620,620,0
160,,,,,,,648,648,0
161,,,,,,,641,641,0
162,,,,,,,591,591,0
163,,,,,,,620,620,0
164,,,,,,,648,648,0
165,,,,,,,641,641,0
166,,,,,,,591,591,0
167,,,,,,,620,620,0
168,,,,,,,648,648,0
169,,,,,,,641,641,0
170,,,,,,,591,591,0
171,,,,,,,620,620,0
172,,,,,,,648,648,0
173,,,,,,,641,641,0
174,,,,,,,591,591,0
175,,,,,,,620,620,0
176,,,,,,,648,648,0
177,,,,,,,641,641,0
178,,,,,,,591,591,0
179,,,,,,,620,620,0
180,,,,,,,648,648,0
181,,,,,,,641,641,0
182,,,,,,,591,591,0
183,,,,,,,620,620,0
184,,,,,,,648,648,0
185,,,,,,,641,641,0
186,,,,,,,591,591,0
187,,,,,,,620,620,0
188,,,,,,,648,648,0
189,,,,,,,641,641,0
190,,,,,,,591,591,0
191,,,,,,,620,620,0
192,,,,,,,648,648,0
193,,,,,,,641,641,0
194,,,,,,,591,591,0
195,,,,,,,620,620,0
196,,,,,,,648,648,0
197,,,,,,,641,641,0
198,,,,,,,591,591,0
199,,,,,,,620,620,0
200,,,,,,,648,648,0
201,,,,,,,641,641,0
202,,,,,,,591,591,0
203,,,,,,,620,620,0
204,,,,,,,648,648,0
205,,,,,,,641,641,0
206,,,,,,,591,591,0
207,,,,,,,620,620,0
208,,,,,,,648,648,0
209,,,,,,,641,641,0
210,,,,,,,591,591,0
211,,,,,,,620,620,0
212,,,,,,,648,648,0
213,,,,,,,641,641,0
214,,,,,,,591,591,0
215,,,,,,,620,620,0
216,,,,,,,648,648,0
217,,,,,,,641,641,0
218,,,,,,,591,591,0
219,,,,,,,620,620,0
220,,,,,,,648,648,0
221,,,,,,,641,641,0
222,,,,,,,591,591,0
223,,,,,,,620,620,0
224,,,,,,,648,648,0
225,,,,,,,641,641,0
226,,,,,,,591,591,0
227,,,,,,,620,620,0
228,,,,,,,648,648,0
229,,,,,,,641,641,0
230,,,,,,,591,591,0
231,,,,,,,620,620,0
232,,,,,,,648,648,0
233,,,,,,,641,641,0
234,,,,,,,591,591,0
235,,,,,,,620,620,0
236,,,,,,,648,648,0
237,,,,,,,641,641,0
238,,,,,,,591,591,0
239,,,,,,,620,620,0
240,,,,,,,648,648,0
241,,,,,,,641,641,0
242,,,,,,,591,591,0
243,,,,,,,620,620,0
244,,,,,,,648,648,0
245,,,,,,,641,641,0
246,,,,,,,591,591,0
247,,,,,,,620,620,0
248,,,,,,,648,648,0
249,,,,,,,641,641,0
250,,,,,,,591,591,0
251,,,,,,,620,620,0
252,,,,,,,648,648,0
253,,,,,,,641,641,0
254,,,,,,,591,591,0
255,,,,,,,620,620,0
256,,,,,,,648,648,0
257,,,,,,,641,641,0
258,,,,,,,591,591,0
259,,,,,,,620,620,0
260,,,,,,,648,648,0
261,,,,,,,641,641,0
262,,,,,,,591,591,0
263,,,,,,,620,620,0
264,,,,,,,648,648,0
265,,,,,,,641,641,0
266,,,,,,,591,591,0
267,,,,,,,620,620,0
268,,,,,,,648,648,0
269,,,,,,,641,641,0
270,,,,,,,591,591,0
271,,,,,,,620,620,0
272,,,,,,,648,648,0
273,,,,,,,641,641,0
274,,,,,,,591,591,0
275,,,,,,,620,620,0
276,,,,,,,648,648,0
277,,,,,,,641,641,0
278,,,,,,,591,591,0
279,,,,,,,620,620,0
280,,,,,,,648,648,0
281,,,,,,,641,641,0
282,,,,,,,591,591,0
283,,,,,,,620,620,0
284,,,,,,,648,648,0
285,,,,,,,641,641,0
286,,,,,,,591,591,0
287,,,,,,,620,620,0
288,,,,,,,648,648,0
289,,,,,,,641,641,0
290,,,,,,,591,591,0
291,,,,,,,620,620,0
292,,,,,,,648,648,0
293,,,,,,,641,641,0
294,,,,,,,591,591,0
295,,,,,,,620,620,0
296,,,,,,,648,648,0
297,,,,,,,641,641,0
298,,,,,,,591,591,0
299,,,,,,,620,620,0
300,,,,,,,648,648,0
301,,,,,,,641,641,0
302,,,,,,,591,591,0
303,,,,,,,620,620,0
304,,,,,,,648,648,0
305,,,,,,,641,641,0
306,,,,,,,591,591,0
307,,,,,,,620,620,0
308,,,,,,,648,648,0
309,,,,,,,641,641,0
310,,,,,,,591,591,0
311,,,,,,,620,620,0
312,,,,,,,648,648,0
313,,,,,,,641,641,0
314,,,,,,,591,591,0
315,,,,,,,620,620,0
316,,,,,,,648,648,0
317,,,,,,,641,641,0
318,,,,,,,591,591,0
319,,,,,,,620,620,0
320,,,,,,,648,648,0
321,,,,,,,641,641,0
322,,,,,,,591,591,0
323,,,,,,,620,620,0
324,,,,,,,648,648,0
325,,,,,,,641,641,0
326,,,,,,,591,591,0
327,,,,,,,620,620,0
328,,,,,,,648,648,0
329,,,,,,,641,641,0
330,,,,,,,591,591,0
331,,,,,,,620,620,0
332,,,,,,,648,648,0
333,,,,,,,641,641,0
334,,,,,,,591,591,0
335,,,,,,,620,620,0
336,,,,,,,648,648,0
337,,,,,,,641,641,0
338,,,,,,,591,591,0
339,,,,,,,620,620,0
340,,,,,,,648,648,0
341,,,,,,,641,641,0
342,,,,,,,591,591,0
343,,,,,,,620,620,0
344,,,,,,,648,648,0
345,,,,,,,641,641,0
346,,,,,,,591,591,0
347,,,,,,,620,620,0
348,,,,,,,648,648,0
349,,,,,,,641,641,0
350,,,,,,,591,591,0
351,,,,,,,620,620,0
352,,,,,,,648,648,0
353,,,,,,,641,641,0
354,,,,,,,591,591,0
355,,,,,,,620,620,0
356,,,,,,,648,648,0
357,,,,,,,641,641,0
358,,,,,,,591,591,0
359,,,,,,,620,620,0
360,,,,,,,648,648,0
361,,,,,,,641,641,0
362,,,,,,,591,591,0
363,,,,,,,620,620,0
364,,,,,,,648,648,0
365,,,,,,,641,641,0
366,,,,,,,591,591,0
367,,,,,,,620,620,0
368,,,,,,,648,648,0
369,,,,,,,641,641,0
370,,,,,,,591,591,0
371,,,,,,,620,620,0
372,,,,,,,648,648,0
373,,,,,,,641,641,0
374,,,,,,,591,591,0
375,,,,,,,620,620,0
376,,,,,,,648,648,0
377,,,,,,,641,641,0
378,,,,,,,591,591,0
379,,,,,,,620,620,0
380,,,,,,,648,648,0
381,,,,,,,641,641,0
382,,,,,,,591,591,0
383,,,,,,,620,620,0
384,,,,,,,648,648,0
385,,,,,,,641,641,0
