,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,5.0,0.03,False,76,0,76
1,,,,,,,78,0,78
2,,,,,,,70,0,70
3,,,,,,,76,0,76
4,,,,,,,55,0,55
5,,,,,,,68,0,68
6,,,,,,,58,0,58
7,,,,,,,68,0,68
8,,,,,,,63,0,63
9,,,,,,,54,0,54
10,,,,,,,45,0,45
11,,,,,,,53,0,53
12,,,,,,,60,0,60
13,,,,,,,61,0,61
14,,,,,,,56,0,56
15,,,,,,,56,0,56
16,,,,,,,64,0,64
17,,,,,,,79,0,79
18,,,,,,,68,0,68
19,,,,,,,65,0,65
20,,,,,,,62,0,62
21,,,,,,,64,0,64
22,,,,,,,71,0,71
23,,,,,,,54,0,54
24,,,,,,,51,0,51
25,,,,,,,64,0,64
26,,,,,,,71,0,71
27,,,,,,,70,0,70
28,,,,,,,75,0,75
29,,,,,,,56,0,56
30,,,,,,,70,0,70
31,,,,,,,73,0,73
32,,,,,,,57,0,57
33,,,,,,,75,0,75
34,,,,,,,59,0,59
35,,,,,,,74,0,74
36,,,,,,,69,0,69
37,,,,,,,54,0,54
38,,,,,,,71,0,71
39,,,,,,,53,0,53
40,,,,,,,61,0,61
41,,,,,,,67,0,67
42,,,,,,,69,0,69
43,,,,,,,53,0,53
44,,,,,,,55,0,55
45,,,,,,,66,0,66
46,,,,,,,75,0,75
47,,,,,,,61,0,61
48,,,,,,,64,0,64
49,,,,,,,74,0,74
50,,,,,,,56,0,56
51,,,,,,,67,0,67
52,,,,,,,67,0,67
53,,,,,,,57,0,57
54,,,,,,,53,0,53
55,,,,,,,56,0,56
56,,,,,,,64,0,64
57,,,,,,,55,0,55
58,,,,,,,60,0,60
59,,,,,,,59,0,59
60,,,,,,,67,0,67
61,,,,,,,50,0,50
62,,,,,,,61,0,61
63,,,,,,,79,0,79
64,,,,,,,68,0,68
65,,,,,,,47,0,47
66,,,,,,,56,0,56
67,,,,,,,58,0,58
68,,,,,,,69,0,69
