,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,2.0,3.0,1.0,0.03,False,101,0,101
1,,,,,,,785,741,44
2,,,,,,,1248,1233,15
3,,,,,,,432,430,2
4,,,,,,,625,621,4
5,,,,,,,1257,1254,3
6,,,,,,,583,581,2
7,,,,,,,658,658,0
8,,,,,,,1256,1256,0
9,,,,,,,584,584,0
10,,,,,,,660,660,0
11,,,,,,,1256,1256,0
12,,,,,,,584,584,0
13,,,,,,,660,660,0
14,,,,,,,1256,1256,0
15,,,,,,,584,584,0
16,,,,,,,660,660,0
17,,,,,,,1256,1256,0
18,,,,,,,584,584,0
19,,,,,,,660,660,0
20,,,,,,,1256,1256,0
21,,,,,,,584,584,0
22,,,,,,,660,660,0
23,,,,,,,1256,1256,0
24,,,,,,,584,584,0
25,,,,,,,660,660,0
26,,,,,,,1256,1256,0
27,,,,,,,584,584,0
28,,,,,,,660,660,0
29,,,,,,,1256,1256,0
30,,,,,,,584,584,0
31,,,,,,,660,660,0
32,,,,,,,1256,1256,0
33,,,,,,,584,584,0
34,,,,,,,660,660,0
35,,,,,,,1256,1256,0
36,,,,,,,584,584,0
37,,,,,,,660,660,0
38,,,,,,,1256,1256,0
39,,,,,,,584,584,0
40,,,,,,,660,660,0
41,,,,,,,1256,1256,0
42,,,,,,,584,584,0
43,,,,,,,660,660,0
44,,,,,,,1256,1256,0
45,,,,,,,584,584,0
46,,,,,,,660,660,0
47,,,,,,,1256,1256,0
48,,,,,,,584,584,0
49,,,,,,,660,660,0
50,,,,,,,1256,1256,0
51,,,,,,,584,584,0
52,,,,,,,660,660,0
53,,,,,,,1256,1256,0
54,,,,,,,584,584,0
55,,,,,,,660,660,0
56,,,,,,,1256,1256,0
57,,,,,,,584,584,0
58,,,,,,,660,660,0
59,,,,,,,1256,1256,0
60,,,,,,,584,584,0
61,,,,,,,660,660,0
62,,,,,,,1256,1256,0
63,,,,,,,584,584,0
64,,,,,,,660,660,0
65,,,,,,,1256,1256,0
66,,,,,,,584,584,0
67,,,,,,,660,660,0
68,,,,,,,1256,1256,0
69,,,,,,,584,584,0
70,,,,,,,660,660,0
71,,,,,,,1256,1256,0
72,,,,,,,584,584,0
73,,,,,,,660,660,0
74,,,,,,,1256,1256,0
75,,,,,,,584,584,0
76,,,,,,,660,660,0
77,,,,,,,1256,1256,0
78,,,,,,,584,584,0
79,,,,,,,660,660,0
80,,,,,,,1256,1256,0
81,,,,,,,584,584,0
82,,,,,,,660,660,0
83,,,,,,,1256,1256,0
84,,,,,,,584,584,0
85,,,,,,,660,660,0
86,,,,,,,1256,1256,0
87,,,,,,,584,584,0
88,,,,,,,660,660,0
89,,,,,,,1256,1256,0
90,,,,,,,584,584,0
91,,,,,,,660,660,0
92,,,,,,,1256,1256,0
93,,,,,,,584,584,0
94,,,,,,,660,660,0
95,,,,,,,1256,1256,0
96,,,,,,,584,584,0
97,,,,,,,660,660,0
98,,,,,,,1256,1256,0
99,,,,,,,584,584,0
100,,,,,,,660,660,0
101,,,,,,,1256,1256,0
102,,,,,,,584,584,0
103,,,,,,,660,660,0
104,,,,,,,1256,1256,0
105,,,,,,,584,584,0
106,,,,,,,660,660,0
107,,,,,,,1256,1256,0
108,,,,,,,584,584,0
109,,,,,,,660,660,0
110,,,,,,,1256,1256,0
111,,,,,,,584,584,0
112,,,,,,,660,660,0
113,,,,,,,1256,1256,0
114,,,,,,,584,584,0
115,,,,,,,660,660,0
116,,,,,,,1256,1256,0
117,,,,,,,584,584,0
118,,,,,,,660,660,0
119,,,,,,,1256,1256,0
120,,,,,,,584,584,0
121,,,,,,,660,660,0
122,,,,,,,1256,1256,0
123,,,,,,,584,584,0
124,,,,,,,660,660,0
125,,,,,,,1256,1256,0
126,,,,,,,584,584,0
127,,,,,,,660,660,0
128,,,,,,,1256,1256,0
129,,,,,,,584,584,0
130,,,,,,,660,660,0
131,,,,,,,1256,1256,0
132,,,,,,,584,584,0
133,,,,,,,660,660,0
134,,,,,,,1256,1256,0
135,,,,,,,584,584,0
136,,,,,,,660,660,0
137,,,,,,,1256,1256,0
138,,,,,,,584,584,0
139,,,,,,,660,660,0
140,,,,,,,1256,1256,0
141,,,,,,,584,584,0
142,,,,,,,660,660,0
143,,,,,,,1256,1256,0
144,,,,,,,584,584,0
145,,,,,,,660,660,0
146,,,,,,,1256,1256,0
147,,,,,,,584,584,0
148,,,,,,,660,660,0
149,,,,,,,1256,1256,0
150,,,,,,,584,584,0
151,,,,,,,660,660,0
152,,,,,,,1256,1256,0
153,,,,,,,584,584,0
154,,,,,,,660,660,0
155,,,,,,,1256,1256,0
156,,,,,,,584,584,0
157,,,,,,,660,660,0
158,,,,,,,1256,1256,0
159,,,,,,,584,584,0
160,,,,,,,660,660,0
161,,,,,,,1256,1256,0
162,,,,,,,584,584,0
163,,,,,,,660,660,0
164,,,,,,,1256,1256,0
165,,,,,,,584,584,0
166,,,,,,,660,660,0
167,,,,,,,1256,1256,0
168,,,,,,,584,584,0
169,,,,,,,660,660,0
170,,,,,,,1256,1256,0
171,,,,,,,584,584,0
172,,,,,,,660,660,0
173,,,,,,,1256,1256,0
174,,,,,,,584,584,0
175,,,,,,,660,660,0
176,,,,,,,1256,1256,0
177,,,,,,,584,584,0
178,,,,,,,660,660,0
179,,,,,,,1256,1256,0
180,,,,,,,584,584,0
181,,,,,,,660,660,0
182,,,,,,,1256,1256,0
183,,,,,,,584,584,0
184,,,,,,,660,660,0
185,,,,,,,1256,1256,0
186,,,,,,,584,584,0
187,,,,,,,660,660,0
188,,,,,,,1256,1256,0
189,,,,,,,584,584,0
190,,,,,,,660,660,0
191,,,,,,,1256,1256,0
192,,,,,,,584,584,0
193,,,,,,,660,660,0
194,,,,,,,1256,1256,0
195,,,,,,,584,584,0
196,,,,,,,660,660,0
197,,,,,,,1256,1256,0
198,,,,,,,584,584,0
199,,,,,,,660,660,0
200,,,,,,,1256,1256,0
201,,,,,,,584,584,0
202,,,,,,,660,660,0
203,,,,,,,1256,1256,0
204,,,,,,,584,584,0
205,,,,,,,660,660,0
206,,,,,,,1256,1256,0
207,,,,,,,584,584,0
208,,,,,,,660,660,0
209,,,,,,,1256,1256,0
210,,,,,,,584,584,0
211,,,,,,,660,660,0
212,,,,,,,1256,1256,0
213,,,,,,,584,584,0
214,,,,,,,660,660,0
215,,,,,,,1256,1256,0
216,,,,,,,584,584,0
217,,,,,,,660,660,0
218,,,,,,,1256,1256,0
219,,,,,,,584,584,0
220,,,,,,,660,660,0
221,,,,,,,1256,1256,0
222,,,,,,,584,584,0
223,,,,,,,660,660,0
224,,,,,,,1256,1256,0
225,,,,,,,584,584,0
226,,,,,,,660,660,0
227,,,,,,,1256,1256,0
228,,,,,,,584,584,0
229,,,,,,,660,660,0
230,,,,,,,1256,1256,0
231,,,,,,,584,584,0
232,,,,,,,660,660,0
233,,,,,,,1256,1256,0
234,,,,,,,584,584,0
235,,,,,,,660,660,0
236,,,,,,,1256,1256,0
237,,,,,,,584,584,0
238,,,,,,,660,660,0
239,,,,,,,1256,1256,0
240,,,,,,,584,584,0
241,,,,,,,660,660,0
242,,,,,,,1256,1256,0
243,,,,,,,584,584,0
244,,,,,,,660,660,0
245,,,,,,,1256,1256,0
246,,,,,,,584,584,0
247,,,,,,,660,660,0
248,,,,,,,1256,1256,0
249,,,,,,,584,584,0
250,,,,,,,660,660,0
251,,,,,,,1256,1256,0
252,,,,,,,584,584,0
253,,,,,,,660,660,0
254,,,,,,,1256,1256,0
255,,,,,,,584,584,0
256,,,,,,,660,660,0
257,,,,,,,1256,1256,0
258,,,,,,,584,584,0
259,,,,,,,660,660,0
260,,,,,,,1256,1256,0
261,,,,,,,584,584,0
262,,,,,,,660,660,0
263,,,,,,,1256,1256,0
264,,,,,,,584,584,0
265,,,,,,,660,660,0
266,,,,,,,1256,1256,0
267,,,,,,,584,584,0
268,,,,,,,660,660,0
269,,,,,,,1256,1256,0
270,,,,,,,584,584,0
271,,,,,,,660,660,0
272,,,,,,,1256,1256,0
273,,,,,,,584,584,0
274,,,,,,,660,660,0
275,,,,,,,1256,1256,0
276,,,,,,,584,584,0
277,,,,,,,660,660,0
278,,,,,,,1256,1256,0
279,,,,,,,584,584,0
280,,,,,,,660,660,0
281,,,,,,,1256,1256,0
282,,,,,,,584,584,0
283,,,,,,,660,660,0
284,,,,,,,1256,1256,0
285,,,,,,,584,584,0
286,,,,,,,660,660,0
287,,,,,,,1256,1256,0
288,,,,,,,584,584,0
289,,,,,,,660,660,0
290,,,,,,,1256,1256,0
291,,,,,,,584,584,0
292,,,,,,,660,660,0
293,,,,,,,1256,1256,0
294,,,,,,,584,584,0
295,,,,,,,660,660,0
296,,,,,,,1256,1256,0
297,,,,,,,584,584,0
298,,,,,,,660,660,0
299,,,,,,,1256,1256,0
300,,,,,,,584,584,0
301,,,,,,,660,660,0
302,,,,,,,1256,1256,0
303,,,,,,,584,584,0
304,,,,,,,660,660,0
305,,,,,,,1256,1256,0
306,,,,,,,584,584,0
307,,,,,,,660,660,0
308,,,,,,,1256,1256,0
309,,,,,,,584,584,0
310,,,,,,,660,660,0
311,,,,,,,1256,1256,0
312,,,,,,,584,584,0
313,,,,,,,660,660,0
314,,,,,,,1256,1256,0
315,,,,,,,584,584,0
316,,,,,,,660,660,0
317,,,,,,,1256,1256,0
318,,,,,,,584,584,0
319,,,,,,,660,660,0
320,,,,,,,1256,1256,0
321,,,,,,,584,584,0
322,,,,,,,660,660,0
323,,,,,,,1256,1256,0
324,,,,,,,584,584,0
325,,,,,,,660,660,0
326,,,,,,,1256,1256,0
327,,,,,,,584,584,0
328,,,,,,,660,660,0
329,,,,,,,1256,1256,0
330,,,,,,,584,584,0
331,,,,,,,660,660,0
