,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,4.0,3.0,9.0,0.03,False,75,0,75
1,,,,,,,108,27,81
2,,,,,,,164,101,63
3,,,,,,,275,213,62
4,,,,,,,372,325,47
5,,,,,,,368,330,38
6,,,,,,,339,308,31
7,,,,,,,317,303,14
8,,,,,,,232,225,7
9,,,,,,,118,113,5
10,,,,,,,68,65,3
11,,,,,,,41,37,4
12,,,,,,,36,29,7
13,,,,,,,20,12,8
14,,,,,,,14,0,14
15,,,,,,,36,0,36
16,,,,,,,46,2,44
17,,,,,,,56,3,53
18,,,,,,,69,5,64
19,,,,,,,88,16,72
20,,,,,,,102,49,53
21,,,,,,,153,80,73
22,,,,,,,189,137,52
23,,,,,,,234,175,59
24,,,,,,,260,225,35
25,,,,,,,263,241,22
26,,,,,,,272,245,27
27,,,,,,,242,224,18
28,,,,,,,182,166,16
29,,,,,,,155,145,10
30,,,,,,,100,95,5
31,,,,,,,78,67,11
32,,,,,,,68,58,10
33,,,,,,,53,39,14
34,,,,,,,31,9,22
35,,,,,,,35,0,35
36,,,,,,,39,0,39
37,,,,,,,45,0,45
38,,,,,,,37,0,37
39,,,,,,,70,7,63
40,,,,,,,99,36,63
41,,,,,,,135,79,56
42,,,,,,,192,149,43
43,,,,,,,259,213,46
44,,,,,,,285,249,36
45,,,,,,,289,255,34
46,,,,,,,261,242,19
47,,,,,,,272,253,19
48,,,,,,,216,206,10
49,,,,,,,159,153,6
50,,,,,,,110,101,9
51,,,,,,,65,58,7
52,,,,,,,46,33,13
53,,,,,,,21,5,16
54,,,,,,,31,6,25
55,,,,,,,41,9,32
56,,,,,,,60,19,41
57,,,,,,,71,31,40
58,,,,,,,110,59,51
59,,,,,,,158,102,56
60,,,,,,,236,187,49
61,,,,,,,267,226,41
62,,,,,,,255,228,27
63,,,,,,,257,228,29
64,,,,,,,230,201,29
65,,,,,,,229,212,17
66,,,,,,,190,179,11
67,,,,,,,157,148,9
68,,,,,,,147,141,6
69,,,,,,,124,112,12
70,,,,,,,83,75,8
71,,,,,,,77,60,17
72,,,,,,,94,69,25
73,,,,,,,106,82,24
74,,,,,,,119,94,25
75,,,,,,,142,113,29
76,,,,,,,154,118,36
77,,,,,,,161,131,30
78,,,,,,,170,129,41
79,,,,,,,168,127,41
80,,,,,,,192,164,28
81,,,,,,,222,188,34
82,,,,,,,260,233,27
83,,,,,,,245,232,13
84,,,,,,,230,211,19
85,,,,,,,227,218,9
86,,,,,,,216,209,7
87,,,,,,,189,179,10
88,,,,,,,152,147,5
89,,,,,,,144,133,11
90,,,,,,,138,132,6
91,,,,,,,135,127,8
92,,,,,,,143,136,7
93,,,,,,,163,147,16
94,,,,,,,192,172,20
95,,,,,,,222,201,21
