,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,2.0,3.0,4.0,0.03,False,77,0,77
1,,,,,,,481,424,57
2,,,,,,,1127,1106,21
3,,,,,,,673,671,2
4,,,,,,,140,140,0
5,,,,,,,2,2,0
6,,,,,,,2,1,1
7,,,,,,,18,0,18
8,,,,,,,108,64,44
9,,,,,,,450,397,53
10,,,,,,,935,907,28
11,,,,,,,810,804,6
12,,,,,,,177,177,0
13,,,,,,,2,2,0
14,,,,,,,2,0,2
15,,,,,,,24,0,24
16,,,,,,,156,112,44
17,,,,,,,544,499,45
18,,,,,,,782,763,19
19,,,,,,,650,640,10
20,,,,,,,292,290,2
21,,,,,,,44,44,0
22,,,,,,,17,12,5
23,,,,,,,37,12,25
24,,,,,,,192,144,48
25,,,,,,,481,433,48
26,,,,,,,823,795,28
27,,,,,,,679,669,10
28,,,,,,,236,234,2
29,,,,,,,37,35,2
30,,,,,,,18,14,4
31,,,,,,,30,8,22
32,,,,,,,160,121,39
33,,,,,,,464,424,40
34,,,,,,,808,788,20
35,,,,,,,659,646,13
36,,,,,,,328,325,3
37,,,,,,,54,54,0
38,,,,,,,8,0,8
39,,,,,,,34,17,17
40,,,,,,,114,73,41
41,,,,,,,415,361,54
42,,,,,,,817,784,33
43,,,,,,,730,720,10
44,,,,,,,321,314,7
45,,,,,,,57,56,1
46,,,,,,,12,8,4
47,,,,,,,32,18,14
48,,,,,,,97,64,33
49,,,,,,,340,285,55
50,,,,,,,752,715,37
51,,,,,,,911,899,12
52,,,,,,,315,314,1
53,,,,,,,40,39,1
54,,,,,,,17,12,5
55,,,,,,,39,14,25
56,,,,,,,205,167,38
57,,,,,,,506,457,49
58,,,,,,,869,851,18
59,,,,,,,606,597,9
60,,,,,,,239,237,2
61,,,,,,,35,34,1
62,,,,,,,6,1,5
63,,,,,,,17,2,15
64,,,,,,,86,42,44
65,,,,,,,413,361,52
66,,,,,,,906,872,34
67,,,,,,,785,776,9
68,,,,,,,262,262,0
69,,,,,,,27,27,0
70,,,,,,,2,0,2
71,,,,,,,20,0,20
72,,,,,,,120,80,40
73,,,,,,,413,360,53
74,,,,,,,856,821,35
75,,,,,,,839,837,2
76,,,,,,,237,237,0
77,,,,,,,15,15,0
78,,,,,,,4,0,4
79,,,,,,,17,0,17
80,,,,,,,115,70,45
81,,,,,,,457,404,53
82,,,,,,,840,812,28
83,,,,,,,718,706,12
84,,,,,,,293,292,1
85,,,,,,,56,55,1
86,,,,,,,9,3,6
87,,,,,,,19,0,19
88,,,,,,,84,53,31
89,,,,,,,348,292,56
90,,,,,,,803,764,39
91,,,,,,,822,806,16
92,,,,,,,350,346,4
93,,,,,,,72,72,0
94,,,,,,,4,2,2
95,,,,,,,16,0,16
96,,,,,,,87,59,28
97,,,,,,,391,341,50
98,,,,,,,705,675,30
99,,,,,,,782,761,21
100,,,,,,,405,404,1
101,,,,,,,94,94,0
102,,,,,,,24,19,5
103,,,,,,,46,22,24
104,,,,,,,230,202,28
105,,,,,,,501,455,46
106,,,,,,,761,743,18
107,,,,,,,593,583,10
108,,,,,,,269,266,3
109,,,,,,,78,78,0
110,,,,,,,24,18,6
111,,,,,,,27,8,19
112,,,,,,,151,101,50
113,,,,,,,557,509,48
114,,,,,,,936,907,29
115,,,,,,,614,611,3
116,,,,,,,155,154,1
117,,,,,,,46,44,2
118,,,,,,,15,11,4
119,,,,,,,23,2,21
120,,,,,,,172,126,46
121,,,,,,,557,509,48
122,,,,,,,793,765,28
123,,,,,,,717,715,2
124,,,,,,,197,195,2
125,,,,,,,30,30,0
126,,,,,,,15,9,6
127,,,,,,,54,34,20
128,,,,,,,225,188,37
129,,,,,,,467,425,42
130,,,,,,,804,771,33
131,,,,,,,700,686,14
132,,,,,,,238,238,0
133,,,,,,,6,6,0
134,,,,,,,5,0,5
135,,,,,,,28,14,14
136,,,,,,,144,94,50
137,,,,,,,517,469,48
138,,,,,,,803,775,28
139,,,,,,,667,655,12
140,,,,,,,283,283,0
141,,,,,,,52,51,1
142,,,,,,,10,4,6
143,,,,,,,26,10,16
144,,,,,,,165,113,52
145,,,,,,,593,540,53
146,,,,,,,762,741,21
147,,,,,,,538,531,7
148,,,,,,,199,196,3
149,,,,,,,150,150,0
150,,,,,,,64,62,2
151,,,,,,,39,12,27
152,,,,,,,221,181,40
153,,,,,,,592,555,37
154,,,,,,,752,727,25
155,,,,,,,528,519,9
156,,,,,,,189,181,8
157,,,,,,,107,105,2
158,,,,,,,56,50,6
159,,,,,,,61,40,21
160,,,,,,,214,164,50
161,,,,,,,622,578,44
162,,,,,,,888,870,18
163,,,,,,,484,476,8
164,,,,,,,155,154,1
165,,,,,,,62,58,4
166,,,,,,,55,45,10
167,,,,,,,106,79,27
168,,,,,,,280,240,40
169,,,,,,,572,524,48
170,,,,,,,822,798,24
171,,,,,,,488,481,7
172,,,,,,,159,154,5
173,,,,,,,56,53,3
174,,,,,,,13,3,10
175,,,,,,,95,62,33
176,,,,,,,374,328,46
177,,,,,,,695,668,27
178,,,,,,,607,587,20
179,,,,,,,435,424,11
180,,,,,,,213,211,2
181,,,,,,,68,66,2
182,,,,,,,24,12,12
183,,,,,,,120,91,29
184,,,,,,,373,340,33
185,,,,,,,621,582,39
186,,,,,,,649,620,29
187,,,,,,,479,473,6
188,,,,,,,186,185,1
189,,,,,,,46,43,3
190,,,,,,,26,6,20
191,,,,,,,151,125,26
192,,,,,,,471,443,28
193,,,,,,,620,587,33
194,,,,,,,567,543,24
195,,,,,,,436,434,2
196,,,,,,,189,185,4
197,,,,,,,50,46,4
198,,,,,,,70,49,21
199,,,,,,,204,163,41
200,,,,,,,527,493,34
201,,,,,,,686,665,21
202,,,,,,,489,481,8
203,,,,,,,289,282,7
204,,,,,,,166,158,8
205,,,,,,,83,76,7
206,,,,,,,99,77,22
207,,,,,,,306,271,35
208,,,,,,,539,512,27
209,,,,,,,602,587,15
210,,,,,,,432,417,15
211,,,,,,,314,310,4
212,,,,,,,146,133,13
213,,,,,,,126,116,10
214,,,,,,,200,181,19
215,,,,,,,335,303,32
216,,,,,,,492,469,23
217,,,,,,,551,537,14
218,,,,,,,395,384,11
219,,,,,,,279,273,6
220,,,,,,,148,136,12
221,,,,,,,87,75,12
222,,,,,,,224,201,23
223,,,,,,,381,350,31
224,,,,,,,516,498,18
225,,,,,,,532,513,19
226,,,,,,,423,416,7
227,,,,,,,235,230,5
228,,,,,,,115,104,11
229,,,,,,,88,72,16
230,,,,,,,210,191,19
231,,,,,,,434,400,34
232,,,,,,,559,527,32
233,,,,,,,586,573,13
234,,,,,,,317,307,10
235,,,,,,,223,216,7
236,,,,,,,98,88,10
237,,,,,,,126,114,12
238,,,,,,,273,247,26
239,,,,,,,401,370,31
240,,,,,,,557,532,25
241,,,,,,,526,514,12
242,,,,,,,378,376,2
243,,,,,,,160,156,4
244,,,,,,,94,83,11
245,,,,,,,131,112,19
246,,,,,,,334,308,26
247,,,,,,,489,451,38
248,,,,,,,578,554,24
249,,,,,,,485,477,8
250,,,,,,,302,296,6
251,,,,,,,152,148,4
252,,,,,,,112,100,12
253,,,,,,,221,199,22
254,,,,,,,383,361,22
255,,,,,,,435,410,25
256,,,,,,,459,442,17
257,,,,,,,441,427,14
258,,,,,,,336,331,5
259,,,,,,,139,128,11
260,,,,,,,85,72,13
261,,,,,,,194,167,27
262,,,,,,,376,333,43
263,,,,,,,574,547,27
264,,,,,,,572,551,21
265,,,,,,,463,457,6
266,,,,,,,191,187,4
267,,,,,,,52,40,12
268,,,,,,,118,102,16
269,,,,,,,284,259,25
270,,,,,,,451,418,33
271,,,,,,,581,563,18
272,,,,,,,517,508,9
273,,,,,,,338,336,2
274,,,,,,,139,136,3
275,,,,,,,63,51,12
276,,,,,,,64,39,25
