,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,6.0,3.0,4.0,0.02,False,38,0,38
1,,,,,,,41,0,41
2,,,,,,,37,0,37
3,,,,,,,37,0,37
4,,,,,,,53,0,53
5,,,,,,,33,0,33
6,,,,,,,57,0,57
7,,,,,,,45,0,45
8,,,,,,,35,0,35
9,,,,,,,42,0,42
10,,,,,,,47,0,47
11,,,,,,,54,0,54
12,,,,,,,49,0,49
13,,,,,,,38,1,37
14,,,,,,,44,0,44
15,,,,,,,39,0,39
16,,,,,,,39,0,39
17,,,,,,,48,0,48
18,,,,,,,38,0,38
19,,,,,,,41,0,41
20,,,,,,,57,0,57
21,,,,,,,41,0,41
22,,,,,,,45,0,45
23,,,,,,,39,0,39
24,,,,,,,44,0,44
25,,,,,,,41,0,41
26,,,,,,,40,0,40
27,,,,,,,50,0,50
28,,,,,,,34,0,34
29,,,,,,,58,0,58
30,,,,,,,47,0,47
31,,,,,,,61,0,61
32,,,,,,,40,0,40
33,,,,,,,46,0,46
34,,,,,,,45,0,45
35,,,,,,,51,0,51
36,,,,,,,53,0,53
37,,,,,,,44,0,44
38,,,,,,,35,0,35
39,,,,,,,57,0,57
40,,,,,,,37,0,37
41,,,,,,,54,0,54
42,,,,,,,51,0,51
43,,,,,,,52,0,52
44,,,,,,,37,0,37
45,,,,,,,56,0,56
46,,,,,,,44,0,44
47,,,,,,,49,0,49
48,,,,,,,43,0,43
49,,,,,,,38,0,38
50,,,,,,,54,0,54
51,,,,,,,40,0,40
52,,,,,,,55,0,55
53,,,,,,,56,0,56
54,,,,,,,48,0,48
55,,,,,,,35,0,35
56,,,,,,,47,0,47
57,,,,,,,48,0,48
58,,,,,,,33,0,33
59,,,,,,,45,0,45
60,,,,,,,49,0,49
61,,,,,,,29,0,29
62,,,,,,,37,0,37
63,,,,,,,45,0,45
64,,,,,,,49,0,49
65,,,,,,,32,0,32
66,,,,,,,46,0,46
67,,,,,,,60,0,60
68,,,,,,,45,0,45
69,,,,,,,36,0,36
70,,,,,,,50,0,50
71,,,,,,,41,0,41
72,,,,,,,48,0,48
73,,,,,,,46,0,46
74,,,,,,,37,0,37
75,,,,,,,41,0,41
76,,,,,,,44,0,44
77,,,,,,,57,0,57
78,,,,,,,59,0,59
79,,,,,,,40,5,35
80,,,,,,,43,0,43
81,,,,,,,44,0,44
82,,,,,,,39,0,39
83,,,,,,,46,0,46
84,,,,,,,39,0,39
85,,,,,,,44,0,44
86,,,,,,,45,0,45
87,,,,,,,38,0,38
88,,,,,,,36,0,36
89,,,,,,,50,0,50
90,,,,,,,55,0,55
91,,,,,,,33,0,33
92,,,,,,,44,0,44
93,,,,,,,37,0,37
94,,,,,,,61,0,61
95,,,,,,,37,0,37
96,,,,,,,48,0,48
97,,,,,,,58,0,58
98,,,,,,,49,0,49
