,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,6.0,3.0,4.0,0.02,False,63,0,63
1,,,,,,,55,1,54
2,,,,,,,43,0,43
3,,,,,,,46,0,46
4,,,,,,,54,0,54
5,,,,,,,46,0,46
6,,,,,,,47,0,47
7,,,,,,,37,0,37
8,,,,,,,51,0,51
9,,,,,,,44,0,44
10,,,,,,,50,0,50
11,,,,,,,49,0,49
12,,,,,,,41,0,41
13,,,,,,,52,0,52
14,,,,,,,52,0,52
15,,,,,,,59,0,59
16,,,,,,,44,0,44
17,,,,,,,46,0,46
18,,,,,,,42,0,42
19,,,,,,,36,0,36
20,,,,,,,46,0,46
21,,,,,,,46,0,46
22,,,,,,,38,0,38
23,,,,,,,52,0,52
24,,,,,,,56,0,56
25,,,,,,,43,0,43
26,,,,,,,56,0,56
27,,,,,,,40,0,40
28,,,,,,,40,0,40
29,,,,,,,45,0,45
30,,,,,,,53,0,53
31,,,,,,,40,0,40
32,,,,,,,43,0,43
33,,,,,,,38,0,38
34,,,,,,,50,0,50
35,,,,,,,48,0,48
36,,,,,,,56,0,56
37,,,,,,,42,0,42
38,,,,,,,45,0,45
39,,,,,,,49,0,49
40,,,,,,,37,0,37
41,,,,,,,46,0,46
42,,,,,,,31,0,31
43,,,,,,,41,0,41
44,,,,,,,45,0,45
45,,,,,,,47,0,47
46,,,,,,,51,0,51
47,,,,,,,43,0,43
48,,,,,,,43,0,43
49,,,,,,,38,0,38
50,,,,,,,39,0,39
51,,,,,,,49,0,49
52,,,,,,,33,0,33
53,,,,,,,38,0,38
54,,,,,,,37,0,37
55,,,,,,,61,0,61
56,,,,,,,42,0,42
57,,,,,,,41,0,41
58,,,,,,,41,0,41
59,,,,,,,48,0,48
60,,,,,,,55,0,55
61,,,,,,,40,0,40
62,,,,,,,46,0,46
63,,,,,,,47,0,47
64,,,,,,,42,0,42
65,,,,,,,44,0,44
66,,,,,,,45,0,45
67,,,,,,,36,0,36
68,,,,,,,48,0,48
69,,,,,,,43,0,43
70,,,,,,,41,0,41
71,,,,,,,40,0,40
72,,,,,,,42,0,42
73,,,,,,,51,0,51
74,,,,,,,58,0,58
75,,,,,,,46,0,46
76,,,,,,,40,0,40
77,,,,,,,46,0,46
78,,,,,,,41,0,41
79,,,,,,,52,0,52
80,,,,,,,36,0,36
81,,,,,,,55,0,55
82,,,,,,,34,0,34
83,,,,,,,52,0,52
84,,,,,,,38,0,38
85,,,,,,,45,0,45
86,,,,,,,46,0,46
87,,,,,,,53,0,53
88,,,,,,,52,0,52
89,,,,,,,35,0,35
90,,,,,,,38,0,38
91,,,,,,,37,0,37
