,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,7.0,3.0,2.0,0.03,False,59,0,59
1,,,,,,,72,0,72
2,,,,,,,66,0,66
3,,,,,,,74,0,74
4,,,,,,,72,0,72
5,,,,,,,76,0,76
6,,,,,,,68,0,68
7,,,,,,,88,0,88
8,,,,,,,74,0,74
9,,,,,,,68,0,68
10,,,,,,,74,0,74
11,,,,,,,77,0,77
12,,,,,,,66,0,66
13,,,,,,,60,0,60
14,,,,,,,86,0,86
15,,,,,,,73,0,73
16,,,,,,,71,0,71
17,,,,,,,63,0,63
18,,,,,,,77,0,77
19,,,,,,,78,0,78
20,,,,,,,66,0,66
21,,,,,,,67,0,67
22,,,,,,,72,0,72
23,,,,,,,72,0,72
24,,,,,,,70,0,70
25,,,,,,,70,0,70
26,,,,,,,67,0,67
27,,,,,,,68,0,68
28,,,,,,,64,0,64
29,,,,,,,67,0,67
30,,,,,,,83,0,83
31,,,,,,,74,0,74
32,,,,,,,77,0,77
33,,,,,,,64,0,64
34,,,,,,,78,0,78
35,,,,,,,75,0,75
36,,,,,,,56,0,56
37,,,,,,,70,0,70
38,,,,,,,76,0,76
39,,,,,,,74,0,74
40,,,,,,,68,0,68
41,,,,,,,70,0,70
42,,,,,,,61,0,61
43,,,,,,,58,0,58
44,,,,,,,71,0,71
45,,,,,,,61,0,61
46,,,,,,,61,0,61
47,,,,,,,63,0,63
48,,,,,,,68,0,68
49,,,,,,,63,0,63
50,,,,,,,73,0,73
51,,,,,,,64,0,64
52,,,,,,,72,0,72
53,,,,,,,65,0,65
54,,,,,,,55,0,55
55,,,,,,,73,0,73
56,,,,,,,66,0,66
57,,,,,,,69,0,69
58,,,,,,,71,0,71
59,,,,,,,74,0,74
60,,,,,,,74,0,74
61,,,,,,,65,0,65
62,,,,,,,65,0,65
63,,,,,,,66,0,66
64,,,,,,,76,0,76
65,,,,,,,74,0,74
66,,,,,,,69,0,69
67,,,,,,,74,0,74
68,,,,,,,65,0,65
69,,,,,,,75,0,75
70,,,,,,,65,0,65
71,,,,,,,62,0,62
72,,,,,,,62,0,62
73,,,,,,,73,0,73
74,,,,,,,79,0,79
75,,,,,,,73,0,73
76,,,,,,,81,0,81
77,,,,,,,77,0,77
78,,,,,,,51,0,51
79,,,,,,,69,0,69
80,,,,,,,59,0,59
81,,,,,,,68,0,68
82,,,,,,,63,0,63
83,,,,,,,58,0,58
84,,,,,,,73,0,73
85,,,,,,,77,0,77
86,,,,,,,56,0,56
87,,,,,,,74,0,74
88,,,,,,,72,0,72
89,,,,,,,71,0,71
90,,,,,,,70,0,70
91,,,,,,,73,0,73
92,,,,,,,62,0,62
93,,,,,,,78,0,78
94,,,,,,,71,0,71
95,,,,,,,83,0,83
96,,,,,,,60,4,56
97,,,,,,,81,0,81
98,,,,,,,73,0,73
99,,,,,,,66,0,66
100,,,,,,,71,0,71
101,,,,,,,60,0,60
102,,,,,,,71,0,71
103,,,,,,,62,0,62
104,,,,,,,70,0,70
105,,,,,,,50,0,50
106,,,,,,,63,0,63
107,,,,,,,78,0,78
108,,,,,,,59,0,59
109,,,,,,,83,0,83
110,,,,,,,79,0,79
111,,,,,,,66,0,66
112,,,,,,,67,0,67
113,,,,,,,63,0,63
114,,,,,,,62,0,62
115,,,,,,,75,0,75
116,,,,,,,48,0,48
117,,,,,,,48,0,48
118,,,,,,,84,0,84
119,,,,,,,84,0,84
120,,,,,,,65,0,65
121,,,,,,,60,0,60
122,,,,,,,44,0,44
123,,,,,,,65,0,65
124,,,,,,,65,0,65
125,,,,,,,71,0,71
126,,,,,,,77,0,77
127,,,,,,,62,0,62
128,,,,,,,61,0,61
129,,,,,,,74,0,74
130,,,,,,,66,0,66
131,,,,,,,74,0,74
132,,,,,,,68,0,68
133,,,,,,,60,0,60
134,,,,,,,52,0,52
135,,,,,,,67,0,67
136,,,,,,,63,0,63
137,,,,,,,69,0,69
138,,,,,,,82,0,82
139,,,,,,,59,0,59
140,,,,,,,68,0,68
141,,,,,,,62,0,62
142,,,,,,,73,0,73
143,,,,,,,85,0,85
144,,,,,,,64,0,64
145,,,,,,,69,0,69
146,,,,,,,82,0,82
147,,,,,,,63,0,63
148,,,,,,,78,0,78
149,,,,,,,54,0,54
150,,,,,,,61,0,61
151,,,,,,,77,0,77
152,,,,,,,61,0,61
153,,,,,,,56,0,56
154,,,,,,,61,0,61
155,,,,,,,74,0,74
156,,,,,,,63,0,63
157,,,,,,,67,0,67
158,,,,,,,74,0,74
159,,,,,,,66,0,66
160,,,,,,,80,0,80
161,,,,,,,70,0,70
162,,,,,,,67,0,67
163,,,,,,,64,0,64
164,,,,,,,69,0,69
165,,,,,,,66,0,66
166,,,,,,,68,0,68
167,,,,,,,73,0,73
168,,,,,,,58,0,58
169,,,,,,,74,0,74
170,,,,,,,80,0,80
171,,,,,,,61,0,61
172,,,,,,,58,0,58
173,,,,,,,68,0,68
174,,,,,,,73,0,73
175,,,,,,,82,0,82
176,,,,,,,65,0,65
177,,,,,,,62,0,62
178,,,,,,,70,0,70
179,,,,,,,66,0,66
180,,,,,,,78,0,78
181,,,,,,,68,0,68
182,,,,,,,64,0,64
183,,,,,,,70,0,70
184,,,,,,,68,0,68
185,,,,,,,68,0,68
186,,,,,,,67,0,67
187,,,,,,,75,0,75
188,,,,,,,76,0,76
189,,,,,,,80,0,80
190,,,,,,,74,0,74
191,,,,,,,80,0,80
192,,,,,,,79,0,79
193,,,,,,,70,0,70
194,,,,,,,66,0,66
195,,,,,,,76,0,76
196,,,,,,,47,0,47
197,,,,,,,78,0,78
198,,,,,,,81,0,81
199,,,,,,,67,0,67
200,,,,,,,59,0,59
201,,,,,,,58,0,58
202,,,,,,,77,0,77
203,,,,,,,71,0,71
204,,,,,,,63,0,63
205,,,,,,,84,0,84
206,,,,,,,67,0,67
207,,,,,,,60,0,60
208,,,,,,,86,0,86
209,,,,,,,76,0,76
210,,,,,,,73,0,73
211,,,,,,,78,0,78
212,,,,,,,72,0,72
213,,,,,,,70,0,70
214,,,,,,,79,0,79
215,,,,,,,76,0,76
216,,,,,,,80,0,80
217,,,,,,,70,0,70
218,,,,,,,71,0,71
219,,,,,,,64,0,64
220,,,,,,,64,0,64
221,,,,,,,75,0,75
222,,,,,,,78,0,78
223,,,,,,,60,0,60
224,,,,,,,50,0,50
225,,,,,,,75,0,75
226,,,,,,,75,0,75
227,,,,,,,70,0,70
228,,,,,,,61,0,61
229,,,,,,,70,0,70
230,,,,,,,66,0,66
231,,,,,,,54,0,54
232,,,,,,,64,0,64
233,,,,,,,69,0,69
234,,,,,,,77,0,77
235,,,,,,,57,0,57
236,,,,,,,68,0,68
237,,,,,,,72,0,72
238,,,,,,,70,0,70
239,,,,,,,53,0,53
240,,,,,,,67,0,67
241,,,,,,,77,0,77
242,,,,,,,85,0,85
243,,,,,,,77,0,77
244,,,,,,,65,0,65
245,,,,,,,76,0,76
246,,,,,,,76,0,76
247,,,,,,,71,1,70
248,,,,,,,65,0,65
249,,,,,,,72,0,72
250,,,,,,,69,0,69
251,,,,,,,69,0,69
252,,,,,,,76,0,76
253,,,,,,,72,0,72
254,,,,,,,78,0,78
255,,,,,,,63,1,62
256,,,,,,,68,0,68
257,,,,,,,89,0,89
258,,,,,,,75,0,75
259,,,,,,,57,0,57
260,,,,,,,63,0,63
261,,,,,,,66,0,66
262,,,,,,,73,0,73
263,,,,,,,62,0,62
264,,,,,,,75,0,75
265,,,,,,,76,0,76
266,,,,,,,74,0,74
267,,,,,,,71,0,71
268,,,,,,,53,0,53
269,,,,,,,82,0,82
270,,,,,,,50,0,50
271,,,,,,,66,0,66
272,,,,,,,70,0,70
273,,,,,,,76,0,76
274,,,,,,,63,0,63
275,,,,,,,63,0,63
276,,,,,,,85,0,85
277,,,,,,,69,0,69
278,,,,,,,68,0,68
279,,,,,,,70,0,70
280,,,,,,,70,0,70
281,,,,,,,73,0,73
282,,,,,,,70,1,69
283,,,,,,,78,0,78
