,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,5.0,3.0,5.0,0.03,False,92,0,92
1,,,,,,,82,2,80
2,,,,,,,64,3,61
3,,,,,,,76,0,76
4,,,,,,,78,1,77
5,,,,,,,61,2,59
6,,,,,,,76,1,75
7,,,,,,,59,3,56
8,,,,,,,67,7,60
9,,,,,,,61,2,59
10,,,,,,,64,0,64
11,,,,,,,62,0,62
12,,,,,,,68,2,66
13,,,,,,,74,9,65
14,,,,,,,80,13,67
15,,,,,,,70,13,57
16,,,,,,,79,12,67
17,,,,,,,62,3,59
18,,,,,,,58,3,55
19,,,,,,,74,0,74
20,,,,,,,60,2,58
21,,,,,,,56,1,55
22,,,,,,,52,0,52
23,,,,,,,58,1,57
24,,,,,,,70,0,70
25,,,,,,,62,0,62
26,,,,,,,52,0,52
27,,,,,,,73,0,73
28,,,,,,,58,1,57
29,,,,,,,69,1,68
30,,,,,,,51,7,44
31,,,,,,,70,10,60
32,,,,,,,61,3,58
33,,,,,,,55,0,55
34,,,,,,,60,0,60
35,,,,,,,67,0,67
36,,,,,,,59,0,59
37,,,,,,,69,0,69
38,,,,,,,49,0,49
39,,,,,,,65,0,65
40,,,,,,,76,3,73
41,,,,,,,62,2,60
42,,,,,,,69,0,69
43,,,,,,,64,0,64
44,,,,,,,73,1,72
45,,,,,,,75,4,71
46,,,,,,,61,0,61
47,,,,,,,57,0,57
48,,,,,,,53,0,53
49,,,,,,,58,0,58
50,,,,,,,64,1,63
51,,,,,,,60,1,59
52,,,,,,,68,0,68
53,,,,,,,58,2,56
54,,,,,,,59,0,59
55,,,,,,,71,0,71
56,,,,,,,56,0,56
57,,,,,,,63,0,63
58,,,,,,,73,1,72
59,,,,,,,86,7,79
60,,,,,,,66,7,59
61,,,,,,,68,8,60
62,,,,,,,78,14,64
63,,,,,,,79,18,61
64,,,,,,,85,17,68
65,,,,,,,74,10,64
66,,,,,,,70,9,61
67,,,,,,,67,6,61
68,,,,,,,62,5,57
69,,,,,,,70,1,69
70,,,,,,,72,5,67
71,,,,,,,70,6,64
72,,,,,,,54,1,53
73,,,,,,,61,0,61
74,,,,,,,61,0,61
75,,,,,,,65,0,65
76,,,,,,,49,0,49
77,,,,,,,61,0,61
78,,,,,,,60,0,60
79,,,,,,,73,1,72
80,,,,,,,63,0,63
81,,,,,,,67,0,67
