,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,5.0,3.0,9.0,0.03,False,65,0,65
1,,,,,,,76,0,76
2,,,,,,,59,0,59
3,,,,,,,70,0,70
4,,,,,,,70,6,64
5,,,,,,,72,4,68
6,,,,,,,73,1,72
7,,,,,,,56,3,53
8,,,,,,,57,0,57
9,,,,,,,61,0,61
10,,,,,,,53,0,53
11,,,,,,,54,0,54
12,,,,,,,44,0,44
13,,,,,,,54,0,54
14,,,,,,,49,0,49
15,,,,,,,52,0,52
16,,,,,,,53,0,53
17,,,,,,,68,0,68
18,,,,,,,61,0,61
19,,,,,,,68,0,68
20,,,,,,,76,5,71
21,,,,,,,52,0,52
22,,,,,,,65,0,65
23,,,,,,,71,0,71
24,,,,,,,64,0,64
25,,,,,,,53,1,52
26,,,,,,,39,1,38
27,,,,,,,51,1,50
28,,,,,,,52,0,52
29,,,,,,,46,0,46
30,,,,,,,62,0,62
31,,,,,,,65,0,65
32,,,,,,,54,0,54
33,,,,,,,57,3,54
34,,,,,,,54,0,54
35,,,,,,,59,1,58
36,,,,,,,55,3,52
37,,,,,,,62,1,61
38,,,,,,,67,5,62
39,,,,,,,71,5,66
40,,,,,,,69,0,69
41,,,,,,,57,1,56
42,,,,,,,52,0,52
43,,,,,,,63,0,63
44,,,,,,,64,0,64
45,,,,,,,69,1,68
46,,,,,,,45,1,44
47,,,,,,,55,0,55
48,,,,,,,53,0,53
49,,,,,,,61,0,61
50,,,,,,,50,0,50
51,,,,,,,52,1,51
52,,,,,,,72,0,72
53,,,,,,,59,0,59
54,,,,,,,63,0,63
55,,,,,,,50,0,50
56,,,,,,,57,0,57
57,,,,,,,65,0,65
58,,,,,,,62,0,62
59,,,,,,,65,7,58
60,,,,,,,72,5,67
61,,,,,,,62,0,62
62,,,,,,,60,1,59
63,,,,,,,55,0,55
64,,,,,,,44,0,44
65,,,,,,,63,0,63
66,,,,,,,60,0,60
67,,,,,,,57,0,57
68,,,,,,,56,0,56
69,,,,,,,49,0,49
70,,,,,,,57,0,57
71,,,,,,,60,0,60
72,,,,,,,59,1,58
73,,,,,,,51,0,51
74,,,,,,,48,0,48
75,,,,,,,46,0,46
76,,,,,,,38,0,38
77,,,,,,,50,0,50
78,,,,,,,79,0,79
79,,,,,,,56,0,56
80,,,,,,,53,0,53
81,,,,,,,64,1,63
82,,,,,,,63,0,63
83,,,,,,,51,0,51
84,,,,,,,57,0,57
85,,,,,,,63,0,63
86,,,,,,,63,0,63
87,,,,,,,65,0,65
88,,,,,,,50,1,49
89,,,,,,,50,0,50
90,,,,,,,49,0,49
91,,,,,,,70,0,70
92,,,,,,,57,0,57
93,,,,,,,76,3,73
94,,,,,,,62,5,57
95,,,,,,,51,1,50
96,,,,,,,61,0,61
97,,,,,,,53,1,52
98,,,,,,,55,0,55
99,,,,,,,47,0,47
100,,,,,,,63,0,63
101,,,,,,,51,0,51
102,,,,,,,67,0,67
103,,,,,,,55,7,48
104,,,,,,,64,6,58
105,,,,,,,63,1,62
106,,,,,,,52,4,48
107,,,,,,,52,0,52
108,,,,,,,63,1,62
109,,,,,,,43,0,43
110,,,,,,,53,0,53
111,,,,,,,60,0,60
112,,,,,,,59,0,59
113,,,,,,,50,0,50
114,,,,,,,58,0,58
115,,,,,,,52,0,52
116,,,,,,,60,2,58
117,,,,,,,64,0,64
118,,,,,,,64,0,64
119,,,,,,,64,0,64
120,,,,,,,56,0,56
121,,,,,,,62,0,62
122,,,,,,,49,3,46
123,,,,,,,64,1,63
124,,,,,,,63,0,63
125,,,,,,,43,1,42
126,,,,,,,66,0,66
127,,,,,,,57,5,52
128,,,,,,,58,6,52
129,,,,,,,67,4,63
130,,,,,,,57,2,55
131,,,,,,,69,0,69
132,,,,,,,53,0,53
133,,,,,,,61,0,61
134,,,,,,,60,0,60
135,,,,,,,66,0,66
136,,,,,,,38,0,38
137,,,,,,,56,0,56
138,,,,,,,49,0,49
139,,,,,,,57,0,57
140,,,,,,,61,0,61
141,,,,,,,62,0,62
142,,,,,,,52,0,52
143,,,,,,,53,0,53
144,,,,,,,52,2,50
145,,,,,,,70,2,68
146,,,,,,,48,0,48
147,,,,,,,49,0,49
148,,,,,,,54,0,54
149,,,,,,,48,0,48
150,,,,,,,71,0,71
151,,,,,,,72,3,69
152,,,,,,,61,7,54
153,,,,,,,66,16,50
154,,,,,,,57,12,45
155,,,,,,,60,6,54
156,,,,,,,49,0,49
157,,,,,,,37,1,36
158,,,,,,,59,0,59
159,,,,,,,56,0,56
160,,,,,,,57,0,57
161,,,,,,,70,0,70
162,,,,,,,54,1,53
163,,,,,,,60,0,60
164,,,,,,,50,0,50
165,,,,,,,49,0,49
166,,,,,,,66,0,66
167,,,,,,,55,0,55
168,,,,,,,62,0,62
169,,,,,,,69,0,69
170,,,,,,,52,1,51
171,,,,,,,61,0,61
172,,,,,,,59,0,59
173,,,,,,,57,0,57
174,,,,,,,70,1,69
175,,,,,,,52,5,47
176,,,,,,,57,5,52
177,,,,,,,63,2,61
178,,,,,,,58,0,58
179,,,,,,,58,1,57
180,,,,,,,70,0,70
181,,,,,,,67,0,67
182,,,,,,,59,0,59
183,,,,,,,34,0,34
184,,,,,,,50,0,50
185,,,,,,,54,0,54
186,,,,,,,60,0,60
187,,,,,,,52,0,52
188,,,,,,,51,0,51
189,,,,,,,52,0,52
190,,,,,,,50,0,50
191,,,,,,,48,2,46
192,,,,,,,59,0,59
193,,,,,,,52,1,51
194,,,,,,,55,0,55
195,,,,,,,71,0,71
196,,,,,,,81,6,75
197,,,,,,,74,5,69
198,,,,,,,63,2,61
199,,,,,,,49,0,49
200,,,,,,,63,0,63
201,,,,,,,49,0,49
202,,,,,,,52,1,51
203,,,,,,,59,0,59
204,,,,,,,84,5,79
205,,,,,,,69,2,67
206,,,,,,,71,18,53
207,,,,,,,65,22,43
208,,,,,,,65,19,46
209,,,,,,,75,12,63
210,,,,,,,67,2,65
211,,,,,,,69,2,67
212,,,,,,,42,0,42
213,,,,,,,47,0,47
214,,,,,,,55,0,55
215,,,,,,,61,0,61
216,,,,,,,45,1,44
217,,,,,,,64,0,64
218,,,,,,,69,0,69
219,,,,,,,51,0,51
220,,,,,,,53,1,52
221,,,,,,,67,1,66
222,,,,,,,55,0,55
223,,,,,,,66,2,64
224,,,,,,,53,2,51
225,,,,,,,62,0,62
226,,,,,,,65,1,64
227,,,,,,,65,0,65
228,,,,,,,63,0,63
229,,,,,,,67,0,67
230,,,,,,,68,2,66
231,,,,,,,54,2,52
232,,,,,,,68,1,67
233,,,,,,,50,0,50
234,,,,,,,53,1,52
235,,,,,,,57,4,53
236,,,,,,,45,0,45
237,,,,,,,53,0,53
238,,,,,,,51,0,51
239,,,,,,,60,0,60
240,,,,,,,62,0,62
241,,,,,,,55,6,49
242,,,,,,,63,2,61
243,,,,,,,50,0,50
244,,,,,,,69,4,65
245,,,,,,,58,0,58
246,,,,,,,62,0,62
247,,,,,,,64,0,64
248,,,,,,,53,0,53
249,,,,,,,64,0,64
250,,,,,,,62,0,62
251,,,,,,,54,0,54
252,,,,,,,59,0,59
253,,,,,,,50,2,48
254,,,,,,,72,0,72
255,,,,,,,61,4,57
256,,,,,,,56,0,56
257,,,,,,,48,0,48
258,,,,,,,49,1,48
259,,,,,,,47,0,47
260,,,,,,,56,0,56
261,,,,,,,57,1,56
262,,,,,,,57,0,57
263,,,,,,,47,0,47
264,,,,,,,49,0,49
265,,,,,,,61,0,61
266,,,,,,,58,0,58
267,,,,,,,44,0,44
268,,,,,,,57,0,57
269,,,,,,,52,0,52
270,,,,,,,58,0,58
271,,,,,,,64,0,64
272,,,,,,,51,0,51
273,,,,,,,75,4,71
274,,,,,,,51,9,42
275,,,,,,,57,1,56
276,,,,,,,55,2,53
277,,,,,,,71,0,71
278,,,,,,,57,0,57
279,,,,,,,51,0,51
280,,,,,,,73,0,73
281,,,,,,,51,0,51
282,,,,,,,52,0,52
283,,,,,,,54,0,54
284,,,,,,,51,0,51
285,,,,,,,69,0,69
286,,,,,,,63,3,60
287,,,,,,,62,5,57
288,,,,,,,59,5,54
289,,,,,,,64,3,61
290,,,,,,,60,1,59
291,,,,,,,60,0,60
292,,,,,,,59,0,59
293,,,,,,,53,0,53
294,,,,,,,66,0,66
295,,,,,,,54,1,53
296,,,,,,,42,1,41
297,,,,,,,53,0,53
298,,,,,,,58,0,58
299,,,,,,,67,0,67
300,,,,,,,63,0,63
301,,,,,,,65,0,65
302,,,,,,,63,0,63
303,,,,,,,56,3,53
304,,,,,,,63,0,63
305,,,,,,,48,0,48
306,,,,,,,81,2,79
307,,,,,,,48,0,48
308,,,,,,,65,0,65
309,,,,,,,62,0,62
310,,,,,,,58,0,58
311,,,,,,,61,8,53
312,,,,,,,74,7,67
313,,,,,,,67,4,63
314,,,,,,,60,3,57
315,,,,,,,54,0,54
316,,,,,,,62,0,62
317,,,,,,,58,0,58
318,,,,,,,49,0,49
319,,,,,,,50,0,50
320,,,,,,,67,0,67
321,,,,,,,52,0,52
322,,,,,,,55,0,55
323,,,,,,,54,0,54
324,,,,,,,60,0,60
325,,,,,,,59,0,59
326,,,,,,,58,0,58
327,,,,,,,58,0,58
328,,,,,,,65,4,61
329,,,,,,,60,6,54
330,,,,,,,56,2,54
331,,,,,,,63,5,58
332,,,,,,,44,2,42
333,,,,,,,55,0,55
334,,,,,,,60,1,59
335,,,,,,,59,0,59
336,,,,,,,57,0,57
337,,,,,,,57,0,57
338,,,,,,,51,1,50
339,,,,,,,60,0,60
340,,,,,,,53,0,53
341,,,,,,,56,0,56
342,,,,,,,55,0,55
343,,,,,,,63,1,62
344,,,,,,,78,1,77
345,,,,,,,62,0,62
346,,,,,,,64,0,64
347,,,,,,,48,0,48
348,,,,,,,72,0,72
349,,,,,,,66,0,66
350,,,,,,,68,2,66
351,,,,,,,55,0,55
352,,,,,,,49,0,49
353,,,,,,,60,0,60
354,,,,,,,60,0,60
355,,,,,,,63,0,63
356,,,,,,,63,5,58
357,,,,,,,57,5,52
358,,,,,,,59,1,58
359,,,,,,,60,0,60
360,,,,,,,57,1,56
361,,,,,,,64,0,64
362,,,,,,,48,0,48
363,,,,,,,70,0,70
364,,,,,,,59,0,59
365,,,,,,,67,1,66
366,,,,,,,60,0,60
367,,,,,,,54,0,54
368,,,,,,,69,0,69
369,,,,,,,47,0,47
370,,,,,,,53,0,53
371,,,,,,,53,1,52
372,,,,,,,54,1,53
373,,,,,,,63,0,63
374,,,,,,,34,0,34
375,,,,,,,61,0,61
376,,,,,,,52,0,52
377,,,,,,,54,0,54
378,,,,,,,66,0,66
379,,,,,,,59,1,58
380,,,,,,,61,0,61
