,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,5.0,0.03,False,84,0,84
1,,,,,,,1420,1384,36
2,,,,,,,951,951,0
3,,,,,,,45,45,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,3,0,3
8,,,,,,,114,72,42
9,,,,,,,958,908,50
10,,,,,,,1167,1159,8
11,,,,,,,229,228,1
12,,,,,,,29,29,0
13,,,,,,,0,0,0
14,,,,,,,0,0,0
15,,,,,,,4,0,4
16,,,,,,,127,91,36
17,,,,,,,867,820,47
18,,,,,,,1104,1093,11
19,,,,,,,373,373,0
20,,,,,,,25,25,0
21,,,,,,,0,0,0
22,,,,,,,0,0,0
23,,,,,,,1,0,1
24,,,,,,,48,27,21
25,,,,,,,531,477,54
26,,,,,,,1228,1206,22
27,,,,,,,588,585,3
28,,,,,,,101,101,0
29,,,,,,,3,3,0
30,,,,,,,0,0,0
31,,,,,,,2,0,2
32,,,,,,,62,39,23
33,,,,,,,536,501,35
34,,,,,,,1102,1086,16
35,,,,,,,658,655,3
36,,,,,,,128,127,1
37,,,,,,,12,12,0
38,,,,,,,1,0,1
39,,,,,,,26,25,1
40,,,,,,,112,97,15
41,,,,,,,551,519,32
42,,,,,,,1068,1050,18
43,,,,,,,567,558,9
44,,,,,,,151,150,1
45,,,,,,,24,24,0
46,,,,,,,1,0,1
47,,,,,,,30,27,3
48,,,,,,,132,112,20
49,,,,,,,601,575,26
50,,,,,,,997,981,16
51,,,,,,,556,551,5
52,,,,,,,146,145,1
53,,,,,,,34,34,0
54,,,,,,,3,3,0
55,,,,,,,7,0,7
56,,,,,,,157,138,19
57,,,,,,,532,508,24
58,,,,,,,860,836,24
59,,,,,,,684,678,6
60,,,,,,,200,200,0
61,,,,,,,40,39,1
62,,,,,,,20,20,0
63,,,,,,,4,0,4
64,,,,,,,111,90,21
65,,,,,,,464,439,25
66,,,,,,,828,809,19
67,,,,,,,713,695,18
68,,,,,,,303,302,1
69,,,,,,,73,73,0
70,,,,,,,4,4,0
71,,,,,,,7,0,7
72,,,,,,,146,134,12
73,,,,,,,422,395,27
74,,,,,,,848,826,22
75,,,,,,,731,726,5
76,,,,,,,259,256,3
77,,,,,,,78,75,3
78,,,,,,,9,9,0
79,,,,,,,3,0,3
80,,,,,,,85,72,13
81,,,,,,,463,431,32
82,,,,,,,861,841,20
83,,,,,,,791,786,5
84,,,,,,,212,210,2
85,,,,,,,59,57,2
86,,,,,,,23,23,0
87,,,,,,,7,3,4
88,,,,,,,89,79,10
89,,,,,,,326,298,28
90,,,,,,,754,723,31
91,,,,,,,854,843,11
92,,,,,,,387,384,3
93,,,,,,,74,73,1
94,,,,,,,11,11,0
95,,,,,,,2,1,1
96,,,,,,,33,24,9
97,,,,,,,236,214,22
98,,,,,,,695,673,22
99,,,,,,,907,887,20
100,,,,,,,531,530,1
101,,,,,,,92,92,0
102,,,,,,,5,5,0
103,,,,,,,0,0,0
104,,,,,,,5,0,5
105,,,,,,,136,105,31
106,,,,,,,731,699,32
107,,,,,,,942,922,20
108,,,,,,,578,575,3
109,,,,,,,108,108,0
110,,,,,,,0,0,0
111,,,,,,,0,0,0
