,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,8.0,3.0,4.0,0.02,False,59,0,59
1,,,,,,,39,0,39
2,,,,,,,54,0,54
3,,,,,,,43,0,43
4,,,,,,,58,0,58
5,,,,,,,45,0,45
6,,,,,,,52,0,52
7,,,,,,,43,0,43
8,,,,,,,48,0,48
9,,,,,,,35,0,35
10,,,,,,,42,0,42
11,,,,,,,39,0,39
12,,,,,,,56,0,56
13,,,,,,,36,0,36
14,,,,,,,50,0,50
15,,,,,,,36,0,36
16,,,,,,,50,0,50
17,,,,,,,46,0,46
18,,,,,,,43,0,43
19,,,,,,,50,0,50
20,,,,,,,44,0,44
21,,,,,,,58,0,58
22,,,,,,,45,0,45
23,,,,,,,41,0,41
24,,,,,,,45,0,45
25,,,,,,,49,0,49
26,,,,,,,56,0,56
27,,,,,,,48,0,48
28,,,,,,,56,0,56
29,,,,,,,42,0,42
30,,,,,,,39,0,39
31,,,,,,,40,0,40
32,,,,,,,56,0,56
33,,,,,,,43,0,43
34,,,,,,,42,0,42
35,,,,,,,47,0,47
36,,,,,,,47,0,47
37,,,,,,,44,0,44
38,,,,,,,41,0,41
39,,,,,,,52,0,52
40,,,,,,,33,0,33
41,,,,,,,60,0,60
42,,,,,,,62,0,62
43,,,,,,,45,0,45
44,,,,,,,41,0,41
45,,,,,,,48,0,48
46,,,,,,,43,0,43
47,,,,,,,43,0,43
48,,,,,,,56,0,56
49,,,,,,,36,0,36
50,,,,,,,53,0,53
51,,,,,,,49,0,49
52,,,,,,,54,0,54
53,,,,,,,42,0,42
54,,,,,,,52,0,52
55,,,,,,,48,0,48
56,,,,,,,35,0,35
57,,,,,,,44,0,44
58,,,,,,,46,0,46
59,,,,,,,39,0,39
60,,,,,,,30,0,30
61,,,,,,,46,0,46
62,,,,,,,58,0,58
63,,,,,,,42,0,42
64,,,,,,,34,0,34
65,,,,,,,48,0,48
66,,,,,,,43,0,43
67,,,,,,,37,0,37
68,,,,,,,39,0,39
69,,,,,,,43,0,43
70,,,,,,,44,0,44
71,,,,,,,34,0,34
72,,,,,,,50,0,50
73,,,,,,,43,0,43
74,,,,,,,42,0,42
75,,,,,,,53,0,53
76,,,,,,,47,0,47
77,,,,,,,39,0,39
78,,,,,,,45,0,45
79,,,,,,,55,0,55
80,,,,,,,33,0,33
81,,,,,,,40,0,40
82,,,,,,,44,0,44
83,,,,,,,50,0,50
84,,,,,,,35,0,35
85,,,,,,,52,0,52
86,,,,,,,45,0,45
87,,,,,,,46,0,46
88,,,,,,,40,0,40
89,,,,,,,42,0,42
90,,,,,,,54,0,54
91,,,,,,,36,0,36
92,,,,,,,54,0,54
93,,,,,,,41,0,41
94,,,,,,,57,0,57
95,,,,,,,45,0,45
