,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,1.0,3.0,3.0,0.03,False,59,0,59
1,,,,,,,1287,1252,35
2,,,,,,,1047,1044,3
3,,,,,,,107,107,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,34,0,34
7,,,,,,,799,741,58
8,,,,,,,1297,1284,13
9,,,,,,,349,349,0
10,,,,,,,21,21,0
11,,,,,,,1,0,1
12,,,,,,,52,28,24
13,,,,,,,625,587,38
14,,,,,,,1034,1005,29
15,,,,,,,666,660,6
16,,,,,,,120,120,0
17,,,,,,,5,2,3
18,,,,,,,102,84,18
19,,,,,,,582,553,29
20,,,,,,,932,913,19
21,,,,,,,651,643,8
22,,,,,,,203,201,2
23,,,,,,,31,27,4
24,,,,,,,111,95,16
25,,,,,,,591,570,21
26,,,,,,,866,842,24
27,,,,,,,679,672,7
28,,,,,,,219,219,0
29,,,,,,,35,30,5
30,,,,,,,114,103,11
31,,,,,,,415,370,45
32,,,,,,,936,914,22
33,,,,,,,736,726,10
34,,,,,,,279,279,0
35,,,,,,,19,15,4
36,,,,,,,74,66,8
37,,,,,,,304,271,33
38,,,,,,,821,790,31
39,,,,,,,858,844,14
40,,,,,,,381,377,4
41,,,,,,,62,58,4
42,,,,,,,75,65,10
43,,,,,,,366,340,26
44,,,,,,,808,771,37
45,,,,,,,803,787,16
46,,,,,,,398,396,2
47,,,,,,,48,46,2
48,,,,,,,60,54,6
49,,,,,,,255,227,28
50,,,,,,,817,793,24
51,,,,,,,892,879,13
52,,,,,,,358,355,3
53,,,,,,,102,101,1
54,,,,,,,50,43,7
55,,,,,,,227,194,33
56,,,,,,,856,831,25
57,,,,,,,880,871,9
58,,,,,,,346,341,5
59,,,,,,,141,140,1
60,,,,,,,48,43,5
61,,,,,,,211,189,22
62,,,,,,,754,717,37
63,,,,,,,918,908,10
64,,,,,,,334,328,6
65,,,,,,,191,190,1
66,,,,,,,58,49,9
67,,,,,,,255,233,22
68,,,,,,,746,715,31
69,,,,,,,858,850,8
70,,,,,,,408,405,3
71,,,,,,,170,168,2
72,,,,,,,70,63,7
73,,,,,,,209,173,36
74,,,,,,,839,819,20
75,,,,,,,827,819,8
76,,,,,,,371,367,4
77,,,,,,,170,166,4
78,,,,,,,78,69,9
79,,,,,,,253,231,22
80,,,,,,,761,744,17
81,,,,,,,797,780,17
82,,,,,,,450,446,4
83,,,,,,,172,165,7
84,,,,,,,109,93,16
85,,,,,,,359,348,11
86,,,,,,,710,690,20
87,,,,,,,784,771,13
88,,,,,,,415,413,2
89,,,,,,,125,124,1
90,,,,,,,69,57,12
91,,,,,,,272,243,29
92,,,,,,,836,811,25
93,,,,,,,880,870,10
94,,,,,,,364,363,1
95,,,,,,,114,112,2
96,,,,,,,92,87,5
97,,,,,,,232,208,24
98,,,,,,,753,722,31
99,,,,,,,900,893,7
100,,,,,,,380,373,7
101,,,,,,,140,139,1
102,,,,,,,72,61,11
103,,,,,,,311,290,21
104,,,,,,,768,747,21
105,,,,,,,813,802,11
106,,,,,,,409,406,3
107,,,,,,,138,135,3
108,,,,,,,121,107,14
109,,,,,,,464,444,20
110,,,,,,,790,771,19
111,,,,,,,703,695,8
112,,,,,,,337,332,5
113,,,,,,,108,104,4
114,,,,,,,114,97,17
115,,,,,,,526,506,20
116,,,,,,,789,772,17
117,,,,,,,691,685,6
118,,,,,,,278,269,9
119,,,,,,,128,127,1
120,,,,,,,121,106,15
121,,,,,,,448,429,19
122,,,,,,,756,737,19
123,,,,,,,760,753,7
124,,,,,,,290,282,8
125,,,,,,,130,126,4
126,,,,,,,146,136,10
127,,,,,,,452,442,10
128,,,,,,,664,644,20
129,,,,,,,731,724,7
130,,,,,,,349,346,3
131,,,,,,,117,110,7
132,,,,,,,229,213,16
133,,,,,,,501,478,23
134,,,,,,,742,723,19
135,,,,,,,623,617,6
136,,,,,,,309,306,3
137,,,,,,,110,107,3
138,,,,,,,171,156,15
139,,,,,,,471,439,32
140,,,,,,,853,842,11
141,,,,,,,598,588,10
142,,,,,,,300,292,8
143,,,,,,,172,172,0
144,,,,,,,146,139,7
145,,,,,,,308,289,19
146,,,,,,,718,688,30
147,,,,,,,814,805,9
148,,,,,,,305,300,5
149,,,,,,,130,125,5
150,,,,,,,206,193,13
151,,,,,,,352,322,30
152,,,,,,,770,748,22
153,,,,,,,743,735,8
154,,,,,,,352,349,3
155,,,,,,,171,170,1
156,,,,,,,163,155,8
157,,,,,,,342,315,27
158,,,,,,,796,778,18
159,,,,,,,709,697,12
160,,,,,,,358,354,4
161,,,,,,,165,161,4
162,,,,,,,202,195,7
163,,,,,,,362,339,23
164,,,,,,,659,632,27
165,,,,,,,758,747,11
166,,,,,,,315,307,8
167,,,,,,,190,184,6
168,,,,,,,216,201,15
169,,,,,,,387,368,19
170,,,,,,,689,669,20
171,,,,,,,748,746,2
172,,,,,,,296,289,7
173,,,,,,,259,257,2
174,,,,,,,212,202,10
175,,,,,,,429,410,19
176,,,,,,,735,710,25
177,,,,,,,668,664,4
178,,,,,,,270,264,6
179,,,,,,,212,208,4
180,,,,,,,244,230,14
181,,,,,,,470,446,24
182,,,,,,,652,631,21
183,,,,,,,729,722,7
184,,,,,,,179,169,10
185,,,,,,,170,163,7
186,,,,,,,292,276,16
187,,,,,,,517,498,19
188,,,,,,,637,624,13
189,,,,,,,560,551,9
190,,,,,,,290,285,5
191,,,,,,,182,166,16
192,,,,,,,336,321,15
193,,,,,,,534,520,14
194,,,,,,,565,549,16
195,,,,,,,509,501,8
196,,,,,,,323,314,9
197,,,,,,,291,278,13
198,,,,,,,356,348,8
199,,,,,,,441,421,20
200,,,,,,,603,583,20
201,,,,,,,546,537,9
202,,,,,,,285,281,4
203,,,,,,,167,148,19
204,,,,,,,482,467,15
205,,,,,,,499,480,19
206,,,,,,,538,524,14
207,,,,,,,525,513,12
208,,,,,,,268,262,6
209,,,,,,,127,111,16
210,,,,,,,407,391,16
211,,,,,,,560,537,23
212,,,,,,,568,537,31
213,,,,,,,641,637,4
214,,,,,,,246,246,0
215,,,,,,,43,35,8
216,,,,,,,195,167,28
217,,,,,,,686,663,23
218,,,,,,,738,715,23
219,,,,,,,584,579,5
220,,,,,,,264,263,1
221,,,,,,,33,25,8
222,,,,,,,207,186,21
223,,,,,,,622,598,24
224,,,,,,,711,688,23
225,,,,,,,596,585,11
226,,,,,,,308,306,2
227,,,,,,,56,48,8
228,,,,,,,192,171,21
229,,,,,,,565,553,12
230,,,,,,,589,571,18
231,,,,,,,587,578,9
232,,,,,,,396,392,4
233,,,,,,,160,152,8
234,,,,,,,190,171,19
235,,,,,,,571,556,15
236,,,,,,,596,581,15
237,,,,,,,566,552,14
238,,,,,,,425,422,3
239,,,,,,,129,125,4
240,,,,,,,110,91,19
241,,,,,,,493,469,24
242,,,,,,,762,746,16
243,,,,,,,564,551,13
244,,,,,,,423,421,2
245,,,,,,,159,155,4
246,,,,,,,121,109,12
247,,,,,,,386,356,30
248,,,,,,,811,785,26
249,,,,,,,664,657,7
250,,,,,,,347,340,7
251,,,,,,,146,143,3
252,,,,,,,75,61,14
253,,,,,,,346,320,26
254,,,,,,,819,791,28
255,,,,,,,720,706,14
256,,,,,,,332,327,5
257,,,,,,,180,172,8
258,,,,,,,100,88,12
259,,,,,,,349,322,27
260,,,,,,,692,664,28
261,,,,,,,763,748,15
262,,,,,,,376,372,4
263,,,,,,,219,215,4
264,,,,,,,76,67,9
265,,,,,,,217,187,30
266,,,,,,,764,744,20
267,,,,,,,791,778,13
268,,,,,,,452,448,4
269,,,,,,,210,206,4
270,,,,,,,92,83,9
271,,,,,,,254,225,29
272,,,,,,,764,744,20
273,,,,,,,739,727,12
274,,,,,,,403,397,6
275,,,,,,,210,206,4
276,,,,,,,125,118,7
277,,,,,,,242,217,25
278,,,,,,,676,643,33
279,,,,,,,834,814,20
280,,,,,,,464,463,1
281,,,,,,,145,144,1
282,,,,,,,94,88,6
283,,,,,,,176,154,22
284,,,,,,,617,582,35
285,,,,,,,894,867,27
286,,,,,,,582,579,3
287,,,,,,,143,139,4
288,,,,,,,99,95,4
289,,,,,,,103,87,16
290,,,,,,,429,391,38
291,,,,,,,955,927,28
292,,,,,,,739,735,4
293,,,,,,,157,154,3
294,,,,,,,104,101,3
295,,,,,,,33,19,14
296,,,,,,,355,321,34
297,,,,,,,840,801,39
298,,,,,,,896,887,9
299,,,,,,,268,266,2
300,,,,,,,87,87,0
301,,,,,,,46,35,11
302,,,,,,,224,189,35
303,,,,,,,890,861,29
304,,,,,,,862,850,12
305,,,,,,,369,367,2
306,,,,,,,117,116,1
307,,,,,,,37,32,5
308,,,,,,,164,138,26
309,,,,,,,754,721,33
310,,,,,,,920,906,14
311,,,,,,,418,414,4
312,,,,,,,144,139,5
313,,,,,,,92,88,4
314,,,,,,,148,119,29
315,,,,,,,757,728,29
