,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,5.0,0.03,False,75,0,75
1,,,,,,,389,334,55
2,,,,,,,1037,1004,33
3,,,,,,,792,784,8
4,,,,,,,197,197,0
5,,,,,,,10,10,0
6,,,,,,,0,0,0
7,,,,,,,2,0,2
8,,,,,,,22,0,22
9,,,,,,,113,58,55
10,,,,,,,523,459,64
11,,,,,,,1020,991,29
12,,,,,,,615,612,3
13,,,,,,,173,172,1
14,,,,,,,25,25,0
15,,,,,,,8,7,1
16,,,,,,,4,0,4
17,,,,,,,15,0,15
18,,,,,,,86,16,70
19,,,,,,,493,447,46
20,,,,,,,960,929,31
21,,,,,,,676,670,6
22,,,,,,,217,214,3
23,,,,,,,42,42,0
24,,,,,,,9,8,1
25,,,,,,,3,0,3
26,,,,,,,16,0,16
27,,,,,,,59,22,37
28,,,,,,,233,170,63
29,,,,,,,660,602,58
30,,,,,,,923,911,12
31,,,,,,,498,495,3
32,,,,,,,102,101,1
33,,,,,,,7,7,0
34,,,,,,,2,0,2
35,,,,,,,9,0,9
36,,,,,,,50,22,28
37,,,,,,,201,155,46
38,,,,,,,550,497,53
39,,,,,,,775,748,27
40,,,,,,,642,629,13
41,,,,,,,216,214,2
42,,,,,,,49,49,0
43,,,,,,,10,7,3
44,,,,,,,21,18,3
45,,,,,,,78,57,21
46,,,,,,,217,184,33
47,,,,,,,461,420,41
48,,,,,,,670,637,33
49,,,,,,,589,575,14
50,,,,,,,304,297,7
51,,,,,,,103,97,6
52,,,,,,,52,47,5
53,,,,,,,32,26,6
54,,,,,,,81,63,18
55,,,,,,,189,154,35
56,,,,,,,434,397,37
57,,,,,,,741,708,33
58,,,,,,,693,688,5
59,,,,,,,248,246,2
60,,,,,,,71,69,2
61,,,,,,,18,14,4
62,,,,,,,23,16,7
63,,,,,,,81,66,15
64,,,,,,,186,151,35
65,,,,,,,367,316,51
66,,,,,,,648,602,46
67,,,,,,,754,743,11
68,,,,,,,344,340,4
69,,,,,,,85,85,0
70,,,,,,,13,8,5
71,,,,,,,23,13,10
72,,,,,,,107,97,10
73,,,,,,,222,193,29
74,,,,,,,345,306,39
75,,,,,,,594,556,38
76,,,,,,,698,682,16
77,,,,,,,379,374,5
78,,,,,,,114,112,2
79,,,,,,,24,16,8
80,,,,,,,44,29,15
81,,,,,,,149,126,23
82,,,,,,,220,196,24
83,,,,,,,316,272,44
84,,,,,,,551,510,41
85,,,,,,,703,691,12
86,,,,,,,394,389,5
87,,,,,,,105,103,2
88,,,,,,,16,13,3
89,,,,,,,12,1,11
90,,,,,,,61,43,18
91,,,,,,,237,199,38
92,,,,,,,468,427,41
93,,,,,,,589,549,40
94,,,,,,,628,617,11
95,,,,,,,356,353,3
96,,,,,,,112,109,3
97,,,,,,,30,29,1
98,,,,,,,14,4,10
99,,,,,,,57,38,19
100,,,,,,,186,150,36
101,,,,,,,404,365,39
102,,,,,,,534,503,31
103,,,,,,,589,570,19
104,,,,,,,391,386,5
105,,,,,,,164,162,2
106,,,,,,,115,112,3
107,,,,,,,42,37,5
108,,,,,,,25,12,13
109,,,,,,,70,31,39
110,,,,,,,317,282,35
111,,,,,,,456,415,41
112,,,,,,,597,562,35
113,,,,,,,586,577,9
114,,,,,,,326,322,4
115,,,,,,,88,85,3
116,,,,,,,35,35,0
117,,,,,,,18,13,5
118,,,,,,,14,0,14
119,,,,,,,73,36,37
120,,,,,,,279,243,36
121,,,,,,,596,544,52
122,,,,,,,801,781,20
123,,,,,,,498,494,4
124,,,,,,,181,179,2
125,,,,,,,46,45,1
126,,,,,,,13,10,3
127,,,,,,,17,7,10
128,,,,,,,96,63,33
129,,,,,,,315,271,44
130,,,,,,,618,583,35
131,,,,,,,662,648,14
132,,,,,,,446,439,7
133,,,,,,,228,223,5
134,,,,,,,91,89,2
135,,,,,,,29,25,4
136,,,,,,,18,3,15
137,,,,,,,88,56,32
138,,,,,,,306,268,38
139,,,,,,,502,464,38
140,,,,,,,636,608,28
141,,,,,,,569,560,9
142,,,,,,,290,287,3
143,,,,,,,81,78,3
144,,,,,,,17,13,4
145,,,,,,,18,5,13
146,,,,,,,78,50,28
147,,,,,,,220,189,31
148,,,,,,,439,394,45
149,,,,,,,711,684,27
150,,,,,,,678,667,11
151,,,,,,,267,265,2
152,,,,,,,74,74,0
153,,,,,,,14,11,3
154,,,,,,,11,1,10
155,,,,,,,57,38,19
156,,,,,,,186,148,38
157,,,,,,,379,338,41
158,,,,,,,662,629,33
159,,,,,,,650,634,16
160,,,,,,,435,431,4
161,,,,,,,112,112,0
162,,,,,,,6,5,1
163,,,,,,,10,0,10
164,,,,,,,63,44,19
165,,,,,,,244,212,32
166,,,,,,,443,400,43
167,,,,,,,670,640,30
