,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,5.0,0.03,False,99,0,99
1,,,,,,,1196,1166,30
2,,,,,,,1181,1181,0
3,,,,,,,24,24,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,5,0,5
8,,,,,,,95,64,31
9,,,,,,,760,707,53
10,,,,,,,1330,1322,8
11,,,,,,,308,308,0
12,,,,,,,2,2,0
13,,,,,,,0,0,0
14,,,,,,,0,0,0
15,,,,,,,6,0,6
16,,,,,,,117,92,25
17,,,,,,,604,555,49
18,,,,,,,1230,1207,23
19,,,,,,,515,513,2
20,,,,,,,27,27,0
21,,,,,,,1,1,0
22,,,,,,,1,0,1
23,,,,,,,16,11,5
24,,,,,,,154,134,20
25,,,,,,,548,519,29
26,,,,,,,1068,1042,26
27,,,,,,,608,605,3
28,,,,,,,104,104,0
29,,,,,,,2,1,1
30,,,,,,,8,8,0
31,,,,,,,68,64,4
32,,,,,,,152,140,12
33,,,,,,,467,431,36
34,,,,,,,979,956,23
35,,,,,,,645,640,5
36,,,,,,,161,161,0
37,,,,,,,19,19,0
38,,,,,,,1,0,1
39,,,,,,,16,14,2
40,,,,,,,108,94,14
41,,,,,,,332,289,43
42,,,,,,,855,824,31
43,,,,,,,955,950,5
44,,,,,,,216,216,0
45,,,,,,,17,17,0
46,,,,,,,0,0,0
47,,,,,,,2,0,2
48,,,,,,,49,32,17
49,,,,,,,377,351,26
50,,,,,,,753,722,31
51,,,,,,,933,925,8
52,,,,,,,360,359,1
53,,,,,,,23,23,0
54,,,,,,,3,3,0
55,,,,,,,0,0,0
56,,,,,,,17,0,17
57,,,,,,,254,233,21
58,,,,,,,759,730,29
59,,,,,,,825,801,24
60,,,,,,,518,512,6
61,,,,,,,123,123,0
62,,,,,,,4,4,0
63,,,,,,,0,0,0
64,,,,,,,7,0,7
65,,,,,,,125,103,22
66,,,,,,,619,587,32
67,,,,,,,876,855,21
68,,,,,,,632,627,5
69,,,,,,,219,219,0
70,,,,,,,22,22,0
71,,,,,,,0,0,0
72,,,,,,,4,0,4
73,,,,,,,86,60,26
74,,,,,,,502,474,28
75,,,,,,,838,807,31
76,,,,,,,686,675,11
77,,,,,,,312,310,2
78,,,,,,,72,72,0
79,,,,,,,0,0,0
80,,,,,,,3,0,3
81,,,,,,,63,46,17
82,,,,,,,389,361,28
83,,,,,,,793,773,20
84,,,,,,,741,729,12
85,,,,,,,408,402,6
86,,,,,,,95,95,0
87,,,,,,,8,8,0
88,,,,,,,0,0,0
89,,,,,,,18,0,18
90,,,,,,,293,261,32
91,,,,,,,801,772,29
92,,,,,,,839,824,15
93,,,,,,,427,423,4
94,,,,,,,122,122,0
95,,,,,,,0,0,0
96,,,,,,,0,0,0
97,,,,,,,13,0,13
98,,,,,,,215,187,28
99,,,,,,,695,649,46
100,,,,,,,966,956,10
101,,,,,,,430,425,5
102,,,,,,,152,150,2
103,,,,,,,29,29,0
104,,,,,,,2,0,2
105,,,,,,,25,23,2
106,,,,,,,192,177,15
107,,,,,,,504,468,36
108,,,,,,,791,766,25
109,,,,,,,703,696,7
110,,,,,,,254,254,0
111,,,,,,,30,29,1
112,,,,,,,4,3,1
113,,,,,,,50,43,7
114,,,,,,,220,203,17
115,,,,,,,499,479,20
116,,,,,,,705,683,22
117,,,,,,,652,641,11
