,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,7.0,3.0,7.0,0.03,False,83,0,83
1,,,,,,,75,0,75
2,,,,,,,65,0,65
3,,,,,,,72,0,72
4,,,,,,,66,0,66
5,,,,,,,67,0,67
6,,,,,,,62,0,62
7,,,,,,,59,0,59
8,,,,,,,75,0,75
9,,,,,,,68,0,68
10,,,,,,,57,0,57
11,,,,,,,70,0,70
12,,,,,,,59,0,59
13,,,,,,,57,0,57
14,,,,,,,62,0,62
15,,,,,,,70,0,70
16,,,,,,,59,0,59
17,,,,,,,52,0,52
18,,,,,,,57,0,57
19,,,,,,,54,0,54
20,,,,,,,56,0,56
21,,,,,,,59,0,59
22,,,,,,,76,0,76
23,,,,,,,64,0,64
24,,,,,,,63,0,63
25,,,,,,,67,0,67
26,,,,,,,62,0,62
27,,,,,,,62,0,62
28,,,,,,,64,0,64
29,,,,,,,69,0,69
30,,,,,,,62,0,62
31,,,,,,,65,0,65
32,,,,,,,72,0,72
33,,,,,,,59,0,59
34,,,,,,,69,0,69
35,,,,,,,43,0,43
36,,,,,,,68,0,68
37,,,,,,,65,0,65
38,,,,,,,53,0,53
39,,,,,,,42,0,42
40,,,,,,,56,0,56
41,,,,,,,59,0,59
42,,,,,,,61,0,61
43,,,,,,,72,0,72
44,,,,,,,59,0,59
45,,,,,,,65,0,65
46,,,,,,,58,0,58
47,,,,,,,63,0,63
48,,,,,,,70,0,70
49,,,,,,,62,0,62
50,,,,,,,49,0,49
51,,,,,,,64,0,64
52,,,,,,,66,0,66
53,,,,,,,54,0,54
54,,,,,,,51,0,51
55,,,,,,,53,0,53
56,,,,,,,69,0,69
57,,,,,,,77,0,77
58,,,,,,,53,0,53
59,,,,,,,63,0,63
60,,,,,,,61,0,61
61,,,,,,,47,0,47
62,,,,,,,73,0,73
63,,,,,,,71,0,71
64,,,,,,,52,0,52
65,,,,,,,63,0,63
66,,,,,,,51,0,51
67,,,,,,,66,0,66
68,,,,,,,59,0,59
69,,,,,,,62,0,62
70,,,,,,,65,0,65
71,,,,,,,63,0,63
72,,,,,,,53,0,53
73,,,,,,,69,0,69
74,,,,,,,57,0,57
75,,,,,,,50,0,50
76,,,,,,,58,0,58
77,,,,,,,67,0,67
78,,,,,,,51,0,51
79,,,,,,,47,0,47
80,,,,,,,56,0,56
81,,,,,,,65,0,65
82,,,,,,,60,0,60
83,,,,,,,52,0,52
84,,,,,,,53,0,53
85,,,,,,,59,0,59
86,,,,,,,50,0,50
87,,,,,,,76,0,76
88,,,,,,,62,0,62
89,,,,,,,73,0,73
90,,,,,,,64,0,64
91,,,,,,,65,0,65
92,,,,,,,67,0,67
93,,,,,,,73,0,73
94,,,,,,,60,0,60
95,,,,,,,60,0,60
96,,,,,,,57,0,57
97,,,,,,,56,0,56
98,,,,,,,53,0,53
99,,,,,,,56,0,56
100,,,,,,,63,0,63
101,,,,,,,51,0,51
102,,,,,,,65,0,65
103,,,,,,,61,0,61
104,,,,,,,69,0,69
105,,,,,,,63,0,63
106,,,,,,,54,0,54
107,,,,,,,54,0,54
108,,,,,,,63,0,63
109,,,,,,,65,0,65
110,,,,,,,65,0,65
111,,,,,,,54,0,54
112,,,,,,,57,0,57
113,,,,,,,60,0,60
