,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,8.0,3.0,2.0,0.03,False,74,0,74
1,,,,,,,76,0,76
2,,,,,,,64,0,64
3,,,,,,,74,0,74
4,,,,,,,58,0,58
5,,,,,,,56,0,56
6,,,,,,,62,0,62
7,,,,,,,67,0,67
8,,,,,,,63,0,63
9,,,,,,,57,0,57
10,,,,,,,87,0,87
11,,,,,,,78,0,78
12,,,,,,,76,0,76
13,,,,,,,73,0,73
14,,,,,,,61,0,61
15,,,,,,,73,0,73
16,,,,,,,57,0,57
17,,,,,,,81,0,81
18,,,,,,,67,0,67
19,,,,,,,50,0,50
20,,,,,,,66,0,66
21,,,,,,,60,0,60
22,,,,,,,73,0,73
23,,,,,,,58,0,58
24,,,,,,,64,0,64
25,,,,,,,70,0,70
26,,,,,,,72,0,72
27,,,,,,,80,0,80
28,,,,,,,71,0,71
29,,,,,,,77,0,77
30,,,,,,,72,0,72
31,,,,,,,79,0,79
32,,,,,,,53,0,53
33,,,,,,,67,0,67
34,,,,,,,83,0,83
35,,,,,,,63,0,63
36,,,,,,,55,0,55
37,,,,,,,85,0,85
38,,,,,,,70,0,70
39,,,,,,,77,0,77
40,,,,,,,75,0,75
41,,,,,,,63,0,63
42,,,,,,,72,0,72
43,,,,,,,64,0,64
44,,,,,,,84,0,84
45,,,,,,,73,0,73
46,,,,,,,67,0,67
47,,,,,,,61,0,61
48,,,,,,,70,0,70
49,,,,,,,62,0,62
50,,,,,,,83,0,83
51,,,,,,,69,0,69
52,,,,,,,74,0,74
53,,,,,,,75,0,75
54,,,,,,,74,0,74
55,,,,,,,65,0,65
56,,,,,,,61,0,61
57,,,,,,,53,0,53
58,,,,,,,61,0,61
59,,,,,,,72,0,72
60,,,,,,,71,0,71
61,,,,,,,52,0,52
62,,,,,,,62,0,62
63,,,,,,,75,0,75
64,,,,,,,77,0,77
65,,,,,,,77,0,77
66,,,,,,,69,0,69
67,,,,,,,59,0,59
68,,,,,,,68,0,68
69,,,,,,,70,0,70
70,,,,,,,83,0,83
71,,,,,,,64,0,64
72,,,,,,,58,0,58
73,,,,,,,69,0,69
74,,,,,,,71,0,71
75,,,,,,,72,0,72
76,,,,,,,65,0,65
77,,,,,,,62,0,62
78,,,,,,,76,0,76
79,,,,,,,75,0,75
80,,,,,,,71,0,71
81,,,,,,,65,0,65
82,,,,,,,67,0,67
83,,,,,,,67,0,67
84,,,,,,,69,0,69
85,,,,,,,53,0,53
86,,,,,,,82,0,82
87,,,,,,,57,0,57
88,,,,,,,69,0,69
89,,,,,,,76,0,76
90,,,,,,,73,0,73
91,,,,,,,71,0,71
