,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,1.0,3.0,3.0,0.03,False,81,0,81
1,,,,,,,1442,1416,26
2,,,,,,,900,896,4
3,,,,,,,77,77,0
4,,,,,,,0,0,0
5,,,,,,,1,0,1
6,,,,,,,70,28,42
7,,,,,,,986,946,40
8,,,,,,,1237,1226,11
9,,,,,,,194,194,0
10,,,,,,,12,12,0
11,,,,,,,4,0,4
12,,,,,,,108,81,27
13,,,,,,,733,699,34
14,,,,,,,1179,1168,11
15,,,,,,,445,445,0
16,,,,,,,31,31,0
17,,,,,,,4,0,4
18,,,,,,,105,79,26
19,,,,,,,726,686,40
20,,,,,,,1185,1168,17
21,,,,,,,453,453,0
22,,,,,,,27,27,0
23,,,,,,,2,0,2
24,,,,,,,76,55,21
25,,,,,,,571,536,35
26,,,,,,,1169,1148,21
27,,,,,,,621,619,2
28,,,,,,,61,61,0
29,,,,,,,4,0,4
30,,,,,,,119,103,16
31,,,,,,,556,527,29
32,,,,,,,974,946,28
33,,,,,,,687,686,1
34,,,,,,,154,154,0
35,,,,,,,9,6,3
36,,,,,,,95,83,12
37,,,,,,,446,413,33
38,,,,,,,907,875,32
39,,,,,,,729,717,12
40,,,,,,,293,290,3
41,,,,,,,55,54,1
42,,,,,,,98,82,16
43,,,,,,,420,393,27
44,,,,,,,896,867,29
45,,,,,,,814,806,8
46,,,,,,,231,230,1
47,,,,,,,42,41,1
48,,,,,,,78,69,9
49,,,,,,,291,261,30
50,,,,,,,929,893,36
51,,,,,,,934,924,10
52,,,,,,,238,238,0
53,,,,,,,4,1,3
54,,,,,,,58,46,12
55,,,,,,,338,301,37
56,,,,,,,998,960,38
57,,,,,,,889,883,6
58,,,,,,,209,209,0
59,,,,,,,7,5,2
60,,,,,,,60,49,11
61,,,,,,,287,261,26
62,,,,,,,823,795,28
63,,,,,,,950,937,13
64,,,,,,,331,329,2
65,,,,,,,47,47,0
66,,,,,,,12,0,12
67,,,,,,,301,273,28
68,,,,,,,790,757,33
69,,,,,,,945,935,10
70,,,,,,,382,381,1
71,,,,,,,65,64,1
72,,,,,,,37,28,9
73,,,,,,,266,236,30
74,,,,,,,762,731,31
75,,,,,,,960,950,10
76,,,,,,,422,420,2
77,,,,,,,60,58,2
78,,,,,,,60,55,5
79,,,,,,,237,218,19
80,,,,,,,660,633,27
81,,,,,,,877,856,21
82,,,,,,,508,502,6
83,,,,,,,156,155,1
84,,,,,,,32,23,9
85,,,,,,,231,210,21
86,,,,,,,639,603,36
87,,,,,,,960,950,10
88,,,,,,,468,463,5
89,,,,,,,136,136,0
90,,,,,,,38,34,4
91,,,,,,,123,101,22
92,,,,,,,659,626,33
93,,,,,,,1094,1082,12
94,,,,,,,438,431,7
95,,,,,,,158,158,0
96,,,,,,,24,24,0
97,,,,,,,25,0,25
98,,,,,,,527,482,45
99,,,,,,,1227,1215,12
100,,,,,,,491,486,5
101,,,,,,,164,160,4
102,,,,,,,62,62,0
103,,,,,,,18,4,14
104,,,,,,,386,340,46
105,,,,,,,1133,1107,26
106,,,,,,,739,732,7
107,,,,,,,198,197,1
108,,,,,,,31,30,1
109,,,,,,,37,27,10
110,,,,,,,284,237,47
111,,,,,,,1141,1113,28
112,,,,,,,826,820,6
113,,,,,,,195,194,1
114,,,,,,,18,16,2
115,,,,,,,42,35,7
116,,,,,,,229,201,28
117,,,,,,,780,742,38
118,,,,,,,1124,1112,12
119,,,,,,,307,306,1
120,,,,,,,19,16,3
121,,,,,,,53,49,4
122,,,,,,,186,156,30
123,,,,,,,821,777,44
124,,,,,,,1095,1085,10
125,,,,,,,291,290,1
126,,,,,,,43,41,2
127,,,,,,,61,56,5
128,,,,,,,196,169,27
129,,,,,,,751,718,33
130,,,,,,,961,942,19
131,,,,,,,464,461,3
132,,,,,,,75,71,4
133,,,,,,,87,81,6
134,,,,,,,238,219,19
135,,,,,,,624,599,25
136,,,,,,,883,859,24
137,,,,,,,559,557,2
138,,,,,,,105,104,1
139,,,,,,,43,33,10
140,,,,,,,202,175,27
141,,,,,,,736,707,29
142,,,,,,,925,911,14
143,,,,,,,452,451,1
144,,,,,,,130,129,1
145,,,,,,,40,34,6
146,,,,,,,179,154,25
147,,,,,,,656,621,35
148,,,,,,,884,868,16
149,,,,,,,525,520,5
150,,,,,,,217,216,1
151,,,,,,,19,15,4
152,,,,,,,129,110,19
153,,,,,,,623,586,37
154,,,,,,,835,808,27
155,,,,,,,602,586,16
156,,,,,,,282,281,1
157,,,,,,,27,25,2
158,,,,,,,70,45,25
159,,,,,,,512,484,28
160,,,,,,,892,874,18
161,,,,,,,624,612,12
162,,,,,,,322,318,4
163,,,,,,,82,78,4
164,,,,,,,125,110,15
165,,,,,,,492,468,24
166,,,,,,,751,735,16
167,,,,,,,544,527,17
168,,,,,,,484,479,5
169,,,,,,,102,100,2
170,,,,,,,68,50,18
171,,,,,,,460,437,23
172,,,,,,,791,771,20
173,,,,,,,638,623,15
174,,,,,,,406,404,2
175,,,,,,,115,110,5
176,,,,,,,140,118,22
177,,,,,,,491,474,17
178,,,,,,,653,635,18
179,,,,,,,603,588,15
180,,,,,,,478,473,5
181,,,,,,,143,137,6
182,,,,,,,158,140,18
183,,,,,,,570,553,17
184,,,,,,,665,650,15
185,,,,,,,529,508,21
186,,,,,,,443,441,2
187,,,,,,,137,128,9
188,,,,,,,165,152,13
189,,,,,,,425,407,18
190,,,,,,,674,651,23
191,,,,,,,585,566,19
192,,,,,,,463,455,8
193,,,,,,,153,150,3
