,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,1.0,3.0,5.0,0.03,False,78,0,78
1,,,,,,,1366,1331,35
2,,,,,,,1003,1002,1
3,,,,,,,53,53,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,4,0,4
8,,,,,,,160,111,49
9,,,,,,,1158,1110,48
10,,,,,,,1100,1097,3
11,,,,,,,78,78,0
12,,,,,,,0,0,0
13,,,,,,,0,0,0
14,,,,,,,0,0,0
15,,,,,,,4,0,4
16,,,,,,,149,111,38
17,,,,,,,950,923,27
18,,,,,,,1117,1102,15
19,,,,,,,280,280,0
20,,,,,,,0,0,0
21,,,,,,,0,0,0
22,,,,,,,0,0,0
23,,,,,,,5,0,5
24,,,,,,,145,106,39
25,,,,,,,875,832,43
26,,,,,,,1113,1101,12
27,,,,,,,325,325,0
28,,,,,,,37,37,0
29,,,,,,,0,0,0
30,,,,,,,0,0,0
31,,,,,,,5,0,5
32,,,,,,,118,96,22
33,,,,,,,736,684,52
34,,,,,,,1184,1168,16
35,,,,,,,435,435,0
36,,,,,,,22,22,0
37,,,,,,,0,0,0
38,,,,,,,0,0,0
39,,,,,,,5,0,5
40,,,,,,,130,116,14
41,,,,,,,585,536,49
42,,,,,,,1150,1132,18
43,,,,,,,595,595,0
44,,,,,,,35,35,0
45,,,,,,,0,0,0
46,,,,,,,0,0,0
47,,,,,,,5,0,5
48,,,,,,,129,111,18
49,,,,,,,558,526,32
50,,,,,,,1015,993,22
51,,,,,,,658,654,4
52,,,,,,,132,132,0
53,,,,,,,3,3,0
54,,,,,,,2,0,2
55,,,,,,,29,27,2
56,,,,,,,123,105,18
57,,,,,,,521,500,21
58,,,,,,,879,865,14
59,,,,,,,711,702,9
60,,,,,,,222,222,0
61,,,,,,,13,13,0
62,,,,,,,0,0,0
63,,,,,,,5,0,5
64,,,,,,,99,78,21
65,,,,,,,538,505,33
66,,,,,,,1034,1019,15
67,,,,,,,614,609,5
68,,,,,,,183,183,0
69,,,,,,,27,27,0
70,,,,,,,0,0,0
71,,,,,,,4,0,4
72,,,,,,,96,85,11
73,,,,,,,439,399,40
74,,,,,,,1052,1027,25
75,,,,,,,696,691,5
76,,,,,,,196,195,1
77,,,,,,,17,17,0
78,,,,,,,1,0,1
79,,,,,,,31,28,3
80,,,,,,,132,122,10
81,,,,,,,421,402,19
82,,,,,,,835,812,23
83,,,,,,,812,802,10
84,,,,,,,262,262,0
85,,,,,,,6,6,0
86,,,,,,,0,0,0
87,,,,,,,4,0,4
88,,,,,,,128,111,17
89,,,,,,,519,494,25
90,,,,,,,845,827,18
91,,,,,,,668,654,14
92,,,,,,,292,292,0
93,,,,,,,44,44,0
94,,,,,,,0,0,0
95,,,,,,,5,0,5
96,,,,,,,122,108,14
97,,,,,,,491,462,29
98,,,,,,,887,869,18
99,,,,,,,757,750,7
100,,,,,,,233,232,1
101,,,,,,,5,5,0
102,,,,,,,0,0,0
103,,,,,,,4,0,4
104,,,,,,,117,104,13
105,,,,,,,406,381,25
106,,,,,,,809,781,28
