,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,1.0,3.0,4.0,0.03,False,83,0,83
1,,,,,,,1449,1421,28
2,,,,,,,899,897,2
3,,,,,,,69,69,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,4,0,4
7,,,,,,,131,100,31
8,,,,,,,822,762,60
9,,,,,,,1268,1261,7
10,,,,,,,245,243,2
11,,,,,,,30,30,0
12,,,,,,,0,0,0
13,,,,,,,3,0,3
14,,,,,,,64,38,26
15,,,,,,,639,596,43
16,,,,,,,1256,1240,16
17,,,,,,,488,485,3
18,,,,,,,48,48,0
19,,,,,,,2,2,0
20,,,,,,,0,0,0
21,,,,,,,20,0,20
22,,,,,,,486,437,49
23,,,,,,,1209,1183,26
24,,,,,,,678,676,2
25,,,,,,,107,107,0
26,,,,,,,0,0,0
27,,,,,,,0,0,0
28,,,,,,,14,0,14
29,,,,,,,384,341,43
30,,,,,,,1131,1110,21
31,,,,,,,782,778,4
32,,,,,,,180,178,2
33,,,,,,,9,9,0
34,,,,,,,0,0,0
35,,,,,,,17,0,17
36,,,,,,,360,335,25
37,,,,,,,904,868,36
38,,,,,,,930,914,16
39,,,,,,,269,268,1
40,,,,,,,20,20,0
41,,,,,,,0,0,0
42,,,,,,,12,0,12
43,,,,,,,275,245,30
44,,,,,,,770,741,29
45,,,,,,,870,852,18
46,,,,,,,505,502,3
47,,,,,,,68,68,0
48,,,,,,,0,0,0
49,,,,,,,8,0,8
50,,,,,,,223,200,23
51,,,,,,,728,689,39
52,,,,,,,978,955,23
53,,,,,,,492,489,3
54,,,,,,,71,71,0
55,,,,,,,1,0,1
56,,,,,,,32,28,4
57,,,,,,,211,186,25
58,,,,,,,730,703,27
59,,,,,,,981,968,13
60,,,,,,,454,453,1
61,,,,,,,91,91,0
62,,,,,,,0,0,0
63,,,,,,,12,0,12
64,,,,,,,254,233,21
65,,,,,,,742,715,27
66,,,,,,,917,903,14
67,,,,,,,507,506,1
68,,,,,,,68,68,0
69,,,,,,,3,0,3
70,,,,,,,76,72,4
71,,,,,,,258,242,16
72,,,,,,,682,645,37
73,,,,,,,1011,995,16
74,,,,,,,403,402,1
75,,,,,,,65,65,0
76,,,,,,,4,2,2
77,,,,,,,57,50,7
78,,,,,,,250,237,13
79,,,,,,,609,582,27
80,,,,,,,1032,1017,15
81,,,,,,,512,510,2
82,,,,,,,38,38,0
83,,,,,,,1,0,1
84,,,,,,,34,28,6
85,,,,,,,231,211,20
86,,,,,,,650,621,29
87,,,,,,,1000,981,19
88,,,,,,,527,521,6
89,,,,,,,57,57,0
90,,,,,,,0,0,0
91,,,,,,,9,0,9
92,,,,,,,215,188,27
93,,,,,,,772,748,24
94,,,,,,,861,845,16
95,,,,,,,558,555,3
96,,,,,,,85,85,0
97,,,,,,,0,0,0
98,,,,,,,6,0,6
99,,,,,,,158,138,20
100,,,,,,,629,597,32
101,,,,,,,858,840,18
102,,,,,,,590,586,4
103,,,,,,,232,232,0
104,,,,,,,27,27,0
105,,,,,,,8,0,8
106,,,,,,,188,172,16
107,,,,,,,576,554,22
108,,,,,,,750,731,19
109,,,,,,,656,650,6
110,,,,,,,313,313,0
111,,,,,,,9,9,0
112,,,,,,,6,0,6
113,,,,,,,156,138,18
114,,,,,,,510,486,24
115,,,,,,,715,698,17
116,,,,,,,622,600,22
117,,,,,,,413,412,1
118,,,,,,,77,77,0
119,,,,,,,3,1,2
120,,,,,,,69,56,13
121,,,,,,,424,402,22
122,,,,,,,735,715,20
123,,,,,,,688,668,20
124,,,,,,,376,371,5
125,,,,,,,180,180,0
126,,,,,,,31,26,5
127,,,,,,,111,106,5
128,,,,,,,263,245,18
129,,,,,,,507,475,32
130,,,,,,,805,790,15
131,,,,,,,530,518,12
132,,,,,,,240,240,0
133,,,,,,,42,35,7
134,,,,,,,156,150,6
135,,,,,,,318,303,15
136,,,,,,,507,490,17
137,,,,,,,675,663,12
138,,,,,,,551,547,4
139,,,,,,,197,196,1
140,,,,,,,76,67,9
141,,,,,,,190,178,12
142,,,,,,,423,412,11
143,,,,,,,507,489,18
144,,,,,,,622,610,12
145,,,,,,,461,455,6
146,,,,,,,229,229,0
147,,,,,,,58,53,5
148,,,,,,,130,113,17
149,,,,,,,454,436,18
150,,,,,,,522,504,18
151,,,,,,,623,605,18
152,,,,,,,493,483,10
153,,,,,,,212,212,0
154,,,,,,,69,64,5
155,,,,,,,116,99,17
156,,,,,,,434,417,17
157,,,,,,,523,507,16
158,,,,,,,598,574,24
159,,,,,,,584,578,6
160,,,,,,,210,208,2
161,,,,,,,55,52,3
162,,,,,,,107,90,17
