,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,5.0,3.0,6.0,0.03,False,72,0,72
1,,,,,,,88,3,85
2,,,,,,,70,5,65
3,,,,,,,66,0,66
4,,,,,,,74,3,71
5,,,,,,,74,1,73
6,,,,,,,58,3,55
7,,,,,,,53,0,53
8,,,,,,,56,0,56
9,,,,,,,58,1,57
10,,,,,,,62,0,62
11,,,,,,,68,0,68
12,,,,,,,52,1,51
13,,,,,,,46,2,44
14,,,,,,,81,0,81
15,,,,,,,70,0,70
16,,,,,,,71,1,70
17,,,,,,,53,2,51
18,,,,,,,68,1,67
19,,,,,,,60,9,51
20,,,,,,,75,6,69
21,,,,,,,63,3,60
22,,,,,,,50,0,50
23,,,,,,,49,0,49
24,,,,,,,60,0,60
25,,,,,,,59,5,54
26,,,,,,,63,10,53
27,,,,,,,77,3,74
28,,,,,,,53,5,48
29,,,,,,,71,2,69
30,,,,,,,66,0,66
31,,,,,,,64,0,64
32,,,,,,,66,0,66
33,,,,,,,54,0,54
34,,,,,,,65,0,65
35,,,,,,,60,2,58
36,,,,,,,71,0,71
37,,,,,,,64,1,63
38,,,,,,,63,0,63
39,,,,,,,78,3,75
40,,,,,,,56,3,53
41,,,,,,,53,0,53
42,,,,,,,60,0,60
43,,,,,,,64,2,62
44,,,,,,,51,0,51
45,,,,,,,67,0,67
46,,,,,,,59,0,59
47,,,,,,,59,0,59
48,,,,,,,53,5,48
49,,,,,,,73,3,70
50,,,,,,,65,0,65
51,,,,,,,74,9,65
52,,,,,,,76,13,63
53,,,,,,,72,11,61
54,,,,,,,76,6,70
55,,,,,,,63,1,62
56,,,,,,,71,2,69
57,,,,,,,68,9,59
58,,,,,,,65,4,61
59,,,,,,,60,0,60
60,,,,,,,55,0,55
61,,,,,,,56,0,56
62,,,,,,,57,0,57
63,,,,,,,62,0,62
64,,,,,,,70,0,70
65,,,,,,,67,2,65
66,,,,,,,56,1,55
67,,,,,,,54,0,54
68,,,,,,,75,0,75
69,,,,,,,56,0,56
70,,,,,,,85,0,85
71,,,,,,,83,0,83
72,,,,,,,59,0,59
73,,,,,,,64,0,64
74,,,,,,,65,3,62
75,,,,,,,68,0,68
76,,,,,,,60,2,58
77,,,,,,,69,2,67
78,,,,,,,68,3,65
