,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,2.0,3.0,3.0,0.02,False,45,0,45
1,,,,,,,247,197,50
2,,,,,,,881,855,26
3,,,,,,,889,880,9
4,,,,,,,374,374,0
5,,,,,,,69,69,0
6,,,,,,,9,2,7
7,,,,,,,23,0,23
8,,,,,,,136,103,33
9,,,,,,,423,396,27
10,,,,,,,758,748,10
11,,,,,,,594,582,12
12,,,,,,,345,341,4
13,,,,,,,193,192,1
14,,,,,,,53,44,9
15,,,,,,,57,33,24
16,,,,,,,221,192,29
17,,,,,,,458,420,38
18,,,,,,,628,603,25
19,,,,,,,619,611,8
20,,,,,,,373,368,5
21,,,,,,,143,141,2
22,,,,,,,63,47,16
23,,,,,,,164,140,24
24,,,,,,,390,360,30
25,,,,,,,563,540,23
26,,,,,,,614,601,13
27,,,,,,,460,455,5
28,,,,,,,278,277,1
29,,,,,,,150,142,8
30,,,,,,,155,137,18
31,,,,,,,289,266,23
32,,,,,,,433,405,28
33,,,,,,,666,649,17
34,,,,,,,650,645,5
35,,,,,,,355,354,1
36,,,,,,,205,200,5
37,,,,,,,223,213,10
38,,,,,,,336,318,18
39,,,,,,,503,488,15
40,,,,,,,589,579,10
41,,,,,,,505,495,10
42,,,,,,,437,436,1
43,,,,,,,333,330,3
44,,,,,,,303,297,6
45,,,,,,,361,348,13
46,,,,,,,484,468,16
47,,,,,,,546,538,8
48,,,,,,,551,549,2
49,,,,,,,402,402,0
50,,,,,,,393,389,4
51,,,,,,,414,408,6
52,,,,,,,438,436,2
53,,,,,,,516,512,4
54,,,,,,,473,471,2
55,,,,,,,478,470,8
56,,,,,,,511,509,2
57,,,,,,,483,482,1
58,,,,,,,496,495,1
59,,,,,,,454,454,0
60,,,,,,,445,445,0
61,,,,,,,482,479,3
62,,,,,,,537,534,3
63,,,,,,,543,542,1
64,,,,,,,476,475,1
65,,,,,,,450,450,0
66,,,,,,,481,481,0
67,,,,,,,536,536,0
68,,,,,,,541,541,0
69,,,,,,,481,481,0
70,,,,,,,456,456,0
71,,,,,,,479,479,0
72,,,,,,,533,533,0
73,,,,,,,543,543,0
74,,,,,,,484,484,0
75,,,,,,,459,459,0
76,,,,,,,481,481,0
77,,,,,,,533,533,0
78,,,,,,,543,543,0
79,,,,,,,484,484,0
80,,,,,,,459,459,0
81,,,,,,,481,481,0
82,,,,,,,533,533,0
83,,,,,,,543,543,0
84,,,,,,,484,484,0
85,,,,,,,459,459,0
86,,,,,,,481,481,0
87,,,,,,,533,533,0
88,,,,,,,543,543,0
89,,,,,,,484,484,0
90,,,,,,,459,459,0
91,,,,,,,481,481,0
92,,,,,,,533,533,0
93,,,,,,,543,543,0
94,,,,,,,484,484,0
95,,,,,,,459,459,0
96,,,,,,,481,481,0
97,,,,,,,533,533,0
98,,,,,,,543,543,0
99,,,,,,,484,484,0
100,,,,,,,459,459,0
101,,,,,,,481,481,0
102,,,,,,,533,533,0
103,,,,,,,543,543,0
104,,,,,,,484,484,0
105,,,,,,,459,459,0
106,,,,,,,481,481,0
107,,,,,,,533,533,0
108,,,,,,,543,543,0
109,,,,,,,484,484,0
110,,,,,,,459,459,0
111,,,,,,,481,481,0
112,,,,,,,533,533,0
113,,,,,,,543,543,0
114,,,,,,,484,484,0
115,,,,,,,459,459,0
116,,,,,,,481,481,0
117,,,,,,,533,533,0
118,,,,,,,543,543,0
119,,,,,,,484,484,0
120,,,,,,,459,459,0
121,,,,,,,481,481,0
122,,,,,,,533,533,0
123,,,,,,,543,543,0
124,,,,,,,484,484,0
125,,,,,,,459,459,0
126,,,,,,,481,481,0
127,,,,,,,533,533,0
128,,,,,,,543,543,0
129,,,,,,,484,484,0
130,,,,,,,459,459,0
131,,,,,,,481,481,0
132,,,,,,,533,533,0
133,,,,,,,543,543,0
134,,,,,,,484,484,0
135,,,,,,,459,459,0
136,,,,,,,481,481,0
137,,,,,,,533,533,0
138,,,,,,,543,543,0
139,,,,,,,484,484,0
140,,,,,,,459,459,0
141,,,,,,,481,481,0
142,,,,,,,533,533,0
143,,,,,,,543,543,0
144,,,,,,,484,484,0
145,,,,,,,459,459,0
146,,,,,,,481,481,0
147,,,,,,,533,533,0
148,,,,,,,543,543,0
149,,,,,,,484,484,0
150,,,,,,,459,459,0
151,,,,,,,481,481,0
152,,,,,,,533,533,0
153,,,,,,,543,543,0
154,,,,,,,484,484,0
155,,,,,,,459,459,0
156,,,,,,,481,481,0
157,,,,,,,533,533,0
158,,,,,,,543,543,0
159,,,,,,,484,484,0
160,,,,,,,459,459,0
161,,,,,,,481,481,0
162,,,,,,,533,533,0
163,,,,,,,543,543,0
164,,,,,,,484,484,0
165,,,,,,,459,459,0
166,,,,,,,481,481,0
167,,,,,,,533,533,0
168,,,,,,,543,543,0
169,,,,,,,484,484,0
170,,,,,,,459,459,0
171,,,,,,,481,481,0
172,,,,,,,533,533,0
173,,,,,,,543,543,0
174,,,,,,,484,484,0
175,,,,,,,459,459,0
176,,,,,,,481,481,0
177,,,,,,,533,533,0
178,,,,,,,543,543,0
179,,,,,,,484,484,0
180,,,,,,,459,459,0
181,,,,,,,481,481,0
182,,,,,,,533,533,0
183,,,,,,,543,543,0
184,,,,,,,484,484,0
185,,,,,,,459,459,0
186,,,,,,,481,481,0
187,,,,,,,533,533,0
188,,,,,,,543,543,0
189,,,,,,,484,484,0
190,,,,,,,459,459,0
191,,,,,,,481,481,0
192,,,,,,,533,533,0
193,,,,,,,543,543,0
194,,,,,,,484,484,0
195,,,,,,,459,459,0
196,,,,,,,481,481,0
197,,,,,,,533,533,0
198,,,,,,,543,543,0
199,,,,,,,484,484,0
200,,,,,,,459,459,0
201,,,,,,,481,481,0
202,,,,,,,533,533,0
203,,,,,,,543,543,0
204,,,,,,,484,484,0
205,,,,,,,459,459,0
206,,,,,,,481,481,0
207,,,,,,,533,533,0
208,,,,,,,543,543,0
209,,,,,,,484,484,0
210,,,,,,,459,459,0
211,,,,,,,481,481,0
212,,,,,,,533,533,0
213,,,,,,,543,543,0
214,,,,,,,484,484,0
215,,,,,,,459,459,0
216,,,,,,,481,481,0
217,,,,,,,533,533,0
218,,,,,,,543,543,0
219,,,,,,,484,484,0
220,,,,,,,459,459,0
221,,,,,,,481,481,0
222,,,,,,,533,533,0
223,,,,,,,543,543,0
224,,,,,,,484,484,0
225,,,,,,,459,459,0
226,,,,,,,481,481,0
227,,,,,,,533,533,0
228,,,,,,,543,543,0
229,,,,,,,484,484,0
230,,,,,,,459,459,0
231,,,,,,,481,481,0
232,,,,,,,533,533,0
233,,,,,,,543,543,0
234,,,,,,,484,484,0
235,,,,,,,459,459,0
236,,,,,,,481,481,0
237,,,,,,,533,533,0
238,,,,,,,543,543,0
239,,,,,,,484,484,0
240,,,,,,,459,459,0
241,,,,,,,481,481,0
242,,,,,,,533,533,0
243,,,,,,,543,543,0
244,,,,,,,484,484,0
245,,,,,,,459,459,0
246,,,,,,,481,481,0
247,,,,,,,533,533,0
248,,,,,,,543,543,0
249,,,,,,,484,484,0
250,,,,,,,459,459,0
251,,,,,,,481,481,0
252,,,,,,,533,533,0
253,,,,,,,543,543,0
254,,,,,,,484,484,0
255,,,,,,,459,459,0
256,,,,,,,481,481,0
257,,,,,,,533,533,0
258,,,,,,,543,543,0
259,,,,,,,484,484,0
260,,,,,,,459,459,0
261,,,,,,,481,481,0
262,,,,,,,533,533,0
263,,,,,,,543,543,0
264,,,,,,,484,484,0
265,,,,,,,459,459,0
266,,,,,,,481,481,0
267,,,,,,,533,533,0
268,,,,,,,543,543,0
269,,,,,,,484,484,0
270,,,,,,,459,459,0
271,,,,,,,481,481,0
272,,,,,,,533,533,0
273,,,,,,,543,543,0
274,,,,,,,484,484,0
275,,,,,,,459,459,0
276,,,,,,,481,481,0
277,,,,,,,533,533,0
278,,,,,,,543,543,0
279,,,,,,,484,484,0
280,,,,,,,459,459,0
281,,,,,,,481,481,0
282,,,,,,,533,533,0
283,,,,,,,543,543,0
284,,,,,,,484,484,0
285,,,,,,,459,459,0
286,,,,,,,481,481,0
287,,,,,,,533,533,0
288,,,,,,,543,543,0
289,,,,,,,484,484,0
290,,,,,,,459,459,0
291,,,,,,,481,481,0
292,,,,,,,533,533,0
293,,,,,,,543,543,0
294,,,,,,,484,484,0
295,,,,,,,459,459,0
296,,,,,,,481,481,0
297,,,,,,,533,533,0
298,,,,,,,543,543,0
299,,,,,,,484,484,0
300,,,,,,,459,459,0
301,,,,,,,481,481,0
302,,,,,,,533,533,0
303,,,,,,,543,543,0
304,,,,,,,484,484,0
305,,,,,,,459,459,0
306,,,,,,,481,481,0
307,,,,,,,533,533,0
308,,,,,,,543,543,0
309,,,,,,,484,484,0
310,,,,,,,459,459,0
311,,,,,,,481,481,0
312,,,,,,,533,533,0
313,,,,,,,543,543,0
314,,,,,,,484,484,0
315,,,,,,,459,459,0
316,,,,,,,481,481,0
317,,,,,,,533,533,0
318,,,,,,,543,543,0
319,,,,,,,484,484,0
320,,,,,,,459,459,0
321,,,,,,,481,481,0
322,,,,,,,533,533,0
323,,,,,,,543,543,0
324,,,,,,,484,484,0
325,,,,,,,459,459,0
326,,,,,,,481,481,0
327,,,,,,,533,533,0
328,,,,,,,543,543,0
329,,,,,,,484,484,0
330,,,,,,,459,459,0
331,,,,,,,481,481,0
332,,,,,,,533,533,0
333,,,,,,,543,543,0
334,,,,,,,484,484,0
335,,,,,,,459,459,0
336,,,,,,,481,481,0
337,,,,,,,533,533,0
338,,,,,,,543,543,0
339,,,,,,,484,484,0
340,,,,,,,459,459,0
341,,,,,,,481,481,0
342,,,,,,,533,533,0
343,,,,,,,543,543,0
344,,,,,,,484,484,0
345,,,,,,,459,459,0
346,,,,,,,481,481,0
347,,,,,,,533,533,0
348,,,,,,,543,543,0
349,,,,,,,484,484,0
350,,,,,,,459,459,0
351,,,,,,,481,481,0
352,,,,,,,533,533,0
353,,,,,,,543,543,0
