,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,5.0,3.0,2.0,0.03,False,76,0,76
1,,,,,,,79,0,79
2,,,,,,,87,1,86
3,,,,,,,79,13,66
4,,,,,,,73,19,54
5,,,,,,,92,21,71
6,,,,,,,101,23,78
7,,,,,,,100,36,64
8,,,,,,,113,48,65
9,,,,,,,134,66,68
10,,,,,,,126,74,52
11,,,,,,,150,91,59
12,,,,,,,175,112,63
13,,,,,,,201,134,67
14,,,,,,,230,179,51
15,,,,,,,258,212,46
16,,,,,,,254,213,41
17,,,,,,,288,235,53
18,,,,,,,292,240,52
19,,,,,,,272,222,50
20,,,,,,,247,201,46
21,,,,,,,256,211,45
22,,,,,,,285,224,61
23,,,,,,,286,242,44
24,,,,,,,278,243,35
25,,,,,,,266,224,42
26,,,,,,,290,237,53
27,,,,,,,269,229,40
28,,,,,,,266,221,45
29,,,,,,,283,242,41
30,,,,,,,302,251,51
31,,,,,,,320,277,43
32,,,,,,,308,271,37
33,,,,,,,293,259,34
34,,,,,,,256,206,50
35,,,,,,,231,183,48
36,,,,,,,205,164,41
37,,,,,,,178,136,42
38,,,,,,,195,146,49
39,,,,,,,209,158,51
40,,,,,,,227,177,50
41,,,,,,,209,160,49
42,,,,,,,203,146,57
43,,,,,,,223,169,54
44,,,,,,,225,189,36
45,,,,,,,228,177,51
46,,,,,,,198,143,55
47,,,,,,,199,149,50
48,,,,,,,193,153,40
49,,,,,,,184,149,35
50,,,,,,,217,160,57
51,,,,,,,253,194,59
52,,,,,,,244,200,44
53,,,,,,,260,201,59
54,,,,,,,237,194,43
55,,,,,,,233,187,46
56,,,,,,,198,155,43
57,,,,,,,215,166,49
58,,,,,,,216,167,49
59,,,,,,,232,188,44
60,,,,,,,217,160,57
61,,,,,,,221,164,57
62,,,,,,,207,159,48
63,,,,,,,221,178,43
64,,,,,,,234,191,43
65,,,,,,,277,215,62
66,,,,,,,310,260,50
67,,,,,,,335,284,51
68,,,,,,,331,293,38
69,,,,,,,339,298,41
70,,,,,,,341,301,40
71,,,,,,,323,284,39
72,,,,,,,337,291,46
73,,,,,,,312,277,35
74,,,,,,,308,264,44
75,,,,,,,316,282,34
76,,,,,,,312,264,48
77,,,,,,,322,288,34
78,,,,,,,325,275,50
79,,,,,,,339,301,38
80,,,,,,,336,292,44
81,,,,,,,317,274,43
82,,,,,,,282,242,40
83,,,,,,,238,189,49
84,,,,,,,226,178,48
85,,,,,,,197,161,36
86,,,,,,,177,129,48
87,,,,,,,173,109,64
88,,,,,,,154,101,53
89,,,,,,,148,71,77
90,,,,,,,147,82,65
91,,,,,,,152,91,61
92,,,,,,,143,99,44
93,,,,,,,173,112,61
94,,,,,,,188,122,66
95,,,,,,,201,137,64
96,,,,,,,186,140,46
97,,,,,,,200,139,61
98,,,,,,,189,143,46
99,,,,,,,211,150,61
100,,,,,,,218,163,55
101,,,,,,,239,187,52
102,,,,,,,221,178,43
103,,,,,,,233,185,48
104,,,,,,,204,155,49
105,,,,,,,194,138,56
106,,,,,,,155,115,40
107,,,,,,,144,102,42
108,,,,,,,159,102,57
109,,,,,,,159,102,57
110,,,,,,,167,102,65
111,,,,,,,148,93,55
112,,,,,,,149,100,49
113,,,,,,,149,99,50
114,,,,,,,136,92,44
115,,,,,,,139,70,69
116,,,,,,,150,83,67
117,,,,,,,160,99,61
118,,,,,,,182,122,60
119,,,,,,,195,132,63
120,,,,,,,211,154,57
121,,,,,,,208,150,58
122,,,,,,,212,156,56
123,,,,,,,198,127,71
124,,,,,,,142,91,51
125,,,,,,,143,83,60
126,,,,,,,121,74,47
127,,,,,,,141,86,55
128,,,,,,,137,76,61
129,,,,,,,130,74,56
130,,,,,,,142,78,64
131,,,,,,,141,80,61
132,,,,,,,155,82,73
133,,,,,,,142,84,58
134,,,,,,,125,64,61
135,,,,,,,107,48,59
136,,,,,,,104,42,62
137,,,,,,,101,49,52
138,,,,,,,103,53,50
139,,,,,,,112,46,66
140,,,,,,,113,45,68
141,,,,,,,116,44,72
142,,,,,,,112,54,58
143,,,,,,,119,64,55
144,,,,,,,119,55,64
145,,,,,,,109,54,55
146,,,,,,,140,62,78
147,,,,,,,151,71,80
148,,,,,,,137,81,56
149,,,,,,,149,80,69
150,,,,,,,160,102,58
151,,,,,,,173,117,56
152,,,,,,,184,119,65
153,,,,,,,201,147,54
154,,,,,,,213,164,49
155,,,,,,,180,132,48
156,,,,,,,204,144,60
157,,,,,,,209,155,54
158,,,,,,,215,164,51
159,,,,,,,193,150,43
160,,,,,,,190,133,57
161,,,,,,,182,126,56
162,,,,,,,148,90,58
163,,,,,,,129,80,49
164,,,,,,,133,72,61
165,,,,,,,124,58,66
166,,,,,,,103,42,61
167,,,,,,,105,47,58
168,,,,,,,110,45,65
169,,,,,,,98,47,51
170,,,,,,,123,52,71
171,,,,,,,129,68,61
172,,,,,,,146,87,59
173,,,,,,,128,76,52
174,,,,,,,150,81,69
175,,,,,,,148,77,71
176,,,,,,,126,67,59
177,,,,,,,124,60,64
178,,,,,,,124,53,71
179,,,,,,,120,60,60
180,,,,,,,124,60,64
181,,,,,,,129,65,64
182,,,,,,,143,88,55
183,,,,,,,145,92,53
184,,,,,,,161,98,63
185,,,,,,,190,128,62
186,,,,,,,233,169,64
187,,,,,,,247,191,56
188,,,,,,,252,196,56
189,,,,,,,230,191,39
190,,,,,,,215,179,36
191,,,,,,,214,169,45
192,,,,,,,220,172,48
193,,,,,,,226,172,54
194,,,,,,,240,187,53
195,,,,,,,255,208,47
196,,,,,,,245,197,48
197,,,,,,,244,186,58
198,,,,,,,256,213,43
199,,,,,,,253,200,53
200,,,,,,,237,189,48
201,,,,,,,236,181,55
202,,,,,,,234,178,56
203,,,,,,,236,188,48
204,,,,,,,242,198,44
205,,,,,,,252,199,53
206,,,,,,,269,222,47
207,,,,,,,273,236,37
208,,,,,,,293,251,42
209,,,,,,,283,246,37
210,,,,,,,231,191,40
211,,,,,,,196,157,39
212,,,,,,,179,135,44
213,,,,,,,157,110,47
214,,,,,,,170,111,59
215,,,,,,,170,116,54
216,,,,,,,174,121,53
217,,,,,,,188,130,58
218,,,,,,,200,151,49
219,,,,,,,217,167,50
220,,,,,,,226,174,52
221,,,,,,,231,173,58
222,,,,,,,231,192,39
223,,,,,,,243,183,60
224,,,,,,,231,176,55
225,,,,,,,220,165,55
226,,,,,,,218,163,55
227,,,,,,,217,172,45
228,,,,,,,214,154,60
229,,,,,,,200,161,39
230,,,,,,,203,157,46
231,,,,,,,195,144,51
232,,,,,,,206,152,54
233,,,,,,,187,139,48
234,,,,,,,181,121,60
235,,,,,,,156,100,56
236,,,,,,,132,67,65
237,,,,,,,91,46,45
