,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,3.0,0.03,False,68,0,68
1,,,,,,,175,85,90
2,,,,,,,501,449,52
3,,,,,,,708,678,30
4,,,,,,,518,502,16
5,,,,,,,335,331,4
6,,,,,,,199,192,7
7,,,,,,,75,60,15
8,,,,,,,57,10,47
9,,,,,,,89,33,56
10,,,,,,,226,174,52
11,,,,,,,457,411,46
12,,,,,,,636,605,31
13,,,,,,,618,600,18
14,,,,,,,339,333,6
15,,,,,,,151,145,6
16,,,,,,,47,27,20
17,,,,,,,68,29,39
18,,,,,,,146,84,62
19,,,,,,,289,238,51
20,,,,,,,493,447,46
21,,,,,,,629,603,26
22,,,,,,,533,521,12
23,,,,,,,264,251,13
24,,,,,,,136,119,17
25,,,,,,,107,73,34
26,,,,,,,143,98,45
27,,,,,,,293,229,64
28,,,,,,,486,450,36
29,,,,,,,545,528,17
30,,,,,,,499,475,24
31,,,,,,,323,312,11
32,,,,,,,179,163,16
33,,,,,,,102,70,32
34,,,,,,,163,126,37
35,,,,,,,285,241,44
36,,,,,,,387,341,46
37,,,,,,,482,443,39
38,,,,,,,520,508,12
39,,,,,,,314,295,19
40,,,,,,,149,130,19
41,,,,,,,136,111,25
42,,,,,,,188,148,40
43,,,,,,,281,237,44
44,,,,,,,381,352,29
45,,,,,,,350,304,46
46,,,,,,,382,349,33
47,,,,,,,332,294,38
48,,,,,,,283,260,23
49,,,,,,,291,272,19
50,,,,,,,270,242,28
51,,,,,,,306,273,33
52,,,,,,,331,299,32
53,,,,,,,380,349,31
54,,,,,,,366,345,21
55,,,,,,,304,281,23
56,,,,,,,276,245,31
57,,,,,,,277,256,21
58,,,,,,,282,250,32
59,,,,,,,285,259,26
60,,,,,,,315,273,42
61,,,,,,,428,399,29
62,,,,,,,401,369,32
63,,,,,,,315,286,29
64,,,,,,,309,286,23
65,,,,,,,308,281,27
66,,,,,,,243,220,23
67,,,,,,,279,247,32
68,,,,,,,353,320,33
69,,,,,,,398,359,39
70,,,,,,,396,371,25
71,,,,,,,344,321,23
72,,,,,,,338,322,16
73,,,,,,,290,264,26
74,,,,,,,278,260,18
75,,,,,,,337,310,27
76,,,,,,,424,393,31
77,,,,,,,465,445,20
78,,,,,,,440,425,15
79,,,,,,,322,307,15
80,,,,,,,305,286,19
81,,,,,,,292,267,25
82,,,,,,,330,307,23
83,,,,,,,394,360,34
84,,,,,,,548,534,14
85,,,,,,,482,470,12
86,,,,,,,391,379,12
87,,,,,,,394,383,11
88,,,,,,,355,346,9
89,,,,,,,315,292,23
90,,,,,,,359,340,19
91,,,,,,,433,416,17
92,,,,,,,469,447,22
93,,,,,,,450,433,17
94,,,,,,,446,430,16
95,,,,,,,428,421,7
96,,,,,,,386,374,12
97,,,,,,,393,385,8
98,,,,,,,421,405,16
99,,,,,,,436,422,14
100,,,,,,,420,408,12
101,,,,,,,445,435,10
102,,,,,,,459,443,16
103,,,,,,,479,464,15
104,,,,,,,452,445,7
105,,,,,,,453,450,3
106,,,,,,,452,446,6
107,,,,,,,450,443,7
108,,,,,,,455,449,6
109,,,,,,,462,455,7
110,,,,,,,497,493,4
111,,,,,,,546,543,3
112,,,,,,,518,517,1
113,,,,,,,458,458,0
114,,,,,,,459,459,0
115,,,,,,,489,489,0
116,,,,,,,546,543,3
117,,,,,,,547,547,0
118,,,,,,,458,458,0
119,,,,,,,460,460,0
120,,,,,,,489,489,0
121,,,,,,,543,543,0
122,,,,,,,550,550,0
123,,,,,,,458,458,0
124,,,,,,,460,460,0
125,,,,,,,489,489,0
126,,,,,,,543,543,0
127,,,,,,,550,550,0
128,,,,,,,458,458,0
129,,,,,,,460,460,0
130,,,,,,,489,489,0
131,,,,,,,543,543,0
132,,,,,,,550,550,0
133,,,,,,,458,458,0
134,,,,,,,460,460,0
135,,,,,,,489,489,0
136,,,,,,,543,543,0
137,,,,,,,550,550,0
138,,,,,,,458,458,0
139,,,,,,,460,460,0
140,,,,,,,489,489,0
141,,,,,,,543,543,0
142,,,,,,,550,550,0
143,,,,,,,458,458,0
144,,,,,,,460,460,0
145,,,,,,,489,489,0
146,,,,,,,543,543,0
147,,,,,,,550,550,0
148,,,,,,,458,458,0
149,,,,,,,460,460,0
150,,,,,,,489,489,0
151,,,,,,,543,543,0
152,,,,,,,550,550,0
153,,,,,,,458,458,0
154,,,,,,,460,460,0
155,,,,,,,489,489,0
156,,,,,,,543,543,0
157,,,,,,,550,550,0
158,,,,,,,458,458,0
159,,,,,,,460,460,0
160,,,,,,,489,489,0
161,,,,,,,543,543,0
162,,,,,,,550,550,0
163,,,,,,,458,458,0
164,,,,,,,460,460,0
165,,,,,,,489,489,0
166,,,,,,,543,543,0
167,,,,,,,550,550,0
168,,,,,,,458,458,0
169,,,,,,,460,460,0
170,,,,,,,489,489,0
171,,,,,,,543,543,0
172,,,,,,,550,550,0
173,,,,,,,458,458,0
174,,,,,,,460,460,0
175,,,,,,,489,489,0
176,,,,,,,543,543,0
177,,,,,,,550,550,0
178,,,,,,,458,458,0
179,,,,,,,460,460,0
180,,,,,,,489,489,0
181,,,,,,,543,543,0
182,,,,,,,550,550,0
183,,,,,,,458,458,0
184,,,,,,,460,460,0
185,,,,,,,489,489,0
186,,,,,,,543,543,0
187,,,,,,,550,550,0
188,,,,,,,458,458,0
189,,,,,,,460,460,0
190,,,,,,,489,489,0
191,,,,,,,543,543,0
192,,,,,,,550,550,0
193,,,,,,,458,458,0
194,,,,,,,460,460,0
195,,,,,,,489,489,0
196,,,,,,,543,543,0
197,,,,,,,550,550,0
198,,,,,,,458,458,0
199,,,,,,,460,460,0
200,,,,,,,489,489,0
201,,,,,,,543,543,0
202,,,,,,,550,550,0
203,,,,,,,458,458,0
204,,,,,,,460,460,0
205,,,,,,,489,489,0
206,,,,,,,543,543,0
207,,,,,,,550,550,0
208,,,,,,,458,458,0
209,,,,,,,460,460,0
210,,,,,,,489,489,0
211,,,,,,,543,543,0
212,,,,,,,550,550,0
213,,,,,,,458,458,0
214,,,,,,,460,460,0
215,,,,,,,489,489,0
216,,,,,,,543,543,0
217,,,,,,,550,550,0
218,,,,,,,458,458,0
219,,,,,,,460,460,0
220,,,,,,,489,489,0
221,,,,,,,543,543,0
222,,,,,,,550,550,0
223,,,,,,,458,458,0
224,,,,,,,460,460,0
225,,,,,,,489,489,0
226,,,,,,,543,543,0
227,,,,,,,550,550,0
228,,,,,,,458,458,0
229,,,,,,,460,460,0
230,,,,,,,489,489,0
231,,,,,,,543,543,0
232,,,,,,,550,550,0
233,,,,,,,458,458,0
234,,,,,,,460,460,0
235,,,,,,,489,489,0
236,,,,,,,543,543,0
237,,,,,,,550,550,0
238,,,,,,,458,458,0
239,,,,,,,460,460,0
240,,,,,,,489,489,0
241,,,,,,,543,543,0
242,,,,,,,550,550,0
243,,,,,,,458,458,0
244,,,,,,,460,460,0
245,,,,,,,489,489,0
246,,,,,,,543,543,0
247,,,,,,,550,550,0
248,,,,,,,458,458,0
249,,,,,,,460,460,0
250,,,,,,,489,489,0
251,,,,,,,543,543,0
252,,,,,,,550,550,0
253,,,,,,,458,458,0
254,,,,,,,460,460,0
255,,,,,,,489,489,0
256,,,,,,,543,543,0
257,,,,,,,550,550,0
258,,,,,,,458,458,0
259,,,,,,,460,460,0
260,,,,,,,489,489,0
261,,,,,,,543,543,0
262,,,,,,,550,550,0
263,,,,,,,458,458,0
264,,,,,,,460,460,0
265,,,,,,,489,489,0
266,,,,,,,543,543,0
267,,,,,,,550,550,0
268,,,,,,,458,458,0
269,,,,,,,460,460,0
270,,,,,,,489,489,0
271,,,,,,,543,543,0
272,,,,,,,550,550,0
273,,,,,,,458,458,0
274,,,,,,,460,460,0
275,,,,,,,489,489,0
276,,,,,,,543,543,0
277,,,,,,,550,550,0
278,,,,,,,458,458,0
279,,,,,,,460,460,0
280,,,,,,,489,489,0
281,,,,,,,543,543,0
282,,,,,,,550,550,0
283,,,,,,,458,458,0
284,,,,,,,460,460,0
