,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,7.0,0.03,False,72,0,72
1,,,,,,,198,124,74
2,,,,,,,481,441,40
3,,,,,,,642,610,32
4,,,,,,,640,627,13
5,,,,,,,379,374,5
6,,,,,,,82,82,0
7,,,,,,,6,6,0
8,,,,,,,0,0,0
9,,,,,,,3,0,3
10,,,,,,,6,0,6
11,,,,,,,15,0,15
12,,,,,,,34,0,34
13,,,,,,,76,5,71
14,,,,,,,206,141,65
15,,,,,,,512,465,47
16,,,,,,,708,677,31
17,,,,,,,572,561,11
18,,,,,,,284,278,6
19,,,,,,,83,82,1
20,,,,,,,7,4,3
21,,,,,,,0,0,0
22,,,,,,,3,0,3
23,,,,,,,13,0,13
24,,,,,,,23,0,23
25,,,,,,,62,26,36
26,,,,,,,156,93,63
27,,,,,,,306,243,63
28,,,,,,,588,553,35
29,,,,,,,647,627,20
30,,,,,,,468,458,10
31,,,,,,,148,144,4
32,,,,,,,64,64,0
33,,,,,,,26,25,1
34,,,,,,,8,5,3
35,,,,,,,8,0,8
36,,,,,,,17,0,17
37,,,,,,,37,4,33
38,,,,,,,99,48,51
39,,,,,,,270,211,59
40,,,,,,,509,464,45
41,,,,,,,634,604,30
42,,,,,,,572,568,4
43,,,,,,,253,250,3
44,,,,,,,59,57,2
45,,,,,,,40,39,1
46,,,,,,,4,4,0
47,,,,,,,5,0,5
48,,,,,,,11,0,11
49,,,,,,,24,2,22
50,,,,,,,51,11,40
51,,,,,,,127,82,45
52,,,,,,,328,272,56
53,,,,,,,547,500,47
54,,,,,,,600,567,33
55,,,,,,,456,444,12
56,,,,,,,243,242,1
57,,,,,,,79,77,2
58,,,,,,,30,27,3
59,,,,,,,12,10,2
60,,,,,,,9,0,9
61,,,,,,,21,11,10
62,,,,,,,81,45,36
63,,,,,,,197,164,33
64,,,,,,,408,356,52
65,,,,,,,546,518,28
66,,,,,,,518,498,20
67,,,,,,,364,354,10
68,,,,,,,207,199,8
69,,,,,,,102,101,1
70,,,,,,,29,27,2
71,,,,,,,19,15,4
72,,,,,,,16,6,10
73,,,,,,,21,3,18
74,,,,,,,55,20,35
75,,,,,,,133,94,39
76,,,,,,,254,217,37
77,,,,,,,378,335,43
78,,,,,,,469,430,39
79,,,,,,,494,469,25
80,,,,,,,332,319,13
81,,,,,,,226,223,3
82,,,,,,,100,97,3
83,,,,,,,30,29,1
84,,,,,,,10,4,6
85,,,,,,,14,1,13
86,,,,,,,36,9,27
87,,,,,,,86,50,36
88,,,,,,,213,160,53
89,,,,,,,349,305,44
90,,,,,,,517,486,31
91,,,,,,,504,488,16
92,,,,,,,372,361,11
93,,,,,,,227,221,6
94,,,,,,,97,96,1
95,,,,,,,34,32,2
96,,,,,,,29,21,8
97,,,,,,,49,32,17
98,,,,,,,85,68,17
99,,,,,,,148,126,22
100,,,,,,,251,208,43
101,,,,,,,342,305,37
102,,,,,,,465,430,35
103,,,,,,,442,416,26
104,,,,,,,366,354,12
105,,,,,,,202,200,2
106,,,,,,,102,99,3
107,,,,,,,36,30,6
108,,,,,,,35,29,6
109,,,,,,,48,35,13
110,,,,,,,83,55,28
111,,,,,,,156,120,36
112,,,,,,,270,236,34
113,,,,,,,400,364,36
114,,,,,,,446,419,27
115,,,,,,,390,372,18
116,,,,,,,337,316,21
117,,,,,,,229,225,4
118,,,,,,,103,103,0
119,,,,,,,29,23,6
120,,,,,,,25,17,8
121,,,,,,,41,29,12
122,,,,,,,102,74,28
123,,,,,,,172,138,34
124,,,,,,,243,205,38
125,,,,,,,342,295,47
126,,,,,,,413,391,22
127,,,,,,,333,310,23
128,,,,,,,308,292,16
129,,,,,,,251,237,14
130,,,,,,,167,164,3
131,,,,,,,81,76,5
132,,,,,,,34,29,5
133,,,,,,,37,24,13
134,,,,,,,75,55,20
135,,,,,,,167,124,43
136,,,,,,,282,251,31
137,,,,,,,327,295,32
138,,,,,,,379,349,30
139,,,,,,,409,382,27
140,,,,,,,347,336,11
141,,,,,,,244,239,5
142,,,,,,,143,138,5
143,,,,,,,77,74,3
144,,,,,,,30,21,9
145,,,,,,,33,17,16
146,,,,,,,76,54,22
147,,,,,,,163,131,32
148,,,,,,,255,225,30
149,,,,,,,337,296,41
150,,,,,,,349,323,26
151,,,,,,,351,328,23
152,,,,,,,325,304,21
153,,,,,,,232,228,4
154,,,,,,,174,169,5
155,,,,,,,112,106,6
156,,,,,,,74,66,8
157,,,,,,,24,18,6
158,,,,,,,28,2,26
159,,,,,,,56,21,35
160,,,,,,,134,104,30
161,,,,,,,273,233,40
162,,,,,,,404,357,47
163,,,,,,,457,432,25
164,,,,,,,395,375,20
165,,,,,,,346,337,9
166,,,,,,,236,228,8
167,,,,,,,129,129,0
168,,,,,,,36,32,4
169,,,,,,,6,3,3
170,,,,,,,17,0,17
171,,,,,,,43,17,26
172,,,,,,,121,77,44
173,,,,,,,243,201,42
174,,,,,,,435,400,35
175,,,,,,,465,435,30
176,,,,,,,372,348,24
