,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,5.0,3.0,2.0,0.03,False,63,0,63
1,,,,,,,66,2,64
2,,,,,,,74,1,73
3,,,,,,,58,0,58
4,,,,,,,65,0,65
5,,,,,,,67,4,63
6,,,,,,,56,3,53
7,,,,,,,76,0,76
8,,,,,,,75,0,75
9,,,,,,,78,2,76
10,,,,,,,58,0,58
11,,,,,,,73,0,73
12,,,,,,,65,1,64
13,,,,,,,55,0,55
14,,,,,,,66,0,66
15,,,,,,,81,2,79
16,,,,,,,87,4,83
17,,,,,,,66,0,66
18,,,,,,,73,2,71
19,,,,,,,76,1,75
20,,,,,,,56,0,56
21,,,,,,,79,2,77
22,,,,,,,89,14,75
23,,,,,,,111,34,77
24,,,,,,,114,51,63
25,,,,,,,112,55,57
26,,,,,,,141,77,64
27,,,,,,,172,107,65
28,,,,,,,170,114,56
29,,,,,,,194,135,59
30,,,,,,,222,169,53
31,,,,,,,256,196,60
32,,,,,,,250,191,59
33,,,,,,,217,174,43
34,,,,,,,213,159,54
35,,,,,,,175,138,37
36,,,,,,,193,136,57
37,,,,,,,186,143,43
38,,,,,,,183,120,63
39,,,,,,,165,108,57
40,,,,,,,159,103,56
41,,,,,,,159,99,60
42,,,,,,,148,90,58
43,,,,,,,118,66,52
44,,,,,,,106,45,61
45,,,,,,,91,27,64
46,,,,,,,76,20,56
47,,,,,,,81,14,67
48,,,,,,,92,17,75
49,,,,,,,96,27,69
50,,,,,,,100,39,61
51,,,,,,,124,53,71
52,,,,,,,145,74,71
53,,,,,,,169,101,68
54,,,,,,,161,113,48
55,,,,,,,196,129,67
56,,,,,,,203,135,68
57,,,,,,,216,154,62
58,,,,,,,219,169,50
59,,,,,,,223,170,53
60,,,,,,,227,180,47
61,,,,,,,250,201,49
62,,,,,,,240,204,36
63,,,,,,,246,196,50
64,,,,,,,243,198,45
65,,,,,,,243,195,48
66,,,,,,,228,188,40
