,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,1.0,3.0,3.0,0.03,False,71,0,71
1,,,,,,,1325,1292,33
2,,,,,,,1018,1017,1
3,,,,,,,85,85,0
4,,,,,,,1,1,0
5,,,,,,,2,0,2
6,,,,,,,92,44,48
7,,,,,,,1043,1009,34
8,,,,,,,1152,1147,5
9,,,,,,,204,204,0
10,,,,,,,7,7,0
11,,,,,,,1,0,1
12,,,,,,,65,28,37
13,,,,,,,814,766,48
14,,,,,,,1374,1367,7
15,,,,,,,245,245,0
16,,,,,,,1,1,0
17,,,,,,,1,0,1
18,,,,,,,53,28,25
19,,,,,,,625,584,41
20,,,,,,,1198,1170,28
21,,,,,,,594,592,2
22,,,,,,,29,29,0
23,,,,,,,1,0,1
24,,,,,,,51,28,23
25,,,,,,,531,494,37
26,,,,,,,1189,1168,21
27,,,,,,,665,664,1
28,,,,,,,63,63,0
29,,,,,,,3,0,3
30,,,,,,,90,73,17
31,,,,,,,494,466,28
32,,,,,,,995,965,30
33,,,,,,,817,814,3
34,,,,,,,94,94,0
35,,,,,,,10,7,3
36,,,,,,,72,51,21
37,,,,,,,508,478,30
38,,,,,,,1029,1008,21
39,,,,,,,735,733,2
40,,,,,,,148,148,0
41,,,,,,,10,5,5
42,,,,,,,104,92,12
43,,,,,,,396,363,33
44,,,,,,,1039,1017,22
45,,,,,,,819,818,1
46,,,,,,,134,134,0
47,,,,,,,8,3,5
48,,,,,,,113,106,7
49,,,,,,,301,248,53
50,,,,,,,1036,1009,27
51,,,,,,,818,813,5
52,,,,,,,220,220,0
53,,,,,,,14,7,7
54,,,,,,,154,140,14
55,,,,,,,382,352,30
56,,,,,,,844,814,30
57,,,,,,,829,826,3
58,,,,,,,257,257,0
59,,,,,,,29,27,2
60,,,,,,,73,56,17
61,,,,,,,461,434,27
62,,,,,,,705,680,25
63,,,,,,,857,845,12
64,,,,,,,334,333,1
65,,,,,,,68,68,0
66,,,,,,,21,0,21
67,,,,,,,402,386,16
68,,,,,,,687,656,31
69,,,,,,,853,837,16
70,,,,,,,466,464,2
71,,,,,,,72,71,1
72,,,,,,,36,28,8
73,,,,,,,261,242,19
74,,,,,,,718,690,28
75,,,,,,,860,846,14
76,,,,,,,530,527,3
77,,,,,,,93,92,1
78,,,,,,,35,30,5
79,,,,,,,195,172,23
80,,,,,,,634,602,32
81,,,,,,,1039,1020,19
82,,,,,,,482,481,1
83,,,,,,,116,115,1
84,,,,,,,37,29,8
85,,,,,,,242,223,19
86,,,,,,,499,463,36
87,,,,,,,889,873,16
88,,,,,,,691,686,5
89,,,,,,,141,141,0
90,,,,,,,5,1,4
91,,,,,,,120,95,25
92,,,,,,,617,582,35
93,,,,,,,973,951,22
94,,,,,,,611,607,4
95,,,,,,,153,153,0
96,,,,,,,23,22,1
97,,,,,,,50,28,22
98,,,,,,,552,525,27
99,,,,,,,957,941,16
100,,,,,,,719,715,4
101,,,,,,,195,194,1
102,,,,,,,28,26,2
103,,,,,,,71,56,15
104,,,,,,,483,445,38
105,,,,,,,1046,1029,17
106,,,,,,,671,663,8
107,,,,,,,180,180,0
108,,,,,,,49,45,4
109,,,,,,,94,83,11
110,,,,,,,463,437,26
111,,,,,,,997,976,21
112,,,,,,,702,699,3
113,,,,,,,192,191,1
114,,,,,,,77,72,5
115,,,,,,,160,145,15
116,,,,,,,501,463,38
117,,,,,,,979,971,8
118,,,,,,,656,655,1
119,,,,,,,168,165,3
120,,,,,,,55,50,5
121,,,,,,,180,166,14
122,,,,,,,440,416,24
123,,,,,,,699,674,25
124,,,,,,,827,818,9
125,,,,,,,304,304,0
126,,,,,,,11,4,7
127,,,,,,,135,120,15
128,,,,,,,466,440,26
129,,,,,,,775,748,27
130,,,,,,,714,700,14
131,,,,,,,389,389,0
132,,,,,,,18,14,4
133,,,,,,,118,106,12
134,,,,,,,397,365,32
135,,,,,,,795,777,18
136,,,,,,,781,771,10
137,,,,,,,362,360,2
138,,,,,,,48,43,5
139,,,,,,,131,123,8
140,,,,,,,372,337,35
141,,,,,,,832,809,23
142,,,,,,,790,785,5
143,,,,,,,320,318,2
144,,,,,,,56,50,6
145,,,,,,,152,142,10
146,,,,,,,332,304,28
147,,,,,,,722,690,32
148,,,,,,,878,867,11
149,,,,,,,367,364,3
150,,,,,,,74,72,2
151,,,,,,,119,109,10
152,,,,,,,341,314,27
153,,,,,,,663,635,28
154,,,,,,,904,893,11
