,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,1.0,3.0,6.0,0.03,False,76,0,76
1,,,,,,,1338,1307,31
2,,,,,,,1018,1016,2
3,,,,,,,65,65,0
4,,,,,,,3,3,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,3,0,3
9,,,,,,,133,84,49
10,,,,,,,1029,993,36
11,,,,,,,1124,1116,8
12,,,,,,,204,204,0
13,,,,,,,7,7,0
14,,,,,,,0,0,0
15,,,,,,,0,0,0
16,,,,,,,0,0,0
17,,,,,,,3,0,3
18,,,,,,,115,84,31
19,,,,,,,882,844,38
20,,,,,,,1216,1207,9
21,,,,,,,265,264,1
22,,,,,,,19,19,0
23,,,,,,,0,0,0
24,,,,,,,0,0,0
25,,,,,,,0,0,0
26,,,,,,,4,0,4
27,,,,,,,131,106,25
28,,,,,,,823,781,42
29,,,,,,,1133,1121,12
30,,,,,,,393,393,0
31,,,,,,,16,16,0
32,,,,,,,0,0,0
33,,,,,,,0,0,0
34,,,,,,,0,0,0
35,,,,,,,5,0,5
36,,,,,,,144,123,21
37,,,,,,,625,593,32
38,,,,,,,1103,1081,22
39,,,,,,,535,531,4
40,,,,,,,82,82,0
41,,,,,,,6,6,0
42,,,,,,,0,0,0
43,,,,,,,0,0,0
44,,,,,,,6,0,6
45,,,,,,,164,139,25
46,,,,,,,677,638,39
47,,,,,,,1024,1003,21
48,,,,,,,558,554,4
49,,,,,,,70,69,1
50,,,,,,,1,1,0
51,,,,,,,0,0,0
52,,,,,,,1,0,1
53,,,,,,,34,28,6
54,,,,,,,240,219,21
55,,,,,,,700,668,32
56,,,,,,,904,884,20
57,,,,,,,499,496,3
58,,,,,,,118,118,0
59,,,,,,,4,4,0
60,,,,,,,0,0,0
61,,,,,,,1,0,1
62,,,,,,,36,28,8
63,,,,,,,265,249,16
64,,,,,,,631,600,31
65,,,,,,,940,924,16
66,,,,,,,553,549,4
