,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,9.0,3.0,7.0,0.03,False,95,0,95
1,,,,,,,72,0,72
2,,,,,,,75,0,75
3,,,,,,,66,0,66
4,,,,,,,56,0,56
5,,,,,,,58,0,58
6,,,,,,,62,0,62
7,,,,,,,59,0,59
8,,,,,,,68,0,68
9,,,,,,,78,0,78
10,,,,,,,56,0,56
11,,,,,,,78,0,78
12,,,,,,,80,0,80
13,,,,,,,62,0,62
14,,,,,,,61,0,61
15,,,,,,,53,0,53
16,,,,,,,49,0,49
17,,,,,,,63,0,63
18,,,,,,,67,0,67
19,,,,,,,66,0,66
20,,,,,,,64,0,64
21,,,,,,,65,0,65
22,,,,,,,55,0,55
23,,,,,,,72,0,72
24,,,,,,,62,0,62
25,,,,,,,60,0,60
26,,,,,,,64,0,64
27,,,,,,,55,0,55
28,,,,,,,58,0,58
29,,,,,,,53,0,53
30,,,,,,,70,0,70
31,,,,,,,63,0,63
32,,,,,,,76,0,76
33,,,,,,,59,0,59
34,,,,,,,55,0,55
35,,,,,,,55,0,55
36,,,,,,,67,0,67
37,,,,,,,59,0,59
38,,,,,,,67,0,67
39,,,,,,,70,0,70
40,,,,,,,58,0,58
41,,,,,,,60,0,60
42,,,,,,,75,0,75
43,,,,,,,50,0,50
44,,,,,,,55,0,55
45,,,,,,,59,0,59
46,,,,,,,71,0,71
47,,,,,,,60,0,60
48,,,,,,,65,0,65
49,,,,,,,54,0,54
50,,,,,,,61,0,61
51,,,,,,,62,0,62
52,,,,,,,71,0,71
53,,,,,,,73,0,73
54,,,,,,,48,0,48
55,,,,,,,61,0,61
56,,,,,,,56,0,56
57,,,,,,,64,0,64
58,,,,,,,55,0,55
59,,,,,,,52,0,52
60,,,,,,,53,0,53
61,,,,,,,67,0,67
62,,,,,,,64,0,64
63,,,,,,,60,0,60
64,,,,,,,71,0,71
65,,,,,,,67,0,67
66,,,,,,,68,0,68
67,,,,,,,66,0,66
68,,,,,,,72,0,72
69,,,,,,,56,0,56
70,,,,,,,57,0,57
71,,,,,,,56,0,56
72,,,,,,,59,0,59
73,,,,,,,56,0,56
74,,,,,,,58,0,58
75,,,,,,,55,0,55
76,,,,,,,72,0,72
77,,,,,,,59,0,59
78,,,,,,,61,0,61
79,,,,,,,58,0,58
80,,,,,,,62,0,62
81,,,,,,,61,0,61
82,,,,,,,56,0,56
83,,,,,,,78,0,78
84,,,,,,,67,0,67
85,,,,,,,55,0,55
86,,,,,,,64,0,64
87,,,,,,,62,0,62
88,,,,,,,44,0,44
89,,,,,,,43,0,43
90,,,,,,,51,0,51
91,,,,,,,69,0,69
92,,,,,,,53,0,53
93,,,,,,,58,0,58
94,,,,,,,60,0,60
95,,,,,,,61,0,61
96,,,,,,,64,0,64
97,,,,,,,55,0,55
98,,,,,,,71,0,71
99,,,,,,,48,0,48
100,,,,,,,62,0,62
101,,,,,,,62,0,62
102,,,,,,,60,0,60
103,,,,,,,59,0,59
104,,,,,,,66,0,66
105,,,,,,,71,0,71
106,,,,,,,72,0,72
107,,,,,,,63,0,63
108,,,,,,,65,0,65
109,,,,,,,56,0,56
110,,,,,,,63,0,63
111,,,,,,,62,0,62
112,,,,,,,62,0,62
113,,,,,,,66,0,66
114,,,,,,,65,0,65
115,,,,,,,73,0,73
116,,,,,,,71,0,71
117,,,,,,,51,0,51
118,,,,,,,64,0,64
119,,,,,,,52,0,52
120,,,,,,,57,0,57
121,,,,,,,66,0,66
122,,,,,,,62,0,62
123,,,,,,,53,0,53
