,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,5.0,0.03,False,75,0,75
1,,,,,,,422,370,52
2,,,,,,,967,939,28
3,,,,,,,738,725,13
4,,,,,,,285,285,0
5,,,,,,,13,13,0
6,,,,,,,0,0,0
7,,,,,,,4,0,4
8,,,,,,,17,0,17
9,,,,,,,79,46,33
10,,,,,,,296,257,39
11,,,,,,,655,606,49
12,,,,,,,822,809,13
13,,,,,,,497,492,5
14,,,,,,,129,129,0
15,,,,,,,4,4,0
16,,,,,,,6,1,5
17,,,,,,,17,5,12
18,,,,,,,80,54,26
19,,,,,,,278,230,48
20,,,,,,,550,506,44
21,,,,,,,726,707,19
22,,,,,,,526,520,6
23,,,,,,,246,244,2
24,,,,,,,55,53,2
25,,,,,,,22,18,4
26,,,,,,,24,9,15
27,,,,,,,122,104,18
28,,,,,,,342,315,27
29,,,,,,,448,399,49
30,,,,,,,696,665,31
31,,,,,,,608,602,6
32,,,,,,,196,193,3
33,,,,,,,60,58,2
34,,,,,,,6,3,3
35,,,,,,,22,11,11
36,,,,,,,94,64,30
37,,,,,,,286,253,33
38,,,,,,,547,498,49
39,,,,,,,588,556,32
40,,,,,,,571,561,10
41,,,,,,,290,289,1
42,,,,,,,85,84,1
43,,,,,,,15,12,3
44,,,,,,,11,3,8
45,,,,,,,54,28,26
46,,,,,,,226,191,35
47,,,,,,,370,319,51
48,,,,,,,693,649,44
49,,,,,,,611,597,14
50,,,,,,,363,353,10
51,,,,,,,138,138,0
52,,,,,,,31,29,2
53,,,,,,,13,6,7
54,,,,,,,45,16,29
55,,,,,,,240,218,22
56,,,,,,,410,377,33
57,,,,,,,530,496,34
58,,,,,,,652,629,23
59,,,,,,,422,418,4
60,,,,,,,160,159,1
61,,,,,,,32,31,1
62,,,,,,,12,2,10
63,,,,,,,57,35,22
64,,,,,,,235,212,23
65,,,,,,,454,409,45
66,,,,,,,531,495,36
67,,,,,,,651,636,15
68,,,,,,,423,416,7
69,,,,,,,119,117,2
70,,,,,,,19,19,0
71,,,,,,,18,1,17
72,,,,,,,101,81,20
73,,,,,,,303,275,28
74,,,,,,,445,424,21
75,,,,,,,579,543,36
76,,,,,,,574,558,16
77,,,,,,,376,370,6
78,,,,,,,99,98,1
79,,,,,,,10,7,3
80,,,,,,,12,0,12
81,,,,,,,74,48,26
82,,,,,,,265,226,39
83,,,,,,,486,452,34
84,,,,,,,643,612,31
85,,,,,,,511,489,22
86,,,,,,,306,299,7
87,,,,,,,161,160,1
88,,,,,,,40,38,2
89,,,,,,,12,3,9
90,,,,,,,45,14,31
91,,,,,,,220,188,32
92,,,,,,,516,479,37
93,,,,,,,625,595,30
94,,,,,,,456,443,13
95,,,,,,,329,317,12
96,,,,,,,203,201,2
97,,,,,,,74,72,2
98,,,,,,,29,22,7
99,,,,,,,26,5,21
100,,,,,,,126,95,31
101,,,,,,,327,301,26
102,,,,,,,468,426,42
103,,,,,,,610,582,28
104,,,,,,,566,555,11
105,,,,,,,269,260,9
106,,,,,,,75,74,1
107,,,,,,,34,26,8
108,,,,,,,33,21,12
109,,,,,,,70,52,18
110,,,,,,,214,185,29
111,,,,,,,424,398,26
112,,,,,,,564,527,37
113,,,,,,,598,589,9
114,,,,,,,394,380,14
115,,,,,,,169,165,4
116,,,,,,,31,29,2
117,,,,,,,8,1,7
118,,,,,,,39,16,23
119,,,,,,,185,150,35
120,,,,,,,475,438,37
121,,,,,,,577,542,35
122,,,,,,,563,544,19
123,,,,,,,414,406,8
124,,,,,,,173,170,3
125,,,,,,,63,63,0
126,,,,,,,6,2,4
127,,,,,,,27,2,25
128,,,,,,,131,110,21
129,,,,,,,373,333,40
130,,,,,,,497,457,40
131,,,,,,,625,603,22
132,,,,,,,533,522,11
133,,,,,,,234,232,2
134,,,,,,,70,69,1
135,,,,,,,14,10,4
136,,,,,,,16,0,16
137,,,,,,,112,66,46
138,,,,,,,478,437,41
139,,,,,,,677,644,33
140,,,,,,,586,570,16
141,,,,,,,439,436,3
142,,,,,,,146,143,3
143,,,,,,,42,42,0
144,,,,,,,0,0,0
145,,,,,,,12,0,12
146,,,,,,,76,37,39
147,,,,,,,305,259,46
148,,,,,,,624,586,38
149,,,,,,,757,741,16
150,,,,,,,444,427,17
151,,,,,,,200,199,1
152,,,,,,,65,65,0
153,,,,,,,20,17,3
154,,,,,,,15,0,15
155,,,,,,,105,76,29
156,,,,,,,316,276,40
157,,,,,,,495,450,45
158,,,,,,,687,657,30
159,,,,,,,563,555,8
160,,,,,,,219,218,1
161,,,,,,,73,72,1
162,,,,,,,28,22,6
163,,,,,,,31,20,11
164,,,,,,,132,110,22
165,,,,,,,256,228,28
166,,,,,,,432,392,40
167,,,,,,,619,589,30
168,,,,,,,554,544,10
169,,,,,,,313,308,5
170,,,,,,,109,109,0
171,,,,,,,51,47,4
172,,,,,,,33,17,16
173,,,,,,,128,99,29
174,,,,,,,354,326,28
175,,,,,,,502,462,40
176,,,,,,,584,557,27
177,,,,,,,474,463,11
178,,,,,,,253,250,3
179,,,,,,,130,128,2
180,,,,,,,44,37,7
181,,,,,,,38,29,9
182,,,,,,,106,79,27
