,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,2.0,3.0,1.0,0.02,False,51,0,51
1,,,,,,,336,294,42
2,,,,,,,816,786,30
3,,,,,,,877,865,12
4,,,,,,,668,666,2
5,,,,,,,891,888,3
6,,,,,,,904,904,0
7,,,,,,,701,701,0
8,,,,,,,892,892,0
9,,,,,,,893,893,0
10,,,,,,,712,712,0
11,,,,,,,895,895,0
12,,,,,,,893,893,0
13,,,,,,,712,712,0
14,,,,,,,895,895,0
15,,,,,,,893,893,0
16,,,,,,,712,712,0
17,,,,,,,895,895,0
18,,,,,,,893,893,0
19,,,,,,,712,712,0
20,,,,,,,895,895,0
21,,,,,,,893,893,0
22,,,,,,,712,712,0
23,,,,,,,895,895,0
24,,,,,,,893,893,0
25,,,,,,,712,712,0
26,,,,,,,895,895,0
27,,,,,,,893,893,0
28,,,,,,,712,712,0
29,,,,,,,895,895,0
30,,,,,,,893,893,0
31,,,,,,,712,712,0
32,,,,,,,895,895,0
33,,,,,,,893,893,0
34,,,,,,,712,712,0
35,,,,,,,895,895,0
36,,,,,,,893,893,0
37,,,,,,,712,712,0
38,,,,,,,895,895,0
39,,,,,,,893,893,0
40,,,,,,,712,712,0
41,,,,,,,895,895,0
42,,,,,,,893,893,0
43,,,,,,,712,712,0
44,,,,,,,895,895,0
45,,,,,,,893,893,0
46,,,,,,,712,712,0
47,,,,,,,895,895,0
48,,,,,,,893,893,0
49,,,,,,,712,712,0
50,,,,,,,895,895,0
51,,,,,,,893,893,0
52,,,,,,,712,712,0
53,,,,,,,895,895,0
54,,,,,,,893,893,0
55,,,,,,,712,712,0
56,,,,,,,895,895,0
57,,,,,,,893,893,0
58,,,,,,,712,712,0
59,,,,,,,895,895,0
60,,,,,,,893,893,0
61,,,,,,,712,712,0
62,,,,,,,895,895,0
63,,,,,,,893,893,0
64,,,,,,,712,712,0
65,,,,,,,895,895,0
66,,,,,,,893,893,0
67,,,,,,,712,712,0
68,,,,,,,895,895,0
69,,,,,,,893,893,0
70,,,,,,,712,712,0
71,,,,,,,895,895,0
72,,,,,,,893,893,0
73,,,,,,,712,712,0
74,,,,,,,895,895,0
75,,,,,,,893,893,0
76,,,,,,,712,712,0
77,,,,,,,895,895,0
78,,,,,,,893,893,0
79,,,,,,,712,712,0
80,,,,,,,895,895,0
81,,,,,,,893,893,0
82,,,,,,,712,712,0
83,,,,,,,895,895,0
84,,,,,,,893,893,0
85,,,,,,,712,712,0
86,,,,,,,895,895,0
87,,,,,,,893,893,0
88,,,,,,,712,712,0
89,,,,,,,895,895,0
90,,,,,,,893,893,0
91,,,,,,,712,712,0
92,,,,,,,895,895,0
93,,,,,,,893,893,0
94,,,,,,,712,712,0
95,,,,,,,895,895,0
96,,,,,,,893,893,0
97,,,,,,,712,712,0
98,,,,,,,895,895,0
99,,,,,,,893,893,0
100,,,,,,,712,712,0
101,,,,,,,895,895,0
102,,,,,,,893,893,0
103,,,,,,,712,712,0
104,,,,,,,895,895,0
105,,,,,,,893,893,0
106,,,,,,,712,712,0
107,,,,,,,895,895,0
108,,,,,,,893,893,0
109,,,,,,,712,712,0
110,,,,,,,895,895,0
111,,,,,,,893,893,0
112,,,,,,,712,712,0
113,,,,,,,895,895,0
114,,,,,,,893,893,0
115,,,,,,,712,712,0
116,,,,,,,895,895,0
117,,,,,,,893,893,0
118,,,,,,,712,712,0
119,,,,,,,895,895,0
120,,,,,,,893,893,0
121,,,,,,,712,712,0
122,,,,,,,895,895,0
123,,,,,,,893,893,0
124,,,,,,,712,712,0
125,,,,,,,895,895,0
126,,,,,,,893,893,0
127,,,,,,,712,712,0
128,,,,,,,895,895,0
129,,,,,,,893,893,0
130,,,,,,,712,712,0
131,,,,,,,895,895,0
