,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,4.0,3.0,8.0,0.03,False,82,0,82
1,,,,,,,85,10,75
2,,,,,,,103,35,68
3,,,,,,,152,82,70
4,,,,,,,191,144,47
5,,,,,,,230,190,40
6,,,,,,,261,217,44
7,,,,,,,256,217,39
8,,,,,,,236,210,26
9,,,,,,,241,219,22
10,,,,,,,254,235,19
11,,,,,,,190,175,15
12,,,,,,,138,124,14
13,,,,,,,109,91,18
14,,,,,,,72,60,12
15,,,,,,,43,25,18
16,,,,,,,55,25,30
17,,,,,,,59,28,31
18,,,,,,,78,33,45
19,,,,,,,98,47,51
20,,,,,,,128,81,47
21,,,,,,,169,107,62
22,,,,,,,218,169,49
23,,,,,,,229,199,30
24,,,,,,,220,188,32
25,,,,,,,216,184,32
26,,,,,,,202,177,25
27,,,,,,,186,164,22
28,,,,,,,178,161,17
29,,,,,,,169,156,13
30,,,,,,,153,139,14
31,,,,,,,126,112,14
32,,,,,,,109,81,28
33,,,,,,,92,68,24
34,,,,,,,87,55,32
35,,,,,,,102,68,34
36,,,,,,,141,95,46
37,,,,,,,158,119,39
38,,,,,,,178,145,33
39,,,,,,,205,158,47
40,,,,,,,190,156,34
41,,,,,,,226,184,42
42,,,,,,,240,215,25
43,,,,,,,221,194,27
44,,,,,,,229,204,25
45,,,,,,,163,152,11
46,,,,,,,126,110,16
47,,,,,,,110,86,24
48,,,,,,,108,81,27
49,,,,,,,123,99,24
50,,,,,,,132,114,18
51,,,,,,,153,133,20
52,,,,,,,185,146,39
53,,,,,,,216,190,26
54,,,,,,,252,226,26
55,,,,,,,258,238,20
56,,,,,,,277,252,25
57,,,,,,,240,222,18
58,,,,,,,194,182,12
59,,,,,,,160,147,13
60,,,,,,,141,133,8
61,,,,,,,126,117,9
62,,,,,,,75,55,20
63,,,,,,,50,25,25
64,,,,,,,40,9,31
65,,,,,,,46,11,35
66,,,,,,,70,31,39
67,,,,,,,129,73,56
68,,,,,,,154,105,49
69,,,,,,,178,132,46
70,,,,,,,221,185,36
71,,,,,,,243,204,39
72,,,,,,,250,217,33
73,,,,,,,285,259,26
74,,,,,,,294,270,24
75,,,,,,,225,212,13
76,,,,,,,184,176,8
77,,,,,,,110,99,11
78,,,,,,,74,58,16
79,,,,,,,63,42,21
80,,,,,,,32,4,28
81,,,,,,,31,0,31
82,,,,,,,46,12,34
83,,,,,,,60,25,35
84,,,,,,,104,50,54
85,,,,,,,150,94,56
86,,,,,,,175,116,59
87,,,,,,,231,176,55
88,,,,,,,257,221,36
89,,,,,,,298,260,38
90,,,,,,,311,280,31
91,,,,,,,221,207,14
92,,,,,,,183,169,14
93,,,,,,,132,123,9
94,,,,,,,129,118,11
95,,,,,,,96,81,15
96,,,,,,,83,66,17
97,,,,,,,73,51,22
98,,,,,,,65,31,34
99,,,,,,,64,31,33
100,,,,,,,82,42,40
101,,,,,,,90,58,32
102,,,,,,,138,80,58
103,,,,,,,170,118,52
104,,,,,,,185,138,47
105,,,,,,,243,200,43
106,,,,,,,279,234,45
107,,,,,,,207,182,25
108,,,,,,,211,175,36
109,,,,,,,183,170,13
110,,,,,,,155,138,17
111,,,,,,,133,118,15
112,,,,,,,122,106,16
113,,,,,,,118,92,26
114,,,,,,,114,97,17
115,,,,,,,145,119,26
116,,,,,,,143,121,22
117,,,,,,,162,134,28
118,,,,,,,194,158,36
119,,,,,,,185,154,31
120,,,,,,,210,184,26
121,,,,,,,224,197,27
122,,,,,,,245,220,25
123,,,,,,,207,187,20
124,,,,,,,182,167,15
125,,,,,,,194,176,18
126,,,,,,,179,162,17
127,,,,,,,181,166,15
128,,,,,,,166,150,16
129,,,,,,,137,116,21
130,,,,,,,107,87,20
131,,,,,,,120,101,19
132,,,,,,,143,114,29
133,,,,,,,156,126,30
