,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,1.0,0.03,False,82,0,82
1,,,,,,,179,109,70
2,,,,,,,453,398,55
3,,,,,,,719,686,33
4,,,,,,,863,850,13
5,,,,,,,819,817,2
6,,,,,,,774,773,1
7,,,,,,,889,889,0
8,,,,,,,832,832,0
9,,,,,,,778,778,0
10,,,,,,,890,890,0
11,,,,,,,832,832,0
12,,,,,,,778,778,0
13,,,,,,,890,890,0
14,,,,,,,832,832,0
15,,,,,,,778,778,0
16,,,,,,,890,890,0
17,,,,,,,832,832,0
18,,,,,,,778,778,0
19,,,,,,,890,890,0
20,,,,,,,832,832,0
21,,,,,,,778,778,0
22,,,,,,,890,890,0
23,,,,,,,832,832,0
24,,,,,,,778,778,0
25,,,,,,,890,890,0
26,,,,,,,832,832,0
27,,,,,,,778,778,0
28,,,,,,,890,890,0
29,,,,,,,832,832,0
30,,,,,,,778,778,0
31,,,,,,,890,890,0
32,,,,,,,832,832,0
33,,,,,,,778,778,0
34,,,,,,,890,890,0
35,,,,,,,832,832,0
36,,,,,,,778,778,0
37,,,,,,,890,890,0
38,,,,,,,832,832,0
39,,,,,,,778,778,0
40,,,,,,,890,890,0
41,,,,,,,832,832,0
42,,,,,,,778,778,0
43,,,,,,,890,890,0
44,,,,,,,832,832,0
45,,,,,,,778,778,0
46,,,,,,,890,890,0
47,,,,,,,832,832,0
48,,,,,,,778,778,0
49,,,,,,,890,890,0
50,,,,,,,832,832,0
51,,,,,,,778,778,0
52,,,,,,,890,890,0
53,,,,,,,832,832,0
54,,,,,,,778,778,0
55,,,,,,,890,890,0
56,,,,,,,832,832,0
57,,,,,,,778,778,0
58,,,,,,,890,890,0
59,,,,,,,832,832,0
60,,,,,,,778,778,0
61,,,,,,,890,890,0
62,,,,,,,832,832,0
63,,,,,,,778,778,0
64,,,,,,,890,890,0
65,,,,,,,832,832,0
66,,,,,,,778,778,0
67,,,,,,,890,890,0
68,,,,,,,832,832,0
69,,,,,,,778,778,0
70,,,,,,,890,890,0
71,,,,,,,832,832,0
72,,,,,,,778,778,0
73,,,,,,,890,890,0
74,,,,,,,832,832,0
75,,,,,,,778,778,0
76,,,,,,,890,890,0
77,,,,,,,832,832,0
78,,,,,,,778,778,0
79,,,,,,,890,890,0
80,,,,,,,832,832,0
81,,,,,,,778,778,0
82,,,,,,,890,890,0
83,,,,,,,832,832,0
84,,,,,,,778,778,0
85,,,,,,,890,890,0
86,,,,,,,832,832,0
87,,,,,,,778,778,0
88,,,,,,,890,890,0
89,,,,,,,832,832,0
90,,,,,,,778,778,0
91,,,,,,,890,890,0
92,,,,,,,832,832,0
93,,,,,,,778,778,0
94,,,,,,,890,890,0
95,,,,,,,832,832,0
96,,,,,,,778,778,0
97,,,,,,,890,890,0
98,,,,,,,832,832,0
99,,,,,,,778,778,0
100,,,,,,,890,890,0
101,,,,,,,832,832,0
102,,,,,,,778,778,0
103,,,,,,,890,890,0
104,,,,,,,832,832,0
105,,,,,,,778,778,0
106,,,,,,,890,890,0
107,,,,,,,832,832,0
108,,,,,,,778,778,0
109,,,,,,,890,890,0
110,,,,,,,832,832,0
111,,,,,,,778,778,0
112,,,,,,,890,890,0
113,,,,,,,832,832,0
114,,,,,,,778,778,0
115,,,,,,,890,890,0
116,,,,,,,832,832,0
117,,,,,,,778,778,0
118,,,,,,,890,890,0
119,,,,,,,832,832,0
120,,,,,,,778,778,0
121,,,,,,,890,890,0
122,,,,,,,832,832,0
123,,,,,,,778,778,0
124,,,,,,,890,890,0
125,,,,,,,832,832,0
126,,,,,,,778,778,0
127,,,,,,,890,890,0
128,,,,,,,832,832,0
129,,,,,,,778,778,0
130,,,,,,,890,890,0
131,,,,,,,832,832,0
132,,,,,,,778,778,0
133,,,,,,,890,890,0
134,,,,,,,832,832,0
135,,,,,,,778,778,0
136,,,,,,,890,890,0
137,,,,,,,832,832,0
138,,,,,,,778,778,0
139,,,,,,,890,890,0
140,,,,,,,832,832,0
141,,,,,,,778,778,0
142,,,,,,,890,890,0
143,,,,,,,832,832,0
144,,,,,,,778,778,0
145,,,,,,,890,890,0
