,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,7.0,3.0,4.0,0.02,False,49,0,49
1,,,,,,,56,0,56
2,,,,,,,37,0,37
3,,,,,,,56,0,56
4,,,,,,,40,0,40
5,,,,,,,52,0,52
6,,,,,,,42,0,42
7,,,,,,,42,0,42
8,,,,,,,41,0,41
9,,,,,,,46,0,46
10,,,,,,,57,0,57
11,,,,,,,36,0,36
12,,,,,,,48,0,48
13,,,,,,,42,0,42
14,,,,,,,47,0,47
15,,,,,,,62,0,62
16,,,,,,,42,0,42
17,,,,,,,48,0,48
18,,,,,,,53,0,53
19,,,,,,,57,0,57
20,,,,,,,52,0,52
21,,,,,,,30,0,30
22,,,,,,,50,0,50
23,,,,,,,38,0,38
24,,,,,,,54,0,54
25,,,,,,,44,0,44
26,,,,,,,46,0,46
27,,,,,,,43,0,43
28,,,,,,,34,0,34
29,,,,,,,42,0,42
30,,,,,,,41,0,41
31,,,,,,,46,0,46
32,,,,,,,52,0,52
33,,,,,,,46,0,46
34,,,,,,,39,0,39
35,,,,,,,45,0,45
36,,,,,,,57,0,57
37,,,,,,,45,0,45
38,,,,,,,43,0,43
39,,,,,,,46,0,46
40,,,,,,,46,0,46
41,,,,,,,46,0,46
42,,,,,,,53,0,53
43,,,,,,,48,0,48
44,,,,,,,34,0,34
45,,,,,,,43,0,43
46,,,,,,,54,0,54
47,,,,,,,49,0,49
48,,,,,,,49,0,49
49,,,,,,,41,0,41
50,,,,,,,43,0,43
51,,,,,,,44,0,44
52,,,,,,,49,0,49
53,,,,,,,38,0,38
54,,,,,,,47,0,47
55,,,,,,,49,0,49
56,,,,,,,35,0,35
57,,,,,,,31,0,31
58,,,,,,,51,0,51
59,,,,,,,45,0,45
60,,,,,,,52,0,52
61,,,,,,,55,0,55
62,,,,,,,38,0,38
63,,,,,,,42,0,42
64,,,,,,,37,0,37
65,,,,,,,50,0,50
66,,,,,,,55,0,55
67,,,,,,,44,0,44
68,,,,,,,36,0,36
69,,,,,,,50,0,50
70,,,,,,,59,0,59
71,,,,,,,43,0,43
72,,,,,,,36,0,36
73,,,,,,,35,0,35
74,,,,,,,39,0,39
75,,,,,,,45,0,45
76,,,,,,,38,0,38
77,,,,,,,34,0,34
78,,,,,,,42,0,42
79,,,,,,,34,0,34
80,,,,,,,47,0,47
81,,,,,,,54,0,54
82,,,,,,,37,0,37
83,,,,,,,54,0,54
84,,,,,,,56,0,56
85,,,,,,,46,0,46
86,,,,,,,35,0,35
87,,,,,,,36,0,36
88,,,,,,,39,0,39
89,,,,,,,51,0,51
90,,,,,,,38,0,38
91,,,,,,,48,0,48
