,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,5.0,0.03,False,70,0,70
1,,,,,,,82,0,82
2,,,,,,,73,0,73
3,,,,,,,55,0,55
4,,,,,,,70,0,70
5,,,,,,,60,0,60
6,,,,,,,68,0,68
7,,,,,,,65,0,65
8,,,,,,,50,0,50
9,,,,,,,54,0,54
10,,,,,,,57,0,57
11,,,,,,,68,0,68
12,,,,,,,58,0,58
13,,,,,,,58,0,58
14,,,,,,,62,0,62
15,,,,,,,70,0,70
16,,,,,,,57,0,57
17,,,,,,,70,0,70
18,,,,,,,59,0,59
19,,,,,,,64,0,64
20,,,,,,,60,0,60
21,,,,,,,68,0,68
22,,,,,,,54,0,54
23,,,,,,,73,0,73
24,,,,,,,83,0,83
25,,,,,,,62,0,62
26,,,,,,,58,0,58
27,,,,,,,53,0,53
28,,,,,,,84,0,84
29,,,,,,,49,0,49
30,,,,,,,69,0,69
31,,,,,,,57,0,57
32,,,,,,,79,0,79
33,,,,,,,64,0,64
34,,,,,,,74,0,74
35,,,,,,,68,0,68
36,,,,,,,65,0,65
37,,,,,,,53,0,53
38,,,,,,,67,0,67
39,,,,,,,63,0,63
40,,,,,,,69,0,69
41,,,,,,,61,0,61
42,,,,,,,68,0,68
43,,,,,,,54,0,54
44,,,,,,,63,0,63
45,,,,,,,78,0,78
46,,,,,,,73,0,73
47,,,,,,,53,0,53
48,,,,,,,65,0,65
49,,,,,,,62,0,62
50,,,,,,,62,0,62
51,,,,,,,81,0,81
52,,,,,,,46,0,46
53,,,,,,,50,0,50
54,,,,,,,50,0,50
55,,,,,,,63,0,63
56,,,,,,,60,0,60
57,,,,,,,73,0,73
58,,,,,,,52,0,52
59,,,,,,,78,0,78
60,,,,,,,78,0,78
61,,,,,,,60,0,60
62,,,,,,,65,0,65
63,,,,,,,43,0,43
64,,,,,,,63,0,63
65,,,,,,,76,0,76
66,,,,,,,70,0,70
67,,,,,,,58,0,58
68,,,,,,,60,0,60
69,,,,,,,63,0,63
70,,,,,,,69,0,69
71,,,,,,,65,0,65
72,,,,,,,55,0,55
73,,,,,,,63,0,63
74,,,,,,,59,0,59
75,,,,,,,69,0,69
76,,,,,,,60,0,60
77,,,,,,,82,0,82
78,,,,,,,65,0,65
79,,,,,,,54,0,54
80,,,,,,,67,0,67
81,,,,,,,74,0,74
82,,,,,,,70,0,70
83,,,,,,,61,0,61
84,,,,,,,49,0,49
85,,,,,,,82,0,82
86,,,,,,,65,0,65
87,,,,,,,65,0,65
88,,,,,,,60,0,60
89,,,,,,,81,0,81
90,,,,,,,60,0,60
91,,,,,,,75,0,75
92,,,,,,,59,0,59
93,,,,,,,65,0,65
94,,,,,,,75,0,75
95,,,,,,,46,0,46
96,,,,,,,67,0,67
97,,,,,,,62,0,62
98,,,,,,,63,0,63
99,,,,,,,58,0,58
100,,,,,,,61,0,61
101,,,,,,,66,0,66
102,,,,,,,77,0,77
103,,,,,,,68,0,68
104,,,,,,,66,0,66
105,,,,,,,79,0,79
106,,,,,,,71,0,71
107,,,,,,,58,0,58
108,,,,,,,64,0,64
109,,,,,,,62,0,62
110,,,,,,,78,0,78
111,,,,,,,70,0,70
112,,,,,,,68,0,68
113,,,,,,,62,0,62
114,,,,,,,73,0,73
115,,,,,,,72,0,72
116,,,,,,,60,0,60
117,,,,,,,63,0,63
118,,,,,,,59,0,59
119,,,,,,,67,0,67
120,,,,,,,61,0,61
121,,,,,,,63,0,63
122,,,,,,,64,0,64
123,,,,,,,64,0,64
124,,,,,,,62,0,62
125,,,,,,,56,0,56
126,,,,,,,62,0,62
127,,,,,,,63,0,63
128,,,,,,,62,0,62
129,,,,,,,62,0,62
130,,,,,,,68,0,68
131,,,,,,,59,0,59
132,,,,,,,66,0,66
133,,,,,,,58,0,58
134,,,,,,,60,0,60
135,,,,,,,63,0,63
136,,,,,,,58,0,58
137,,,,,,,68,0,68
138,,,,,,,63,0,63
139,,,,,,,55,0,55
140,,,,,,,73,0,73
141,,,,,,,63,0,63
142,,,,,,,68,0,68
143,,,,,,,54,0,54
144,,,,,,,63,0,63
145,,,,,,,65,0,65
146,,,,,,,61,0,61
147,,,,,,,56,0,56
148,,,,,,,60,0,60
149,,,,,,,57,0,57
150,,,,,,,61,0,61
151,,,,,,,68,0,68
152,,,,,,,62,0,62
153,,,,,,,73,0,73
154,,,,,,,57,0,57
155,,,,,,,68,0,68
156,,,,,,,73,0,73
157,,,,,,,90,0,90
158,,,,,,,56,0,56
159,,,,,,,54,0,54
160,,,,,,,71,0,71
161,,,,,,,49,0,49
162,,,,,,,64,0,64
163,,,,,,,73,0,73
164,,,,,,,57,0,57
165,,,,,,,53,0,53
166,,,,,,,68,0,68
167,,,,,,,52,0,52
168,,,,,,,52,0,52
169,,,,,,,81,0,81
170,,,,,,,62,0,62
171,,,,,,,62,0,62
172,,,,,,,55,0,55
173,,,,,,,65,0,65
174,,,,,,,63,0,63
175,,,,,,,64,0,64
176,,,,,,,62,0,62
177,,,,,,,49,0,49
178,,,,,,,54,0,54
179,,,,,,,84,0,84
180,,,,,,,68,0,68
181,,,,,,,53,0,53
182,,,,,,,64,0,64
183,,,,,,,70,0,70
184,,,,,,,61,0,61
185,,,,,,,64,0,64
186,,,,,,,68,0,68
187,,,,,,,54,0,54
188,,,,,,,68,0,68
189,,,,,,,60,0,60
190,,,,,,,51,0,51
191,,,,,,,72,0,72
192,,,,,,,70,0,70
193,,,,,,,58,0,58
194,,,,,,,55,0,55
195,,,,,,,47,0,47
196,,,,,,,62,0,62
197,,,,,,,46,2,44
198,,,,,,,66,0,66
199,,,,,,,67,0,67
200,,,,,,,74,0,74
201,,,,,,,71,0,71
202,,,,,,,68,0,68
203,,,,,,,76,0,76
204,,,,,,,65,0,65
205,,,,,,,56,0,56
206,,,,,,,61,0,61
207,,,,,,,56,0,56
208,,,,,,,70,0,70
209,,,,,,,54,0,54
210,,,,,,,61,0,61
211,,,,,,,67,0,67
212,,,,,,,58,0,58
213,,,,,,,57,0,57
214,,,,,,,55,0,55
215,,,,,,,71,0,71
216,,,,,,,58,0,58
217,,,,,,,59,0,59
218,,,,,,,71,0,71
219,,,,,,,61,0,61
220,,,,,,,57,0,57
221,,,,,,,63,0,63
222,,,,,,,65,0,65
223,,,,,,,51,0,51
224,,,,,,,67,0,67
225,,,,,,,66,0,66
226,,,,,,,62,0,62
227,,,,,,,57,0,57
228,,,,,,,67,0,67
229,,,,,,,66,0,66
230,,,,,,,64,0,64
231,,,,,,,65,0,65
232,,,,,,,70,0,70
233,,,,,,,66,0,66
234,,,,,,,57,0,57
235,,,,,,,69,0,69
236,,,,,,,65,0,65
237,,,,,,,62,0,62
238,,,,,,,59,0,59
239,,,,,,,55,0,55
240,,,,,,,48,0,48
241,,,,,,,67,0,67
242,,,,,,,75,0,75
243,,,,,,,60,0,60
244,,,,,,,72,0,72
245,,,,,,,53,0,53
246,,,,,,,59,0,59
247,,,,,,,66,0,66
248,,,,,,,66,0,66
249,,,,,,,67,0,67
250,,,,,,,60,0,60
251,,,,,,,53,0,53
252,,,,,,,57,0,57
253,,,,,,,72,0,72
254,,,,,,,48,0,48
255,,,,,,,64,0,64
256,,,,,,,73,0,73
257,,,,,,,67,0,67
258,,,,,,,77,0,77
259,,,,,,,68,0,68
260,,,,,,,69,0,69
261,,,,,,,70,0,70
262,,,,,,,56,0,56
263,,,,,,,69,0,69
264,,,,,,,55,0,55
265,,,,,,,54,0,54
266,,,,,,,60,0,60
267,,,,,,,61,0,61
268,,,,,,,77,0,77
269,,,,,,,42,0,42
270,,,,,,,57,0,57
271,,,,,,,76,0,76
272,,,,,,,50,0,50
273,,,,,,,57,0,57
274,,,,,,,71,0,71
275,,,,,,,65,0,65
276,,,,,,,64,0,64
277,,,,,,,71,0,71
278,,,,,,,63,0,63
279,,,,,,,56,0,56
280,,,,,,,71,0,71
281,,,,,,,71,0,71
282,,,,,,,57,0,57
283,,,,,,,68,0,68
284,,,,,,,55,0,55
285,,,,,,,73,0,73
286,,,,,,,62,0,62
287,,,,,,,61,0,61
288,,,,,,,64,0,64
289,,,,,,,76,0,76
290,,,,,,,56,0,56
291,,,,,,,49,0,49
292,,,,,,,64,0,64
293,,,,,,,53,0,53
294,,,,,,,67,0,67
295,,,,,,,69,0,69
296,,,,,,,63,0,63
297,,,,,,,67,0,67
298,,,,,,,61,0,61
299,,,,,,,85,0,85
300,,,,,,,66,0,66
301,,,,,,,60,0,60
302,,,,,,,61,0,61
303,,,,,,,60,0,60
304,,,,,,,50,0,50
305,,,,,,,66,0,66
306,,,,,,,60,0,60
307,,,,,,,66,0,66
308,,,,,,,66,0,66
309,,,,,,,47,0,47
310,,,,,,,57,0,57
311,,,,,,,74,0,74
312,,,,,,,74,0,74
313,,,,,,,69,0,69
314,,,,,,,56,0,56
315,,,,,,,50,0,50
316,,,,,,,45,0,45
317,,,,,,,69,0,69
318,,,,,,,67,0,67
319,,,,,,,64,0,64
320,,,,,,,60,0,60
321,,,,,,,60,0,60
322,,,,,,,56,0,56
323,,,,,,,60,0,60
324,,,,,,,69,0,69
325,,,,,,,65,0,65
326,,,,,,,55,0,55
327,,,,,,,61,0,61
328,,,,,,,46,0,46
329,,,,,,,62,0,62
330,,,,,,,76,0,76
331,,,,,,,60,0,60
332,,,,,,,72,0,72
333,,,,,,,67,0,67
334,,,,,,,67,0,67
335,,,,,,,63,0,63
336,,,,,,,70,0,70
337,,,,,,,74,0,74
338,,,,,,,50,0,50
339,,,,,,,74,0,74
340,,,,,,,63,2,61
341,,,,,,,41,0,41
342,,,,,,,69,0,69
343,,,,,,,54,0,54
344,,,,,,,80,0,80
345,,,,,,,62,0,62
346,,,,,,,59,0,59
347,,,,,,,69,0,69
348,,,,,,,63,0,63
349,,,,,,,55,0,55
350,,,,,,,61,0,61
351,,,,,,,76,0,76
352,,,,,,,57,0,57
353,,,,,,,67,0,67
354,,,,,,,67,0,67
355,,,,,,,51,0,51
356,,,,,,,70,0,70
357,,,,,,,65,0,65
358,,,,,,,56,0,56
359,,,,,,,68,0,68
360,,,,,,,64,0,64
361,,,,,,,60,0,60
362,,,,,,,70,0,70
363,,,,,,,68,0,68
364,,,,,,,60,0,60
365,,,,,,,65,0,65
366,,,,,,,60,0,60
367,,,,,,,72,0,72
368,,,,,,,58,0,58
369,,,,,,,63,0,63
