,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,2.0,0.03,False,97,0,97
1,,,,,,,287,215,72
2,,,,,,,663,620,43
3,,,,,,,725,701,24
4,,,,,,,516,505,11
5,,,,,,,248,234,14
6,,,,,,,190,167,23
7,,,,,,,279,246,33
8,,,,,,,425,383,42
9,,,,,,,473,444,29
10,,,,,,,536,507,29
11,,,,,,,640,628,12
12,,,,,,,637,631,6
13,,,,,,,496,492,4
14,,,,,,,470,460,10
15,,,,,,,524,516,8
16,,,,,,,620,612,8
17,,,,,,,597,589,8
18,,,,,,,567,563,4
19,,,,,,,641,636,5
20,,,,,,,667,667,0
21,,,,,,,609,609,0
22,,,,,,,564,564,0
23,,,,,,,619,618,1
24,,,,,,,672,670,2
25,,,,,,,633,633,0
26,,,,,,,573,573,0
27,,,,,,,622,622,0
28,,,,,,,671,671,0
29,,,,,,,632,632,0
30,,,,,,,574,574,0
31,,,,,,,623,623,0
32,,,,,,,671,671,0
33,,,,,,,632,632,0
34,,,,,,,574,574,0
35,,,,,,,623,623,0
36,,,,,,,671,671,0
37,,,,,,,632,632,0
38,,,,,,,574,574,0
39,,,,,,,623,623,0
40,,,,,,,671,671,0
41,,,,,,,632,632,0
42,,,,,,,574,574,0
43,,,,,,,623,623,0
44,,,,,,,671,671,0
45,,,,,,,632,632,0
46,,,,,,,574,574,0
47,,,,,,,623,623,0
48,,,,,,,671,671,0
49,,,,,,,632,632,0
50,,,,,,,574,574,0
51,,,,,,,623,623,0
52,,,,,,,671,671,0
53,,,,,,,632,632,0
54,,,,,,,574,574,0
55,,,,,,,623,623,0
56,,,,,,,671,671,0
57,,,,,,,632,632,0
58,,,,,,,574,574,0
59,,,,,,,623,623,0
60,,,,,,,671,671,0
61,,,,,,,632,632,0
62,,,,,,,574,574,0
63,,,,,,,623,623,0
64,,,,,,,671,671,0
65,,,,,,,632,632,0
66,,,,,,,574,574,0
67,,,,,,,623,623,0
68,,,,,,,671,671,0
69,,,,,,,632,632,0
70,,,,,,,574,574,0
71,,,,,,,623,623,0
72,,,,,,,671,671,0
73,,,,,,,632,632,0
74,,,,,,,574,574,0
75,,,,,,,623,623,0
76,,,,,,,671,671,0
77,,,,,,,632,632,0
78,,,,,,,574,574,0
79,,,,,,,623,623,0
80,,,,,,,671,671,0
81,,,,,,,632,632,0
82,,,,,,,574,574,0
83,,,,,,,623,623,0
84,,,,,,,671,671,0
85,,,,,,,632,632,0
86,,,,,,,574,574,0
87,,,,,,,623,623,0
88,,,,,,,671,671,0
89,,,,,,,632,632,0
90,,,,,,,574,574,0
91,,,,,,,623,623,0
92,,,,,,,671,671,0
93,,,,,,,632,632,0
94,,,,,,,574,574,0
95,,,,,,,623,623,0
96,,,,,,,671,671,0
97,,,,,,,632,632,0
98,,,,,,,574,574,0
99,,,,,,,623,623,0
100,,,,,,,671,671,0
101,,,,,,,632,632,0
102,,,,,,,574,574,0
103,,,,,,,623,623,0
104,,,,,,,671,671,0
105,,,,,,,632,632,0
106,,,,,,,574,574,0
107,,,,,,,623,623,0
108,,,,,,,671,671,0
109,,,,,,,632,632,0
110,,,,,,,574,574,0
111,,,,,,,623,623,0
112,,,,,,,671,671,0
113,,,,,,,632,632,0
114,,,,,,,574,574,0
115,,,,,,,623,623,0
116,,,,,,,671,671,0
117,,,,,,,632,632,0
118,,,,,,,574,574,0
119,,,,,,,623,623,0
120,,,,,,,671,671,0
121,,,,,,,632,632,0
122,,,,,,,574,574,0
123,,,,,,,623,623,0
124,,,,,,,671,671,0
125,,,,,,,632,632,0
126,,,,,,,574,574,0
127,,,,,,,623,623,0
128,,,,,,,671,671,0
129,,,,,,,632,632,0
130,,,,,,,574,574,0
131,,,,,,,623,623,0
132,,,,,,,671,671,0
133,,,,,,,632,632,0
134,,,,,,,574,574,0
135,,,,,,,623,623,0
136,,,,,,,671,671,0
137,,,,,,,632,632,0
138,,,,,,,574,574,0
139,,,,,,,623,623,0
140,,,,,,,671,671,0
141,,,,,,,632,632,0
142,,,,,,,574,574,0
143,,,,,,,623,623,0
144,,,,,,,671,671,0
145,,,,,,,632,632,0
146,,,,,,,574,574,0
147,,,,,,,623,623,0
148,,,,,,,671,671,0
149,,,,,,,632,632,0
150,,,,,,,574,574,0
151,,,,,,,623,623,0
152,,,,,,,671,671,0
153,,,,,,,632,632,0
154,,,,,,,574,574,0
155,,,,,,,623,623,0
156,,,,,,,671,671,0
157,,,,,,,632,632,0
158,,,,,,,574,574,0
159,,,,,,,623,623,0
160,,,,,,,671,671,0
161,,,,,,,632,632,0
162,,,,,,,574,574,0
163,,,,,,,623,623,0
164,,,,,,,671,671,0
165,,,,,,,632,632,0
166,,,,,,,574,574,0
167,,,,,,,623,623,0
168,,,,,,,671,671,0
169,,,,,,,632,632,0
170,,,,,,,574,574,0
171,,,,,,,623,623,0
172,,,,,,,671,671,0
173,,,,,,,632,632,0
174,,,,,,,574,574,0
175,,,,,,,623,623,0
176,,,,,,,671,671,0
