,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,3.0,3.0,1.0,0.03,False,66,0,66
1,,,,,,,154,67,87
2,,,,,,,487,412,75
3,,,,,,,875,841,34
4,,,,,,,829,820,9
5,,,,,,,709,706,3
6,,,,,,,924,923,1
7,,,,,,,848,847,1
8,,,,,,,723,721,2
9,,,,,,,927,927,0
10,,,,,,,849,849,0
11,,,,,,,720,720,0
12,,,,,,,931,931,0
13,,,,,,,849,849,0
14,,,,,,,720,720,0
15,,,,,,,931,931,0
16,,,,,,,849,849,0
17,,,,,,,720,720,0
18,,,,,,,931,931,0
19,,,,,,,849,849,0
20,,,,,,,720,720,0
21,,,,,,,931,931,0
22,,,,,,,849,849,0
23,,,,,,,720,720,0
24,,,,,,,931,931,0
25,,,,,,,849,849,0
26,,,,,,,720,720,0
27,,,,,,,931,931,0
28,,,,,,,849,849,0
29,,,,,,,720,720,0
30,,,,,,,931,931,0
31,,,,,,,849,849,0
32,,,,,,,720,720,0
33,,,,,,,931,931,0
34,,,,,,,849,849,0
35,,,,,,,720,720,0
36,,,,,,,931,931,0
37,,,,,,,849,849,0
38,,,,,,,720,720,0
39,,,,,,,931,931,0
40,,,,,,,849,849,0
41,,,,,,,720,720,0
42,,,,,,,931,931,0
43,,,,,,,849,849,0
44,,,,,,,720,720,0
45,,,,,,,931,931,0
46,,,,,,,849,849,0
47,,,,,,,720,720,0
48,,,,,,,931,931,0
49,,,,,,,849,849,0
50,,,,,,,720,720,0
51,,,,,,,931,931,0
52,,,,,,,849,849,0
53,,,,,,,720,720,0
54,,,,,,,931,931,0
55,,,,,,,849,849,0
56,,,,,,,720,720,0
57,,,,,,,931,931,0
58,,,,,,,849,849,0
59,,,,,,,720,720,0
60,,,,,,,931,931,0
61,,,,,,,849,849,0
62,,,,,,,720,720,0
63,,,,,,,931,931,0
64,,,,,,,849,849,0
65,,,,,,,720,720,0
66,,,,,,,931,931,0
67,,,,,,,849,849,0
68,,,,,,,720,720,0
69,,,,,,,931,931,0
70,,,,,,,849,849,0
71,,,,,,,720,720,0
72,,,,,,,931,931,0
73,,,,,,,849,849,0
74,,,,,,,720,720,0
75,,,,,,,931,931,0
76,,,,,,,849,849,0
77,,,,,,,720,720,0
78,,,,,,,931,931,0
79,,,,,,,849,849,0
80,,,,,,,720,720,0
81,,,,,,,931,931,0
82,,,,,,,849,849,0
83,,,,,,,720,720,0
84,,,,,,,931,931,0
85,,,,,,,849,849,0
86,,,,,,,720,720,0
87,,,,,,,931,931,0
88,,,,,,,849,849,0
89,,,,,,,720,720,0
90,,,,,,,931,931,0
91,,,,,,,849,849,0
92,,,,,,,720,720,0
93,,,,,,,931,931,0
94,,,,,,,849,849,0
95,,,,,,,720,720,0
96,,,,,,,931,931,0
97,,,,,,,849,849,0
98,,,,,,,720,720,0
99,,,,,,,931,931,0
100,,,,,,,849,849,0
101,,,,,,,720,720,0
102,,,,,,,931,931,0
103,,,,,,,849,849,0
104,,,,,,,720,720,0
105,,,,,,,931,931,0
106,,,,,,,849,849,0
107,,,,,,,720,720,0
108,,,,,,,931,931,0
109,,,,,,,849,849,0
110,,,,,,,720,720,0
111,,,,,,,931,931,0
112,,,,,,,849,849,0
113,,,,,,,720,720,0
114,,,,,,,931,931,0
115,,,,,,,849,849,0
116,,,,,,,720,720,0
117,,,,,,,931,931,0
118,,,,,,,849,849,0
119,,,,,,,720,720,0
120,,,,,,,931,931,0
121,,,,,,,849,849,0
122,,,,,,,720,720,0
123,,,,,,,931,931,0
124,,,,,,,849,849,0
125,,,,,,,720,720,0
126,,,,,,,931,931,0
127,,,,,,,849,849,0
128,,,,,,,720,720,0
129,,,,,,,931,931,0
130,,,,,,,849,849,0
131,,,,,,,720,720,0
132,,,,,,,931,931,0
133,,,,,,,849,849,0
134,,,,,,,720,720,0
135,,,,,,,931,931,0
136,,,,,,,849,849,0
137,,,,,,,720,720,0
138,,,,,,,931,931,0
139,,,,,,,849,849,0
140,,,,,,,720,720,0
141,,,,,,,931,931,0
142,,,,,,,849,849,0
143,,,,,,,720,720,0
144,,,,,,,931,931,0
145,,,,,,,849,849,0
146,,,,,,,720,720,0
147,,,,,,,931,931,0
148,,,,,,,849,849,0
149,,,,,,,720,720,0
150,,,,,,,931,931,0
151,,,,,,,849,849,0
152,,,,,,,720,720,0
153,,,,,,,931,931,0
154,,,,,,,849,849,0
155,,,,,,,720,720,0
156,,,,,,,931,931,0
157,,,,,,,849,849,0
158,,,,,,,720,720,0
159,,,,,,,931,931,0
160,,,,,,,849,849,0
161,,,,,,,720,720,0
162,,,,,,,931,931,0
163,,,,,,,849,849,0
164,,,,,,,720,720,0
165,,,,,,,931,931,0
166,,,,,,,849,849,0
167,,,,,,,720,720,0
168,,,,,,,931,931,0
169,,,,,,,849,849,0
170,,,,,,,720,720,0
171,,,,,,,931,931,0
172,,,,,,,849,849,0
173,,,,,,,720,720,0
174,,,,,,,931,931,0
175,,,,,,,849,849,0
176,,,,,,,720,720,0
177,,,,,,,931,931,0
178,,,,,,,849,849,0
179,,,,,,,720,720,0
180,,,,,,,931,931,0
181,,,,,,,849,849,0
182,,,,,,,720,720,0
183,,,,,,,931,931,0
184,,,,,,,849,849,0
185,,,,,,,720,720,0
186,,,,,,,931,931,0
187,,,,,,,849,849,0
188,,,,,,,720,720,0
189,,,,,,,931,931,0
190,,,,,,,849,849,0
191,,,,,,,720,720,0
192,,,,,,,931,931,0
193,,,,,,,849,849,0
194,,,,,,,720,720,0
195,,,,,,,931,931,0
196,,,,,,,849,849,0
197,,,,,,,720,720,0
198,,,,,,,931,931,0
199,,,,,,,849,849,0
200,,,,,,,720,720,0
201,,,,,,,931,931,0
202,,,,,,,849,849,0
203,,,,,,,720,720,0
204,,,,,,,931,931,0
205,,,,,,,849,849,0
206,,,,,,,720,720,0
207,,,,,,,931,931,0
208,,,,,,,849,849,0
209,,,,,,,720,720,0
210,,,,,,,931,931,0
211,,,,,,,849,849,0
212,,,,,,,720,720,0
213,,,,,,,931,931,0
214,,,,,,,849,849,0
215,,,,,,,720,720,0
216,,,,,,,931,931,0
217,,,,,,,849,849,0
218,,,,,,,720,720,0
219,,,,,,,931,931,0
220,,,,,,,849,849,0
221,,,,,,,720,720,0
222,,,,,,,931,931,0
223,,,,,,,849,849,0
224,,,,,,,720,720,0
225,,,,,,,931,931,0
226,,,,,,,849,849,0
227,,,,,,,720,720,0
228,,,,,,,931,931,0
229,,,,,,,849,849,0
230,,,,,,,720,720,0
231,,,,,,,931,931,0
232,,,,,,,849,849,0
233,,,,,,,720,720,0
234,,,,,,,931,931,0
235,,,,,,,849,849,0
236,,,,,,,720,720,0
237,,,,,,,931,931,0
238,,,,,,,849,849,0
239,,,,,,,720,720,0
240,,,,,,,931,931,0
241,,,,,,,849,849,0
242,,,,,,,720,720,0
243,,,,,,,931,931,0
244,,,,,,,849,849,0
245,,,,,,,720,720,0
246,,,,,,,931,931,0
247,,,,,,,849,849,0
248,,,,,,,720,720,0
249,,,,,,,931,931,0
250,,,,,,,849,849,0
251,,,,,,,720,720,0
252,,,,,,,931,931,0
253,,,,,,,849,849,0
254,,,,,,,720,720,0
255,,,,,,,931,931,0
256,,,,,,,849,849,0
257,,,,,,,720,720,0
258,,,,,,,931,931,0
259,,,,,,,849,849,0
260,,,,,,,720,720,0
261,,,,,,,931,931,0
262,,,,,,,849,849,0
263,,,,,,,720,720,0
264,,,,,,,931,931,0
265,,,,,,,849,849,0
266,,,,,,,720,720,0
267,,,,,,,931,931,0
268,,,,,,,849,849,0
269,,,,,,,720,720,0
270,,,,,,,931,931,0
271,,,,,,,849,849,0
272,,,,,,,720,720,0
273,,,,,,,931,931,0
274,,,,,,,849,849,0
275,,,,,,,720,720,0
276,,,,,,,931,931,0
277,,,,,,,849,849,0
278,,,,,,,720,720,0
279,,,,,,,931,931,0
280,,,,,,,849,849,0
281,,,,,,,720,720,0
282,,,,,,,931,931,0
283,,,,,,,849,849,0
284,,,,,,,720,720,0
285,,,,,,,931,931,0
286,,,,,,,849,849,0
287,,,,,,,720,720,0
288,,,,,,,931,931,0
289,,,,,,,849,849,0
290,,,,,,,720,720,0
291,,,,,,,931,931,0
292,,,,,,,849,849,0
293,,,,,,,720,720,0
294,,,,,,,931,931,0
295,,,,,,,849,849,0
296,,,,,,,720,720,0
297,,,,,,,931,931,0
298,,,,,,,849,849,0
299,,,,,,,720,720,0
300,,,,,,,931,931,0
301,,,,,,,849,849,0
302,,,,,,,720,720,0
303,,,,,,,931,931,0
304,,,,,,,849,849,0
305,,,,,,,720,720,0
306,,,,,,,931,931,0
307,,,,,,,849,849,0
308,,,,,,,720,720,0
309,,,,,,,931,931,0
310,,,,,,,849,849,0
311,,,,,,,720,720,0
312,,,,,,,931,931,0
313,,,,,,,849,849,0
314,,,,,,,720,720,0
315,,,,,,,931,931,0
316,,,,,,,849,849,0
317,,,,,,,720,720,0
318,,,,,,,931,931,0
319,,,,,,,849,849,0
320,,,,,,,720,720,0
321,,,,,,,931,931,0
322,,,,,,,849,849,0
323,,,,,,,720,720,0
324,,,,,,,931,931,0
325,,,,,,,849,849,0
326,,,,,,,720,720,0
327,,,,,,,931,931,0
328,,,,,,,849,849,0
329,,,,,,,720,720,0
330,,,,,,,931,931,0
331,,,,,,,849,849,0
332,,,,,,,720,720,0
333,,,,,,,931,931,0
334,,,,,,,849,849,0
335,,,,,,,720,720,0
336,,,,,,,931,931,0
337,,,,,,,849,849,0
338,,,,,,,720,720,0
339,,,,,,,931,931,0
340,,,,,,,849,849,0
341,,,,,,,720,720,0
342,,,,,,,931,931,0
343,,,,,,,849,849,0
344,,,,,,,720,720,0
345,,,,,,,931,931,0
346,,,,,,,849,849,0
347,,,,,,,720,720,0
348,,,,,,,931,931,0
349,,,,,,,849,849,0
350,,,,,,,720,720,0
351,,,,,,,931,931,0
352,,,,,,,849,849,0
353,,,,,,,720,720,0
354,,,,,,,931,931,0
355,,,,,,,849,849,0
356,,,,,,,720,720,0
357,,,,,,,931,931,0
358,,,,,,,849,849,0
359,,,,,,,720,720,0
360,,,,,,,931,931,0
361,,,,,,,849,849,0
362,,,,,,,720,720,0
363,,,,,,,931,931,0
364,,,,,,,849,849,0
365,,,,,,,720,720,0
366,,,,,,,931,931,0
367,,,,,,,849,849,0
368,,,,,,,720,720,0
369,,,,,,,931,931,0
370,,,,,,,849,849,0
371,,,,,,,720,720,0
372,,,,,,,931,931,0
373,,,,,,,849,849,0
374,,,,,,,720,720,0
375,,,,,,,931,931,0
376,,,,,,,849,849,0
377,,,,,,,720,720,0
378,,,,,,,931,931,0
379,,,,,,,849,849,0
380,,,,,,,720,720,0
381,,,,,,,931,931,0
382,,,,,,,849,849,0
383,,,,,,,720,720,0
384,,,,,,,931,931,0
385,,,,,,,849,849,0
386,,,,,,,720,720,0
387,,,,,,,931,931,0
388,,,,,,,849,849,0
389,,,,,,,720,720,0
390,,,,,,,931,931,0
391,,,,,,,849,849,0
392,,,,,,,720,720,0
393,,,,,,,931,931,0
394,,,,,,,849,849,0
395,,,,,,,720,720,0
396,,,,,,,931,931,0
397,,,,,,,849,849,0
398,,,,,,,720,720,0
399,,,,,,,931,931,0
400,,,,,,,849,849,0
401,,,,,,,720,720,0
402,,,,,,,931,931,0
403,,,,,,,849,849,0
404,,,,,,,720,720,0
405,,,,,,,931,931,0
406,,,,,,,849,849,0
407,,,,,,,720,720,0
408,,,,,,,931,931,0
409,,,,,,,849,849,0
410,,,,,,,720,720,0
411,,,,,,,931,931,0
412,,,,,,,849,849,0
413,,,,,,,720,720,0
414,,,,,,,931,931,0
415,,,,,,,849,849,0
416,,,,,,,720,720,0
417,,,,,,,931,931,0
418,,,,,,,849,849,0
419,,,,,,,720,720,0
420,,,,,,,931,931,0
421,,,,,,,849,849,0
422,,,,,,,720,720,0
423,,,,,,,931,931,0
424,,,,,,,849,849,0
425,,,,,,,720,720,0
426,,,,,,,931,931,0
427,,,,,,,849,849,0
428,,,,,,,720,720,0
429,,,,,,,931,931,0
430,,,,,,,849,849,0
431,,,,,,,720,720,0
432,,,,,,,931,931,0
433,,,,,,,849,849,0
434,,,,,,,720,720,0
435,,,,,,,931,931,0
436,,,,,,,849,849,0
437,,,,,,,720,720,0
438,,,,,,,931,931,0
439,,,,,,,849,849,0
440,,,,,,,720,720,0
441,,,,,,,931,931,0
442,,,,,,,849,849,0
443,,,,,,,720,720,0
444,,,,,,,931,931,0
445,,,,,,,849,849,0
446,,,,,,,720,720,0
447,,,,,,,931,931,0
448,,,,,,,849,849,0
449,,,,,,,720,720,0
450,,,,,,,931,931,0
451,,,,,,,849,849,0
452,,,,,,,720,720,0
453,,,,,,,931,931,0
454,,,,,,,849,849,0
455,,,,,,,720,720,0
456,,,,,,,931,931,0
457,,,,,,,849,849,0
458,,,,,,,720,720,0
459,,,,,,,931,931,0
460,,,,,,,849,849,0
461,,,,,,,720,720,0
462,,,,,,,931,931,0
463,,,,,,,849,849,0
464,,,,,,,720,720,0
465,,,,,,,931,931,0
466,,,,,,,849,849,0
467,,,,,,,720,720,0
468,,,,,,,931,931,0
469,,,,,,,849,849,0
470,,,,,,,720,720,0
471,,,,,,,931,931,0
472,,,,,,,849,849,0
473,,,,,,,720,720,0
474,,,,,,,931,931,0
475,,,,,,,849,849,0
476,,,,,,,720,720,0
477,,,,,,,931,931,0
478,,,,,,,849,849,0
479,,,,,,,720,720,0
480,,,,,,,931,931,0
481,,,,,,,849,849,0
482,,,,,,,720,720,0
483,,,,,,,931,931,0
484,,,,,,,849,849,0
485,,,,,,,720,720,0
486,,,,,,,931,931,0
487,,,,,,,849,849,0
488,,,,,,,720,720,0
489,,,,,,,931,931,0
490,,,,,,,849,849,0
491,,,,,,,720,720,0
492,,,,,,,931,931,0
493,,,,,,,849,849,0
494,,,,,,,720,720,0
495,,,,,,,931,931,0
496,,,,,,,849,849,0
497,,,,,,,720,720,0
498,,,,,,,931,931,0
499,,,,,,,849,849,0
500,,,,,,,720,720,0
501,,,,,,,931,931,0
502,,,,,,,849,849,0
503,,,,,,,720,720,0
504,,,,,,,931,931,0
505,,,,,,,849,849,0
506,,,,,,,720,720,0
507,,,,,,,931,931,0
508,,,,,,,849,849,0
509,,,,,,,720,720,0
510,,,,,,,931,931,0
511,,,,,,,849,849,0
512,,,,,,,720,720,0
513,,,,,,,931,931,0
514,,,,,,,849,849,0
515,,,,,,,720,720,0
516,,,,,,,931,931,0
517,,,,,,,849,849,0
518,,,,,,,720,720,0
519,,,,,,,931,931,0
520,,,,,,,849,849,0
521,,,,,,,720,720,0
522,,,,,,,931,931,0
523,,,,,,,849,849,0
524,,,,,,,720,720,0
525,,,,,,,931,931,0
526,,,,,,,849,849,0
527,,,,,,,720,720,0
528,,,,,,,931,931,0
529,,,,,,,849,849,0
530,,,,,,,720,720,0
531,,,,,,,931,931,0
532,,,,,,,849,849,0
533,,,,,,,720,720,0
534,,,,,,,931,931,0
535,,,,,,,849,849,0
536,,,,,,,720,720,0
537,,,,,,,931,931,0
538,,,,,,,849,849,0
539,,,,,,,720,720,0
540,,,,,,,931,931,0
541,,,,,,,849,849,0
542,,,,,,,720,720,0
543,,,,,,,931,931,0
544,,,,,,,849,849,0
545,,,,,,,720,720,0
546,,,,,,,931,931,0
547,,,,,,,849,849,0
548,,,,,,,720,720,0
549,,,,,,,931,931,0
550,,,,,,,849,849,0
551,,,,,,,720,720,0
552,,,,,,,931,931,0
553,,,,,,,849,849,0
554,,,,,,,720,720,0
555,,,,,,,931,931,0
556,,,,,,,849,849,0
557,,,,,,,720,720,0
558,,,,,,,931,931,0
559,,,,,,,849,849,0
560,,,,,,,720,720,0
561,,,,,,,931,931,0
562,,,,,,,849,849,0
563,,,,,,,720,720,0
564,,,,,,,931,931,0
565,,,,,,,849,849,0
566,,,,,,,720,720,0
567,,,,,,,931,931,0
568,,,,,,,849,849,0
569,,,,,,,720,720,0
570,,,,,,,931,931,0
571,,,,,,,849,849,0
572,,,,,,,720,720,0
573,,,,,,,931,931,0
574,,,,,,,849,849,0
575,,,,,,,720,720,0
576,,,,,,,931,931,0
577,,,,,,,849,849,0
578,,,,,,,720,720,0
579,,,,,,,931,931,0
580,,,,,,,849,849,0
581,,,,,,,720,720,0
582,,,,,,,931,931,0
583,,,,,,,849,849,0
584,,,,,,,720,720,0
585,,,,,,,931,931,0
586,,,,,,,849,849,0
587,,,,,,,720,720,0
588,,,,,,,931,931,0
589,,,,,,,849,849,0
590,,,,,,,720,720,0
591,,,,,,,931,931,0
592,,,,,,,849,849,0
593,,,,,,,720,720,0
594,,,,,,,931,931,0
595,,,,,,,849,849,0
596,,,,,,,720,720,0
597,,,,,,,931,931,0
598,,,,,,,849,849,0
599,,,,,,,720,720,0
600,,,,,,,931,931,0
601,,,,,,,849,849,0
602,,,,,,,720,720,0
603,,,,,,,931,931,0
604,,,,,,,849,849,0
605,,,,,,,720,720,0
606,,,,,,,931,931,0
607,,,,,,,849,849,0
608,,,,,,,720,720,0
609,,,,,,,931,931,0
610,,,,,,,849,849,0
611,,,,,,,720,720,0
612,,,,,,,931,931,0
613,,,,,,,849,849,0
614,,,,,,,720,720,0
615,,,,,,,931,931,0
616,,,,,,,849,849,0
617,,,,,,,720,720,0
618,,,,,,,931,931,0
619,,,,,,,849,849,0
620,,,,,,,720,720,0
621,,,,,,,931,931,0
622,,,,,,,849,849,0
623,,,,,,,720,720,0
624,,,,,,,931,931,0
625,,,,,,,849,849,0
626,,,,,,,720,720,0
627,,,,,,,931,931,0
628,,,,,,,849,849,0
629,,,,,,,720,720,0
630,,,,,,,931,931,0
631,,,,,,,849,849,0
632,,,,,,,720,720,0
633,,,,,,,931,931,0
634,,,,,,,849,849,0
635,,,,,,,720,720,0
636,,,,,,,931,931,0
637,,,,,,,849,849,0
638,,,,,,,720,720,0
639,,,,,,,931,931,0
640,,,,,,,849,849,0
641,,,,,,,720,720,0
642,,,,,,,931,931,0
643,,,,,,,849,849,0
644,,,,,,,720,720,0
645,,,,,,,931,931,0
646,,,,,,,849,849,0
647,,,,,,,720,720,0
648,,,,,,,931,931,0
649,,,,,,,849,849,0
650,,,,,,,720,720,0
651,,,,,,,931,931,0
652,,,,,,,849,849,0
653,,,,,,,720,720,0
654,,,,,,,931,931,0
655,,,,,,,849,849,0
656,,,,,,,720,720,0
657,,,,,,,931,931,0
658,,,,,,,849,849,0
659,,,,,,,720,720,0
660,,,,,,,931,931,0
661,,,,,,,849,849,0
662,,,,,,,720,720,0
663,,,,,,,931,931,0
664,,,,,,,849,849,0
665,,,,,,,720,720,0
666,,,,,,,931,931,0
667,,,,,,,849,849,0
668,,,,,,,720,720,0
669,,,,,,,931,931,0
670,,,,,,,849,849,0
671,,,,,,,720,720,0
672,,,,,,,931,931,0
673,,,,,,,849,849,0
674,,,,,,,720,720,0
675,,,,,,,931,931,0
676,,,,,,,849,849,0
677,,,,,,,720,720,0
678,,,,,,,931,931,0
679,,,,,,,849,849,0
680,,,,,,,720,720,0
681,,,,,,,931,931,0
682,,,,,,,849,849,0
683,,,,,,,720,720,0
684,,,,,,,931,931,0
685,,,,,,,849,849,0
686,,,,,,,720,720,0
687,,,,,,,931,931,0
688,,,,,,,849,849,0
689,,,,,,,720,720,0
690,,,,,,,931,931,0
691,,,,,,,849,849,0
692,,,,,,,720,720,0
693,,,,,,,931,931,0
694,,,,,,,849,849,0
695,,,,,,,720,720,0
696,,,,,,,931,931,0
697,,,,,,,849,849,0
698,,,,,,,720,720,0
699,,,,,,,931,931,0
700,,,,,,,849,849,0
701,,,,,,,720,720,0
702,,,,,,,931,931,0
703,,,,,,,849,849,0
704,,,,,,,720,720,0
705,,,,,,,931,931,0
706,,,,,,,849,849,0
707,,,,,,,720,720,0
708,,,,,,,931,931,0
709,,,,,,,849,849,0
710,,,,,,,720,720,0
711,,,,,,,931,931,0
712,,,,,,,849,849,0
713,,,,,,,720,720,0
714,,,,,,,931,931,0
715,,,,,,,849,849,0
716,,,,,,,720,720,0
717,,,,,,,931,931,0
718,,,,,,,849,849,0
719,,,,,,,720,720,0
720,,,,,,,931,931,0
721,,,,,,,849,849,0
722,,,,,,,720,720,0
723,,,,,,,931,931,0
724,,,,,,,849,849,0
725,,,,,,,720,720,0
726,,,,,,,931,931,0
