,grid_size,height,max_distance,refractory_period,probability_of_spontaneous_activity,random_connection,spikes_total,spikes_neighbours,spikes_input
0,2500.0,4.0,3.0,6.0,0.03,False,82,0,82
1,,,,,,,102,27,75
2,,,,,,,161,96,65
3,,,,,,,262,204,58
4,,,,,,,364,329,35
5,,,,,,,404,371,33
6,,,,,,,377,355,22
7,,,,,,,268,256,12
8,,,,,,,195,185,10
9,,,,,,,141,130,11
10,,,,,,,99,85,14
11,,,,,,,68,52,16
12,,,,,,,81,55,26
13,,,,,,,59,25,34
14,,,,,,,67,14,53
15,,,,,,,87,23,64
16,,,,,,,132,75,57
17,,,,,,,196,154,42
18,,,,,,,263,215,48
19,,,,,,,346,301,45
20,,,,,,,455,418,37
21,,,,,,,424,409,15
22,,,,,,,295,287,8
23,,,,,,,195,181,14
24,,,,,,,111,105,6
25,,,,,,,22,11,11
26,,,,,,,20,0,20
27,,,,,,,31,0,31
28,,,,,,,55,13,42
29,,,,,,,92,43,49
30,,,,,,,167,102,65
31,,,,,,,236,190,46
32,,,,,,,300,253,47
33,,,,,,,334,290,44
34,,,,,,,352,325,27
35,,,,,,,335,313,22
36,,,,,,,294,281,13
37,,,,,,,164,158,6
38,,,,,,,96,83,13
39,,,,,,,86,70,16
40,,,,,,,74,50,24
41,,,,,,,72,42,30
42,,,,,,,97,50,47
43,,,,,,,151,93,58
44,,,,,,,204,157,47
45,,,,,,,273,223,50
46,,,,,,,315,291,24
47,,,,,,,335,309,26
48,,,,,,,367,341,26
49,,,,,,,287,264,23
50,,,,,,,209,201,8
51,,,,,,,146,131,15
52,,,,,,,105,93,12
53,,,,,,,116,93,23
54,,,,,,,133,110,23
55,,,,,,,148,125,23
56,,,,,,,184,148,36
57,,,,,,,226,197,29
58,,,,,,,233,200,33
59,,,,,,,255,224,31
60,,,,,,,253,224,29
61,,,,,,,251,220,31
62,,,,,,,212,191,21
63,,,,,,,225,203,22
64,,,,,,,235,214,21
65,,,,,,,244,223,21
66,,,,,,,193,184,9
67,,,,,,,184,163,21
68,,,,,,,175,143,32
69,,,,,,,184,160,24
70,,,,,,,190,155,35
71,,,,,,,198,175,23
72,,,,,,,187,160,27
73,,,,,,,210,174,36
74,,,,,,,229,196,33
75,,,,,,,274,240,34
76,,,,,,,327,304,23
77,,,,,,,297,288,9
78,,,,,,,234,218,16
79,,,,,,,229,208,21
80,,,,,,,203,185,18
81,,,,,,,177,163,14
82,,,,,,,172,158,14
83,,,,,,,202,181,21
84,,,,,,,215,195,20
85,,,,,,,227,206,21
86,,,,,,,257,235,22
87,,,,,,,270,249,21
88,,,,,,,260,242,18
89,,,,,,,272,255,17
90,,,,,,,261,240,21
91,,,,,,,250,242,8
92,,,,,,,232,214,18
93,,,,,,,230,216,14
94,,,,,,,241,231,10
95,,,,,,,252,232,20
96,,,,,,,265,246,19
97,,,,,,,254,237,17
98,,,,,,,265,244,21
99,,,,,,,269,249,20
100,,,,,,,256,243,13
101,,,,,,,243,237,6
102,,,,,,,232,221,11
103,,,,,,,244,223,21
104,,,,,,,247,228,19
105,,,,,,,251,232,19
106,,,,,,,240,224,16
107,,,,,,,252,233,19
108,,,,,,,257,249,8
109,,,,,,,276,256,20
110,,,,,,,298,284,14
111,,,,,,,283,268,15
112,,,,,,,268,254,14
113,,,,,,,241,225,16
114,,,,,,,256,246,10
115,,,,,,,254,239,15
116,,,,,,,238,228,10
117,,,,,,,250,239,11
