,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,2.0,3.0,0.025,True,166,112,54
1,,,,,,,1972,1963,9
2,,,,,,,358,358,0
3,,,,,,,4,4,0
4,,,,,,,114,112,2
5,,,,,,,1715,1704,11
6,,,,,,,667,667,0
7,,,,,,,4,4,0
8,,,,,,,113,112,1
9,,,,,,,1700,1699,1
10,,,,,,,683,683,0
11,,,,,,,4,4,0
12,,,,,,,112,112,0
13,,,,,,,1696,1696,0
14,,,,,,,688,688,0
15,,,,,,,4,4,0
16,,,,,,,112,112,0
17,,,,,,,1696,1696,0
18,,,,,,,688,688,0
19,,,,,,,4,4,0
20,,,,,,,112,112,0
21,,,,,,,1696,1696,0
22,,,,,,,688,688,0
23,,,,,,,4,4,0
24,,,,,,,112,112,0
25,,,,,,,1696,1696,0
26,,,,,,,688,688,0
27,,,,,,,4,4,0
28,,,,,,,112,112,0
29,,,,,,,1696,1696,0
30,,,,,,,688,688,0
31,,,,,,,4,4,0
32,,,,,,,112,112,0
33,,,,,,,1696,1696,0
34,,,,,,,688,688,0
35,,,,,,,4,4,0
36,,,,,,,112,112,0
37,,,,,,,1696,1696,0
38,,,,,,,688,688,0
39,,,,,,,4,4,0
40,,,,,,,112,112,0
41,,,,,,,1696,1696,0
42,,,,,,,688,688,0
43,,,,,,,4,4,0
44,,,,,,,112,112,0
45,,,,,,,1696,1696,0
46,,,,,,,688,688,0
47,,,,,,,4,4,0
48,,,,,,,112,112,0
49,,,,,,,1696,1696,0
50,,,,,,,688,688,0
51,,,,,,,4,4,0
52,,,,,,,112,112,0
53,,,,,,,1696,1696,0
54,,,,,,,688,688,0
55,,,,,,,4,4,0
56,,,,,,,112,112,0
57,,,,,,,1696,1696,0
58,,,,,,,688,688,0
59,,,,,,,4,4,0
60,,,,,,,112,112,0
61,,,,,,,1696,1696,0
62,,,,,,,688,688,0
63,,,,,,,4,4,0
64,,,,,,,112,112,0
65,,,,,,,1696,1696,0
66,,,,,,,688,688,0
67,,,,,,,4,4,0
68,,,,,,,112,112,0
69,,,,,,,1696,1696,0
70,,,,,,,688,688,0
71,,,,,,,4,4,0
72,,,,,,,112,112,0
73,,,,,,,1696,1696,0
74,,,,,,,688,688,0
75,,,,,,,4,4,0
76,,,,,,,112,112,0
77,,,,,,,1696,1696,0
78,,,,,,,688,688,0
79,,,,,,,4,4,0
80,,,,,,,112,112,0
81,,,,,,,1696,1696,0
82,,,,,,,688,688,0
83,,,,,,,4,4,0
84,,,,,,,112,112,0
85,,,,,,,1696,1696,0
86,,,,,,,688,688,0
87,,,,,,,4,4,0
88,,,,,,,112,112,0
89,,,,,,,1696,1696,0
90,,,,,,,688,688,0
91,,,,,,,4,4,0
92,,,,,,,112,112,0
93,,,,,,,1696,1696,0
94,,,,,,,688,688,0
95,,,,,,,4,4,0
96,,,,,,,112,112,0
97,,,,,,,1696,1696,0
98,,,,,,,688,688,0
99,,,,,,,4,4,0
100,,,,,,,112,112,0
101,,,,,,,1696,1696,0
102,,,,,,,688,688,0
103,,,,,,,4,4,0
104,,,,,,,112,112,0
105,,,,,,,1696,1696,0
106,,,,,,,688,688,0
107,,,,,,,4,4,0
108,,,,,,,112,112,0
109,,,,,,,1696,1696,0
110,,,,,,,688,688,0
111,,,,,,,4,4,0
112,,,,,,,112,112,0
113,,,,,,,1696,1696,0
114,,,,,,,688,688,0
115,,,,,,,4,4,0
116,,,,,,,112,112,0
117,,,,,,,1696,1696,0
118,,,,,,,688,688,0
119,,,,,,,4,4,0
120,,,,,,,112,112,0
