,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,7.0,3.0,3.0,0.015,False,44,0,44
1,,,,,,,37,0,37
2,,,,,,,34,0,34
3,,,,,,,27,0,27
4,,,,,,,38,0,38
5,,,,,,,27,0,27
6,,,,,,,34,0,34
7,,,,,,,42,0,42
8,,,,,,,37,0,37
9,,,,,,,48,0,48
10,,,,,,,48,0,48
11,,,,,,,38,0,38
12,,,,,,,33,0,33
13,,,,,,,33,0,33
14,,,,,,,33,0,33
15,,,,,,,37,0,37
16,,,,,,,25,0,25
17,,,,,,,31,0,31
18,,,,,,,39,0,39
19,,,,,,,33,0,33
20,,,,,,,36,0,36
21,,,,,,,30,0,30
22,,,,,,,38,0,38
23,,,,,,,48,0,48
24,,,,,,,32,0,32
25,,,,,,,30,0,30
26,,,,,,,23,0,23
27,,,,,,,41,0,41
28,,,,,,,41,0,41
29,,,,,,,32,0,32
30,,,,,,,38,0,38
31,,,,,,,32,0,32
32,,,,,,,38,0,38
33,,,,,,,35,0,35
34,,,,,,,34,0,34
35,,,,,,,29,0,29
36,,,,,,,36,0,36
37,,,,,,,40,0,40
38,,,,,,,38,0,38
39,,,,,,,41,0,41
40,,,,,,,42,0,42
41,,,,,,,30,0,30
42,,,,,,,37,0,37
43,,,,,,,32,0,32
44,,,,,,,36,0,36
45,,,,,,,47,0,47
46,,,,,,,45,0,45
47,,,,,,,30,0,30
48,,,,,,,43,0,43
49,,,,,,,35,0,35
50,,,,,,,36,0,36
51,,,,,,,38,0,38
52,,,,,,,48,0,48
53,,,,,,,36,0,36
54,,,,,,,29,0,29
55,,,,,,,34,0,34
56,,,,,,,29,0,29
57,,,,,,,46,0,46
58,,,,,,,34,0,34
59,,,,,,,32,0,32
60,,,,,,,36,0,36
61,,,,,,,34,0,34
62,,,,,,,24,0,24
63,,,,,,,34,0,34
64,,,,,,,32,0,32
65,,,,,,,35,0,35
66,,,,,,,47,0,47
67,,,,,,,36,0,36
68,,,,,,,44,0,44
69,,,,,,,41,0,41
70,,,,,,,32,0,32
71,,,,,,,29,0,29
72,,,,,,,30,0,30
73,,,,,,,36,0,36
74,,,,,,,30,0,30
75,,,,,,,43,0,43
76,,,,,,,20,0,20
77,,,,,,,25,0,25
78,,,,,,,32,0,32
79,,,,,,,38,0,38
80,,,,,,,34,0,34
81,,,,,,,35,0,35
82,,,,,,,50,0,50
83,,,,,,,40,0,40
84,,,,,,,39,0,39
85,,,,,,,29,0,29
86,,,,,,,39,0,39
87,,,,,,,33,0,33
88,,,,,,,31,0,31
89,,,,,,,36,0,36
90,,,,,,,39,0,39
91,,,,,,,38,0,38
