,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,2.0,3.0,0.025,False,60,0,60
1,,,,,,,378,318,60
2,,,,,,,1041,1013,28
3,,,,,,,791,790,1
4,,,,,,,232,230,2
5,,,,,,,65,46,19
6,,,,,,,196,174,22
7,,,,,,,547,519,28
8,,,,,,,768,750,18
9,,,,,,,684,678,6
10,,,,,,,408,407,1
11,,,,,,,371,361,10
12,,,,,,,526,516,10
13,,,,,,,631,614,17
14,,,,,,,598,585,13
15,,,,,,,627,626,1
16,,,,,,,566,562,4
17,,,,,,,571,569,2
18,,,,,,,567,562,5
19,,,,,,,639,637,2
20,,,,,,,660,659,1
21,,,,,,,611,611,0
22,,,,,,,563,563,0
23,,,,,,,618,617,1
24,,,,,,,687,687,0
25,,,,,,,628,628,0
26,,,,,,,567,567,0
27,,,,,,,617,617,0
28,,,,,,,686,686,0
29,,,,,,,630,630,0
30,,,,,,,567,567,0
31,,,,,,,617,617,0
32,,,,,,,686,686,0
33,,,,,,,630,630,0
34,,,,,,,567,567,0
35,,,,,,,617,617,0
36,,,,,,,686,686,0
37,,,,,,,630,630,0
38,,,,,,,567,567,0
39,,,,,,,617,617,0
40,,,,,,,686,686,0
41,,,,,,,630,630,0
42,,,,,,,567,567,0
43,,,,,,,617,617,0
44,,,,,,,686,686,0
45,,,,,,,630,630,0
46,,,,,,,567,567,0
47,,,,,,,617,617,0
48,,,,,,,686,686,0
49,,,,,,,630,630,0
50,,,,,,,567,567,0
51,,,,,,,617,617,0
52,,,,,,,686,686,0
53,,,,,,,630,630,0
54,,,,,,,567,567,0
55,,,,,,,617,617,0
56,,,,,,,686,686,0
57,,,,,,,630,630,0
58,,,,,,,567,567,0
59,,,,,,,617,617,0
60,,,,,,,686,686,0
61,,,,,,,630,630,0
62,,,,,,,567,567,0
63,,,,,,,617,617,0
64,,,,,,,686,686,0
65,,,,,,,630,630,0
66,,,,,,,567,567,0
67,,,,,,,617,617,0
68,,,,,,,686,686,0
69,,,,,,,630,630,0
70,,,,,,,567,567,0
71,,,,,,,617,617,0
72,,,,,,,686,686,0
73,,,,,,,630,630,0
74,,,,,,,567,567,0
75,,,,,,,617,617,0
76,,,,,,,686,686,0
77,,,,,,,630,630,0
78,,,,,,,567,567,0
79,,,,,,,617,617,0
80,,,,,,,686,686,0
81,,,,,,,630,630,0
82,,,,,,,567,567,0
83,,,,,,,617,617,0
84,,,,,,,686,686,0
85,,,,,,,630,630,0
86,,,,,,,567,567,0
87,,,,,,,617,617,0
88,,,,,,,686,686,0
89,,,,,,,630,630,0
90,,,,,,,567,567,0
91,,,,,,,617,617,0
92,,,,,,,686,686,0
93,,,,,,,630,630,0
94,,,,,,,567,567,0
95,,,,,,,617,617,0
96,,,,,,,686,686,0
97,,,,,,,630,630,0
98,,,,,,,567,567,0
99,,,,,,,617,617,0
100,,,,,,,686,686,0
101,,,,,,,630,630,0
102,,,,,,,567,567,0
103,,,,,,,617,617,0
104,,,,,,,686,686,0
105,,,,,,,630,630,0
106,,,,,,,567,567,0
107,,,,,,,617,617,0
108,,,,,,,686,686,0
109,,,,,,,630,630,0
110,,,,,,,567,567,0
111,,,,,,,617,617,0
112,,,,,,,686,686,0
113,,,,,,,630,630,0
114,,,,,,,567,567,0
115,,,,,,,617,617,0
116,,,,,,,686,686,0
117,,,,,,,630,630,0
118,,,,,,,567,567,0
119,,,,,,,617,617,0
120,,,,,,,686,686,0
121,,,,,,,630,630,0
122,,,,,,,567,567,0
123,,,,,,,617,617,0
124,,,,,,,686,686,0
125,,,,,,,630,630,0
126,,,,,,,567,567,0
127,,,,,,,617,617,0
128,,,,,,,686,686,0
129,,,,,,,630,630,0
130,,,,,,,567,567,0
131,,,,,,,617,617,0
132,,,,,,,686,686,0
133,,,,,,,630,630,0
134,,,,,,,567,567,0
135,,,,,,,617,617,0
136,,,,,,,686,686,0
137,,,,,,,630,630,0
138,,,,,,,567,567,0
139,,,,,,,617,617,0
140,,,,,,,686,686,0
141,,,,,,,630,630,0
142,,,,,,,567,567,0
143,,,,,,,617,617,0
144,,,,,,,686,686,0
145,,,,,,,630,630,0
146,,,,,,,567,567,0
147,,,,,,,617,617,0
148,,,,,,,686,686,0
149,,,,,,,630,630,0
150,,,,,,,567,567,0
151,,,,,,,617,617,0
152,,,,,,,686,686,0
153,,,,,,,630,630,0
154,,,,,,,567,567,0
155,,,,,,,617,617,0
156,,,,,,,686,686,0
157,,,,,,,630,630,0
158,,,,,,,567,567,0
159,,,,,,,617,617,0
