,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,7.0,3.0,0.02,False,50,0,50
1,,,,,,,46,0,46
2,,,,,,,33,0,33
3,,,,,,,50,0,50
4,,,,,,,45,0,45
5,,,,,,,51,0,51
6,,,,,,,31,0,31
7,,,,,,,56,0,56
8,,,,,,,42,0,42
9,,,,,,,49,0,49
10,,,,,,,60,0,60
11,,,,,,,43,2,41
12,,,,,,,47,0,47
13,,,,,,,45,0,45
14,,,,,,,38,0,38
15,,,,,,,40,0,40
16,,,,,,,52,3,49
17,,,,,,,36,0,36
18,,,,,,,47,0,47
19,,,,,,,42,0,42
20,,,,,,,43,0,43
21,,,,,,,23,0,23
22,,,,,,,40,0,40
23,,,,,,,46,0,46
24,,,,,,,37,0,37
25,,,,,,,50,0,50
26,,,,,,,34,0,34
27,,,,,,,39,0,39
28,,,,,,,50,0,50
29,,,,,,,34,0,34
30,,,,,,,48,0,48
31,,,,,,,41,0,41
32,,,,,,,42,0,42
33,,,,,,,46,0,46
34,,,,,,,53,0,53
35,,,,,,,38,0,38
36,,,,,,,43,0,43
37,,,,,,,51,0,51
38,,,,,,,42,0,42
39,,,,,,,47,0,47
40,,,,,,,60,1,59
41,,,,,,,40,1,39
42,,,,,,,52,0,52
43,,,,,,,45,0,45
44,,,,,,,50,0,50
45,,,,,,,42,2,40
46,,,,,,,45,0,45
47,,,,,,,52,0,52
48,,,,,,,34,0,34
49,,,,,,,53,0,53
50,,,,,,,47,1,46
51,,,,,,,47,1,46
52,,,,,,,43,0,43
53,,,,,,,29,0,29
54,,,,,,,37,0,37
55,,,,,,,40,0,40
56,,,,,,,45,0,45
57,,,,,,,37,0,37
58,,,,,,,51,0,51
59,,,,,,,34,0,34
60,,,,,,,39,0,39
61,,,,,,,50,0,50
62,,,,,,,49,0,49
63,,,,,,,33,0,33
64,,,,,,,42,0,42
65,,,,,,,42,0,42
66,,,,,,,38,0,38
67,,,,,,,47,0,47
68,,,,,,,38,0,38
69,,,,,,,39,0,39
70,,,,,,,41,0,41
71,,,,,,,50,0,50
72,,,,,,,56,0,56
73,,,,,,,37,0,37
74,,,,,,,54,0,54
75,,,,,,,39,0,39
76,,,,,,,46,0,46
77,,,,,,,35,0,35
78,,,,,,,43,0,43
79,,,,,,,51,1,50
80,,,,,,,47,0,47
81,,,,,,,37,0,37
82,,,,,,,41,0,41
83,,,,,,,41,0,41
84,,,,,,,55,0,55
85,,,,,,,53,0,53
86,,,,,,,42,0,42
87,,,,,,,25,0,25
88,,,,,,,45,0,45
89,,,,,,,45,0,45
90,,,,,,,37,0,37
91,,,,,,,52,0,52
92,,,,,,,50,0,50
93,,,,,,,39,0,39
94,,,,,,,47,0,47
95,,,,,,,36,0,36
96,,,,,,,48,0,48
97,,,,,,,42,0,42
98,,,,,,,46,0,46
99,,,,,,,50,0,50
100,,,,,,,39,0,39
101,,,,,,,40,0,40
102,,,,,,,41,0,41
103,,,,,,,36,0,36
104,,,,,,,47,0,47
105,,,,,,,55,0,55
106,,,,,,,46,0,46
107,,,,,,,43,0,43
108,,,,,,,42,0,42
109,,,,,,,32,0,32
110,,,,,,,34,0,34
111,,,,,,,52,0,52
112,,,,,,,52,1,51
113,,,,,,,38,0,38
114,,,,,,,49,0,49
115,,,,,,,42,0,42
116,,,,,,,53,0,53
117,,,,,,,49,0,49
118,,,,,,,44,0,44
119,,,,,,,52,1,51
120,,,,,,,38,0,38
121,,,,,,,34,0,34
122,,,,,,,49,0,49
123,,,,,,,40,0,40
124,,,,,,,43,0,43
125,,,,,,,38,0,38
126,,,,,,,46,0,46
127,,,,,,,39,4,35
128,,,,,,,38,0,38
129,,,,,,,46,0,46
130,,,,,,,39,0,39
131,,,,,,,50,0,50
132,,,,,,,40,4,36
133,,,,,,,39,0,39
134,,,,,,,43,0,43
135,,,,,,,41,0,41
136,,,,,,,51,0,51
137,,,,,,,36,0,36
138,,,,,,,41,0,41
139,,,,,,,44,0,44
140,,,,,,,41,0,41
141,,,,,,,48,0,48
142,,,,,,,36,0,36
143,,,,,,,50,0,50
144,,,,,,,55,7,48
145,,,,,,,34,1,33
146,,,,,,,53,0,53
147,,,,,,,47,1,46
148,,,,,,,46,0,46
149,,,,,,,53,0,53
150,,,,,,,56,0,56
151,,,,,,,42,5,37
152,,,,,,,54,5,49
153,,,,,,,56,7,49
154,,,,,,,52,6,46
155,,,,,,,44,2,42
156,,,,,,,32,0,32
157,,,,,,,46,0,46
158,,,,,,,49,1,48
159,,,,,,,35,0,35
160,,,,,,,36,0,36
161,,,,,,,47,0,47
162,,,,,,,45,0,45
163,,,,,,,41,0,41
164,,,,,,,43,0,43
165,,,,,,,42,1,41
166,,,,,,,41,0,41
167,,,,,,,50,0,50
168,,,,,,,53,0,53
169,,,,,,,49,0,49
170,,,,,,,49,0,49
171,,,,,,,43,0,43
172,,,,,,,50,0,50
173,,,,,,,49,1,48
174,,,,,,,37,0,37
175,,,,,,,37,0,37
176,,,,,,,34,0,34
177,,,,,,,51,0,51
178,,,,,,,51,0,51
179,,,,,,,41,0,41
180,,,,,,,36,0,36
181,,,,,,,38,0,38
182,,,,,,,49,0,49
183,,,,,,,49,0,49
184,,,,,,,50,3,47
185,,,,,,,45,0,45
186,,,,,,,33,0,33
187,,,,,,,54,0,54
188,,,,,,,41,0,41
189,,,,,,,39,0,39
190,,,,,,,51,0,51
191,,,,,,,40,0,40
192,,,,,,,37,0,37
193,,,,,,,51,0,51
194,,,,,,,45,1,44
195,,,,,,,52,0,52
196,,,,,,,42,0,42
197,,,,,,,42,0,42
198,,,,,,,29,0,29
199,,,,,,,47,0,47
200,,,,,,,42,2,40
201,,,,,,,38,0,38
202,,,,,,,46,0,46
203,,,,,,,48,0,48
204,,,,,,,51,0,51
205,,,,,,,35,0,35
206,,,,,,,51,0,51
207,,,,,,,46,0,46
208,,,,,,,36,0,36
209,,,,,,,40,0,40
210,,,,,,,41,0,41
211,,,,,,,41,0,41
212,,,,,,,43,1,42
213,,,,,,,41,0,41
214,,,,,,,31,0,31
215,,,,,,,45,0,45
216,,,,,,,45,0,45
217,,,,,,,51,0,51
218,,,,,,,53,0,53
219,,,,,,,48,0,48
220,,,,,,,40,0,40
221,,,,,,,39,0,39
222,,,,,,,48,0,48
223,,,,,,,48,4,44
224,,,,,,,41,0,41
225,,,,,,,51,0,51
226,,,,,,,43,3,40
227,,,,,,,56,3,53
228,,,,,,,56,2,54
229,,,,,,,48,0,48
230,,,,,,,44,0,44
231,,,,,,,33,0,33
232,,,,,,,42,0,42
233,,,,,,,41,0,41
234,,,,,,,43,0,43
235,,,,,,,34,0,34
236,,,,,,,37,0,37
237,,,,,,,43,0,43
238,,,,,,,45,0,45
239,,,,,,,48,0,48
240,,,,,,,41,0,41
241,,,,,,,36,0,36
242,,,,,,,46,0,46
243,,,,,,,36,0,36
244,,,,,,,58,0,58
245,,,,,,,42,0,42
246,,,,,,,45,0,45
247,,,,,,,45,0,45
248,,,,,,,33,0,33
249,,,,,,,45,0,45
250,,,,,,,50,6,44
251,,,,,,,40,3,37
252,,,,,,,46,0,46
253,,,,,,,30,0,30
254,,,,,,,36,0,36
255,,,,,,,33,0,33
256,,,,,,,53,0,53
257,,,,,,,46,0,46
258,,,,,,,37,0,37
259,,,,,,,42,0,42
260,,,,,,,46,0,46
261,,,,,,,49,0,49
262,,,,,,,38,2,36
263,,,,,,,51,0,51
264,,,,,,,31,0,31
265,,,,,,,51,0,51
266,,,,,,,45,0,45
267,,,,,,,34,1,33
268,,,,,,,30,0,30
269,,,,,,,47,0,47
270,,,,,,,47,0,47
271,,,,,,,38,0,38
272,,,,,,,39,0,39
273,,,,,,,44,0,44
274,,,,,,,47,0,47
275,,,,,,,42,0,42
276,,,,,,,49,0,49
277,,,,,,,45,4,41
278,,,,,,,51,2,49
279,,,,,,,42,0,42
280,,,,,,,41,0,41
281,,,,,,,40,0,40
282,,,,,,,31,2,29
283,,,,,,,50,0,50
284,,,,,,,48,0,48
285,,,,,,,50,0,50
286,,,,,,,43,0,43
287,,,,,,,38,0,38
288,,,,,,,43,0,43
289,,,,,,,52,0,52
290,,,,,,,38,0,38
291,,,,,,,50,0,50
292,,,,,,,43,0,43
293,,,,,,,44,0,44
294,,,,,,,42,4,38
295,,,,,,,44,3,41
296,,,,,,,58,1,57
297,,,,,,,50,3,47
298,,,,,,,32,0,32
299,,,,,,,37,0,37
300,,,,,,,45,0,45
301,,,,,,,45,0,45
302,,,,,,,41,0,41
303,,,,,,,38,0,38
304,,,,,,,32,0,32
305,,,,,,,36,0,36
306,,,,,,,40,0,40
307,,,,,,,45,0,45
308,,,,,,,49,4,45
309,,,,,,,45,1,44
310,,,,,,,43,7,36
311,,,,,,,36,2,34
312,,,,,,,46,0,46
313,,,,,,,40,0,40
314,,,,,,,35,0,35
315,,,,,,,38,0,38
316,,,,,,,40,0,40
317,,,,,,,40,0,40
318,,,,,,,48,0,48
319,,,,,,,54,0,54
320,,,,,,,33,0,33
321,,,,,,,48,0,48
322,,,,,,,43,0,43
323,,,,,,,52,0,52
324,,,,,,,56,0,56
325,,,,,,,46,0,46
326,,,,,,,43,0,43
327,,,,,,,35,0,35
328,,,,,,,46,0,46
329,,,,,,,42,0,42
330,,,,,,,34,0,34
331,,,,,,,47,0,47
332,,,,,,,51,0,51
