,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,7.0,3.0,0.025,False,51,0,51
1,,,,,,,60,2,58
2,,,,,,,71,0,71
3,,,,,,,58,0,58
4,,,,,,,70,8,62
5,,,,,,,58,9,49
6,,,,,,,64,7,57
7,,,,,,,51,3,48
8,,,,,,,40,2,38
9,,,,,,,50,0,50
10,,,,,,,50,0,50
11,,,,,,,72,0,72
12,,,,,,,45,0,45
13,,,,,,,58,0,58
14,,,,,,,50,0,50
15,,,,,,,51,0,51
16,,,,,,,59,0,59
17,,,,,,,55,0,55
18,,,,,,,59,9,50
19,,,,,,,44,2,42
20,,,,,,,51,0,51
21,,,,,,,55,0,55
22,,,,,,,61,0,61
23,,,,,,,52,0,52
24,,,,,,,50,2,48
25,,,,,,,64,0,64
26,,,,,,,65,1,64
27,,,,,,,61,0,61
28,,,,,,,60,0,60
29,,,,,,,43,0,43
30,,,,,,,72,0,72
31,,,,,,,53,0,53
32,,,,,,,56,0,56
33,,,,,,,52,0,52
34,,,,,,,46,0,46
35,,,,,,,54,0,54
36,,,,,,,40,0,40
37,,,,,,,53,0,53
38,,,,,,,48,0,48
39,,,,,,,46,0,46
40,,,,,,,58,0,58
41,,,,,,,60,0,60
42,,,,,,,50,1,49
43,,,,,,,37,0,37
44,,,,,,,50,0,50
45,,,,,,,44,0,44
46,,,,,,,49,0,49
47,,,,,,,50,0,50
48,,,,,,,64,3,61
49,,,,,,,52,0,52
50,,,,,,,56,1,55
51,,,,,,,67,0,67
52,,,,,,,52,0,52
53,,,,,,,44,0,44
54,,,,,,,65,0,65
55,,,,,,,41,0,41
56,,,,,,,53,0,53
57,,,,,,,50,0,50
58,,,,,,,57,0,57
59,,,,,,,51,0,51
60,,,,,,,51,0,51
61,,,,,,,45,0,45
62,,,,,,,53,0,53
63,,,,,,,42,0,42
64,,,,,,,58,0,58
65,,,,,,,46,1,45
66,,,,,,,50,0,50
67,,,,,,,50,0,50
68,,,,,,,50,0,50
69,,,,,,,43,0,43
70,,,,,,,55,0,55
71,,,,,,,49,0,49
72,,,,,,,50,0,50
73,,,,,,,47,0,47
74,,,,,,,48,0,48
75,,,,,,,63,0,63
76,,,,,,,53,0,53
77,,,,,,,49,0,49
78,,,,,,,50,0,50
79,,,,,,,53,0,53
80,,,,,,,57,0,57
81,,,,,,,40,0,40
82,,,,,,,55,0,55
83,,,,,,,56,7,49
84,,,,,,,66,7,59
