,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,7.0,3.0,0.025,False,157,95,62
1,,,,,,,1320,1296,24
2,,,,,,,910,908,2
3,,,,,,,109,109,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,0,0,0
9,,,,,,,4,0,4
10,,,,,,,107,78,29
11,,,,,,,722,678,44
12,,,,,,,1300,1291,9
13,,,,,,,367,367,0
14,,,,,,,0,0,0
15,,,,,,,0,0,0
16,,,,,,,0,0,0
17,,,,,,,0,0,0
18,,,,,,,0,0,0
19,,,,,,,1,0,1
20,,,,,,,36,22,14
21,,,,,,,434,393,41
22,,,,,,,1216,1193,23
23,,,,,,,751,748,3
24,,,,,,,62,62,0
25,,,,,,,0,0,0
26,,,,,,,0,0,0
27,,,,,,,0,0,0
28,,,,,,,0,0,0
29,,,,,,,1,0,1
30,,,,,,,44,28,16
31,,,,,,,456,426,30
32,,,,,,,1027,1009,18
33,,,,,,,764,758,6
34,,,,,,,196,196,0
35,,,,,,,12,12,0
36,,,,,,,0,0,0
37,,,,,,,0,0,0
38,,,,,,,0,0,0
39,,,,,,,2,0,2
40,,,,,,,64,51,13
41,,,,,,,397,365,32
42,,,,,,,1020,996,24
43,,,,,,,819,818,1
44,,,,,,,194,194,0
45,,,,,,,4,4,0
46,,,,,,,0,0,0
47,,,,,,,0,0,0
48,,,,,,,0,0,0
49,,,,,,,1,0,1
50,,,,,,,39,28,11
51,,,,,,,350,323,27
52,,,,,,,948,926,22
53,,,,,,,884,871,13
54,,,,,,,261,261,0
55,,,,,,,17,17,0
56,,,,,,,0,0,0
57,,,,,,,0,0,0
58,,,,,,,0,0,0
59,,,,,,,2,0,2
60,,,,,,,55,50,5
61,,,,,,,246,217,29
62,,,,,,,837,809,28
63,,,,,,,940,931,9
64,,,,,,,375,374,1
65,,,,,,,45,45,0
66,,,,,,,0,0,0
67,,,,,,,0,0,0
68,,,,,,,0,0,0
69,,,,,,,0,0,0
70,,,,,,,11,0,11
71,,,,,,,248,215,33
72,,,,,,,795,767,28
73,,,,,,,926,914,12
74,,,,,,,422,419,3
75,,,,,,,84,84,0
76,,,,,,,13,13,0
77,,,,,,,1,1,0
78,,,,,,,0,0,0
79,,,,,,,0,0,0
80,,,,,,,10,0,10
81,,,,,,,245,221,24
82,,,,,,,687,651,36
83,,,,,,,948,931,17
84,,,,,,,494,494,0
85,,,,,,,99,97,2
86,,,,,,,17,17,0
87,,,,,,,0,0,0
88,,,,,,,0,0,0
89,,,,,,,0,0,0
90,,,,,,,7,0,7
91,,,,,,,199,172,27
92,,,,,,,698,673,25
93,,,,,,,845,835,10
94,,,,,,,460,453,7
95,,,,,,,256,256,0
96,,,,,,,33,33,0
97,,,,,,,2,2,0
98,,,,,,,0,0,0
99,,,,,,,0,0,0
100,,,,,,,3,0,3
101,,,,,,,90,74,16
102,,,,,,,530,503,27
103,,,,,,,924,903,21
104,,,,,,,546,539,7
