,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,7.0,3.0,0.02,False,42,0,42
1,,,,,,,256,209,47
2,,,,,,,757,721,36
3,,,,,,,961,951,10
4,,,,,,,423,422,1
5,,,,,,,57,57,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,0,0,0
9,,,,,,,1,0,1
10,,,,,,,10,0,10
11,,,,,,,47,29,18
12,,,,,,,206,164,42
13,,,,,,,475,450,25
14,,,,,,,713,681,32
15,,,,,,,539,529,10
16,,,,,,,354,353,1
17,,,,,,,128,128,0
18,,,,,,,26,26,0
19,,,,,,,2,1,1
20,,,,,,,1,0,1
21,,,,,,,7,0,7
22,,,,,,,39,23,16
23,,,,,,,104,82,22
24,,,,,,,277,245,32
25,,,,,,,616,593,23
26,,,,,,,630,615,15
27,,,,,,,488,479,9
28,,,,,,,198,195,3
29,,,,,,,62,61,1
30,,,,,,,37,37,0
31,,,,,,,22,21,1
32,,,,,,,17,14,3
33,,,,,,,10,5,5
34,,,,,,,41,23,18
35,,,,,,,159,127,32
36,,,,,,,464,430,34
37,,,,,,,701,684,17
38,,,,,,,541,526,15
39,,,,,,,336,331,5
40,,,,,,,159,159,0
41,,,,,,,58,56,2
42,,,,,,,28,27,1
43,,,,,,,7,6,1
44,,,,,,,2,0,2
45,,,,,,,28,18,10
46,,,,,,,111,80,31
47,,,,,,,346,316,30
48,,,,,,,622,603,19
49,,,,,,,615,601,14
50,,,,,,,475,466,9
51,,,,,,,218,214,4
52,,,,,,,81,81,0
53,,,,,,,0,0,0
54,,,,,,,1,0,1
55,,,,,,,1,0,1
56,,,,,,,8,0,8
57,,,,,,,52,34,18
58,,,,,,,197,167,30
59,,,,,,,448,420,28
60,,,,,,,760,742,18
61,,,,,,,587,577,10
62,,,,,,,296,295,1
63,,,,,,,103,103,0
64,,,,,,,44,44,0
65,,,,,,,3,3,0
66,,,,,,,2,0,2
67,,,,,,,8,0,8
68,,,,,,,14,1,13
69,,,,,,,89,62,27
70,,,,,,,306,267,39
71,,,,,,,661,627,34
72,,,,,,,766,753,13
73,,,,,,,435,429,6
74,,,,,,,180,177,3
75,,,,,,,39,39,0
76,,,,,,,0,0,0
