,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,3.0,3.0,0.02,True,49,0,49
1,,,,,,,55,2,53
2,,,,,,,48,0,48
3,,,,,,,48,0,48
4,,,,,,,44,0,44
5,,,,,,,55,1,54
6,,,,,,,48,1,47
7,,,,,,,43,0,43
8,,,,,,,52,0,52
9,,,,,,,64,2,62
10,,,,,,,49,4,45
11,,,,,,,53,0,53
12,,,,,,,42,1,41
13,,,,,,,46,0,46
14,,,,,,,35,0,35
15,,,,,,,54,0,54
16,,,,,,,53,1,52
17,,,,,,,58,3,55
18,,,,,,,46,1,45
19,,,,,,,46,0,46
20,,,,,,,50,0,50
21,,,,,,,50,0,50
22,,,,,,,44,0,44
23,,,,,,,43,0,43
24,,,,,,,40,1,39
25,,,,,,,38,0,38
26,,,,,,,50,0,50
27,,,,,,,53,0,53
28,,,,,,,36,0,36
29,,,,,,,39,0,39
30,,,,,,,49,0,49
31,,,,,,,50,1,49
32,,,,,,,45,0,45
33,,,,,,,45,0,45
34,,,,,,,40,0,40
35,,,,,,,43,0,43
36,,,,,,,42,0,42
37,,,,,,,50,1,49
38,,,,,,,42,0,42
39,,,,,,,48,0,48
40,,,,,,,42,0,42
41,,,,,,,45,0,45
42,,,,,,,41,0,41
43,,,,,,,46,2,44
44,,,,,,,39,0,39
45,,,,,,,48,0,48
46,,,,,,,46,0,46
47,,,,,,,50,0,50
48,,,,,,,45,4,41
49,,,,,,,53,0,53
50,,,,,,,45,0,45
51,,,,,,,36,0,36
52,,,,,,,65,0,65
53,,,,,,,51,2,49
54,,,,,,,45,1,44
55,,,,,,,47,0,47
56,,,,,,,62,0,62
57,,,,,,,52,6,46
58,,,,,,,49,0,49
59,,,,,,,40,1,39
60,,,,,,,57,0,57
61,,,,,,,43,1,42
62,,,,,,,52,0,52
63,,,,,,,58,0,58
64,,,,,,,45,0,45
65,,,,,,,47,0,47
66,,,,,,,56,0,56
67,,,,,,,49,0,49
68,,,,,,,39,2,37
69,,,,,,,49,1,48
70,,,,,,,48,0,48
71,,,,,,,51,0,51
72,,,,,,,45,1,44
73,,,,,,,52,1,51
74,,,,,,,50,0,50
75,,,,,,,38,0,38
76,,,,,,,44,0,44
77,,,,,,,56,0,56
78,,,,,,,60,0,60
79,,,,,,,60,2,58
80,,,,,,,44,3,41
81,,,,,,,45,1,44
82,,,,,,,51,1,50
83,,,,,,,48,0,48
84,,,,,,,49,1,48
85,,,,,,,49,1,48
86,,,,,,,58,0,58
87,,,,,,,47,0,47
88,,,,,,,52,0,52
89,,,,,,,39,1,38
90,,,,,,,57,0,57
91,,,,,,,56,3,53
92,,,,,,,57,0,57
93,,,,,,,52,2,50
94,,,,,,,52,1,51
95,,,,,,,39,1,38
96,,,,,,,33,0,33
97,,,,,,,48,0,48
98,,,,,,,32,0,32
99,,,,,,,41,0,41
100,,,,,,,48,0,48
101,,,,,,,43,0,43
102,,,,,,,39,0,39
103,,,,,,,45,0,45
104,,,,,,,53,0,53
105,,,,,,,45,0,45
106,,,,,,,61,0,61
107,,,,,,,47,0,47
108,,,,,,,41,1,40
109,,,,,,,57,0,57
110,,,,,,,45,0,45
111,,,,,,,52,0,52
112,,,,,,,44,1,43
113,,,,,,,53,0,53
114,,,,,,,43,0,43
115,,,,,,,61,0,61
116,,,,,,,43,0,43
117,,,,,,,40,0,40
118,,,,,,,49,0,49
119,,,,,,,43,1,42
120,,,,,,,45,0,45
121,,,,,,,46,0,46
122,,,,,,,52,1,51
123,,,,,,,56,0,56
124,,,,,,,48,2,46
125,,,,,,,40,1,39
126,,,,,,,38,0,38
127,,,,,,,45,0,45
128,,,,,,,36,0,36
129,,,,,,,55,0,55
130,,,,,,,38,1,37
131,,,,,,,52,1,51
132,,,,,,,50,0,50
133,,,,,,,43,1,42
134,,,,,,,41,0,41
135,,,,,,,48,0,48
136,,,,,,,46,0,46
137,,,,,,,37,0,37
138,,,,,,,47,0,47
139,,,,,,,30,0,30
140,,,,,,,41,0,41
141,,,,,,,45,0,45
142,,,,,,,46,0,46
143,,,,,,,48,0,48
144,,,,,,,53,0,53
145,,,,,,,42,0,42
146,,,,,,,41,0,41
147,,,,,,,40,0,40
148,,,,,,,38,0,38
149,,,,,,,59,0,59
150,,,,,,,54,1,53
151,,,,,,,38,0,38
152,,,,,,,46,0,46
153,,,,,,,49,0,49
154,,,,,,,33,0,33
155,,,,,,,49,0,49
156,,,,,,,49,0,49
157,,,,,,,42,0,42
158,,,,,,,50,0,50
159,,,,,,,48,0,48
160,,,,,,,49,0,49
161,,,,,,,50,0,50
162,,,,,,,46,1,45
163,,,,,,,41,1,40
164,,,,,,,53,0,53
165,,,,,,,43,0,43
166,,,,,,,47,0,47
167,,,,,,,43,0,43
168,,,,,,,54,0,54
169,,,,,,,44,0,44
170,,,,,,,34,1,33
171,,,,,,,44,0,44
172,,,,,,,44,0,44
173,,,,,,,43,0,43
174,,,,,,,52,0,52
175,,,,,,,53,0,53
176,,,,,,,45,2,43
177,,,,,,,41,0,41
178,,,,,,,30,0,30
179,,,,,,,42,0,42
180,,,,,,,60,0,60
181,,,,,,,43,0,43
182,,,,,,,55,1,54
183,,,,,,,39,0,39
184,,,,,,,38,0,38
185,,,,,,,52,1,51
186,,,,,,,39,0,39
187,,,,,,,55,0,55
188,,,,,,,53,2,51
189,,,,,,,48,1,47
190,,,,,,,56,0,56
191,,,,,,,40,1,39
192,,,,,,,44,0,44
193,,,,,,,36,1,35
194,,,,,,,49,0,49
195,,,,,,,60,1,59
196,,,,,,,52,1,51
197,,,,,,,46,2,44
198,,,,,,,43,0,43
199,,,,,,,41,0,41
200,,,,,,,38,0,38
201,,,,,,,46,0,46
202,,,,,,,51,1,50
203,,,,,,,39,0,39
204,,,,,,,32,1,31
205,,,,,,,43,0,43
206,,,,,,,47,0,47
207,,,,,,,40,0,40
208,,,,,,,48,0,48
209,,,,,,,43,1,42
210,,,,,,,43,0,43
211,,,,,,,44,0,44
212,,,,,,,36,0,36
213,,,,,,,44,0,44
214,,,,,,,51,2,49
215,,,,,,,36,1,35
216,,,,,,,50,0,50
217,,,,,,,42,1,41
218,,,,,,,46,0,46
219,,,,,,,50,1,49
220,,,,,,,39,0,39
221,,,,,,,42,0,42
222,,,,,,,45,0,45
223,,,,,,,56,0,56
224,,,,,,,61,2,59
225,,,,,,,59,2,57
226,,,,,,,52,0,52
227,,,,,,,47,0,47
228,,,,,,,51,1,50
229,,,,,,,42,0,42
230,,,,,,,53,0,53
231,,,,,,,54,1,53
232,,,,,,,57,0,57
233,,,,,,,44,1,43
234,,,,,,,34,1,33
235,,,,,,,49,0,49
236,,,,,,,43,0,43
237,,,,,,,37,1,36
238,,,,,,,56,0,56
239,,,,,,,41,0,41
240,,,,,,,48,0,48
241,,,,,,,48,1,47
242,,,,,,,37,1,36
243,,,,,,,49,0,49
244,,,,,,,57,0,57
245,,,,,,,43,1,42
246,,,,,,,48,0,48
247,,,,,,,55,0,55
248,,,,,,,42,0,42
249,,,,,,,47,0,47
250,,,,,,,53,0,53
251,,,,,,,45,1,44
252,,,,,,,49,1,48
253,,,,,,,37,1,36
254,,,,,,,36,0,36
255,,,,,,,44,0,44
256,,,,,,,51,0,51
257,,,,,,,50,1,49
258,,,,,,,52,0,52
259,,,,,,,53,2,51
260,,,,,,,59,0,59
