,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,6.0,4.0,3.0,0.02,False,41,0,41
1,,,,,,,49,0,49
2,,,,,,,45,0,45
3,,,,,,,40,0,40
4,,,,,,,41,0,41
5,,,,,,,50,0,50
6,,,,,,,46,0,46
7,,,,,,,40,0,40
8,,,,,,,45,0,45
9,,,,,,,35,0,35
10,,,,,,,44,0,44
11,,,,,,,40,0,40
12,,,,,,,44,0,44
13,,,,,,,47,0,47
14,,,,,,,42,0,42
15,,,,,,,37,0,37
16,,,,,,,46,0,46
17,,,,,,,43,0,43
18,,,,,,,44,0,44
19,,,,,,,43,0,43
20,,,,,,,43,0,43
21,,,,,,,58,0,58
22,,,,,,,34,0,34
23,,,,,,,49,0,49
24,,,,,,,51,0,51
25,,,,,,,50,0,50
26,,,,,,,47,0,47
27,,,,,,,37,0,37
28,,,,,,,36,0,36
29,,,,,,,52,0,52
30,,,,,,,44,0,44
31,,,,,,,43,0,43
32,,,,,,,30,0,30
33,,,,,,,34,0,34
34,,,,,,,48,0,48
35,,,,,,,50,0,50
36,,,,,,,42,0,42
37,,,,,,,34,0,34
38,,,,,,,35,0,35
39,,,,,,,32,0,32
40,,,,,,,43,0,43
41,,,,,,,47,0,47
42,,,,,,,37,0,37
43,,,,,,,45,0,45
44,,,,,,,44,0,44
45,,,,,,,49,0,49
46,,,,,,,40,0,40
47,,,,,,,36,0,36
48,,,,,,,53,0,53
49,,,,,,,44,0,44
50,,,,,,,52,0,52
51,,,,,,,56,0,56
52,,,,,,,49,0,49
53,,,,,,,46,0,46
54,,,,,,,37,0,37
55,,,,,,,34,0,34
56,,,,,,,38,0,38
57,,,,,,,49,0,49
58,,,,,,,41,0,41
59,,,,,,,45,0,45
60,,,,,,,52,0,52
61,,,,,,,45,0,45
62,,,,,,,32,0,32
63,,,,,,,38,0,38
64,,,,,,,38,0,38
65,,,,,,,56,0,56
66,,,,,,,45,5,40
67,,,,,,,57,1,56
68,,,,,,,50,0,50
69,,,,,,,54,0,54
70,,,,,,,50,0,50
71,,,,,,,48,0,48
72,,,,,,,42,0,42
73,,,,,,,50,0,50
74,,,,,,,39,0,39
75,,,,,,,53,0,53
76,,,,,,,41,0,41
77,,,,,,,49,0,49
78,,,,,,,52,0,52
79,,,,,,,50,0,50
80,,,,,,,51,0,51
81,,,,,,,48,0,48
82,,,,,,,50,0,50
83,,,,,,,39,0,39
84,,,,,,,54,0,54
85,,,,,,,60,0,60
86,,,,,,,47,0,47
87,,,,,,,45,0,45
88,,,,,,,54,0,54
89,,,,,,,45,0,45
90,,,,,,,32,0,32
91,,,,,,,40,0,40
92,,,,,,,53,0,53
93,,,,,,,49,0,49
94,,,,,,,38,0,38
95,,,,,,,40,0,40
96,,,,,,,57,0,57
97,,,,,,,48,0,48
98,,,,,,,44,0,44
99,,,,,,,41,0,41
100,,,,,,,35,0,35
101,,,,,,,57,0,57
102,,,,,,,55,0,55
103,,,,,,,52,5,47
104,,,,,,,51,0,51
105,,,,,,,41,0,41
106,,,,,,,41,0,41
107,,,,,,,47,0,47
108,,,,,,,33,0,33
109,,,,,,,39,0,39
110,,,,,,,56,0,56
111,,,,,,,34,0,34
112,,,,,,,48,0,48
113,,,,,,,40,0,40
114,,,,,,,50,0,50
115,,,,,,,50,0,50
116,,,,,,,43,0,43
117,,,,,,,60,0,60
118,,,,,,,42,0,42
119,,,,,,,46,0,46
120,,,,,,,48,0,48
121,,,,,,,50,0,50
122,,,,,,,40,0,40
123,,,,,,,55,0,55
124,,,,,,,61,0,61
125,,,,,,,39,0,39
126,,,,,,,41,0,41
127,,,,,,,47,0,47
128,,,,,,,46,0,46
129,,,,,,,41,0,41
130,,,,,,,41,0,41
131,,,,,,,33,0,33
132,,,,,,,45,0,45
133,,,,,,,41,0,41
134,,,,,,,39,0,39
135,,,,,,,35,0,35
136,,,,,,,50,0,50
137,,,,,,,48,0,48
138,,,,,,,60,0,60
139,,,,,,,46,0,46
140,,,,,,,63,0,63
141,,,,,,,37,0,37
142,,,,,,,47,0,47
143,,,,,,,49,0,49
144,,,,,,,47,0,47
145,,,,,,,41,0,41
146,,,,,,,51,0,51
147,,,,,,,45,0,45
148,,,,,,,47,0,47
149,,,,,,,48,0,48
150,,,,,,,56,0,56
151,,,,,,,55,0,55
152,,,,,,,47,0,47
153,,,,,,,52,0,52
154,,,,,,,42,0,42
155,,,,,,,48,0,48
156,,,,,,,43,0,43
157,,,,,,,57,0,57
158,,,,,,,49,0,49
159,,,,,,,42,0,42
160,,,,,,,42,0,42
161,,,,,,,48,0,48
162,,,,,,,38,0,38
163,,,,,,,42,0,42
164,,,,,,,47,0,47
165,,,,,,,42,0,42
166,,,,,,,48,0,48
167,,,,,,,36,0,36
168,,,,,,,40,0,40
169,,,,,,,29,0,29
170,,,,,,,49,0,49
171,,,,,,,46,0,46
172,,,,,,,51,0,51
173,,,,,,,46,0,46
174,,,,,,,50,0,50
175,,,,,,,39,0,39
176,,,,,,,39,0,39
177,,,,,,,42,0,42
178,,,,,,,47,0,47
179,,,,,,,46,0,46
180,,,,,,,52,0,52
181,,,,,,,38,0,38
182,,,,,,,29,0,29
183,,,,,,,48,0,48
184,,,,,,,49,0,49
185,,,,,,,45,0,45
186,,,,,,,48,0,48
187,,,,,,,43,0,43
188,,,,,,,39,0,39
189,,,,,,,54,0,54
190,,,,,,,34,0,34
191,,,,,,,35,0,35
192,,,,,,,47,0,47
193,,,,,,,49,0,49
194,,,,,,,46,0,46
195,,,,,,,40,0,40
196,,,,,,,31,0,31
197,,,,,,,49,0,49
198,,,,,,,43,0,43
199,,,,,,,38,0,38
200,,,,,,,52,0,52
201,,,,,,,44,0,44
202,,,,,,,52,0,52
203,,,,,,,39,0,39
204,,,,,,,46,0,46
205,,,,,,,33,0,33
206,,,,,,,44,0,44
207,,,,,,,51,0,51
208,,,,,,,40,0,40
209,,,,,,,47,0,47
210,,,,,,,38,0,38
211,,,,,,,46,0,46
212,,,,,,,49,0,49
213,,,,,,,63,0,63
214,,,,,,,54,0,54
215,,,,,,,51,0,51
216,,,,,,,47,0,47
217,,,,,,,35,0,35
218,,,,,,,44,0,44
219,,,,,,,51,0,51
220,,,,,,,55,0,55
221,,,,,,,43,0,43
222,,,,,,,47,0,47
223,,,,,,,44,0,44
224,,,,,,,38,0,38
225,,,,,,,55,0,55
226,,,,,,,38,0,38
227,,,,,,,42,0,42
228,,,,,,,51,0,51
229,,,,,,,46,0,46
230,,,,,,,59,0,59
231,,,,,,,48,0,48
232,,,,,,,50,0,50
233,,,,,,,37,0,37
234,,,,,,,39,0,39
235,,,,,,,36,0,36
236,,,,,,,42,0,42
237,,,,,,,47,0,47
238,,,,,,,40,0,40
239,,,,,,,50,0,50
240,,,,,,,51,0,51
241,,,,,,,39,0,39
242,,,,,,,54,0,54
243,,,,,,,49,0,49
244,,,,,,,42,0,42
245,,,,,,,47,0,47
246,,,,,,,44,0,44
247,,,,,,,42,0,42
248,,,,,,,49,0,49
249,,,,,,,45,0,45
250,,,,,,,47,0,47
251,,,,,,,52,0,52
252,,,,,,,45,0,45
253,,,,,,,44,0,44
254,,,,,,,40,0,40
255,,,,,,,54,0,54
256,,,,,,,36,3,33
257,,,,,,,47,0,47
258,,,,,,,43,0,43
259,,,,,,,43,0,43
260,,,,,,,47,0,47
261,,,,,,,53,0,53
262,,,,,,,41,0,41
263,,,,,,,43,0,43
264,,,,,,,36,0,36
265,,,,,,,39,0,39
266,,,,,,,54,0,54
267,,,,,,,54,0,54
268,,,,,,,47,0,47
269,,,,,,,58,0,58
270,,,,,,,42,0,42
271,,,,,,,36,0,36
272,,,,,,,50,0,50
273,,,,,,,37,0,37
274,,,,,,,54,0,54
275,,,,,,,33,0,33
276,,,,,,,62,0,62
277,,,,,,,47,0,47
278,,,,,,,42,0,42
279,,,,,,,50,0,50
280,,,,,,,43,0,43
281,,,,,,,48,0,48
282,,,,,,,41,0,41
283,,,,,,,55,0,55
284,,,,,,,40,0,40
285,,,,,,,44,0,44
286,,,,,,,36,0,36
287,,,,,,,45,0,45
288,,,,,,,33,0,33
289,,,,,,,45,0,45
290,,,,,,,44,0,44
291,,,,,,,38,0,38
292,,,,,,,42,0,42
293,,,,,,,39,0,39
294,,,,,,,41,0,41
295,,,,,,,42,0,42
296,,,,,,,42,0,42
297,,,,,,,33,0,33
298,,,,,,,38,0,38
299,,,,,,,46,0,46
300,,,,,,,54,0,54
301,,,,,,,53,0,53
302,,,,,,,41,0,41
303,,,,,,,41,0,41
304,,,,,,,57,0,57
305,,,,,,,47,0,47
306,,,,,,,42,0,42
307,,,,,,,45,0,45
308,,,,,,,48,0,48
309,,,,,,,50,0,50
310,,,,,,,48,0,48
311,,,,,,,47,0,47
312,,,,,,,40,0,40
313,,,,,,,40,0,40
314,,,,,,,37,0,37
315,,,,,,,46,0,46
316,,,,,,,49,0,49
317,,,,,,,47,0,47
318,,,,,,,36,0,36
319,,,,,,,37,0,37
320,,,,,,,44,0,44
321,,,,,,,66,0,66
322,,,,,,,42,0,42
323,,,,,,,51,0,51
324,,,,,,,36,0,36
325,,,,,,,48,0,48
326,,,,,,,32,0,32
327,,,,,,,50,0,50
328,,,,,,,43,0,43
329,,,,,,,48,0,48
330,,,,,,,37,0,37
331,,,,,,,50,0,50
332,,,,,,,41,0,41
333,,,,,,,35,0,35
334,,,,,,,46,0,46
335,,,,,,,48,0,48
336,,,,,,,39,0,39
337,,,,,,,45,0,45
338,,,,,,,59,0,59
339,,,,,,,50,0,50
340,,,,,,,36,0,36
341,,,,,,,45,0,45
342,,,,,,,39,0,39
343,,,,,,,44,0,44
344,,,,,,,36,0,36
345,,,,,,,35,0,35
346,,,,,,,53,0,53
347,,,,,,,50,0,50
348,,,,,,,62,0,62
349,,,,,,,51,0,51
350,,,,,,,48,0,48
351,,,,,,,46,0,46
352,,,,,,,42,0,42
353,,,,,,,50,0,50
354,,,,,,,50,0,50
355,,,,,,,38,0,38
356,,,,,,,44,0,44
357,,,,,,,46,0,46
358,,,,,,,52,0,52
359,,,,,,,42,1,41
360,,,,,,,45,0,45
361,,,,,,,50,0,50
362,,,,,,,44,0,44
363,,,,,,,55,0,55
364,,,,,,,54,0,54
365,,,,,,,52,0,52
366,,,,,,,35,0,35
367,,,,,,,55,0,55
368,,,,,,,42,0,42
369,,,,,,,35,0,35
370,,,,,,,66,0,66
371,,,,,,,56,0,56
372,,,,,,,47,0,47
373,,,,,,,43,0,43
374,,,,,,,47,0,47
375,,,,,,,49,0,49
376,,,,,,,49,0,49
377,,,,,,,55,0,55
378,,,,,,,40,0,40
379,,,,,,,43,0,43
380,,,,,,,49,0,49
381,,,,,,,49,0,49
382,,,,,,,33,0,33
383,,,,,,,34,0,34
384,,,,,,,44,0,44
385,,,,,,,50,0,50
386,,,,,,,38,0,38
387,,,,,,,49,0,49
388,,,,,,,53,0,53
389,,,,,,,52,0,52
390,,,,,,,56,0,56
391,,,,,,,44,0,44
392,,,,,,,39,0,39
393,,,,,,,51,0,51
394,,,,,,,47,0,47
395,,,,,,,49,0,49
396,,,,,,,60,0,60
397,,,,,,,44,0,44
398,,,,,,,53,0,53
399,,,,,,,33,0,33
400,,,,,,,40,0,40
401,,,,,,,37,0,37
402,,,,,,,31,0,31
403,,,,,,,41,0,41
404,,,,,,,47,0,47
405,,,,,,,51,0,51
406,,,,,,,53,0,53
407,,,,,,,55,0,55
408,,,,,,,44,0,44
409,,,,,,,48,0,48
410,,,,,,,48,0,48
411,,,,,,,48,0,48
412,,,,,,,40,0,40
413,,,,,,,61,0,61
414,,,,,,,57,0,57
415,,,,,,,49,0,49
416,,,,,,,42,0,42
417,,,,,,,45,0,45
418,,,,,,,46,0,46
419,,,,,,,38,0,38
420,,,,,,,44,0,44
421,,,,,,,50,0,50
422,,,,,,,48,0,48
423,,,,,,,41,3,38
424,,,,,,,43,0,43
425,,,,,,,47,0,47
426,,,,,,,38,0,38
427,,,,,,,43,0,43
428,,,,,,,50,0,50
429,,,,,,,41,0,41
430,,,,,,,49,0,49
431,,,,,,,46,0,46
432,,,,,,,49,0,49
433,,,,,,,42,0,42
434,,,,,,,48,0,48
435,,,,,,,46,0,46
436,,,,,,,48,0,48
437,,,,,,,52,0,52
438,,,,,,,42,0,42
439,,,,,,,54,0,54
440,,,,,,,38,0,38
441,,,,,,,45,0,45
