,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,4.0,3.0,0.02,False,45,0,45
1,,,,,,,55,0,55
2,,,,,,,60,0,60
3,,,,,,,49,9,40
4,,,,,,,57,13,44
5,,,,,,,43,7,36
6,,,,,,,40,1,39
7,,,,,,,50,0,50
8,,,,,,,34,0,34
9,,,,,,,39,0,39
10,,,,,,,36,0,36
11,,,,,,,51,0,51
12,,,,,,,44,0,44
13,,,,,,,54,0,54
14,,,,,,,63,0,63
15,,,,,,,57,0,57
16,,,,,,,52,0,52
17,,,,,,,42,0,42
18,,,,,,,44,6,38
19,,,,,,,50,6,44
20,,,,,,,53,4,49
21,,,,,,,56,6,50
22,,,,,,,58,8,50
23,,,,,,,53,1,52
24,,,,,,,46,0,46
25,,,,,,,47,0,47
26,,,,,,,37,0,37
27,,,,,,,46,0,46
28,,,,,,,43,0,43
29,,,,,,,42,0,42
30,,,,,,,56,0,56
31,,,,,,,46,0,46
32,,,,,,,42,0,42
33,,,,,,,47,0,47
34,,,,,,,34,0,34
35,,,,,,,36,0,36
36,,,,,,,44,0,44
37,,,,,,,48,0,48
38,,,,,,,43,0,43
39,,,,,,,49,0,49
40,,,,,,,50,0,50
41,,,,,,,59,8,51
42,,,,,,,58,13,45
43,,,,,,,60,11,49
44,,,,,,,45,4,41
45,,,,,,,31,0,31
46,,,,,,,51,0,51
47,,,,,,,50,0,50
48,,,,,,,34,0,34
49,,,,,,,53,0,53
50,,,,,,,46,0,46
51,,,,,,,47,0,47
52,,,,,,,43,0,43
53,,,,,,,43,0,43
54,,,,,,,41,0,41
55,,,,,,,39,0,39
56,,,,,,,39,0,39
57,,,,,,,50,0,50
58,,,,,,,40,0,40
59,,,,,,,50,0,50
60,,,,,,,52,0,52
61,,,,,,,50,1,49
62,,,,,,,53,1,52
63,,,,,,,35,0,35
64,,,,,,,58,0,58
65,,,,,,,44,0,44
66,,,,,,,56,0,56
67,,,,,,,54,6,48
68,,,,,,,42,7,35
69,,,,,,,50,1,49
70,,,,,,,48,0,48
71,,,,,,,38,0,38
72,,,,,,,42,0,42
73,,,,,,,49,0,49
74,,,,,,,51,0,51
75,,,,,,,33,0,33
76,,,,,,,41,0,41
77,,,,,,,43,0,43
78,,,,,,,50,7,43
79,,,,,,,44,10,34
80,,,,,,,64,5,59
81,,,,,,,42,0,42
82,,,,,,,37,0,37
83,,,,,,,50,0,50
84,,,,,,,54,0,54
85,,,,,,,51,0,51
86,,,,,,,50,0,50
87,,,,,,,42,0,42
88,,,,,,,52,0,52
89,,,,,,,45,0,45
90,,,,,,,56,1,55
91,,,,,,,40,0,40
92,,,,,,,35,0,35
93,,,,,,,54,0,54
94,,,,,,,45,0,45
95,,,,,,,57,0,57
96,,,,,,,46,0,46
97,,,,,,,46,0,46
98,,,,,,,56,0,56
99,,,,,,,48,0,48
100,,,,,,,35,0,35
101,,,,,,,35,0,35
102,,,,,,,54,5,49
103,,,,,,,49,3,46
104,,,,,,,37,0,37
105,,,,,,,46,0,46
106,,,,,,,61,0,61
107,,,,,,,42,0,42
108,,,,,,,41,0,41
109,,,,,,,48,0,48
110,,,,,,,36,0,36
111,,,,,,,52,0,52
112,,,,,,,47,0,47
113,,,,,,,45,0,45
114,,,,,,,48,0,48
115,,,,,,,48,0,48
116,,,,,,,45,0,45
117,,,,,,,33,0,33
118,,,,,,,30,0,30
119,,,,,,,56,0,56
120,,,,,,,36,0,36
121,,,,,,,56,0,56
122,,,,,,,52,2,50
123,,,,,,,47,2,45
124,,,,,,,61,0,61
125,,,,,,,61,5,56
126,,,,,,,38,0,38
127,,,,,,,47,0,47
128,,,,,,,40,0,40
129,,,,,,,54,0,54
130,,,,,,,43,0,43
131,,,,,,,43,0,43
132,,,,,,,44,0,44
133,,,,,,,51,0,51
134,,,,,,,42,0,42
135,,,,,,,45,0,45
136,,,,,,,47,0,47
137,,,,,,,50,0,50
138,,,,,,,37,0,37
139,,,,,,,40,0,40
140,,,,,,,33,0,33
141,,,,,,,58,0,58
142,,,,,,,42,0,42
143,,,,,,,42,0,42
144,,,,,,,46,0,46
145,,,,,,,51,0,51
146,,,,,,,47,0,47
147,,,,,,,53,0,53
148,,,,,,,57,1,56
149,,,,,,,56,0,56
150,,,,,,,44,1,43
151,,,,,,,44,0,44
152,,,,,,,44,1,43
153,,,,,,,47,0,47
154,,,,,,,43,0,43
155,,,,,,,43,0,43
156,,,,,,,35,0,35
157,,,,,,,38,0,38
158,,,,,,,49,0,49
159,,,,,,,58,0,58
160,,,,,,,63,0,63
161,,,,,,,34,0,34
162,,,,,,,51,0,51
163,,,,,,,44,0,44
164,,,,,,,50,2,48
165,,,,,,,43,3,40
166,,,,,,,54,1,53
167,,,,,,,40,0,40
168,,,,,,,37,0,37
169,,,,,,,32,0,32
170,,,,,,,59,0,59
171,,,,,,,47,0,47
172,,,,,,,56,0,56
173,,,,,,,44,0,44
174,,,,,,,39,0,39
175,,,,,,,36,0,36
176,,,,,,,46,0,46
177,,,,,,,42,0,42
178,,,,,,,58,0,58
179,,,,,,,49,0,49
180,,,,,,,32,0,32
181,,,,,,,39,0,39
182,,,,,,,45,0,45
183,,,,,,,38,0,38
184,,,,,,,54,0,54
185,,,,,,,52,0,52
186,,,,,,,43,0,43
187,,,,,,,59,0,59
188,,,,,,,39,0,39
189,,,,,,,44,0,44
190,,,,,,,39,0,39
191,,,,,,,52,0,52
192,,,,,,,39,0,39
193,,,,,,,47,0,47
194,,,,,,,41,0,41
195,,,,,,,52,0,52
196,,,,,,,49,0,49
197,,,,,,,46,0,46
198,,,,,,,51,0,51
199,,,,,,,46,0,46
200,,,,,,,35,0,35
201,,,,,,,52,0,52
202,,,,,,,44,0,44
203,,,,,,,44,0,44
204,,,,,,,48,0,48
205,,,,,,,44,0,44
206,,,,,,,47,5,42
207,,,,,,,52,4,48
208,,,,,,,57,1,56
209,,,,,,,38,0,38
210,,,,,,,39,0,39
211,,,,,,,40,0,40
212,,,,,,,45,0,45
213,,,,,,,44,0,44
214,,,,,,,49,0,49
215,,,,,,,47,0,47
216,,,,,,,36,0,36
217,,,,,,,53,0,53
218,,,,,,,34,0,34
219,,,,,,,41,0,41
220,,,,,,,46,0,46
221,,,,,,,55,0,55
222,,,,,,,59,0,59
223,,,,,,,45,0,45
224,,,,,,,47,0,47
225,,,,,,,48,0,48
226,,,,,,,40,0,40
227,,,,,,,47,0,47
228,,,,,,,37,0,37
229,,,,,,,43,0,43
230,,,,,,,44,0,44
231,,,,,,,56,2,54
232,,,,,,,47,0,47
233,,,,,,,39,0,39
234,,,,,,,35,0,35
235,,,,,,,29,0,29
236,,,,,,,53,0,53
237,,,,,,,60,3,57
238,,,,,,,48,4,44
239,,,,,,,42,0,42
240,,,,,,,46,0,46
241,,,,,,,56,0,56
242,,,,,,,51,0,51
243,,,,,,,34,1,33
244,,,,,,,33,0,33
245,,,,,,,41,0,41
246,,,,,,,52,0,52
247,,,,,,,64,0,64
248,,,,,,,54,1,53
249,,,,,,,38,4,34
250,,,,,,,63,0,63
251,,,,,,,51,0,51
252,,,,,,,48,0,48
253,,,,,,,58,0,58
254,,,,,,,58,0,58
255,,,,,,,50,0,50
256,,,,,,,39,0,39
257,,,,,,,39,0,39
258,,,,,,,48,0,48
259,,,,,,,44,0,44
260,,,,,,,49,0,49
261,,,,,,,46,0,46
262,,,,,,,47,0,47
263,,,,,,,48,0,48
264,,,,,,,42,0,42
265,,,,,,,37,0,37
266,,,,,,,55,0,55
267,,,,,,,49,4,45
268,,,,,,,47,0,47
269,,,,,,,42,1,41
270,,,,,,,41,0,41
271,,,,,,,48,0,48
272,,,,,,,51,0,51
273,,,,,,,43,1,42
274,,,,,,,41,0,41
275,,,,,,,48,0,48
276,,,,,,,42,1,41
277,,,,,,,34,0,34
278,,,,,,,37,0,37
279,,,,,,,44,0,44
280,,,,,,,45,0,45
281,,,,,,,47,0,47
282,,,,,,,45,0,45
283,,,,,,,46,0,46
284,,,,,,,52,0,52
285,,,,,,,51,0,51
286,,,,,,,41,0,41
287,,,,,,,40,0,40
288,,,,,,,49,2,47
289,,,,,,,46,2,44
290,,,,,,,56,0,56
291,,,,,,,48,0,48
292,,,,,,,34,0,34
293,,,,,,,39,0,39
294,,,,,,,47,0,47
295,,,,,,,45,0,45
296,,,,,,,41,0,41
297,,,,,,,46,0,46
298,,,,,,,46,0,46
299,,,,,,,56,0,56
300,,,,,,,43,0,43
301,,,,,,,47,0,47
302,,,,,,,45,0,45
303,,,,,,,47,0,47
304,,,,,,,51,0,51
305,,,,,,,55,0,55
306,,,,,,,49,0,49
307,,,,,,,44,0,44
308,,,,,,,49,0,49
309,,,,,,,48,0,48
310,,,,,,,45,0,45
311,,,,,,,53,0,53
312,,,,,,,58,0,58
313,,,,,,,56,0,56
314,,,,,,,50,0,50
315,,,,,,,47,0,47
316,,,,,,,48,0,48
317,,,,,,,37,0,37
318,,,,,,,39,0,39
319,,,,,,,62,0,62
320,,,,,,,54,0,54
321,,,,,,,48,0,48
322,,,,,,,41,0,41
323,,,,,,,49,0,49
324,,,,,,,52,0,52
325,,,,,,,41,1,40
326,,,,,,,45,0,45
327,,,,,,,47,0,47
328,,,,,,,40,0,40
329,,,,,,,50,0,50
330,,,,,,,39,0,39
331,,,,,,,48,0,48
332,,,,,,,41,0,41
333,,,,,,,52,0,52
