,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,6.0,1.0,3.0,0.025,False,55,0,55
1,,,,,,,61,0,61
2,,,,,,,64,0,64
3,,,,,,,65,0,65
4,,,,,,,66,0,66
5,,,,,,,55,0,55
6,,,,,,,55,0,55
7,,,,,,,67,0,67
8,,,,,,,56,0,56
9,,,,,,,59,3,56
10,,,,,,,69,0,69
11,,,,,,,76,0,76
12,,,,,,,71,0,71
13,,,,,,,55,0,55
14,,,,,,,54,0,54
15,,,,,,,65,0,65
16,,,,,,,52,0,52
17,,,,,,,54,0,54
18,,,,,,,63,0,63
19,,,,,,,58,0,58
20,,,,,,,48,0,48
21,,,,,,,51,0,51
22,,,,,,,47,0,47
23,,,,,,,50,0,50
24,,,,,,,67,0,67
25,,,,,,,50,0,50
26,,,,,,,61,0,61
27,,,,,,,66,0,66
28,,,,,,,65,0,65
29,,,,,,,69,0,69
30,,,,,,,46,0,46
31,,,,,,,57,0,57
32,,,,,,,56,0,56
33,,,,,,,76,0,76
34,,,,,,,73,0,73
35,,,,,,,64,0,64
36,,,,,,,51,0,51
37,,,,,,,60,0,60
38,,,,,,,58,0,58
39,,,,,,,55,0,55
40,,,,,,,54,0,54
41,,,,,,,65,0,65
42,,,,,,,72,6,66
43,,,,,,,86,8,78
44,,,,,,,50,4,46
45,,,,,,,60,0,60
46,,,,,,,51,0,51
47,,,,,,,54,1,53
48,,,,,,,56,0,56
49,,,,,,,52,0,52
50,,,,,,,74,0,74
51,,,,,,,62,0,62
52,,,,,,,65,0,65
53,,,,,,,48,0,48
54,,,,,,,60,0,60
55,,,,,,,51,0,51
56,,,,,,,68,0,68
57,,,,,,,66,0,66
58,,,,,,,74,2,72
59,,,,,,,68,0,68
60,,,,,,,66,0,66
61,,,,,,,60,4,56
62,,,,,,,64,2,62
63,,,,,,,62,0,62
64,,,,,,,46,0,46
65,,,,,,,78,0,78
66,,,,,,,57,0,57
67,,,,,,,66,0,66
68,,,,,,,56,0,56
69,,,,,,,62,0,62
70,,,,,,,81,3,78
71,,,,,,,65,1,64
72,,,,,,,52,0,52
73,,,,,,,64,0,64
74,,,,,,,61,0,61
75,,,,,,,56,0,56
76,,,,,,,77,0,77
77,,,,,,,71,0,71
78,,,,,,,75,0,75
79,,,,,,,47,0,47
80,,,,,,,56,0,56
81,,,,,,,67,0,67
82,,,,,,,55,0,55
83,,,,,,,65,0,65
84,,,,,,,65,0,65
85,,,,,,,71,0,71
86,,,,,,,56,0,56
87,,,,,,,54,0,54
