,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,4.0,3.0,0.015,False,31,0,31
1,,,,,,,137,103,34
2,,,,,,,444,412,32
3,,,,,,,825,803,22
4,,,,,,,729,726,3
5,,,,,,,248,246,2
6,,,,,,,83,83,0
7,,,,,,,13,10,3
8,,,,,,,7,0,7
9,,,,,,,36,13,23
10,,,,,,,167,136,31
11,,,,,,,444,421,23
12,,,,,,,707,692,15
13,,,,,,,617,605,12
14,,,,,,,373,372,1
15,,,,,,,102,100,2
16,,,,,,,43,39,4
17,,,,,,,36,29,7
18,,,,,,,87,65,22
19,,,,,,,263,234,29
20,,,,,,,572,550,22
21,,,,,,,613,601,12
22,,,,,,,438,433,5
23,,,,,,,300,296,4
24,,,,,,,160,156,4
25,,,,,,,67,62,5
26,,,,,,,87,71,16
27,,,,,,,175,157,18
28,,,,,,,372,361,11
29,,,,,,,577,559,18
30,,,,,,,491,478,13
31,,,,,,,321,314,7
32,,,,,,,270,261,9
33,,,,,,,146,135,11
34,,,,,,,145,140,5
35,,,,,,,216,200,16
36,,,,,,,387,371,16
37,,,,,,,543,531,12
38,,,,,,,476,468,8
39,,,,,,,316,311,5
40,,,,,,,237,233,4
41,,,,,,,143,138,5
42,,,,,,,91,84,7
43,,,,,,,119,103,16
44,,,,,,,209,189,20
45,,,,,,,368,347,21
46,,,,,,,527,512,15
47,,,,,,,500,491,9
48,,,,,,,366,360,6
49,,,,,,,211,206,5
50,,,,,,,124,114,10
51,,,,,,,101,92,9
52,,,,,,,130,108,22
53,,,,,,,277,258,19
54,,,,,,,478,458,20
55,,,,,,,524,509,15
56,,,,,,,415,406,9
57,,,,,,,282,279,3
58,,,,,,,225,217,8
59,,,,,,,164,159,5
60,,,,,,,99,88,11
61,,,,,,,125,107,18
62,,,,,,,169,144,25
63,,,,,,,374,354,20
64,,,,,,,579,564,15
65,,,,,,,527,519,8
66,,,,,,,319,313,6
67,,,,,,,185,178,7
68,,,,,,,97,95,2
69,,,,,,,46,37,9
70,,,,,,,40,26,14
71,,,,,,,147,121,26
72,,,,,,,366,339,27
73,,,,,,,601,582,19
74,,,,,,,676,663,13
75,,,,,,,470,465,5
76,,,,,,,172,171,1
77,,,,,,,34,30,4
78,,,,,,,9,1,8
79,,,,,,,28,10,18
80,,,,,,,136,110,26
81,,,,,,,343,313,30
82,,,,,,,567,548,19
83,,,,,,,627,619,8
84,,,,,,,519,517,2
85,,,,,,,237,236,1
86,,,,,,,48,44,4
87,,,,,,,12,6,6
88,,,,,,,35,17,18
89,,,,,,,162,131,31
90,,,,,,,460,432,28
91,,,,,,,593,572,21
92,,,,,,,658,647,11
93,,,,,,,446,445,1
94,,,,,,,122,121,1
95,,,,,,,20,16,4
96,,,,,,,12,0,12
97,,,,,,,64,49,15
98,,,,,,,258,228,30
99,,,,,,,550,527,23
100,,,,,,,669,650,19
101,,,,,,,478,468,10
102,,,,,,,294,292,2
103,,,,,,,142,138,4
104,,,,,,,55,51,4
105,,,,,,,90,75,15
106,,,,,,,203,190,13
107,,,,,,,331,309,22
108,,,,,,,441,418,23
109,,,,,,,509,502,7
110,,,,,,,418,412,6
111,,,,,,,251,246,5
112,,,,,,,138,132,6
113,,,,,,,88,72,16
114,,,,,,,138,128,10
115,,,,,,,285,266,19
116,,,,,,,418,395,23
117,,,,,,,413,398,15
118,,,,,,,471,462,9
119,,,,,,,334,333,1
120,,,,,,,211,209,2
121,,,,,,,129,125,4
122,,,,,,,103,87,16
123,,,,,,,103,86,17
124,,,,,,,235,212,23
125,,,,,,,508,481,27
126,,,,,,,605,593,12
127,,,,,,,435,429,6
128,,,,,,,248,244,4
129,,,,,,,160,156,4
130,,,,,,,118,112,6
131,,,,,,,90,78,12
132,,,,,,,94,67,27
133,,,,,,,180,156,24
134,,,,,,,414,391,23
135,,,,,,,675,664,11
136,,,,,,,608,601,7
137,,,,,,,353,351,2
138,,,,,,,127,124,3
139,,,,,,,54,50,4
140,,,,,,,41,33,8
141,,,,,,,82,62,20
142,,,,,,,164,139,25
143,,,,,,,428,399,29
144,,,,,,,578,562,16
145,,,,,,,582,571,11
146,,,,,,,433,428,5
147,,,,,,,163,160,3
148,,,,,,,57,52,5
149,,,,,,,39,35,4
150,,,,,,,42,18,24
151,,,,,,,188,155,33
152,,,,,,,510,494,16
153,,,,,,,694,681,13
154,,,,,,,460,455,5
155,,,,,,,232,231,1
156,,,,,,,161,158,3
157,,,,,,,112,107,5
158,,,,,,,71,60,11
159,,,,,,,87,67,20
160,,,,,,,218,197,21
161,,,,,,,425,400,25
162,,,,,,,519,507,12
163,,,,,,,498,487,11
164,,,,,,,370,364,6
165,,,,,,,252,247,5
166,,,,,,,105,103,2
167,,,,,,,54,50,4
168,,,,,,,45,24,21
169,,,,,,,100,70,30
170,,,,,,,389,367,22
171,,,,,,,657,643,14
172,,,,,,,548,541,7
