,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,4.0,3.0,0.02,False,52,0,52
1,,,,,,,297,241,56
2,,,,,,,912,889,23
3,,,,,,,851,845,6
4,,,,,,,304,303,1
5,,,,,,,71,71,0
6,,,,,,,14,12,2
7,,,,,,,5,1,4
8,,,,,,,25,0,25
9,,,,,,,111,65,46
10,,,,,,,459,432,27
11,,,,,,,793,771,22
12,,,,,,,749,743,6
13,,,,,,,299,299,0
14,,,,,,,64,63,1
15,,,,,,,4,3,1
16,,,,,,,14,0,14
17,,,,,,,70,53,17
18,,,,,,,277,241,36
19,,,,,,,586,557,29
20,,,,,,,891,875,16
21,,,,,,,537,532,5
22,,,,,,,117,117,0
23,,,,,,,10,9,1
24,,,,,,,9,1,8
25,,,,,,,28,2,26
26,,,,,,,199,175,24
27,,,,,,,564,531,33
28,,,,,,,745,727,18
29,,,,,,,622,613,9
30,,,,,,,271,270,1
31,,,,,,,54,54,0
32,,,,,,,15,12,3
33,,,,,,,23,14,9
34,,,,,,,116,81,35
35,,,,,,,380,348,32
36,,,,,,,788,764,24
37,,,,,,,691,681,10
38,,,,,,,345,343,2
39,,,,,,,122,121,1
40,,,,,,,35,30,5
41,,,,,,,42,31,11
42,,,,,,,102,85,17
43,,,,,,,257,228,29
44,,,,,,,534,508,26
45,,,,,,,650,633,17
46,,,,,,,588,585,3
47,,,,,,,293,293,0
48,,,,,,,41,39,2
49,,,,,,,10,5,5
50,,,,,,,17,0,17
51,,,,,,,115,83,32
52,,,,,,,325,300,25
53,,,,,,,642,615,27
54,,,,,,,703,693,10
55,,,,,,,529,528,1
56,,,,,,,120,119,1
57,,,,,,,43,41,2
58,,,,,,,17,9,8
59,,,,,,,60,33,27
60,,,,,,,263,234,29
61,,,,,,,501,480,21
62,,,,,,,703,688,15
63,,,,,,,625,613,12
64,,,,,,,258,253,5
65,,,,,,,65,62,3
66,,,,,,,23,20,3
67,,,,,,,18,3,15
68,,,,,,,83,61,22
69,,,,,,,368,321,47
70,,,,,,,695,656,39
71,,,,,,,777,767,10
72,,,,,,,353,347,6
73,,,,,,,155,154,1
74,,,,,,,54,51,3
75,,,,,,,19,3,16
76,,,,,,,114,90,24
77,,,,,,,323,300,23
78,,,,,,,583,560,23
79,,,,,,,683,666,17
80,,,,,,,499,497,2
81,,,,,,,186,186,0
82,,,,,,,65,65,0
83,,,,,,,37,29,8
84,,,,,,,40,15,25
85,,,,,,,205,180,25
86,,,,,,,523,489,34
87,,,,,,,746,730,16
88,,,,,,,508,495,13
89,,,,,,,293,291,2
90,,,,,,,143,140,3
91,,,,,,,41,38,3
92,,,,,,,26,6,20
93,,,,,,,112,92,20
94,,,,,,,391,363,28
95,,,,,,,625,597,28
96,,,,,,,697,680,17
97,,,,,,,341,332,9
98,,,,,,,202,200,2
99,,,,,,,88,87,1
100,,,,,,,40,27,13
101,,,,,,,73,57,16
102,,,,,,,218,185,33
103,,,,,,,536,493,43
104,,,,,,,745,731,14
105,,,,,,,496,484,12
106,,,,,,,285,280,5
107,,,,,,,128,128,0
108,,,,,,,21,11,10
109,,,,,,,80,66,14
110,,,,,,,216,192,24
111,,,,,,,396,370,26
112,,,,,,,598,570,28
113,,,,,,,566,555,11
114,,,,,,,306,298,8
115,,,,,,,192,186,6
116,,,,,,,113,107,6
117,,,,,,,108,96,12
118,,,,,,,159,143,16
119,,,,,,,318,296,22
120,,,,,,,529,507,22
121,,,,,,,553,536,17
122,,,,,,,462,454,8
123,,,,,,,298,294,4
124,,,,,,,105,99,6
125,,,,,,,83,68,15
126,,,,,,,165,144,21
127,,,,,,,303,282,21
128,,,,,,,368,343,25
129,,,,,,,493,469,24
130,,,,,,,514,505,9
131,,,,,,,362,352,10
132,,,,,,,183,181,2
133,,,,,,,48,38,10
134,,,,,,,62,42,20
135,,,,,,,246,227,19
136,,,,,,,435,409,26
137,,,,,,,533,505,28
138,,,,,,,521,505,16
139,,,,,,,353,345,8
140,,,,,,,200,198,2
141,,,,,,,95,88,7
142,,,,,,,86,72,14
143,,,,,,,180,159,21
144,,,,,,,390,373,17
145,,,,,,,500,472,28
146,,,,,,,550,536,14
147,,,,,,,420,413,7
148,,,,,,,203,198,5
149,,,,,,,132,126,6
150,,,,,,,90,78,12
151,,,,,,,157,141,16
152,,,,,,,376,350,26
153,,,,,,,527,512,15
154,,,,,,,499,485,14
155,,,,,,,421,413,8
156,,,,,,,267,264,3
157,,,,,,,134,129,5
158,,,,,,,92,76,16
159,,,,,,,200,176,24
160,,,,,,,416,397,19
161,,,,,,,544,523,21
162,,,,,,,501,484,17
163,,,,,,,397,386,11
164,,,,,,,255,247,8
165,,,,,,,160,157,3
166,,,,,,,116,109,7
167,,,,,,,138,120,18
168,,,,,,,242,217,25
169,,,,,,,447,426,21
170,,,,,,,653,633,20
171,,,,,,,441,437,4
172,,,,,,,314,306,8
173,,,,,,,174,171,3
174,,,,,,,99,90,9
175,,,,,,,148,141,7
176,,,,,,,203,183,20
177,,,,,,,286,262,24
178,,,,,,,497,483,14
179,,,,,,,603,588,15
180,,,,,,,428,421,7
181,,,,,,,194,190,4
182,,,,,,,80,72,8
183,,,,,,,82,68,14
184,,,,,,,196,179,17
185,,,,,,,306,282,24
186,,,,,,,385,359,26
187,,,,,,,545,524,21
188,,,,,,,541,528,13
189,,,,,,,336,333,3
190,,,,,,,103,99,4
191,,,,,,,34,17,17
192,,,,,,,99,83,16
193,,,,,,,232,205,27
194,,,,,,,431,404,27
195,,,,,,,510,486,24
196,,,,,,,530,518,12
197,,,,,,,431,427,4
198,,,,,,,188,185,3
199,,,,,,,59,53,6
200,,,,,,,81,65,16
201,,,,,,,209,187,22
202,,,,,,,356,332,24
203,,,,,,,430,400,30
204,,,,,,,546,532,14
205,,,,,,,518,513,5
206,,,,,,,298,297,1
207,,,,,,,67,61,6
208,,,,,,,46,36,10
209,,,,,,,157,133,24
210,,,,,,,343,316,27
211,,,,,,,486,461,25
212,,,,,,,600,584,16
213,,,,,,,503,497,6
214,,,,,,,206,202,4
215,,,,,,,129,125,4
216,,,,,,,35,30,5
217,,,,,,,45,32,13
218,,,,,,,154,123,31
219,,,,,,,393,366,27
220,,,,,,,614,586,28
221,,,,,,,680,669,11
222,,,,,,,337,335,2
223,,,,,,,174,170,4
224,,,,,,,112,102,10
225,,,,,,,76,67,9
226,,,,,,,175,165,10
227,,,,,,,271,241,30
228,,,,,,,440,417,23
229,,,,,,,502,490,12
230,,,,,,,347,339,8
231,,,,,,,280,274,6
232,,,,,,,201,192,9
233,,,,,,,148,132,16
234,,,,,,,205,186,19
235,,,,,,,317,298,19
236,,,,,,,345,320,25
237,,,,,,,373,357,16
238,,,,,,,462,446,16
239,,,,,,,406,393,13
240,,,,,,,256,247,9
241,,,,,,,130,119,11
242,,,,,,,112,91,21
243,,,,,,,264,234,30
244,,,,,,,379,361,18
245,,,,,,,495,480,15
246,,,,,,,419,403,16
247,,,,,,,365,352,13
248,,,,,,,296,289,7
249,,,,,,,165,154,11
250,,,,,,,119,103,16
251,,,,,,,203,184,19
252,,,,,,,337,312,25
253,,,,,,,488,476,12
254,,,,,,,477,468,9
255,,,,,,,426,419,7
256,,,,,,,281,270,11
257,,,,,,,166,157,9
258,,,,,,,111,104,7
259,,,,,,,118,92,26
260,,,,,,,256,241,15
261,,,,,,,487,460,27
262,,,,,,,517,497,20
263,,,,,,,539,530,9
264,,,,,,,304,300,4
