,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,5.0,6.0,3.0,0.02,False,51,0,51
1,,,,,,,49,0,49
2,,,,,,,53,0,53
3,,,,,,,54,9,45
4,,,,,,,69,14,55
5,,,,,,,57,14,43
6,,,,,,,50,5,45
7,,,,,,,48,0,48
8,,,,,,,37,1,36
9,,,,,,,41,0,41
10,,,,,,,28,0,28
11,,,,,,,45,0,45
12,,,,,,,51,0,51
13,,,,,,,37,0,37
14,,,,,,,36,0,36
15,,,,,,,55,0,55
16,,,,,,,43,0,43
17,,,,,,,46,0,46
18,,,,,,,49,0,49
19,,,,,,,42,0,42
20,,,,,,,52,0,52
21,,,,,,,38,1,37
22,,,,,,,37,0,37
23,,,,,,,41,0,41
24,,,,,,,44,0,44
25,,,,,,,42,0,42
26,,,,,,,47,0,47
27,,,,,,,41,0,41
28,,,,,,,46,2,44
29,,,,,,,36,1,35
30,,,,,,,37,0,37
31,,,,,,,40,0,40
32,,,,,,,45,0,45
33,,,,,,,57,0,57
34,,,,,,,44,0,44
35,,,,,,,41,0,41
36,,,,,,,34,0,34
37,,,,,,,41,0,41
38,,,,,,,50,0,50
39,,,,,,,45,0,45
40,,,,,,,46,0,46
41,,,,,,,41,1,40
42,,,,,,,42,0,42
43,,,,,,,32,0,32
44,,,,,,,43,0,43
45,,,,,,,48,8,40
46,,,,,,,55,12,43
47,,,,,,,61,12,49
48,,,,,,,55,17,38
49,,,,,,,63,18,45
50,,,,,,,64,19,45
51,,,,,,,74,29,45
52,,,,,,,75,33,42
53,,,,,,,81,42,39
54,,,,,,,76,44,32
55,,,,,,,92,54,38
56,,,,,,,94,60,34
57,,,,,,,92,62,30
58,,,,,,,109,63,46
59,,,,,,,107,66,41
60,,,,,,,113,77,36
61,,,,,,,99,66,33
62,,,,,,,105,64,41
63,,,,,,,93,65,28
64,,,,,,,92,65,27
65,,,,,,,110,67,43
66,,,,,,,99,70,29
67,,,,,,,95,53,42
68,,,,,,,82,45,37
69,,,,,,,79,41,38
70,,,,,,,86,41,45
71,,,,,,,55,27,28
72,,,,,,,60,15,45
73,,,,,,,48,11,37
74,,,,,,,45,5,40
75,,,,,,,39,0,39
76,,,,,,,44,0,44
77,,,,,,,48,0,48
78,,,,,,,43,0,43
79,,,,,,,51,0,51
80,,,,,,,40,0,40
81,,,,,,,41,0,41
82,,,,,,,51,0,51
83,,,,,,,38,0,38
84,,,,,,,39,0,39
85,,,,,,,43,0,43
86,,,,,,,48,0,48
87,,,,,,,61,0,61
88,,,,,,,35,0,35
89,,,,,,,39,0,39
90,,,,,,,39,0,39
91,,,,,,,46,0,46
92,,,,,,,43,0,43
93,,,,,,,52,0,52
94,,,,,,,44,4,40
95,,,,,,,41,0,41
96,,,,,,,50,0,50
97,,,,,,,53,1,52
98,,,,,,,41,1,40
99,,,,,,,37,0,37
100,,,,,,,51,0,51
101,,,,,,,51,0,51
102,,,,,,,48,0,48
103,,,,,,,43,0,43
104,,,,,,,41,0,41
105,,,,,,,48,0,48
106,,,,,,,55,0,55
107,,,,,,,44,1,43
108,,,,,,,45,0,45
109,,,,,,,55,1,54
110,,,,,,,37,0,37
111,,,,,,,39,0,39
112,,,,,,,50,0,50
113,,,,,,,34,0,34
114,,,,,,,33,0,33
115,,,,,,,45,0,45
116,,,,,,,47,0,47
117,,,,,,,50,0,50
118,,,,,,,55,3,52
119,,,,,,,58,8,50
120,,,,,,,56,4,52
121,,,,,,,46,0,46
122,,,,,,,53,0,53
123,,,,,,,48,0,48
124,,,,,,,46,0,46
125,,,,,,,49,0,49
126,,,,,,,37,0,37
127,,,,,,,35,0,35
128,,,,,,,34,0,34
129,,,,,,,51,0,51
130,,,,,,,51,1,50
131,,,,,,,50,1,49
132,,,,,,,43,0,43
133,,,,,,,48,0,48
134,,,,,,,50,0,50
135,,,,,,,38,0,38
136,,,,,,,43,0,43
137,,,,,,,44,0,44
138,,,,,,,48,0,48
139,,,,,,,45,0,45
140,,,,,,,43,0,43
141,,,,,,,52,0,52
142,,,,,,,42,0,42
143,,,,,,,52,0,52
144,,,,,,,49,0,49
145,,,,,,,35,0,35
146,,,,,,,42,0,42
147,,,,,,,58,1,57
148,,,,,,,37,0,37
149,,,,,,,45,0,45
150,,,,,,,41,0,41
151,,,,,,,34,0,34
152,,,,,,,47,0,47
153,,,,,,,44,2,42
154,,,,,,,39,0,39
155,,,,,,,34,0,34
156,,,,,,,38,0,38
157,,,,,,,40,0,40
158,,,,,,,42,0,42
159,,,,,,,43,0,43
160,,,,,,,53,1,52
161,,,,,,,40,0,40
162,,,,,,,45,0,45
163,,,,,,,47,0,47
164,,,,,,,43,0,43
165,,,,,,,55,0,55
166,,,,,,,44,0,44
167,,,,,,,45,0,45
168,,,,,,,33,0,33
169,,,,,,,29,0,29
170,,,,,,,32,0,32
171,,,,,,,39,0,39
172,,,,,,,42,0,42
173,,,,,,,45,0,45
174,,,,,,,43,0,43
175,,,,,,,48,0,48
176,,,,,,,46,0,46
177,,,,,,,26,0,26
178,,,,,,,36,0,36
179,,,,,,,34,0,34
180,,,,,,,40,0,40
181,,,,,,,51,0,51
182,,,,,,,46,0,46
183,,,,,,,39,0,39
184,,,,,,,59,0,59
185,,,,,,,41,0,41
186,,,,,,,54,0,54
187,,,,,,,44,3,41
188,,,,,,,53,0,53
189,,,,,,,52,0,52
190,,,,,,,42,0,42
191,,,,,,,40,0,40
192,,,,,,,39,0,39
193,,,,,,,29,0,29
194,,,,,,,39,0,39
195,,,,,,,47,0,47
196,,,,,,,48,0,48
197,,,,,,,28,0,28
198,,,,,,,42,0,42
199,,,,,,,47,0,47
200,,,,,,,42,0,42
201,,,,,,,50,0,50
202,,,,,,,44,0,44
203,,,,,,,49,0,49
204,,,,,,,36,0,36
205,,,,,,,34,0,34
206,,,,,,,47,0,47
207,,,,,,,60,0,60
208,,,,,,,32,1,31
209,,,,,,,37,0,37
210,,,,,,,56,0,56
211,,,,,,,41,0,41
212,,,,,,,50,0,50
213,,,,,,,47,2,45
214,,,,,,,39,0,39
215,,,,,,,47,0,47
216,,,,,,,38,1,37
217,,,,,,,53,0,53
218,,,,,,,35,0,35
219,,,,,,,40,0,40
220,,,,,,,46,0,46
221,,,,,,,43,0,43
222,,,,,,,46,0,46
223,,,,,,,43,0,43
224,,,,,,,46,0,46
225,,,,,,,65,0,65
226,,,,,,,46,0,46
227,,,,,,,45,0,45
228,,,,,,,49,0,49
229,,,,,,,44,1,43
230,,,,,,,51,5,46
231,,,,,,,55,4,51
232,,,,,,,40,1,39
233,,,,,,,39,0,39
234,,,,,,,34,0,34
235,,,,,,,48,3,45
236,,,,,,,58,5,53
237,,,,,,,40,5,35
238,,,,,,,36,1,35
239,,,,,,,41,0,41
240,,,,,,,42,0,42
241,,,,,,,47,0,47
242,,,,,,,57,0,57
243,,,,,,,38,0,38
244,,,,,,,35,0,35
245,,,,,,,56,0,56
246,,,,,,,52,0,52
247,,,,,,,45,3,42
248,,,,,,,52,0,52
249,,,,,,,38,0,38
250,,,,,,,53,0,53
251,,,,,,,45,0,45
252,,,,,,,52,0,52
253,,,,,,,47,0,47
254,,,,,,,43,0,43
255,,,,,,,50,0,50
256,,,,,,,42,2,40
257,,,,,,,29,0,29
258,,,,,,,53,0,53
259,,,,,,,33,0,33
260,,,,,,,35,0,35
261,,,,,,,38,0,38
262,,,,,,,48,0,48
263,,,,,,,49,0,49
264,,,,,,,56,0,56
265,,,,,,,37,0,37
266,,,,,,,33,0,33
267,,,,,,,34,0,34
268,,,,,,,37,0,37
269,,,,,,,45,0,45
270,,,,,,,43,0,43
271,,,,,,,43,0,43
272,,,,,,,36,0,36
273,,,,,,,39,0,39
274,,,,,,,34,0,34
275,,,,,,,39,0,39
276,,,,,,,42,0,42
277,,,,,,,55,0,55
278,,,,,,,57,1,56
279,,,,,,,52,0,52
280,,,,,,,44,0,44
281,,,,,,,39,0,39
282,,,,,,,44,0,44
283,,,,,,,53,0,53
284,,,,,,,47,0,47
285,,,,,,,44,0,44
286,,,,,,,34,0,34
287,,,,,,,34,0,34
288,,,,,,,51,0,51
289,,,,,,,38,0,38
290,,,,,,,45,0,45
291,,,,,,,37,0,37
292,,,,,,,58,0,58
293,,,,,,,51,0,51
294,,,,,,,61,0,61
295,,,,,,,42,1,41
296,,,,,,,34,0,34
297,,,,,,,40,0,40
298,,,,,,,55,0,55
299,,,,,,,39,0,39
300,,,,,,,48,0,48
301,,,,,,,40,0,40
302,,,,,,,45,0,45
303,,,,,,,37,0,37
304,,,,,,,35,0,35
305,,,,,,,43,0,43
306,,,,,,,52,1,51
307,,,,,,,47,0,47
