,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,6.0,2.0,3.0,0.015,False,46,0,46
1,,,,,,,34,0,34
2,,,,,,,46,0,46
3,,,,,,,31,0,31
4,,,,,,,34,0,34
5,,,,,,,46,0,46
6,,,,,,,44,0,44
7,,,,,,,29,0,29
8,,,,,,,36,0,36
9,,,,,,,36,0,36
10,,,,,,,44,0,44
11,,,,,,,34,0,34
12,,,,,,,36,0,36
13,,,,,,,37,0,37
14,,,,,,,36,0,36
15,,,,,,,31,0,31
16,,,,,,,37,0,37
17,,,,,,,36,0,36
18,,,,,,,35,0,35
19,,,,,,,43,0,43
20,,,,,,,45,0,45
21,,,,,,,48,1,47
22,,,,,,,29,0,29
23,,,,,,,35,0,35
24,,,,,,,32,0,32
25,,,,,,,34,0,34
26,,,,,,,42,0,42
27,,,,,,,37,0,37
28,,,,,,,32,0,32
29,,,,,,,40,0,40
30,,,,,,,28,0,28
31,,,,,,,35,0,35
32,,,,,,,42,0,42
33,,,,,,,36,0,36
34,,,,,,,32,0,32
35,,,,,,,38,0,38
36,,,,,,,41,0,41
37,,,,,,,39,0,39
38,,,,,,,23,0,23
39,,,,,,,38,0,38
40,,,,,,,23,0,23
41,,,,,,,45,0,45
42,,,,,,,37,0,37
43,,,,,,,37,0,37
44,,,,,,,34,0,34
45,,,,,,,35,0,35
46,,,,,,,34,0,34
47,,,,,,,35,0,35
48,,,,,,,40,0,40
49,,,,,,,38,0,38
50,,,,,,,40,0,40
51,,,,,,,39,0,39
52,,,,,,,42,0,42
53,,,,,,,30,0,30
54,,,,,,,43,0,43
55,,,,,,,33,0,33
56,,,,,,,36,0,36
57,,,,,,,40,0,40
58,,,,,,,35,0,35
59,,,,,,,35,0,35
60,,,,,,,39,0,39
61,,,,,,,37,0,37
62,,,,,,,41,0,41
63,,,,,,,29,0,29
64,,,,,,,31,0,31
65,,,,,,,37,0,37
66,,,,,,,37,0,37
67,,,,,,,28,0,28
68,,,,,,,41,0,41
69,,,,,,,34,0,34
70,,,,,,,47,0,47
71,,,,,,,30,0,30
72,,,,,,,29,0,29
73,,,,,,,35,0,35
74,,,,,,,37,0,37
75,,,,,,,34,0,34
76,,,,,,,31,0,31
77,,,,,,,35,0,35
78,,,,,,,35,0,35
79,,,,,,,39,0,39
80,,,,,,,38,0,38
81,,,,,,,39,0,39
82,,,,,,,40,0,40
83,,,,,,,35,0,35
84,,,,,,,46,0,46
85,,,,,,,32,0,32
86,,,,,,,34,0,34
87,,,,,,,34,0,34
88,,,,,,,30,0,30
89,,,,,,,30,0,30
90,,,,,,,41,0,41
91,,,,,,,33,0,33
92,,,,,,,25,0,25
93,,,,,,,38,0,38
94,,,,,,,35,0,35
95,,,,,,,45,0,45
96,,,,,,,44,0,44
97,,,,,,,30,0,30
98,,,,,,,36,0,36
99,,,,,,,35,0,35
100,,,,,,,40,0,40
101,,,,,,,46,0,46
102,,,,,,,38,0,38
103,,,,,,,24,0,24
104,,,,,,,30,0,30
105,,,,,,,31,0,31
106,,,,,,,34,0,34
107,,,,,,,38,0,38
108,,,,,,,37,0,37
109,,,,,,,37,0,37
110,,,,,,,35,0,35
111,,,,,,,31,0,31
112,,,,,,,33,0,33
113,,,,,,,32,0,32
114,,,,,,,35,0,35
115,,,,,,,36,0,36
116,,,,,,,47,0,47
117,,,,,,,42,0,42
118,,,,,,,37,0,37
119,,,,,,,34,0,34
120,,,,,,,35,0,35
121,,,,,,,38,0,38
122,,,,,,,30,0,30
123,,,,,,,36,0,36
124,,,,,,,23,0,23
125,,,,,,,26,0,26
126,,,,,,,35,0,35
127,,,,,,,42,0,42
128,,,,,,,34,0,34
129,,,,,,,36,0,36
130,,,,,,,29,0,29
131,,,,,,,27,0,27
132,,,,,,,36,0,36
133,,,,,,,44,0,44
134,,,,,,,38,0,38
135,,,,,,,26,0,26
136,,,,,,,33,0,33
137,,,,,,,49,0,49
138,,,,,,,36,0,36
139,,,,,,,40,0,40
140,,,,,,,35,0,35
141,,,,,,,38,0,38
142,,,,,,,26,0,26
143,,,,,,,46,0,46
144,,,,,,,43,0,43
145,,,,,,,36,0,36
146,,,,,,,36,0,36
147,,,,,,,31,0,31
148,,,,,,,45,0,45
149,,,,,,,38,0,38
150,,,,,,,32,0,32
151,,,,,,,35,0,35
152,,,,,,,26,0,26
153,,,,,,,39,0,39
154,,,,,,,41,0,41
155,,,,,,,30,0,30
156,,,,,,,27,0,27
157,,,,,,,32,0,32
158,,,,,,,29,0,29
159,,,,,,,41,0,41
160,,,,,,,47,0,47
161,,,,,,,30,0,30
162,,,,,,,40,0,40
163,,,,,,,40,0,40
164,,,,,,,34,0,34
165,,,,,,,32,0,32
166,,,,,,,43,0,43
167,,,,,,,37,0,37
168,,,,,,,38,0,38
169,,,,,,,31,0,31
170,,,,,,,34,0,34
171,,,,,,,44,0,44
172,,,,,,,39,0,39
173,,,,,,,30,0,30
174,,,,,,,32,0,32
175,,,,,,,28,0,28
176,,,,,,,36,0,36
177,,,,,,,36,0,36
178,,,,,,,24,0,24
179,,,,,,,38,0,38
180,,,,,,,31,0,31
181,,,,,,,41,0,41
182,,,,,,,40,0,40
183,,,,,,,37,0,37
184,,,,,,,33,0,33
185,,,,,,,39,0,39
186,,,,,,,39,0,39
187,,,,,,,36,0,36
188,,,,,,,40,0,40
189,,,,,,,32,0,32
190,,,,,,,44,0,44
191,,,,,,,37,0,37
192,,,,,,,38,0,38
193,,,,,,,32,0,32
194,,,,,,,38,0,38
195,,,,,,,39,0,39
196,,,,,,,40,0,40
197,,,,,,,38,0,38
198,,,,,,,34,0,34
199,,,,,,,31,0,31
200,,,,,,,38,0,38
201,,,,,,,35,0,35
202,,,,,,,40,0,40
203,,,,,,,27,0,27
204,,,,,,,36,0,36
205,,,,,,,36,0,36
206,,,,,,,37,0,37
207,,,,,,,25,0,25
208,,,,,,,36,0,36
209,,,,,,,28,0,28
210,,,,,,,36,0,36
211,,,,,,,33,0,33
212,,,,,,,36,0,36
213,,,,,,,30,0,30
214,,,,,,,21,0,21
215,,,,,,,30,0,30
216,,,,,,,40,0,40
217,,,,,,,33,0,33
218,,,,,,,37,0,37
219,,,,,,,34,0,34
220,,,,,,,38,0,38
221,,,,,,,33,0,33
222,,,,,,,31,0,31
223,,,,,,,40,1,39
224,,,,,,,41,0,41
225,,,,,,,32,0,32
226,,,,,,,31,0,31
227,,,,,,,47,0,47
228,,,,,,,35,0,35
229,,,,,,,29,0,29
230,,,,,,,26,0,26
231,,,,,,,29,0,29
232,,,,,,,25,0,25
233,,,,,,,45,0,45
234,,,,,,,32,0,32
235,,,,,,,38,0,38
236,,,,,,,32,0,32
237,,,,,,,43,0,43
238,,,,,,,34,0,34
239,,,,,,,30,0,30
240,,,,,,,41,0,41
241,,,,,,,30,0,30
242,,,,,,,21,0,21
243,,,,,,,34,0,34
244,,,,,,,30,0,30
245,,,,,,,39,0,39
246,,,,,,,33,0,33
247,,,,,,,39,0,39
248,,,,,,,44,0,44
249,,,,,,,39,0,39
250,,,,,,,32,0,32
251,,,,,,,32,0,32
252,,,,,,,39,0,39
253,,,,,,,34,0,34
254,,,,,,,42,0,42
255,,,,,,,50,0,50
256,,,,,,,36,0,36
257,,,,,,,36,0,36
258,,,,,,,36,0,36
259,,,,,,,46,0,46
260,,,,,,,33,0,33
261,,,,,,,33,0,33
262,,,,,,,37,0,37
263,,,,,,,41,0,41
264,,,,,,,47,0,47
265,,,,,,,31,0,31
266,,,,,,,31,0,31
267,,,,,,,34,0,34
268,,,,,,,33,0,33
269,,,,,,,32,0,32
270,,,,,,,34,0,34
271,,,,,,,31,0,31
272,,,,,,,34,0,34
273,,,,,,,35,0,35
274,,,,,,,38,0,38
275,,,,,,,38,0,38
276,,,,,,,48,0,48
277,,,,,,,26,0,26
278,,,,,,,48,0,48
279,,,,,,,25,0,25
280,,,,,,,38,0,38
281,,,,,,,33,0,33
282,,,,,,,27,0,27
283,,,,,,,42,0,42
284,,,,,,,30,0,30
285,,,,,,,35,0,35
286,,,,,,,41,0,41
287,,,,,,,26,0,26
288,,,,,,,22,0,22
289,,,,,,,43,0,43
290,,,,,,,26,0,26
291,,,,,,,37,0,37
292,,,,,,,31,0,31
293,,,,,,,38,0,38
294,,,,,,,33,0,33
295,,,,,,,45,0,45
296,,,,,,,30,0,30
297,,,,,,,28,0,28
298,,,,,,,26,0,26
299,,,,,,,38,0,38
300,,,,,,,36,0,36
301,,,,,,,42,0,42
302,,,,,,,27,0,27
303,,,,,,,28,0,28
304,,,,,,,33,0,33
305,,,,,,,33,0,33
306,,,,,,,34,0,34
307,,,,,,,37,0,37
308,,,,,,,32,0,32
309,,,,,,,33,0,33
310,,,,,,,38,0,38
311,,,,,,,41,0,41
312,,,,,,,32,0,32
313,,,,,,,35,0,35
314,,,,,,,28,0,28
315,,,,,,,36,0,36
316,,,,,,,34,0,34
317,,,,,,,36,0,36
318,,,,,,,35,0,35
319,,,,,,,40,0,40
320,,,,,,,36,0,36
321,,,,,,,44,0,44
322,,,,,,,35,0,35
323,,,,,,,40,0,40
324,,,,,,,28,0,28
325,,,,,,,34,0,34
326,,,,,,,43,0,43
327,,,,,,,35,0,35
328,,,,,,,34,0,34
329,,,,,,,34,0,34
330,,,,,,,29,0,29
331,,,,,,,25,0,25
332,,,,,,,30,0,30
333,,,,,,,40,0,40
334,,,,,,,37,0,37
335,,,,,,,42,0,42
336,,,,,,,46,0,46
337,,,,,,,38,0,38
338,,,,,,,42,0,42
339,,,,,,,37,0,37
340,,,,,,,33,0,33
341,,,,,,,33,0,33
342,,,,,,,31,0,31
343,,,,,,,43,0,43
344,,,,,,,37,0,37
345,,,,,,,39,0,39
346,,,,,,,36,0,36
347,,,,,,,42,0,42
348,,,,,,,41,0,41
349,,,,,,,39,0,39
