,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,6.0,3.0,0.025,True,50,1,49
1,,,,,,,329,268,61
2,,,,,,,1875,1870,5
3,,,,,,,242,242,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,3,0,3
9,,,,,,,6,0,6
10,,,,,,,57,4,53
11,,,,,,,380,328,52
12,,,,,,,1899,1892,7
13,,,,,,,155,155,0
14,,,,,,,0,0,0
15,,,,,,,0,0,0
16,,,,,,,0,0,0
17,,,,,,,0,0,0
18,,,,,,,3,0,3
19,,,,,,,15,3,12
20,,,,,,,99,31,68
21,,,,,,,763,729,34
22,,,,,,,1615,1615,0
23,,,,,,,5,5,0
24,,,,,,,0,0,0
25,,,,,,,0,0,0
26,,,,,,,0,0,0
27,,,,,,,1,0,1
28,,,,,,,1,0,1
29,,,,,,,21,0,21
30,,,,,,,126,57,69
31,,,,,,,994,963,31
32,,,,,,,1357,1357,0
33,,,,,,,0,0,0
34,,,,,,,0,0,0
35,,,,,,,0,0,0
36,,,,,,,0,0,0
37,,,,,,,0,0,0
38,,,,,,,2,0,2
39,,,,,,,28,0,28
40,,,,,,,159,91,68
41,,,,,,,1244,1216,28
42,,,,,,,1067,1067,0
43,,,,,,,0,0,0
44,,,,,,,0,0,0
45,,,,,,,0,0,0
46,,,,,,,0,0,0
47,,,,,,,1,0,1
48,,,,,,,6,0,6
49,,,,,,,46,4,42
50,,,,,,,302,246,56
51,,,,,,,1822,1812,10
52,,,,,,,323,323,0
53,,,,,,,0,0,0
54,,,,,,,0,0,0
55,,,,,,,0,0,0
56,,,,,,,0,0,0
57,,,,,,,2,0,2
58,,,,,,,8,0,8
59,,,,,,,54,10,44
60,,,,,,,358,300,58
61,,,,,,,1884,1881,3
62,,,,,,,194,194,0
63,,,,,,,0,0,0
64,,,,,,,0,0,0
65,,,,,,,1,0,1
66,,,,,,,0,0,0
67,,,,,,,2,0,2
68,,,,,,,9,0,9
69,,,,,,,63,8,55
70,,,,,,,430,377,53
71,,,,,,,1913,1908,5
72,,,,,,,82,82,0
73,,,,,,,0,0,0
74,,,,,,,0,0,0
75,,,,,,,0,0,0
76,,,,,,,0,0,0
77,,,,,,,0,0,0
78,,,,,,,16,0,16
79,,,,,,,99,40,59
80,,,,,,,782,739,43
81,,,,,,,1603,1603,0
82,,,,,,,0,0,0
83,,,,,,,0,0,0
84,,,,,,,0,0,0
85,,,,,,,0,0,0
86,,,,,,,1,0,1
87,,,,,,,3,0,3
88,,,,,,,24,1,23
89,,,,,,,152,78,74
90,,,,,,,1203,1177,26
91,,,,,,,1117,1117,0
92,,,,,,,0,0,0
93,,,,,,,0,0,0
94,,,,,,,0,0,0
95,,,,,,,0,0,0
96,,,,,,,1,0,1
97,,,,,,,2,0,2
98,,,,,,,39,0,39
99,,,,,,,220,172,48
100,,,,,,,1589,1570,19
101,,,,,,,649,649,0
102,,,,,,,0,0,0
103,,,,,,,0,0,0
104,,,,,,,0,0,0
105,,,,,,,0,0,0
106,,,,,,,0,0,0
107,,,,,,,5,0,5
108,,,,,,,43,5,38
109,,,,,,,254,196,58
110,,,,,,,1713,1697,16
111,,,,,,,485,485,0
112,,,,,,,0,0,0
113,,,,,,,0,0,0
114,,,,,,,0,0,0
115,,,,,,,0,0,0
116,,,,,,,0,0,0
117,,,,,,,5,0,5
118,,,,,,,61,3,58
119,,,,,,,418,374,44
120,,,,,,,1920,1917,3
121,,,,,,,96,96,0
122,,,,,,,0,0,0
123,,,,,,,0,0,0
124,,,,,,,0,0,0
125,,,,,,,0,0,0
126,,,,,,,1,0,1
127,,,,,,,9,0,9
128,,,,,,,60,11,49
129,,,,,,,399,349,50
130,,,,,,,1923,1923,0
131,,,,,,,108,108,0
132,,,,,,,0,0,0
133,,,,,,,0,0,0
134,,,,,,,0,0,0
135,,,,,,,0,0,0
136,,,,,,,0,0,0
137,,,,,,,8,0,8
138,,,,,,,63,7,56
139,,,,,,,437,384,53
140,,,,,,,1914,1912,2
141,,,,,,,78,78,0
142,,,,,,,0,0,0
143,,,,,,,0,0,0
144,,,,,,,0,0,0
145,,,,,,,0,0,0
146,,,,,,,0,0,0
147,,,,,,,8,0,8
148,,,,,,,70,5,65
149,,,,,,,503,447,56
150,,,,,,,1864,1864,0
151,,,,,,,55,55,0
152,,,,,,,0,0,0
153,,,,,,,0,0,0
154,,,,,,,0,0,0
155,,,,,,,0,0,0
156,,,,,,,1,0,1
157,,,,,,,9,0,9
158,,,,,,,78,12,66
159,,,,,,,570,519,51
160,,,,,,,1822,1821,1
161,,,,,,,20,20,0
162,,,,,,,0,0,0
163,,,,,,,0,0,0
164,,,,,,,0,0,0
165,,,,,,,0,0,0
166,,,,,,,2,0,2
167,,,,,,,8,0,8
168,,,,,,,63,6,57
169,,,,,,,425,372,53
170,,,,,,,1910,1908,2
171,,,,,,,92,92,0
172,,,,,,,0,0,0
173,,,,,,,0,0,0
174,,,,,,,0,0,0
175,,,,,,,0,0,0
176,,,,,,,0,0,0
177,,,,,,,11,0,11
178,,,,,,,63,11,52
179,,,,,,,421,368,53
180,,,,,,,1903,1901,2
181,,,,,,,102,102,0
182,,,,,,,0,0,0
183,,,,,,,0,0,0
184,,,,,,,0,0,0
185,,,,,,,0,0,0
186,,,,,,,0,0,0
187,,,,,,,19,0,19
188,,,,,,,109,47,62
189,,,,,,,861,831,30
190,,,,,,,1511,1511,0
191,,,,,,,0,0,0
192,,,,,,,0,0,0
193,,,,,,,0,0,0
194,,,,,,,0,0,0
195,,,,,,,1,0,1
196,,,,,,,3,0,3
197,,,,,,,27,1,26
198,,,,,,,163,98,65
199,,,,,,,1271,1245,26
200,,,,,,,1035,1035,0
201,,,,,,,0,0,0
202,,,,,,,0,0,0
203,,,,,,,0,0,0
204,,,,,,,0,0,0
205,,,,,,,0,0,0
206,,,,,,,3,0,3
207,,,,,,,41,0,41
208,,,,,,,231,182,49
209,,,,,,,1636,1618,18
210,,,,,,,589,589,0
211,,,,,,,0,0,0
212,,,,,,,0,0,0
213,,,,,,,0,0,0
214,,,,,,,0,0,0
215,,,,,,,1,0,1
216,,,,,,,9,0,9
217,,,,,,,64,12,52
218,,,,,,,432,389,43
219,,,,,,,1898,1897,1
220,,,,,,,96,96,0
221,,,,,,,0,0,0
222,,,,,,,0,0,0
223,,,,,,,0,0,0
224,,,,,,,0,0,0
225,,,,,,,2,0,2
226,,,,,,,14,1,13
227,,,,,,,76,20,56
228,,,,,,,531,500,31
229,,,,,,,1842,1840,2
230,,,,,,,35,35,0
231,,,,,,,0,0,0
232,,,,,,,0,0,0
233,,,,,,,0,0,0
234,,,,,,,1,0,1
235,,,,,,,1,0,1
236,,,,,,,14,0,14
237,,,,,,,77,24,53
238,,,,,,,558,500,58
239,,,,,,,1821,1821,0
240,,,,,,,28,28,0
241,,,,,,,0,0,0
242,,,,,,,0,0,0
243,,,,,,,0,0,0
244,,,,,,,2,0,2
245,,,,,,,2,0,2
246,,,,,,,8,0,8
247,,,,,,,58,5,53
248,,,,,,,384,333,51
249,,,,,,,1900,1895,5
250,,,,,,,146,146,0
251,,,,,,,0,0,0
252,,,,,,,0,0,0
253,,,,,,,0,0,0
254,,,,,,,0,0,0
255,,,,,,,5,0,5
256,,,,,,,17,5,12
257,,,,,,,101,34,67
258,,,,,,,794,744,50
259,,,,,,,1578,1578,0
260,,,,,,,5,5,0
261,,,,,,,0,0,0
262,,,,,,,0,0,0
263,,,,,,,0,0,0
264,,,,,,,0,0,0
265,,,,,,,6,0,6
266,,,,,,,29,6,23
267,,,,,,,155,96,59
268,,,,,,,1229,1207,22
269,,,,,,,1081,1081,0
270,,,,,,,0,0,0
271,,,,,,,0,0,0
272,,,,,,,0,0,0
273,,,,,,,0,0,0
274,,,,,,,1,0,1
275,,,,,,,1,0,1
276,,,,,,,32,0,32
277,,,,,,,189,128,61
278,,,,,,,1466,1443,23
