,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,4.0,3.0,0.02,False,150,101,49
1,,,,,,,1197,1172,25
2,,,,,,,1055,1053,2
3,,,,,,,94,94,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,1,0,1
7,,,,,,,41,17,24
8,,,,,,,590,558,32
9,,,,,,,1212,1198,14
10,,,,,,,598,598,0
11,,,,,,,52,52,0
12,,,,,,,6,6,0
13,,,,,,,1,0,1
14,,,,,,,38,28,10
15,,,,,,,348,320,28
16,,,,,,,1100,1081,19
17,,,,,,,801,798,3
18,,,,,,,203,202,1
19,,,,,,,9,9,0
20,,,,,,,0,0,0
21,,,,,,,9,0,9
22,,,,,,,213,196,17
23,,,,,,,701,666,35
24,,,,,,,1094,1083,11
25,,,,,,,468,467,1
26,,,,,,,15,15,0
27,,,,,,,1,0,1
28,,,,,,,31,28,3
29,,,,,,,165,154,11
30,,,,,,,498,477,21
31,,,,,,,942,930,12
32,,,,,,,684,676,8
33,,,,,,,170,170,0
34,,,,,,,10,9,1
35,,,,,,,32,28,4
36,,,,,,,183,173,10
37,,,,,,,490,473,17
38,,,,,,,814,800,14
39,,,,,,,676,667,9
40,,,,,,,275,273,2
41,,,,,,,29,29,0
42,,,,,,,6,0,6
43,,,,,,,133,124,9
44,,,,,,,338,312,26
45,,,,,,,756,737,19
46,,,,,,,731,721,10
47,,,,,,,403,402,1
48,,,,,,,119,119,0
49,,,,,,,18,14,4
50,,,,,,,107,100,7
51,,,,,,,349,332,17
52,,,,,,,624,612,12
53,,,,,,,678,663,15
54,,,,,,,507,505,2
55,,,,,,,200,200,0
56,,,,,,,33,30,3
57,,,,,,,79,75,4
58,,,,,,,244,231,13
59,,,,,,,528,513,15
60,,,,,,,791,773,18
61,,,,,,,603,600,3
62,,,,,,,208,207,1
63,,,,,,,43,43,0
64,,,,,,,4,2,2
65,,,,,,,68,56,12
66,,,,,,,389,363,26
67,,,,,,,937,918,19
68,,,,,,,805,801,4
69,,,,,,,254,251,3
70,,,,,,,45,45,0
71,,,,,,,1,0,1
72,,,,,,,36,28,8
73,,,,,,,290,266,24
74,,,,,,,852,831,21
75,,,,,,,858,847,11
76,,,,,,,396,395,1
77,,,,,,,60,60,0
78,,,,,,,8,7,1
79,,,,,,,33,28,5
80,,,,,,,123,103,20
81,,,,,,,617,589,28
82,,,,,,,1060,1043,17
83,,,,,,,561,560,1
84,,,,,,,104,103,1
85,,,,,,,1,1,0
86,,,,,,,0,0,0
87,,,,,,,14,0,14
88,,,,,,,375,341,34
89,,,,,,,1020,995,25
90,,,,,,,808,804,4
91,,,,,,,252,252,0
92,,,,,,,31,31,0
93,,,,,,,0,0,0
94,,,,,,,5,0,5
95,,,,,,,157,130,27
96,,,,,,,824,790,34
97,,,,,,,1102,1097,5
98,,,,,,,381,381,0
99,,,,,,,31,31,0
100,,,,,,,1,0,1
101,,,,,,,33,28,5
102,,,,,,,205,191,14
103,,,,,,,697,664,33
104,,,,,,,1029,1019,10
105,,,,,,,488,486,2
106,,,,,,,47,47,0
107,,,,,,,0,0,0
108,,,,,,,6,0,6
109,,,,,,,146,127,19
110,,,,,,,609,588,21
111,,,,,,,901,890,11
112,,,,,,,650,646,4
113,,,,,,,177,177,0
114,,,,,,,11,11,0
115,,,,,,,1,0,1
116,,,,,,,45,28,17
117,,,,,,,451,424,27
118,,,,,,,869,858,11
119,,,,,,,716,711,5
120,,,,,,,331,328,3
121,,,,,,,84,84,0
122,,,,,,,4,3,1
123,,,,,,,35,28,7
124,,,,,,,248,227,21
125,,,,,,,735,706,29
126,,,,,,,855,843,12
127,,,,,,,517,515,2
128,,,,,,,97,96,1
129,,,,,,,14,12,2
130,,,,,,,60,56,4
131,,,,,,,174,163,11
132,,,,,,,429,402,27
133,,,,,,,931,913,18
134,,,,,,,689,685,4
135,,,,,,,198,198,0
136,,,,,,,18,17,1
137,,,,,,,31,28,3
138,,,,,,,159,151,8
139,,,,,,,425,410,15
140,,,,,,,639,616,23
141,,,,,,,755,748,7
142,,,,,,,383,379,4
143,,,,,,,101,98,3
144,,,,,,,54,50,4
145,,,,,,,174,165,9
146,,,,,,,376,366,10
