,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,6.0,7.0,3.0,0.02,False,48,0,48
1,,,,,,,56,0,56
2,,,,,,,38,0,38
3,,,,,,,35,0,35
4,,,,,,,51,0,51
5,,,,,,,50,0,50
6,,,,,,,37,0,37
7,,,,,,,57,0,57
8,,,,,,,33,0,33
9,,,,,,,51,0,51
10,,,,,,,55,0,55
11,,,,,,,41,0,41
12,,,,,,,54,0,54
13,,,,,,,44,0,44
14,,,,,,,46,0,46
15,,,,,,,39,0,39
16,,,,,,,35,0,35
17,,,,,,,43,0,43
18,,,,,,,41,0,41
19,,,,,,,32,0,32
20,,,,,,,38,0,38
21,,,,,,,45,0,45
22,,,,,,,38,0,38
23,,,,,,,41,0,41
24,,,,,,,41,0,41
25,,,,,,,54,0,54
26,,,,,,,45,0,45
27,,,,,,,36,0,36
28,,,,,,,41,0,41
29,,,,,,,51,0,51
30,,,,,,,33,0,33
31,,,,,,,54,0,54
32,,,,,,,34,0,34
33,,,,,,,45,0,45
34,,,,,,,43,0,43
35,,,,,,,49,0,49
36,,,,,,,44,0,44
37,,,,,,,47,0,47
38,,,,,,,47,0,47
39,,,,,,,49,0,49
40,,,,,,,38,0,38
41,,,,,,,36,0,36
42,,,,,,,47,0,47
43,,,,,,,41,0,41
44,,,,,,,44,0,44
45,,,,,,,50,0,50
46,,,,,,,48,0,48
47,,,,,,,55,0,55
48,,,,,,,47,0,47
49,,,,,,,39,0,39
50,,,,,,,61,0,61
51,,,,,,,49,0,49
52,,,,,,,37,0,37
53,,,,,,,44,0,44
54,,,,,,,45,0,45
55,,,,,,,34,0,34
56,,,,,,,48,0,48
57,,,,,,,50,0,50
58,,,,,,,44,0,44
59,,,,,,,40,0,40
60,,,,,,,46,0,46
61,,,,,,,30,0,30
62,,,,,,,49,0,49
63,,,,,,,51,0,51
64,,,,,,,36,0,36
65,,,,,,,37,0,37
66,,,,,,,46,0,46
67,,,,,,,38,0,38
68,,,,,,,39,0,39
69,,,,,,,42,0,42
70,,,,,,,42,0,42
71,,,,,,,46,0,46
72,,,,,,,34,0,34
73,,,,,,,28,0,28
74,,,,,,,67,0,67
75,,,,,,,53,0,53
76,,,,,,,45,0,45
77,,,,,,,41,0,41
78,,,,,,,36,0,36
79,,,,,,,62,0,62
80,,,,,,,51,0,51
81,,,,,,,48,0,48
82,,,,,,,47,0,47
83,,,,,,,33,0,33
84,,,,,,,34,0,34
85,,,,,,,41,0,41
86,,,,,,,47,0,47
87,,,,,,,38,0,38
88,,,,,,,42,0,42
89,,,,,,,49,0,49
90,,,,,,,40,0,40
91,,,,,,,44,0,44
92,,,,,,,40,0,40
93,,,,,,,47,0,47
94,,,,,,,42,0,42
95,,,,,,,46,0,46
96,,,,,,,53,0,53
97,,,,,,,42,0,42
