,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,2.0,3.0,0.02,False,48,0,48
1,,,,,,,259,198,61
2,,,,,,,836,807,29
3,,,,,,,855,848,7
4,,,,,,,373,370,3
5,,,,,,,159,157,2
6,,,,,,,80,66,14
7,,,,,,,150,114,36
8,,,,,,,428,396,32
9,,,,,,,822,805,17
10,,,,,,,735,719,16
11,,,,,,,376,374,2
12,,,,,,,381,376,5
13,,,,,,,545,533,12
14,,,,,,,722,710,12
15,,,,,,,642,640,2
16,,,,,,,512,511,1
17,,,,,,,568,566,2
18,,,,,,,695,693,2
19,,,,,,,620,618,2
20,,,,,,,578,578,0
21,,,,,,,602,602,0
22,,,,,,,690,689,1
23,,,,,,,617,617,0
24,,,,,,,577,577,0
25,,,,,,,616,616,0
26,,,,,,,689,689,0
27,,,,,,,618,618,0
28,,,,,,,577,577,0
29,,,,,,,616,616,0
30,,,,,,,689,689,0
31,,,,,,,618,618,0
32,,,,,,,577,577,0
33,,,,,,,616,616,0
34,,,,,,,689,689,0
35,,,,,,,618,618,0
36,,,,,,,577,577,0
37,,,,,,,616,616,0
38,,,,,,,689,689,0
39,,,,,,,618,618,0
40,,,,,,,577,577,0
41,,,,,,,616,616,0
42,,,,,,,689,689,0
43,,,,,,,618,618,0
44,,,,,,,577,577,0
45,,,,,,,616,616,0
46,,,,,,,689,689,0
47,,,,,,,618,618,0
48,,,,,,,577,577,0
49,,,,,,,616,616,0
50,,,,,,,689,689,0
51,,,,,,,618,618,0
52,,,,,,,577,577,0
53,,,,,,,616,616,0
54,,,,,,,689,689,0
55,,,,,,,618,618,0
56,,,,,,,577,577,0
57,,,,,,,616,616,0
58,,,,,,,689,689,0
59,,,,,,,618,618,0
60,,,,,,,577,577,0
61,,,,,,,616,616,0
62,,,,,,,689,689,0
63,,,,,,,618,618,0
64,,,,,,,577,577,0
65,,,,,,,616,616,0
66,,,,,,,689,689,0
67,,,,,,,618,618,0
68,,,,,,,577,577,0
69,,,,,,,616,616,0
70,,,,,,,689,689,0
71,,,,,,,618,618,0
72,,,,,,,577,577,0
73,,,,,,,616,616,0
74,,,,,,,689,689,0
75,,,,,,,618,618,0
76,,,,,,,577,577,0
77,,,,,,,616,616,0
78,,,,,,,689,689,0
79,,,,,,,618,618,0
80,,,,,,,577,577,0
81,,,,,,,616,616,0
82,,,,,,,689,689,0
83,,,,,,,618,618,0
84,,,,,,,577,577,0
85,,,,,,,616,616,0
86,,,,,,,689,689,0
87,,,,,,,618,618,0
88,,,,,,,577,577,0
89,,,,,,,616,616,0
90,,,,,,,689,689,0
