,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,2.0,3.0,3.0,0.02,False,61,0,61
1,,,,,,,328,288,40
2,,,,,,,914,887,27
3,,,,,,,838,831,7
4,,,,,,,300,300,0
5,,,,,,,66,66,0
6,,,,,,,17,7,10
7,,,,,,,54,29,25
8,,,,,,,237,200,37
9,,,,,,,620,594,26
10,,,,,,,876,859,17
11,,,,,,,507,505,2
12,,,,,,,180,179,1
13,,,,,,,39,33,6
14,,,,,,,23,3,20
15,,,,,,,145,114,31
16,,,,,,,473,445,28
17,,,,,,,649,619,30
18,,,,,,,613,599,14
19,,,,,,,407,402,5
20,,,,,,,163,162,1
21,,,,,,,51,43,8
22,,,,,,,40,16,24
23,,,,,,,245,211,34
24,,,,,,,581,556,25
25,,,,,,,678,651,27
26,,,,,,,532,520,12
27,,,,,,,331,329,2
28,,,,,,,101,94,7
29,,,,,,,45,29,16
30,,,,,,,173,146,27
31,,,,,,,497,454,43
32,,,,,,,757,742,15
33,,,,,,,589,583,6
34,,,,,,,291,283,8
35,,,,,,,102,100,2
36,,,,,,,44,31,13
37,,,,,,,93,72,21
38,,,,,,,286,235,51
39,,,,,,,644,621,23
40,,,,,,,794,781,13
41,,,,,,,501,497,4
42,,,,,,,141,139,2
43,,,,,,,52,44,8
44,,,,,,,96,75,21
45,,,,,,,231,206,25
46,,,,,,,445,421,24
47,,,,,,,463,433,30
48,,,,,,,577,564,13
49,,,,,,,431,421,10
50,,,,,,,241,229,12
51,,,,,,,177,165,12
52,,,,,,,260,245,15
53,,,,,,,389,370,19
54,,,,,,,518,501,17
55,,,,,,,481,470,11
56,,,,,,,420,409,11
57,,,,,,,334,326,8
58,,,,,,,255,250,5
59,,,,,,,249,233,16
60,,,,,,,344,327,17
61,,,,,,,459,441,18
62,,,,,,,471,460,11
63,,,,,,,430,418,12
64,,,,,,,435,426,9
65,,,,,,,434,423,11
66,,,,,,,408,400,8
67,,,,,,,398,395,3
68,,,,,,,430,419,11
69,,,,,,,420,413,7
70,,,,,,,385,374,11
71,,,,,,,453,442,11
72,,,,,,,516,510,6
73,,,,,,,490,488,2
74,,,,,,,436,431,5
75,,,,,,,414,412,2
76,,,,,,,441,434,7
77,,,,,,,490,483,7
78,,,,,,,528,526,2
79,,,,,,,518,514,4
80,,,,,,,471,471,0
81,,,,,,,413,411,2
82,,,,,,,453,451,2
83,,,,,,,491,490,1
84,,,,,,,510,506,4
85,,,,,,,495,492,3
86,,,,,,,474,472,2
87,,,,,,,503,502,1
88,,,,,,,499,499,0
89,,,,,,,499,499,0
90,,,,,,,481,480,1
91,,,,,,,475,475,0
92,,,,,,,499,498,1
93,,,,,,,527,527,0
94,,,,,,,518,518,0
95,,,,,,,480,480,0
96,,,,,,,471,471,0
97,,,,,,,497,497,0
