,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,6.0,2.0,3.0,0.02,True,50,0,50
1,,,,,,,46,0,46
2,,,,,,,52,0,52
3,,,,,,,43,1,42
4,,,,,,,57,0,57
5,,,,,,,50,0,50
6,,,,,,,52,0,52
7,,,,,,,49,0,49
8,,,,,,,43,0,43
9,,,,,,,46,0,46
10,,,,,,,36,0,36
11,,,,,,,32,0,32
12,,,,,,,44,0,44
13,,,,,,,41,0,41
14,,,,,,,55,0,55
15,,,,,,,60,0,60
16,,,,,,,53,0,53
17,,,,,,,42,0,42
18,,,,,,,49,0,49
19,,,,,,,44,0,44
20,,,,,,,40,0,40
21,,,,,,,51,0,51
22,,,,,,,66,1,65
23,,,,,,,45,0,45
24,,,,,,,38,0,38
25,,,,,,,50,0,50
26,,,,,,,55,0,55
27,,,,,,,57,0,57
28,,,,,,,44,0,44
29,,,,,,,51,0,51
30,,,,,,,51,0,51
31,,,,,,,47,0,47
32,,,,,,,40,0,40
33,,,,,,,47,0,47
34,,,,,,,42,0,42
35,,,,,,,41,0,41
36,,,,,,,47,0,47
37,,,,,,,38,0,38
38,,,,,,,46,0,46
39,,,,,,,43,0,43
40,,,,,,,44,0,44
41,,,,,,,60,0,60
42,,,,,,,52,0,52
43,,,,,,,52,1,51
44,,,,,,,48,0,48
45,,,,,,,49,0,49
46,,,,,,,41,0,41
47,,,,,,,55,0,55
48,,,,,,,52,0,52
49,,,,,,,48,0,48
50,,,,,,,39,0,39
51,,,,,,,55,0,55
52,,,,,,,50,0,50
53,,,,,,,44,0,44
54,,,,,,,36,0,36
55,,,,,,,53,0,53
56,,,,,,,47,0,47
57,,,,,,,39,0,39
58,,,,,,,57,0,57
59,,,,,,,42,0,42
60,,,,,,,46,0,46
61,,,,,,,47,0,47
62,,,,,,,44,0,44
63,,,,,,,42,0,42
64,,,,,,,47,0,47
65,,,,,,,35,0,35
66,,,,,,,46,0,46
67,,,,,,,50,0,50
68,,,,,,,53,0,53
69,,,,,,,50,0,50
70,,,,,,,70,0,70
71,,,,,,,57,0,57
72,,,,,,,35,0,35
73,,,,,,,52,0,52
74,,,,,,,38,0,38
75,,,,,,,42,0,42
76,,,,,,,58,0,58
77,,,,,,,52,0,52
78,,,,,,,39,0,39
79,,,,,,,53,0,53
80,,,,,,,57,0,57
81,,,,,,,58,1,57
82,,,,,,,39,0,39
83,,,,,,,45,0,45
84,,,,,,,55,0,55
85,,,,,,,45,0,45
86,,,,,,,52,0,52
87,,,,,,,47,0,47
88,,,,,,,63,0,63
89,,,,,,,31,0,31
90,,,,,,,43,0,43
91,,,,,,,57,0,57
92,,,,,,,41,0,41
93,,,,,,,50,0,50
94,,,,,,,48,0,48
95,,,,,,,53,0,53
96,,,,,,,46,0,46
97,,,,,,,44,0,44
98,,,,,,,45,0,45
99,,,,,,,43,0,43
100,,,,,,,48,0,48
101,,,,,,,43,0,43
102,,,,,,,54,1,53
103,,,,,,,46,0,46
104,,,,,,,38,0,38
105,,,,,,,52,0,52
106,,,,,,,36,0,36
107,,,,,,,53,0,53
108,,,,,,,57,0,57
109,,,,,,,58,0,58
110,,,,,,,47,0,47
111,,,,,,,53,0,53
112,,,,,,,38,0,38
113,,,,,,,51,0,51
114,,,,,,,42,0,42
115,,,,,,,51,0,51
116,,,,,,,54,0,54
117,,,,,,,55,0,55
118,,,,,,,56,0,56
119,,,,,,,46,0,46
120,,,,,,,44,0,44
121,,,,,,,54,0,54
122,,,,,,,49,0,49
123,,,,,,,51,0,51
124,,,,,,,50,0,50
125,,,,,,,52,0,52
126,,,,,,,47,0,47
