,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,4.0,3.0,0.02,False,157,109,48
1,,,,,,,1017,986,31
2,,,,,,,1054,1047,7
3,,,,,,,265,265,0
4,,,,,,,3,3,0
5,,,,,,,0,0,0
6,,,,,,,5,0,5
7,,,,,,,156,134,22
8,,,,,,,703,675,28
9,,,,,,,1153,1143,10
10,,,,,,,460,458,2
11,,,,,,,23,23,0
12,,,,,,,0,0,0
13,,,,,,,2,0,2
14,,,,,,,48,34,14
15,,,,,,,429,400,29
16,,,,,,,1075,1053,22
17,,,,,,,797,796,1
18,,,,,,,128,128,0
19,,,,,,,21,21,0
20,,,,,,,2,0,2
21,,,,,,,66,56,10
22,,,,,,,369,349,20
23,,,,,,,881,864,17
24,,,,,,,852,841,11
25,,,,,,,305,305,0
26,,,,,,,25,25,0
27,,,,,,,1,0,1
28,,,,,,,34,28,6
29,,,,,,,234,214,20
30,,,,,,,714,695,19
31,,,,,,,976,959,17
32,,,,,,,482,481,1
33,,,,,,,59,59,0
34,,,,,,,0,0,0
35,,,,,,,1,0,1
36,,,,,,,50,28,22
37,,,,,,,574,538,36
38,,,,,,,1158,1147,11
39,,,,,,,621,618,3
40,,,,,,,94,94,0
41,,,,,,,2,2,0
42,,,,,,,1,0,1
43,,,,,,,42,28,14
44,,,,,,,409,382,27
45,,,,,,,1024,1006,18
46,,,,,,,873,873,0
47,,,,,,,148,148,0
48,,,,,,,3,3,0
49,,,,,,,0,0,0
50,,,,,,,6,0,6
51,,,,,,,158,133,25
52,,,,,,,755,728,27
53,,,,,,,1008,993,15
54,,,,,,,524,523,1
55,,,,,,,45,45,0
56,,,,,,,4,4,0
57,,,,,,,3,0,3
58,,,,,,,86,81,5
59,,,,,,,314,288,26
60,,,,,,,793,774,19
61,,,,,,,890,882,8
62,,,,,,,345,342,3
63,,,,,,,68,68,0
64,,,,,,,4,1,3
65,,,,,,,69,63,6
66,,,,,,,293,277,16
67,,,,,,,629,614,15
68,,,,,,,854,842,12
69,,,,,,,462,457,5
70,,,,,,,153,153,0
71,,,,,,,38,37,1
72,,,,,,,33,28,5
73,,,,,,,170,159,11
74,,,,,,,410,389,21
75,,,,,,,673,661,12
76,,,,,,,591,579,12
77,,,,,,,453,450,3
78,,,,,,,152,150,2
79,,,,,,,48,46,2
80,,,,,,,107,99,8
81,,,,,,,324,311,13
82,,,,,,,592,579,13
83,,,,,,,579,553,26
84,,,,,,,607,603,4
85,,,,,,,245,244,1
86,,,,,,,46,44,2
87,,,,,,,103,98,5
88,,,,,,,279,268,11
89,,,,,,,508,498,10
90,,,,,,,534,523,11
91,,,,,,,501,493,8
92,,,,,,,315,307,8
93,,,,,,,191,189,2
94,,,,,,,74,67,7
95,,,,,,,192,178,14
96,,,,,,,442,430,12
97,,,,,,,568,553,15
98,,,,,,,625,614,11
99,,,,,,,423,419,4
100,,,,,,,171,170,1
101,,,,,,,43,43,0
102,,,,,,,8,0,8
103,,,,,,,209,190,19
104,,,,,,,650,632,18
105,,,,,,,696,678,18
106,,,,,,,555,548,7
107,,,,,,,324,321,3
108,,,,,,,58,58,0
109,,,,,,,8,0,8
110,,,,,,,198,185,13
111,,,,,,,631,603,28
112,,,,,,,787,778,9
113,,,,,,,471,465,6
114,,,,,,,304,303,1
115,,,,,,,89,89,0
116,,,,,,,14,12,2
117,,,,,,,73,56,17
118,,,,,,,401,376,25
119,,,,,,,762,750,12
120,,,,,,,607,585,22
121,,,,,,,444,436,8
122,,,,,,,177,177,0
123,,,,,,,34,33,1
124,,,,,,,45,29,16
125,,,,,,,381,370,11
126,,,,,,,662,650,12
127,,,,,,,568,557,11
128,,,,,,,454,448,6
129,,,,,,,284,281,3
130,,,,,,,108,106,2
131,,,,,,,64,56,8
132,,,,,,,323,302,21
133,,,,,,,689,675,14
134,,,,,,,612,602,10
135,,,,,,,405,399,6
136,,,,,,,282,280,2
137,,,,,,,118,116,2
138,,,,,,,70,63,7
139,,,,,,,294,283,11
140,,,,,,,554,540,14
141,,,,,,,570,559,11
142,,,,,,,530,517,13
143,,,,,,,367,364,3
144,,,,,,,111,108,3
145,,,,,,,73,67,6
146,,,,,,,210,198,12
147,,,,,,,487,471,16
148,,,,,,,658,647,11
149,,,,,,,476,467,9
150,,,,,,,399,397,2
151,,,,,,,192,189,3
152,,,,,,,69,66,3
153,,,,,,,161,156,5
154,,,,,,,343,324,19
155,,,,,,,745,724,21
156,,,,,,,660,650,10
157,,,,,,,370,368,2
158,,,,,,,137,136,1
159,,,,,,,33,29,4
160,,,,,,,97,92,5
161,,,,,,,257,239,18
162,,,,,,,642,627,15
163,,,,,,,727,714,13
164,,,,,,,526,515,11
165,,,,,,,209,208,1
166,,,,,,,37,37,0
167,,,,,,,9,1,8
168,,,,,,,209,186,23
169,,,,,,,668,646,22
170,,,,,,,791,782,9
171,,,,,,,545,540,5
172,,,,,,,222,220,2
173,,,,,,,56,56,0
174,,,,,,,6,1,5
175,,,,,,,108,95,13
176,,,,,,,397,364,33
177,,,,,,,865,842,23
178,,,,,,,739,729,10
179,,,,,,,346,346,0
180,,,,,,,39,39,0
181,,,,,,,3,1,2
182,,,,,,,54,45,9
183,,,,,,,295,275,20
184,,,,,,,761,738,23
185,,,,,,,832,822,10
186,,,,,,,381,380,1
187,,,,,,,131,131,0
188,,,,,,,45,44,1
189,,,,,,,34,27,7
190,,,,,,,208,191,17
191,,,,,,,672,656,16
192,,,,,,,779,770,9
193,,,,,,,498,493,5
194,,,,,,,220,219,1
195,,,,,,,84,84,0
196,,,,,,,7,4,3
197,,,,,,,97,83,14
198,,,,,,,500,484,16
199,,,,,,,825,819,6
200,,,,,,,664,656,8
201,,,,,,,335,333,2
202,,,,,,,66,65,1
203,,,,,,,12,10,2
204,,,,,,,63,56,7
205,,,,,,,305,294,11
206,,,,,,,645,623,22
207,,,,,,,779,766,13
208,,,,,,,552,548,4
209,,,,,,,143,143,0
210,,,,,,,14,11,3
211,,,,,,,93,84,9
212,,,,,,,367,354,13
213,,,,,,,519,504,15
214,,,,,,,596,578,18
215,,,,,,,594,585,9
216,,,,,,,308,307,1
217,,,,,,,20,20,0
218,,,,,,,7,0,7
219,,,,,,,172,158,14
220,,,,,,,589,567,22
221,,,,,,,798,781,17
222,,,,,,,571,568,3
223,,,,,,,278,275,3
224,,,,,,,84,83,1
225,,,,,,,30,29,1
226,,,,,,,89,81,8
227,,,,,,,305,287,18
228,,,,,,,680,658,22
229,,,,,,,881,873,8
230,,,,,,,414,411,3
231,,,,,,,81,81,0
232,,,,,,,21,21,0
233,,,,,,,6,0,6
234,,,,,,,170,157,13
235,,,,,,,529,499,30
236,,,,,,,988,973,15
237,,,,,,,707,705,2
238,,,,,,,89,89,0
239,,,,,,,11,11,0
240,,,,,,,3,0,3
241,,,,,,,92,84,8
242,,,,,,,339,309,30
243,,,,,,,950,928,22
244,,,,,,,868,867,1
245,,,,,,,223,223,0
246,,,,,,,24,24,0
247,,,,,,,7,1,6
248,,,,,,,105,96,9
249,,,,,,,357,338,19
250,,,,,,,671,650,21
251,,,,,,,866,856,10
252,,,,,,,414,412,2
253,,,,,,,73,73,0
254,,,,,,,14,8,6
255,,,,,,,122,114,8
256,,,,,,,310,293,17
257,,,,,,,609,600,9
258,,,,,,,704,694,10
259,,,,,,,502,497,5
260,,,,,,,207,207,0
261,,,,,,,33,31,2
262,,,,,,,53,48,5
263,,,,,,,221,195,26
264,,,,,,,634,619,15
265,,,,,,,722,713,9
266,,,,,,,552,545,7
267,,,,,,,282,279,3
268,,,,,,,43,43,0
269,,,,,,,6,0,6
270,,,,,,,166,151,15
271,,,,,,,540,522,18
272,,,,,,,690,677,13
273,,,,,,,674,663,11
274,,,,,,,345,342,3
275,,,,,,,79,79,0
276,,,,,,,3,0,3
277,,,,,,,67,59,8
278,,,,,,,311,297,14
279,,,,,,,644,627,17
280,,,,,,,732,721,11
281,,,,,,,508,505,3
282,,,,,,,218,218,0
283,,,,,,,18,17,1
284,,,,,,,23,17,6
285,,,,,,,174,154,20
286,,,,,,,624,605,19
287,,,,,,,724,712,12
288,,,,,,,561,551,10
289,,,,,,,332,332,0
290,,,,,,,58,58,0
