,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,1.0,6.0,3.0,0.02,True,158,109,49
1,,,,,,,1957,1946,11
2,,,,,,,381,381,0
3,,,,,,,0,0,0
4,,,,,,,0,0,0
5,,,,,,,0,0,0
6,,,,,,,0,0,0
7,,,,,,,0,0,0
8,,,,,,,5,0,5
9,,,,,,,179,137,42
10,,,,,,,2012,2008,4
11,,,,,,,304,304,0
12,,,,,,,0,0,0
13,,,,,,,0,0,0
14,,,,,,,0,0,0
15,,,,,,,0,0,0
16,,,,,,,0,0,0
17,,,,,,,8,0,8
18,,,,,,,258,220,38
19,,,,,,,2128,2126,2
20,,,,,,,106,106,0
21,,,,,,,0,0,0
22,,,,,,,0,0,0
23,,,,,,,0,0,0
24,,,,,,,0,0,0
25,,,,,,,0,0,0
26,,,,,,,6,0,6
27,,,,,,,194,159,35
28,,,,,,,2040,2034,6
29,,,,,,,260,260,0
30,,,,,,,0,0,0
31,,,,,,,0,0,0
32,,,,,,,0,0,0
33,,,,,,,0,0,0
34,,,,,,,0,0,0
35,,,,,,,5,0,5
36,,,,,,,186,137,49
37,,,,,,,2012,2006,6
38,,,,,,,297,297,0
39,,,,,,,0,0,0
40,,,,,,,0,0,0
41,,,,,,,0,0,0
42,,,,,,,0,0,0
43,,,,,,,1,0,1
44,,,,,,,33,28,5
45,,,,,,,798,770,28
46,,,,,,,1668,1668,0
47,,,,,,,0,0,0
48,,,,,,,0,0,0
49,,,,,,,0,0,0
50,,,,,,,0,0,0
51,,,,,,,0,0,0
52,,,,,,,0,0,0
53,,,,,,,21,0,21
54,,,,,,,572,529,43
55,,,,,,,1905,1905,0
56,,,,,,,2,2,0
57,,,,,,,0,0,0
58,,,,,,,0,0,0
59,,,,,,,0,0,0
60,,,,,,,0,0,0
61,,,,,,,0,0,0
62,,,,,,,14,0,14
63,,,,,,,406,367,39
64,,,,,,,2064,2064,0
65,,,,,,,16,16,0
66,,,,,,,0,0,0
67,,,,,,,0,0,0
68,,,,,,,0,0,0
69,,,,,,,0,0,0
70,,,,,,,0,0,0
71,,,,,,,6,0,6
72,,,,,,,204,157,47
73,,,,,,,2071,2064,7
74,,,,,,,219,219,0
75,,,,,,,0,0,0
76,,,,,,,0,0,0
77,,,,,,,0,0,0
78,,,,,,,0,0,0
79,,,,,,,0,0,0
80,,,,,,,6,0,6
81,,,,,,,204,161,43
82,,,,,,,2070,2065,5
83,,,,,,,220,220,0
84,,,,,,,0,0,0
85,,,,,,,0,0,0
86,,,,,,,0,0,0
87,,,,,,,0,0,0
88,,,,,,,0,0,0
89,,,,,,,9,0,9
90,,,,,,,285,241,44
91,,,,,,,2116,2114,2
92,,,,,,,90,90,0
93,,,,,,,0,0,0
94,,,,,,,0,0,0
95,,,,,,,0,0,0
96,,,,,,,0,0,0
97,,,,,,,1,0,1
98,,,,,,,36,28,8
99,,,,,,,864,824,40
100,,,,,,,1598,1598,0
101,,,,,,,1,1,0
102,,,,,,,0,0,0
103,,,,,,,0,0,0
104,,,,,,,0,0,0
105,,,,,,,0,0,0
106,,,,,,,3,0,3
107,,,,,,,100,82,18
108,,,,,,,1635,1620,15
109,,,,,,,762,762,0
110,,,,,,,0,0,0
111,,,,,,,0,0,0
112,,,,,,,0,0,0
113,,,,,,,0,0,0
114,,,,,,,0,0,0
115,,,,,,,2,0,2
116,,,,,,,82,56,26
117,,,,,,,1455,1441,14
118,,,,,,,961,961,0
119,,,,,,,0,0,0
120,,,,,,,0,0,0
121,,,,,,,0,0,0
122,,,,,,,0,0,0
123,,,,,,,0,0,0
124,,,,,,,2,0,2
125,,,,,,,94,56,38
126,,,,,,,1589,1572,17
127,,,,,,,815,815,0
128,,,,,,,0,0,0
129,,,,,,,0,0,0
130,,,,,,,0,0,0
131,,,,,,,0,0,0
132,,,,,,,0,0,0
133,,,,,,,1,0,1
134,,,,,,,62,28,34
135,,,,,,,1253,1237,16
136,,,,,,,1184,1184,0
137,,,,,,,0,0,0
138,,,,,,,0,0,0
139,,,,,,,0,0,0
140,,,,,,,0,0,0
141,,,,,,,0,0,0
142,,,,,,,0,0,0
143,,,,,,,26,0,26
144,,,,,,,656,620,36
145,,,,,,,1817,1817,0
146,,,,,,,1,1,0
147,,,,,,,0,0,0
148,,,,,,,0,0,0
149,,,,,,,0,0,0
150,,,,,,,0,0,0
151,,,,,,,1,0,1
152,,,,,,,34,28,6
153,,,,,,,821,789,32
154,,,,,,,1644,1644,0
155,,,,,,,0,0,0
156,,,,,,,0,0,0
157,,,,,,,0,0,0
158,,,,,,,0,0,0
159,,,,,,,0,0,0
160,,,,,,,0,0,0
161,,,,,,,19,0,19
162,,,,,,,523,472,51
163,,,,,,,1953,1953,0
164,,,,,,,5,5,0
165,,,,,,,0,0,0
166,,,,,,,0,0,0
167,,,,,,,0,0,0
168,,,,,,,0,0,0
169,,,,,,,0,0,0
170,,,,,,,15,0,15
171,,,,,,,439,387,52
172,,,,,,,2031,2031,0
173,,,,,,,15,15,0
174,,,,,,,0,0,0
175,,,,,,,0,0,0
176,,,,,,,0,0,0
177,,,,,,,0,0,0
178,,,,,,,0,0,0
179,,,,,,,7,0,7
180,,,,,,,234,190,44
181,,,,,,,2109,2107,2
