,grid size,height,refractory period,max distance,probability of spontaneous_activity,random connection,spikes_total,spikes_neighbours,spikes_input
0,50.0,3.0,4.0,3.0,0.02,False,50,0,50
1,,,,,,,61,27,34
2,,,,,,,157,105,52
3,,,,,,,289,248,41
4,,,,,,,406,374,32
5,,,,,,,426,403,23
6,,,,,,,384,364,20
7,,,,,,,246,234,12
8,,,,,,,192,174,18
9,,,,,,,199,188,11
10,,,,,,,160,145,15
11,,,,,,,71,45,26
12,,,,,,,51,19,32
13,,,,,,,85,47,38
14,,,,,,,205,159,46
15,,,,,,,381,342,39
16,,,,,,,477,451,26
17,,,,,,,448,427,21
18,,,,,,,312,304,8
19,,,,,,,202,191,11
20,,,,,,,201,190,11
21,,,,,,,145,130,15
22,,,,,,,121,96,25
23,,,,,,,135,116,19
24,,,,,,,227,203,24
25,,,,,,,321,304,17
26,,,,,,,327,294,33
27,,,,,,,335,317,18
28,,,,,,,339,321,18
29,,,,,,,265,256,9
30,,,,,,,220,201,19
31,,,,,,,184,166,18
32,,,,,,,185,159,26
33,,,,,,,178,156,22
34,,,,,,,218,196,22
35,,,,,,,257,226,31
36,,,,,,,318,295,23
37,,,,,,,339,315,24
38,,,,,,,380,362,18
39,,,,,,,322,305,17
40,,,,,,,257,250,7
41,,,,,,,214,199,15
42,,,,,,,190,173,17
43,,,,,,,174,155,19
44,,,,,,,165,141,24
45,,,,,,,187,158,29
46,,,,,,,246,205,41
47,,,,,,,340,312,28
48,,,,,,,431,415,16
49,,,,,,,274,264,10
50,,,,,,,184,169,15
51,,,,,,,165,149,16
52,,,,,,,147,126,21
53,,,,,,,108,84,24
54,,,,,,,152,111,41
55,,,,,,,234,203,31
56,,,,,,,350,320,30
57,,,,,,,443,425,18
58,,,,,,,499,489,10
59,,,,,,,428,417,11
60,,,,,,,204,202,2
61,,,,,,,91,86,5
62,,,,,,,70,56,14
63,,,,,,,53,40,13
64,,,,,,,57,29,28
65,,,,,,,45,13,32
66,,,,,,,51,20,31
67,,,,,,,125,82,43
68,,,,,,,208,172,36
69,,,,,,,348,315,33
70,,,,,,,421,397,24
71,,,,,,,419,398,21
72,,,,,,,419,406,13
73,,,,,,,316,310,6
74,,,,,,,185,176,9
75,,,,,,,74,56,18
76,,,,,,,49,31,18
77,,,,,,,85,59,26
78,,,,,,,143,103,40
79,,,,,,,243,203,40
80,,,,,,,358,330,28
81,,,,,,,378,348,30
82,,,,,,,342,313,29
83,,,,,,,395,377,18
84,,,,,,,326,312,14
85,,,,,,,189,182,7
86,,,,,,,71,62,9
87,,,,,,,34,8,26
88,,,,,,,33,5,28
89,,,,,,,74,36,38
90,,,,,,,164,118,46
91,,,,,,,251,208,43
92,,,,,,,384,352,32
93,,,,,,,468,459,9
94,,,,,,,465,448,17
95,,,,,,,372,367,5
96,,,,,,,238,233,5
97,,,,,,,88,86,2
98,,,,,,,52,31,21
99,,,,,,,33,11,22
100,,,,,,,47,15,32
101,,,,,,,93,56,37
102,,,,,,,136,91,45
103,,,,,,,279,232,47
104,,,,,,,378,348,30
105,,,,,,,350,315,35
106,,,,,,,362,348,14
107,,,,,,,395,383,12
108,,,,,,,333,327,6
109,,,,,,,178,163,15
110,,,,,,,56,42,14
111,,,,,,,41,5,36
112,,,,,,,113,84,29
113,,,,,,,215,185,30
114,,,,,,,244,205,39
115,,,,,,,274,248,26
116,,,,,,,372,356,16
117,,,,,,,434,422,12
118,,,,,,,366,354,12
119,,,,,,,268,255,13
120,,,,,,,164,154,10
121,,,,,,,88,73,15
122,,,,,,,118,94,24
123,,,,,,,166,136,30
124,,,,,,,220,188,32
125,,,,,,,248,227,21
126,,,,,,,338,304,34
127,,,,,,,451,428,23
128,,,,,,,386,374,12
129,,,,,,,323,315,8
130,,,,,,,215,203,12
131,,,,,,,113,100,13
132,,,,,,,94,72,22
133,,,,,,,138,118,20
134,,,,,,,213,184,29
135,,,,,,,266,239,27
136,,,,,,,320,284,36
137,,,,,,,324,301,23
138,,,,,,,350,332,18
139,,,,,,,326,311,15
140,,,,,,,209,192,17
141,,,,,,,162,139,23
142,,,,,,,197,171,26
143,,,,,,,257,240,17
144,,,,,,,304,284,20
145,,,,,,,369,350,19
146,,,,,,,403,388,15
147,,,,,,,329,314,15
148,,,,,,,264,246,18
149,,,,,,,213,207,6
150,,,,,,,156,148,8
151,,,,,,,113,97,16
152,,,,,,,82,52,30
153,,,,,,,91,49,42
154,,,,,,,189,163,26
155,,,,,,,344,326,18
156,,,,,,,502,476,26
157,,,,,,,534,516,18
158,,,,,,,376,363,13
159,,,,,,,266,261,5
160,,,,,,,164,159,5
161,,,,,,,76,57,19
162,,,,,,,32,15,17
163,,,,,,,59,25,34
164,,,,,,,112,73,39
165,,,,,,,233,202,31
166,,,,,,,360,324,36
167,,,,,,,478,443,35
168,,,,,,,446,433,13
169,,,,,,,400,392,8
170,,,,,,,258,251,7
171,,,,,,,119,111,8
172,,,,,,,67,59,8
173,,,,,,,41,19,22
174,,,,,,,54,12,42
175,,,,,,,123,78,45
176,,,,,,,293,259,34
177,,,,,,,542,508,34
178,,,,,,,613,594,19
179,,,,,,,471,463,8
180,,,,,,,243,240,3
181,,,,,,,115,112,3
182,,,,,,,67,58,9
183,,,,,,,26,8,18
184,,,,,,,45,8,37
185,,,,,,,65,31,34
186,,,,,,,154,106,48
187,,,,,,,304,256,48
188,,,,,,,498,461,37
189,,,,,,,565,551,14
190,,,,,,,464,447,17
191,,,,,,,260,255,5
192,,,,,,,125,117,8
193,,,,,,,64,54,10
194,,,,,,,66,48,18
195,,,,,,,94,69,25
196,,,,,,,149,118,31
197,,,,,,,223,183,40
198,,,,,,,313,286,27
199,,,,,,,361,343,18
200,,,,,,,382,351,31
201,,,,,,,288,271,17
202,,,,,,,201,189,12
203,,,,,,,194,177,17
204,,,,,,,185,168,17
205,,,,,,,132,113,19
206,,,,,,,146,123,23
207,,,,,,,202,172,30
208,,,,,,,273,252,21
209,,,,,,,325,288,37
210,,,,,,,338,310,28
211,,,,,,,361,339,22
